DateTime,Fsed_frp,Fsed_frp.1,Ksed_frp,theta_sed_frp,RMSE
2020-07-04 00:06:19,0.00137974810425011,0.0482252672807766,57.2489953968338,1.06609926029587,0.037538454573562
2020-07-04 00:06:09,0.00137974810425011,0.0482252672807766,57.2489953968338,1.06609926029587,0.037538454573562
2020-07-04 00:05:59,0.00191898826794532,0.048227701737669,55.3083801814457,1.06404286773268,0.0393040439583756
2020-07-04 00:05:49,0.00191974667415052,0.0500387435791138,55.1688099295408,1.06564123916356,0.0391789218739888
2020-07-04 00:05:39,0.00174535438178508,0.0488229283596556,56.2507123920626,1.06510479936293,0.0379624695615269
2020-07-04 00:05:29,0.00163385448827625,0.0483223665587458,55.4062633724069,1.06420816908104,0.0383178519961
2020-07-04 00:05:19,0.00168343073848465,0.0498284865933284,54.6609207362122,1.06586179254434,0.0394592277023974
2020-07-04 00:05:08,0.00156239146658427,0.0477725616009107,56.1428155009965,1.06624878049894,0.0410038737598316
2020-07-04 00:04:58,0.00124053527670015,0.0479386454937169,56.009098820516,1.06397518706359,0.0377559126197437
2020-07-04 00:04:49,0.00137974810425011,0.0482252672807766,57.2489953968338,1.06609926029587,0.037538454573562
2020-07-04 00:04:39,0.00163763900548597,0.0479251804768797,56.6210954066512,1.06389164335795,0.0373694917450849
2020-07-04 00:04:28,0.00115177302640749,0.0497982216385451,57.360324545418,1.06596095127291,0.0399148160845373
2020-07-04 00:04:19,0.00133583975151158,0.0484248333352248,57.2185135570762,1.06560033134622,0.0379161769308575
2020-07-04 00:04:08,0.00174934582233627,0.0493130844489892,56.1221072500591,1.06505862944389,0.038253999763113
2020-07-04 00:03:58,0.00128419350083419,0.0495445199053984,57.8684860194113,1.06376514849123,0.0391897197945789
2020-07-04 00:03:48,0.0014710361696588,0.0503043543938834,56.4178602791415,1.06433846686488,0.0392826252345327
2020-07-04 00:03:38,0.00131163102974507,0.0480869517926797,57.7021605850399,1.0655146766994,0.0386951459083762
2020-07-04 00:03:28,0.00126084946692875,0.0497901134798991,58.5733382062194,1.06377619603129,0.0398046578542308
2020-07-04 00:03:18,0.00134571061770412,0.0484312931980276,57.2234484924855,1.06168573582226,0.0379867290920734
2020-07-04 00:03:08,0.00149616276726379,0.0494341659510514,57.5988640934606,1.06476067938916,0.0400008109206864
2020-07-04 00:02:58,0.00167276086700417,0.0496898133895469,57.1707050738625,1.0620310863028,0.0390213725911272
2020-07-04 00:02:48,0.00157942539820994,0.0493138967281033,56.6118777911326,1.06687621424229,0.0382495012641129
2020-07-04 00:02:38,0.00140251169625693,0.0485028883847753,57.7510817552685,1.06339729821031,0.03803631545542
2020-07-04 00:02:28,0.00147598420154004,0.0485407122486317,56.9599259224463,1.06449492804979,0.0380192807409577
2020-07-04 00:02:18,0.00107738174323312,0.0498573891915399,55.6323260041653,1.06604853508096,0.0398761467433172
2020-07-04 00:02:08,0.00119191258346891,0.0484051203969052,58.2811875093045,1.06406866883059,0.0377994938067268
2020-07-04 00:01:58,0.0016377043897542,0.049367616750217,55.7362877286838,1.064009196904,0.0395082880450512
2020-07-04 00:01:47,0.00137398085232701,0.0481641478927716,57.2016298127067,1.06460391292232,0.0382459815575716
2020-07-04 00:01:38,0.00186950178968915,0.0491570868912926,56.416885991353,1.06401642169552,0.0393710314504738
2020-07-04 00:01:28,0.00143448030551085,0.0468600945910812,57.5040068388591,1.06622108433088,0.0401406427111324
2020-07-04 00:01:17,0.00125936245787137,0.0495602511921921,58.3538991127174,1.06495031587237,0.0377051528584212
