DateTime,Fsed_dic,Ksed_dic,theta_sed_dic,RMSE
2020-06-05 15:25:49,0.001,100,1.2,163.219535206217
2020-06-05 15:25:45,0.001,100,1.2,163.219535206217
2020-06-05 15:25:41,0.001,99.9993181688906,1.19999814703399,163.219535217869
2020-06-05 15:25:38,0.001,99.9994860425591,1.19999287572961,163.219535242817
2020-06-05 15:25:34,0.00124033805364393,99.9952000695175,1.2,163.219758401695
2020-06-05 15:25:31,0.001,99.9980275307282,1.2,163.219535210623
2020-06-05 15:25:27,0.001,100,1.2,163.219535206217
2020-06-05 15:25:23,0.001,99.9986583178576,1.19998963539918,163.219535259871
2020-06-05 15:25:20,0.00100141887558309,99.9979597086537,1.19999144999024,163.219536574134
2020-06-05 15:25:16,0.001,99.9998545179792,1.2,163.219535206552
2020-06-05 15:25:13,0.001,100,1.19998972076491,163.219535256874
2020-06-05 15:25:09,0.001,99.9953902781502,1.19998620932499,163.219535287451
2020-06-05 15:25:05,0.001,100,1.2,163.219535206217
2020-06-05 15:25:02,0.001,99.9955820060307,1.2,163.219535216103
2020-06-05 15:24:58,0.0010009136724822,99.9961669941459,1.19998810053388,163.219536124383
2020-06-05 15:24:55,0.0010117632082893,100,1.2,163.219546129411
2020-06-05 15:24:51,0.00121179507008623,100,1.2,163.219731882529
2020-06-05 15:24:47,0.00120429852378509,99.9979716754292,1.19999047648709,163.219724988017
2020-06-05 15:24:44,0.00139713396331033,99.9941200347222,1.19999697506641,163.219904034739
2020-06-05 15:24:40,0.001,100,1.2,163.219535206217
2020-06-05 15:24:37,0.00103787620891015,99.9952531893835,1.19999250272016,163.219570425985
2020-06-05 15:24:33,0.00102126540168426,100,1.19999373593306,163.219554984078
2020-06-05 15:24:29,0.00117390499174164,99.997372647376,1.19997897449744,163.219696828711
2020-06-05 15:24:26,0.001,100,1.19998612936134,163.219535277139
2020-06-05 15:24:22,0.00114125856061786,99.9864933325477,1.19998073296185,163.219666525476
2020-06-05 15:24:19,0.001,99.9973206365949,1.19998821219668,163.219535273002
2020-06-05 15:24:15,0.00135132499789293,100,1.19999188445816,163.219861509647
