DateTime,KeDOM,KePOM,RMSE
2020-06-19 09:13:06,0.0515498982676845,0.45002476232192,0.592351452069947
2020-06-19 09:12:57,0.0547775273319413,0.449799578730698,0.562445859563718
2020-06-19 09:12:48,0.0536087384817638,0.461039821313893,0.64168975444402
2020-06-19 09:12:40,0.0603628668857963,0.472219652249967,0.697046584194006
2020-06-19 09:12:31,0.0593686247078464,0.41935606878749,0.628839701451595
2020-06-19 09:12:22,0.0554840016281709,0.446483768782247,0.706175219034221
2020-06-19 09:12:14,0.0553455512338991,0.411833409073996,0.662877521852654
2020-06-19 09:12:05,0.0559907626714489,0.440064707121822,0.612555711175531
2020-06-19 09:11:56,0.0541010360409157,0.483244121597422,0.586361816826529
2020-06-19 09:11:48,0.0570487082850312,0.436891988721318,0.623540298804613
2020-06-19 09:11:40,0.0549198160360602,0.435028743224786,0.535318928954466
2020-06-19 09:11:32,0.0516236063246725,0.42147677310136,0.57624311172765
2020-06-19 09:11:22,0.0539795632276287,0.452061832938647,0.545068874019944
2020-06-19 09:11:14,0.0593123653932368,0.445276023113965,0.573810953553776
2020-06-19 09:11:05,0.0504772156637205,0.414840984629784,0.609859436547838
2020-06-19 09:10:56,0.0548843835472989,0.407267051010243,0.667340307768117
2020-06-19 09:10:47,0.0574692825387675,0.416747177180175,0.563002334992904
2020-06-19 09:10:38,0.0576237749118571,0.455271317821267,0.526192066151167
2020-06-19 09:10:30,0.0564534620919419,0.445457143606037,0.584506906208465
2020-06-19 09:10:21,0.0598965172599706,0.5,0.695674432664629
2020-06-19 09:10:12,0.0686452378023737,0.421861494765162,0.60174691465362
2020-06-19 09:10:04,0.0518207089471767,0.447203711447797,0.591327536192021
2020-06-19 09:09:55,0.0576064580964197,0.418969507657504,0.526097464354378
2020-06-19 09:09:46,0.0569652283662566,0.489825355995969,0.684748768784593
2020-06-19 09:09:38,0.0560451344498797,0.442863256585402,0.655308720062138
2020-06-19 09:09:30,0.0665351262683434,0.428567738644609,0.622373843001117
2020-06-19 09:09:17,0.0546018064264925,0.421559156898636,0.615878373249087
2020-06-19 09:09:07,0.0587698923857443,0.461788550451408,0.60352552404535
2020-06-19 09:08:57,0.0572295667484462,0.43680930932776,0.643285116627818
2020-06-19 09:08:47,0.0441730467900611,0.43059372298274,0.568479785145562
2020-06-19 09:08:39,0.0513901636579345,0.426166083707597,0.601792881830835
2020-06-19 09:08:29,0.0619519950020919,0.438107733996576,0.557554329145686
2020-06-19 09:08:20,0.0609764281106496,0.425022618140418,0.615377396920793
2020-06-19 09:08:12,0.0692904075038793,0.383605017998116,0.606952675752763
2020-06-19 09:08:04,0.0569565388332553,0.424075305005947,0.534998139102114
2020-06-19 09:07:56,0.060233593533181,0.392972674663936,0.546264927677669
2020-06-19 09:07:46,0.0528624357345414,0.434772667255825,0.54997616854728
2020-06-19 09:07:38,0.047474356155994,0.361998965514121,0.597458013336223
2020-06-19 09:07:29,0.042572535842586,0.372605128637705,0.6196645544611
2020-06-19 09:07:20,0.04990493086053,0.414915689311371,0.594747097043224
2020-06-19 09:07:11,0.0603332197942125,0.423580562362456,0.689502420213169
2020-06-19 09:07:03,0.0585352228111778,0.36190717542556,0.581975680085645
2020-06-19 09:06:55,0.0545496449888009,0.395344369544899,0.6456156409588
2020-06-19 09:06:46,0.0398327041852497,0.374931589097648,0.597795897307565
2020-06-19 09:06:38,0.05345129902177,0.389756283523944,0.620640281211287
2020-06-19 09:06:29,0.0563837931513711,0.409615680644812,0.555750320358141
2020-06-19 09:06:21,0.0389764515434136,0.3653012274575,0.574867328393997
2020-06-19 09:06:13,0.0523988201476789,0.389242101783376,0.64431650067674
2020-06-19 09:06:05,0.0727087780415665,0.453046193843047,0.721602040759719
2020-06-19 09:05:56,0.0388757988181632,0.465725924931498,0.632612283214256
2020-06-19 09:05:48,0.0484809227936541,0.398788024039766,0.582879059249224
2020-06-19 09:05:40,0.0536259064128608,0.361945616099892,0.655640098571352
2020-06-19 09:05:31,0.0594790877094298,0.436361948811463,0.687677901104211
2020-06-19 09:05:23,0.0440909843378182,0.49498654518596,0.643797195636218
2020-06-19 09:05:14,0.0546263056459351,0.302207080114944,0.675629206413354
2020-06-19 09:05:05,0.0614136386238539,0.420809437129698,0.590449151460486
2020-06-19 09:04:56,0.0592257144870359,0.441493876997197,0.614115790825269
2020-06-19 09:04:47,0.0548001944395146,0.365118657058363,0.653019736176325
2020-06-19 09:04:39,0.0565339495503856,0.42043986121478,0.578595660657216
2020-06-19 09:04:31,0.0719624994719922,0.336715969809986,0.582181376143607
2020-06-19 09:04:23,0.0523052907061503,0.402389130624316,0.617364609741687
2020-06-19 09:04:15,0.0426824416759756,0.389160996654618,0.613348121572936
2020-06-19 09:04:07,0.0550471370449526,0.479886134055626,0.561407390251989
2020-06-19 09:03:58,0.0639311815500971,0.477667638153433,0.612984316936606
2020-06-19 09:03:49,0.039502782248913,0.41402522913389,0.595231099456444
