DateTime,Fsed_nit,Ksed_nit,RMSE
6/10/20 8:42,-0.486189387,164.880621,0.171799217
6/10/20 8:52,-0.486765328,210,0.171812583
6/10/20 8:47,-0.488309235,193.9513969,0.171780564
6/10/20 8:49,-0.493048918,200.4750107,0.171784953
6/10/20 8:53,-0.494384641,202.9685365,0.175304982
6/10/20 8:45,-0.495577099,204.0621639,0.17255443
6/10/20 8:42,-0.496798757,170.8927887,0.17201043
6/10/20 8:42,-0.498719887,165.0116789,0.172110101
6/10/20 8:51,-0.498883046,207.3161021,0.16985198
6/10/20 8:52,-0.500617216,200.7771483,0.170121054
6/10/20 8:45,-0.500648317,194.8115623,0.171410671
6/10/20 8:49,-0.500696937,206.2535505,0.172946642
6/10/20 8:51,-0.501884295,192.7347472,0.174932636
6/10/20 8:49,-0.50305143,183.5479368,0.172863634
6/10/20 8:35,-0.503412206,33.03595059,0.172853681
6/10/20 8:48,-0.50650815,210,0.170225011
6/10/20 8:52,-0.50942888,207.7822029,0.173857457
6/10/20 8:47,-0.509861463,168.978925,0.173001304
6/10/20 8:50,-0.510273231,205.7143178,0.171356519
6/10/20 8:48,-0.511703229,167.984436,0.173348283
6/10/20 8:54,-0.51230632,210,0.173607054
6/10/20 8:54,-0.514095533,210,0.171368491
6/10/20 8:54,-0.516439784,210,0.175569268
6/10/20 9:02,-0.516797479,203.5908752,0.171637814
6/10/20 8:51,-0.516928325,200.3731683,0.173017463
6/10/20 8:44,-0.51750578,184.9352866,0.173057773
6/10/20 8:39,-0.51836854,98.70133179,0.175146207
6/10/20 9:00,-0.520044496,203.3163393,0.171129649
6/10/20 9:00,-0.521478815,201.9863663,0.172466363
6/10/20 8:47,-0.522654208,172.4891155,0.173137045
6/10/20 8:59,-0.523402334,205.4211796,0.173557828
6/10/20 8:40,-0.523952436,120.757921,0.172339669
6/10/20 8:47,-0.524520797,179.5613061,0.173557358
6/10/20 8:53,-0.525900365,210,0.171694131
6/10/20 8:55,-0.526086885,202.4919272,0.170536142
6/10/20 8:59,-0.527903153,205.2829005,0.169236785
6/10/20 9:01,-0.528575269,205.9271252,0.171802643
6/10/20 8:56,-0.529275534,210,0.173575591
6/10/20 8:52,-0.530457284,210,0.17242742
6/10/20 8:53,-0.53208595,207.5273381,0.17008891
6/10/20 9:05,-0.537082328,204.6740067,0.173260197
6/10/20 8:49,-0.53760703,188.8798886,0.174207515
6/10/20 8:46,-0.538323404,191.5419035,0.17260538
6/10/20 9:03,-0.538890046,205.4498082,0.170681209
6/10/20 8:44,-0.539423317,195.4557906,0.17319013
6/10/20 8:57,-0.540867812,207.9811861,0.172435423
6/10/20 8:59,-0.541504226,210,0.173657672
6/10/20 8:56,-0.542138074,209.0718755,0.173466747
6/10/20 9:01,-0.542161175,206.4447919,0.170826968
6/10/20 8:42,-0.543325041,210,0.17446021
6/10/20 9:08,-0.544913955,206.7269198,0.171539404
6/10/20 9:00,-0.545176853,206.287238,0.172352956
6/10/20 9:00,-0.5452993,204.5816943,0.174120735
6/10/20 9:05,-0.546641703,205.5762549,0.171145546
6/10/20 9:05,-0.546878743,205.5631576,0.174623958
6/10/20 8:54,-0.546910238,209.4076684,0.17382982
6/10/20 8:54,-0.546939902,199.7115757,0.172431786
6/10/20 9:06,-0.547739295,206.7421669,0.17281124
6/10/20 9:07,-0.547881538,205.9613422,0.170994356
6/10/20 9:08,-0.548226802,206.6516553,0.171888888
6/10/20 9:11,-0.54852949,206.1958131,0.170451899
6/10/20 9:06,-0.548719883,207.825855,0.171987533
6/10/20 9:05,-0.548977895,207.2327657,0.172182101
6/10/20 9:07,-0.549197075,207.5405937,0.172674045
6/10/20 8:48,-0.549245246,206.4788833,0.173610038
6/10/20 9:04,-0.549422563,206.4106472,0.170433593
6/10/20 9:05,-0.549453683,207.9176235,0.174928466
6/10/20 9:06,-0.549795972,207.6986488,0.173013784
6/10/20 9:06,-0.549858939,207.6555752,0.169100482
6/10/20 9:04,-0.55031877,207.7200441,0.173601666
6/10/20 9:02,-0.550429021,208.1519474,0.170236931
6/10/20 9:07,-0.550519488,206.7555866,0.173369295
6/10/20 9:01,-0.550682256,205.2862507,0.17136782
6/10/20 9:08,-0.551531812,206.3191796,0.172601551
6/10/20 9:05,-0.551612264,207.9989147,0.170346686
6/10/20 9:08,-0.551773047,205.279135,0.172940988
6/10/20 8:57,-0.551823728,207.7554827,0.172648361
6/10/20 9:03,-0.552144634,206.5357422,0.170479594
6/10/20 8:48,-0.55227831,187.5078838,0.170888379
6/10/20 9:09,-0.552291421,206.8567546,0.173002784
6/10/20 9:06,-0.552315337,206.0041954,0.171158109
6/10/20 8:54,-0.552576025,210,0.170897264
6/10/20 9:07,-0.553015692,206.5287168,0.175596822
6/10/20 9:04,-0.553069272,207.3408795,0.173719678
6/10/20 9:12,-0.553393943,207.7453159,0.172344533
6/10/20 8:58,-0.553552121,209.308197,0.170489856
6/10/20 9:06,-0.553557072,206.8452279,0.170776714
6/10/20 8:51,-0.553678809,204.5309805,0.172069636
6/10/20 9:12,-0.553908727,206.7947844,0.171880519
6/10/20 9:01,-0.554201745,204.9855363,0.170213236
6/10/20 9:11,-0.554283901,207.1266806,0.17128026
6/10/20 8:56,-0.554487994,209.0890185,0.174143873
6/10/20 9:09,-0.554736221,206.529028,0.17090863
6/10/20 9:01,-0.554924416,204.8354953,0.172769419
6/10/20 9:11,-0.555024307,207.2301662,0.171626336
6/10/20 9:04,-0.555275269,206.510055,0.174177037
6/10/20 8:57,-0.555414309,199.9597828,0.174863387
6/10/20 9:04,-0.555489172,206.2570503,0.172215185
6/10/20 9:00,-0.555616057,210,0.174008271
6/10/20 9:09,-0.555695338,207.7314792,0.175011247
6/10/20 8:53,-0.55570223,205.9108572,0.171555738
6/10/20 9:09,-0.555769656,206.3774112,0.172888832
6/10/20 9:06,-0.555811873,207.4645714,0.171865798
6/10/20 9:07,-0.555882235,208.0733785,0.172849994
6/10/20 8:57,-0.555904577,207.7294221,0.170733656
6/10/20 9:04,-0.555945639,206.4346628,0.174731918
6/10/20 9:10,-0.556047243,207.1131698,0.174165133
6/10/20 9:10,-0.556512438,207.1345782,0.172539801
6/10/20 9:09,-0.55665162,206.8216435,0.174441236
6/10/20 8:57,-0.556890478,203.8114015,0.173031121
6/10/20 9:03,-0.557123849,206.4595827,0.170157459
6/10/20 9:02,-0.557413481,204.8071334,0.174309072
6/10/20 9:10,-0.557548912,206.6054017,0.173932792
6/10/20 9:08,-0.557697122,206.2562956,0.170041829
6/10/20 9:00,-0.55795909,207.5481854,0.172030431
6/10/20 9:12,-0.55855821,207.8545994,0.171416081
6/10/20 9:09,-0.559812358,205.9263875,0.173886971
6/10/20 9:08,-0.559897365,206.4859375,0.173218895
6/10/20 8:56,-0.559900145,199.8590359,0.171922901
6/10/20 9:10,-0.560819371,207.7240213,0.171069034
6/10/20 8:45,-0.560907944,210,0.171636519
6/10/20 9:10,-0.56168926,207.2891439,0.16953166
6/10/20 8:49,-0.561990317,205.2409689,0.173735885
6/10/20 9:13,-0.562415385,207.2709568,0.171838556
6/10/20 9:10,-0.562595861,206.3809636,0.172280133
6/10/20 8:58,-0.562781,210,0.173926521
6/10/20 9:01,-0.562989798,208.1816824,0.171030316
6/10/20 8:37,-0.563526251,15.76374051,0.17325985
6/10/20 9:02,-0.563552322,205.8157002,0.174670432
6/10/20 9:07,-0.563573824,208.201497,0.17286136
6/10/20 9:02,-0.563767223,209.4339714,0.172804823
6/10/20 9:12,-0.563861729,205.7764808,0.171397523
6/10/20 9:02,-0.564245056,207.756401,0.170717646
6/10/20 9:11,-0.564491512,207.7298307,0.173380512
6/10/20 9:12,-0.564753834,208.1080823,0.169638586
6/10/20 9:09,-0.564922879,206.7455934,0.17196614
6/10/20 9:03,-0.565297722,205.6649759,0.170850154
6/10/20 8:46,-0.565308109,185.1300095,0.172619889
6/10/20 8:57,-0.565446756,208.155835,0.172466244
6/10/20 9:11,-0.565610642,207.1039921,0.170143003
6/10/20 9:03,-0.565900071,207.6683446,0.174219899
6/10/20 8:50,-0.566519682,210,0.171446581
6/10/20 8:59,-0.566626,210,0.170741807
6/10/20 8:56,-0.568414954,205.0135968,0.17242986
6/10/20 9:12,-0.568764272,207.1130633,0.170941375
6/10/20 8:59,-0.570003761,208.8496908,0.173325321
6/10/20 9:11,-0.570347809,207.9462134,0.169658831
6/10/20 9:00,-0.570406272,207.8851164,0.171089949
6/10/20 8:46,-0.570506501,203.4561586,0.17131412
6/10/20 8:55,-0.572861353,210,0.171466797
6/10/20 8:59,-0.575491572,203.9954077,0.173739639
6/10/20 9:03,-0.57644002,208.5653472,0.172613151
6/10/20 8:56,-0.580019353,210,0.171050992
6/10/20 8:59,-0.582595531,210,0.173976976
6/10/20 8:58,-0.582731693,210,0.170989215
6/10/20 8:57,-0.584154699,210,0.170529264
6/10/20 8:55,-0.585813476,210,0.171551549
6/10/20 8:37,-0.587940466,19.62279179,0.173612512
6/10/20 8:58,-0.592391989,207.6074941,0.172164322
6/10/20 8:55,-0.593785257,210,0.172892018
6/10/20 8:58,-0.593796241,202.6610902,0.172111696
6/10/20 8:44,-0.595430567,210,0.171792989
6/10/20 8:58,-0.607859351,210,0.171812841
6/10/20 8:39,-0.609601888,163.1589483,0.172288106
6/10/20 8:49,-0.6136146,184.0161458,0.173281262
6/10/20 8:41,-0.626583396,151.7767396,0.173357914
6/10/20 8:45,-0.627560071,187.6373828,0.17255583
6/10/20 8:40,-0.628029805,113.3045146,0.173190852
6/10/20 8:42,-0.635285137,182.3326756,0.172239795
6/10/20 8:46,-0.642783389,210,0.173271117
6/10/20 8:45,-0.651600467,210,0.172024344
6/10/20 8:42,-0.668560721,192.1752593,0.171292524
6/10/20 8:38,-0.68889578,91.99181133,0.173119442
6/10/20 8:37,-0.700273938,0.1,0.175233911
6/10/20 8:41,-0.706738501,187.4268272,0.172504702
6/10/20 8:41,-0.720906133,102.1859515,0.17297353
6/10/20 8:38,-0.737368347,80.37025251,0.173631035
6/10/20 8:44,-0.739708112,182.9440858,0.172147902
6/10/20 8:44,-0.749509188,161.901516,0.172666464
6/10/20 8:40,-0.756367252,0.1,0.175141795
6/10/20 8:45,-0.801175116,204.4978954,0.172903366
6/10/20 8:41,-0.854398365,168.9005843,0.17281697
6/10/20 8:36,-0.869862919,180.5621255,0.172816331
6/10/20 8:36,-0.879200211,144.9071886,0.173426446
6/10/20 8:43,-0.894849901,172.7021214,0.172839214
6/10/20 8:43,-0.897904726,187.4185309,0.172680398
6/10/20 8:40,-0.928529694,140.1238393,0.173697402
6/10/20 8:40,-0.94744588,210,0.173115408
6/10/20 8:41,-0.950136598,82.81269758,0.17499377
6/10/20 8:38,-0.992968206,117.7902548,0.174958952
6/10/20 8:41,-1,173.5988318,0.173284487
6/10/20 8:36,-1,155.8386177,0.173838103
6/10/20 8:35,-1,0.1,0.175011993
6/10/20 8:35,-1,0.1,0.175011993
6/9/20 20:52,-1.107663152,83.926887,0.175105836
6/9/20 20:50,-1.395968371,1,0.174946482
6/9/20 20:50,-1.470964258,1,0.174853737
6/9/20 20:51,-1.821631518,1,0.174727163
6/9/20 20:52,-2.051311876,121.610109,0.175008438
6/9/20 20:51,-2.605938519,54.52415578,0.174768456
6/9/20 20:53,-5.464495068,141.2585237,0.174552063
6/9/20 20:51,-5.640093339,1,0.174409381
6/9/20 21:08,-5.642116313,76.70700769,0.174445359
6/9/20 20:53,-5.718828793,102.9102425,0.174507042
6/9/20 20:52,-6.253506593,24.25266662,0.174409955
6/9/20 21:09,-6.25599038,93.03197801,0.174495158
6/9/20 20:55,-6.315877104,6.675533758,0.174388426
6/9/20 20:59,-6.415973588,27.43742999,0.174386546
6/9/20 21:00,-6.521181255,24.34189458,0.174397955
6/9/20 21:08,-6.624310674,46.86878709,0.174453901
6/9/20 21:01,-6.670968472,21.22975001,0.174419864
6/9/20 21:08,-6.726654976,58.10872545,0.17445271
6/9/20 20:59,-6.764275753,17.41152595,0.174406336
6/9/20 21:10,-6.995289429,76.83429478,0.17447316
6/9/20 21:08,-7.115405836,48.83548838,0.174405979
6/9/20 20:52,-7.351986106,46.08366751,0.174395166
6/9/20 20:59,-7.375048212,32.34461222,0.174358976
6/9/20 21:00,-7.401526689,53.84384752,0.1743834
6/9/20 20:52,-7.481247394,1,0.174391438
6/9/20 21:07,-7.487014885,56.71172261,0.174369726
6/9/20 21:00,-7.517038958,49.35863143,0.174407595
6/9/20 21:11,-7.544842104,56.60195247,0.174398848
6/9/20 21:07,-7.656323356,17.24272442,0.174389666
6/9/20 20:54,-7.696441456,48.18349374,0.174410555
6/9/20 20:55,-7.704424351,11.06622413,0.174388131
6/9/20 20:52,-7.807449607,120.6475902,0.174434231
6/9/20 21:07,-7.811672602,43.2526039,0.174378031
6/9/20 20:57,-7.826132424,1,0.174365975
6/9/20 20:58,-7.839657504,1,0.174385932
6/9/20 21:06,-7.869218082,39.56986397,0.174402399
6/9/20 21:10,-7.883600676,72.07999582,0.174429328
6/9/20 21:13,-7.92646865,45.12457667,0.174399047
6/9/20 21:15,-7.955582491,53.68633629,0.174380436
6/9/20 20:54,-7.957106443,1,0.174393846
6/9/20 21:01,-8.012009378,17.04291269,0.174388504
6/9/20 21:00,-8.116379892,13.58419051,0.174396689
6/9/20 21:06,-8.127730987,31.02159614,0.174365692
6/9/20 21:16,-8.162824817,42.43302879,0.174388492
6/9/20 20:58,-8.16778106,1,0.174390427
6/9/20 21:15,-8.178216674,55.59299206,0.174399041
6/9/20 21:04,-8.187151781,11.29444121,0.174383885
6/9/20 21:09,-8.230623898,60.31436569,0.174380087
6/9/20 21:08,-8.254906683,36.7241723,0.174399121
6/9/20 21:21,-8.266832496,48.64952273,0.174393118
6/9/20 21:09,-8.274824778,75.60471695,0.174388809
6/9/20 20:50,-8.324545598,1,0.174367826
6/9/20 21:10,-8.342406933,53.96895917,0.174401714
6/9/20 21:21,-8.371054459,46.51592782,0.174402528
6/9/20 21:03,-8.378026499,30.37894298,0.174389883
6/9/20 21:19,-8.405664595,47.18747334,0.174403082
6/9/20 20:58,-8.44902994,1,0.174374695
6/9/20 20:52,-8.458776247,99.65532135,0.174409969
6/9/20 20:59,-8.460421664,1,0.174393761
6/9/20 20:56,-8.46598054,34.789366,0.174382356
6/9/20 21:03,-8.504141612,10.51983195,0.17438813
6/9/20 21:24,-8.517674985,51.50725427,0.174388541
6/9/20 21:13,-8.538546388,30.02349405,0.174406232
6/9/20 20:56,-8.558928934,1,0.174381309
6/9/20 21:18,-8.577220582,45.4254264,0.174409069
6/9/20 21:23,-8.589974211,50.97924452,0.174376307
6/9/20 21:01,-8.596640211,9.639630148,0.174413064
6/9/20 21:20,-8.598790642,53.6235241,0.174385398
6/9/20 21:16,-8.604013267,35.92780655,0.174400861
6/9/20 21:00,-8.604783341,35.0641184,0.174382104
6/9/20 21:22,-8.610739132,49.25940955,0.174387687
6/9/20 21:14,-8.637676875,41.46977239,0.174409576
6/9/20 21:25,-8.655036966,47.3045296,0.174388022
6/9/20 21:14,-8.660945123,44.48885359,0.1743978
6/9/20 21:01,-8.684410642,16.78669467,0.17438304
6/9/20 21:02,-8.696084093,1,0.17439249
6/9/20 21:19,-8.699850597,57.84585898,0.174367707
6/9/20 21:06,-8.701893644,19.0352619,0.174365815
6/9/20 21:23,-8.706455613,51.19529784,0.174358661
6/9/20 21:21,-8.706571426,50.36128888,0.174380858
6/9/20 21:08,-8.72032191,65.23335111,0.174400067
6/9/20 21:15,-8.722410078,59.46879841,0.174378517
6/9/20 21:14,-8.722552006,40.52440012,0.174379289
6/9/20 21:22,-8.742607748,49.47426532,0.174400517
6/9/20 21:12,-8.752615947,59.57538351,0.174406544
6/9/20 21:22,-8.760556334,49.45173102,0.174377388
6/9/20 20:59,-8.760929236,13.43748919,0.174370915
6/9/20 21:23,-8.762829729,47.33109941,0.17438639
6/9/20 21:08,-8.763969461,84.84683528,0.174415298
6/9/20 21:16,-8.764247585,40.77029416,0.174389779
6/9/20 21:21,-8.780635914,53.7015092,0.174345735
6/9/20 21:13,-8.780916273,63.17352094,0.17437985
6/9/20 21:21,-8.781451347,53.63102915,0.174395666
6/9/20 20:51,-8.796306421,1,0.174393281
6/9/20 21:22,-8.807099036,50.01541532,0.174379966
6/9/20 21:12,-8.819178139,49.04213423,0.174352771
6/9/20 21:13,-8.821112346,41.93791351,0.17439799
6/9/20 21:14,-8.830448361,61.67210681,0.174383935
6/9/20 21:07,-8.832963587,18.16285375,0.174374774
6/9/20 21:12,-8.836911177,58.11938726,0.174402651
6/9/20 21:24,-8.840952615,49.73181099,0.174386805
6/9/20 21:24,-8.84719041,46.48219533,0.17438869
6/9/20 21:14,-8.848541486,35.64541652,0.174410108
6/9/20 21:25,-8.863115659,48.42363906,0.174404625
6/9/20 21:20,-8.863529416,48.80398326,0.174397592
6/9/20 21:16,-8.867607977,27.39804397,0.174419608
6/9/20 21:22,-8.86933222,51.83534089,0.174423202
6/9/20 21:17,-8.874010884,42.37389574,0.174380716
6/9/20 21:23,-8.874521278,49.24685209,0.174398846
6/9/20 21:12,-8.878272764,54.11123263,0.17437708
6/9/20 21:07,-8.879790948,32.55232754,0.174387217
6/9/20 21:18,-8.879972561,46.30774606,0.174355773
6/9/20 21:06,-8.9175011,19.97678769,0.174373627
6/9/20 21:22,-8.920460341,51.43857464,0.174395965
6/9/20 20:56,-8.924145374,65.85587686,0.174389685
6/9/20 21:17,-8.925346713,42.35316275,0.174385638
6/9/20 21:23,-8.950630834,49.05918526,0.174384496
6/9/20 21:18,-8.953018383,49.50940469,0.174397884
6/9/20 21:17,-8.953914088,46.93702112,0.174413332
6/9/20 21:20,-8.964173052,48.4039231,0.174387653
6/9/20 21:19,-8.97176618,47.3572289,0.174351647
6/9/20 21:09,-8.972986098,20.95765217,0.17437682
6/9/20 21:24,-8.979373138,52.09443351,0.174381706
6/9/20 21:23,-8.980422897,48.62523069,0.174356392
6/9/20 20:54,-8.986336468,1,0.174387989
6/9/20 21:05,-8.987604399,11.1119208,0.174367722
6/9/20 21:24,-8.999374375,51.17380801,0.174371602
6/9/20 21:04,-9.005400405,3.96127596,0.1743963
6/9/20 21:24,-9.01677917,46.57373286,0.174356922
6/9/20 21:20,-9.022296793,58.78100274,0.174405707
6/9/20 21:24,-9.027208678,45.5560478,0.174398689
6/9/20 21:00,-9.038661193,11.44543201,0.174391212
6/9/20 20:53,-9.056719491,109.3311398,0.174438297
6/9/20 21:05,-9.072484081,1,0.174401801
6/9/20 21:22,-9.072543907,52.87089361,0.174393436
6/9/20 21:16,-9.072929544,38.05540209,0.174362651
6/9/20 21:21,-9.082903947,51.83228854,0.174423324
6/9/20 21:09,-9.096545004,4.846805188,0.174391632
6/9/20 21:17,-9.104018607,54.7761023,0.174365322
6/9/20 21:12,-9.106467627,74.63027332,0.174371862
6/9/20 21:25,-9.128552665,43.7620583,0.17438488
6/9/20 21:25,-9.128552665,43.7620583,0.17438488
6/9/20 21:25,-9.128552665,43.7620583,0.17438488
6/9/20 21:05,-9.149567628,14.24498864,0.174375541
6/9/20 21:18,-9.174623184,46.97584049,0.174387478
6/9/20 21:23,-9.184740453,51.63883024,0.174366702
6/9/20 20:57,-9.185655829,1,0.174383394
6/9/20 21:16,-9.191007647,42.93858275,0.174400188
6/9/20 21:10,-9.202503314,56.03692403,0.1743719
6/9/20 21:21,-9.238536403,51.62461602,0.174395826
6/9/20 21:17,-9.240357704,53.19878399,0.174406128
6/9/20 21:17,-9.245377078,48.18325953,0.174390853
6/9/20 21:12,-9.247475198,43.89480586,0.174371464
6/9/20 21:01,-9.248446935,28.78582143,0.174405032
6/9/20 21:05,-9.253901656,18.72474591,0.174369244
6/9/20 21:15,-9.260778688,31.53649626,0.174358845
6/9/20 21:04,-9.284192116,1,0.174352038
6/9/20 21:11,-9.294224493,51.73331206,0.174387088
6/9/20 21:21,-9.29743365,43.69533411,0.174365052
6/9/20 20:56,-9.312157911,1,0.174375273
6/9/20 21:07,-9.361416709,7.067198672,0.174394012
6/9/20 21:14,-9.361420638,24.93777965,0.174379046
6/9/20 21:02,-9.366543333,5.022460767,0.174393302
6/9/20 21:13,-9.372697388,41.37888593,0.174386744
6/9/20 21:18,-9.388713493,52.36834551,0.174382065
6/9/20 21:18,-9.404877239,66.81698105,0.174392884
6/9/20 21:07,-9.430203788,10.16804337,0.174391681
6/9/20 21:05,-9.450724598,1.761526281,0.174394461
6/9/20 21:02,-9.490178298,29.68334853,0.174399024
6/9/20 21:06,-9.499817948,4.885667281,0.174391427
6/9/20 21:13,-9.501420772,47.64835304,0.174388846
6/9/20 21:03,-9.505791375,8.940642523,0.174388231
6/9/20 21:01,-9.518507928,7.592961519,0.174362351
6/9/20 21:11,-9.524493736,54.60845719,0.174398208
6/9/20 21:02,-9.539743259,36.04653375,0.174405146
6/9/20 21:20,-9.541830336,58.35287203,0.17438364
6/9/20 21:16,-9.542706604,49.50683073,0.174391443
6/9/20 21:02,-9.548513263,3.931435771,0.174396247
6/9/20 21:06,-9.559860768,10.40461656,0.174403105
6/9/20 20:57,-9.586016568,1,0.174380585
6/9/20 21:20,-9.604485395,45.5651272,0.174385893
6/9/20 21:19,-9.624708258,45.22277948,0.174400852
6/9/20 21:06,-9.629448998,4.857532935,0.174387638
6/9/20 20:55,-9.631002622,1,0.174397326
6/9/20 21:05,-9.647533788,13.70655706,0.174374464
6/9/20 20:58,-9.728884518,1,0.174398495
6/9/20 21:15,-9.751040259,43.27298787,0.174374731
6/9/20 21:04,-9.768123791,1,0.174392011
6/9/20 21:09,-9.769587726,57.67768395,0.174370603
6/9/20 21:15,-9.776451961,28.05346935,0.1743983
6/9/20 21:20,-9.777980001,55.90585056,0.174396483
6/9/20 21:10,-9.778911242,34.03589974,0.174375441
6/9/20 21:19,-9.834256282,56.31142038,0.17439486
6/9/20 21:13,-9.835285453,38.57897959,0.174366211
6/9/20 21:08,-9.836302752,48.52758114,0.174397613
6/9/20 21:18,-9.837085706,49.47651189,0.174366916
6/9/20 21:19,-9.871230861,55.49129848,0.174372811
6/9/20 21:15,-9.880995978,37.14325005,0.174409006
6/9/20 21:03,-9.883983673,1,0.174390437
6/9/20 21:04,-9.902134077,2.505083735,0.174386369
6/9/20 21:04,-9.917747526,1,0.174374379
6/9/20 21:05,-9.921813958,1,0.174404262
6/9/20 21:04,-9.934357829,16.89899038,0.174414022
6/9/20 21:16,-9.985710294,49.62179426,0.174378489
6/9/20 20:56,-9.985876289,1,0.174387351
6/9/20 20:59,-9.993788948,1,0.174383264
6/9/20 21:19,-10,48.10525659,0.174387269
6/9/20 21:17,-10,32.06263035,0.174406706
6/9/20 21:14,-10,38.87143662,0.174390897
6/9/20 21:12,-10,26.52270816,0.174380149
6/9/20 21:12,-10,62.86737645,0.17438839
6/9/20 21:11,-10,35.9110331,0.17440461
6/9/20 21:11,-10,17.20383479,0.174411267
6/9/20 21:11,-10,11.05082091,0.174387389
6/9/20 21:11,-10,54.63047563,0.174398283
6/9/20 21:10,-10,14.02286968,0.174399073
6/9/20 21:10,-10,15.10933129,0.174386577
6/9/20 21:09,-10,19.92126695,0.174365391
6/9/20 21:03,-10,1,0.174378237
6/9/20 21:03,-10,1,0.174378237
6/9/20 21:03,-10,7.50484073,0.174391991
6/9/20 21:03,-10,1,0.174378237
6/9/20 21:02,-10,1,0.174378237
6/9/20 21:02,-10,1,0.174378237
6/9/20 21:01,-10,1,0.174378237
6/9/20 21:00,-10,23.12966474,0.17439017
6/9/20 20:58,-10,6.483407961,0.174401983
6/9/20 20:58,-10,1,0.174378237
6/9/20 20:58,-10,1,0.174378237
6/9/20 20:57,-10,66.27421323,0.174399317
6/9/20 20:57,-10,1,0.174378237
6/9/20 20:57,-10,1,0.174378237
6/9/20 20:57,-10,1,0.174378237
6/9/20 20:56,-10,1,0.174378237
6/9/20 20:56,-10,2.30640097,0.17440671
6/9/20 20:55,-10,1,0.174378237
6/9/20 20:55,-10,1,0.174378237
6/9/20 20:55,-10,9.113395045,0.174377582
6/9/20 20:55,-10,3.112382704,0.174373842
6/9/20 20:54,-10,1,0.174378237
6/9/20 20:54,-10,1,0.174378237
6/9/20 20:54,-10,1,0.174378237
6/9/20 20:54,-10,135.3014666,0.17442763
6/9/20 20:53,-10,1,0.174378237
6/9/20 20:53,-10,91.22954884,0.174395209
6/9/20 20:51,-10,1,0.174378237
6/9/20 20:50,-10,14.55684291,0.174366741
