DateTime,Kch4ox,vTch4ox,Fsed_ch4,Ksed_ch4,theta_sed_ch4,RMSE
2020-06-06 23:22:41,0.731099873781223,1.14053036378004,267.539071057249,1.22149093129668,1.05372782850623,9.66052256994123
2020-06-06 23:22:32,0.731099873781223,1.14053036378004,267.539071057249,1.22149093129668,1.05372782850623,9.66052256994123
2020-06-06 23:22:24,0.724715972835698,1.13709999506963,267.46817818667,1.08428884759134,1.05112607618383,9.77289980003382
2020-06-06 23:22:15,0.724891317351845,1.144021230169,268.74000721931,0.993278916047309,1.04719772175563,9.8043421882614
2020-06-06 23:22:07,0.714157444018577,1.14605726117057,269.076411215061,0.885027657791902,1.04511449430635,9.76897163965518
2020-06-06 23:21:59,0.724948499518082,1.13607155763364,265.547501626324,1.08616873693349,1.05214756855053,9.68844034261687
2020-06-06 23:21:50,0.726510997119006,1.13879136394016,268.633737555828,1.09192912233427,1.04937981435073,9.7753048014464
2020-06-06 23:21:42,0.731099873781223,1.14053036378004,267.539071057249,1.22149093129668,1.05372782850623,9.66052256994123
2020-06-06 23:21:33,0.736554886907942,1.14083196237557,268.079630015721,1.15831948317768,1.05011403777336,9.86143699685918
2020-06-06 23:21:24,0.732141714923717,1.14051599976317,267.796265578134,1.18576236363312,1.05396902099651,9.83617066678576
2020-06-06 23:21:16,0.719288282607605,1.14043339127209,267.368286628827,1.12960244419178,1.05026232316136,9.85332443195578
2020-06-06 23:21:07,0.721675011450555,1.1442418295231,268.104118281292,1.00358640537934,1.04660067213923,9.86291112819213
2020-06-06 23:20:59,0.723511025760649,1.14377003750366,268.101119292925,1.07733446753204,1.04712049312752,9.79508983789032
2020-06-06 23:20:50,0.7325660980363,1.1390808195173,267.623536258784,1.08733637691978,1.05240465209719,9.78933968679829
2020-06-06 23:20:42,0.719606710089754,1.14302486831105,266.94204051969,1.06366505309144,1.04954663789932,9.84679045858882
2020-06-06 23:20:33,0.716659663224042,1.14624524655823,269.426926945671,0.90343197197084,1.0446913890664,9.82185436691626
2020-06-06 23:20:25,0.733723580489019,1.1447825850881,268.325075367914,1.16862304239855,1.05191948155887,9.79657094252886
2020-06-06 23:20:16,0.716897407817299,1.13756743182923,267.612761239675,1.16026007285789,1.0479901037034,9.84230911661408
2020-06-06 23:20:08,0.718134102605892,1.14080061651908,267.788979395221,0.970934437788921,1.0464712254457,9.83653769949198
2020-06-06 23:19:59,0.710485908847255,1.1378364259952,266.176638509843,0.982234664459716,1.04590543503302,9.90389941747883
2020-06-06 23:19:51,0.72322080001828,1.14258052798639,269.011112316215,0.89239035120584,1.04390347418241,9.83893285812839
2020-06-06 23:19:42,0.729394481037406,1.14347998036827,268.13190471243,1.10559927599909,1.05177196028288,9.71314063303634
2020-06-06 23:19:34,0.720687702862208,1.14048379885237,267.264375820688,1.06259032614722,1.04796570958446,9.85147382504355
2020-06-06 23:19:25,0.719694281967461,1.14366066136363,268.734177316766,1.07130547405851,1.04797446117729,9.86259746757324
2020-06-06 23:19:16,0.713801889787339,1.13988058619319,266.929813035207,1.08190116690886,1.04776643092868,9.76267879176163
2020-06-06 23:19:08,0.721520749822987,1.14621214673881,268.260577262098,0.856407411410713,1.04561202182865,9.85107423909404
2020-06-06 23:19:00,0.719766849714537,1.14188525129208,267.14377858161,0.991641810692507,1.04551757248533,9.82330246751118
2020-06-06 23:18:51,0.713155709719266,1.14440816777906,268.973489307015,0.884595965400533,1.04468943409585,9.83422057423579
2020-06-06 23:18:43,0.72316892882608,1.14282435025931,267.355060054532,1.12427727414979,1.05035956945847,9.85425926735848
2020-06-06 23:18:34,0.721447441364383,1.14476359959609,267.753020493329,0.92274840520575,1.04693048922602,9.78548503690674
2020-06-06 23:18:25,0.717677776317892,1.14321408101875,266.524168363885,1.16166945638066,1.04759771115825,9.92828310044507
