DateTime,Fsed_frp,Ksed_frp,RMSE
6/10/20 11:04,1.00E-04,110.4609553,0.076795982
6/10/20 11:04,1.00E-04,109.795849,0.076583393
6/10/20 11:03,1.00E-04,109.4617719,0.076699658
6/10/20 11:02,1.00E-04,110.105796,0.076724883
6/10/20 11:01,1.00E-04,109.3991363,0.076912305
6/10/20 11:01,1.00E-04,110.2657476,0.076788093
6/10/20 11:00,1.00E-04,109.6697826,0.076500225
6/10/20 11:00,1.00E-04,109.7273564,0.076763669
6/10/20 11:00,1.00E-04,109.8934541,0.076627466
6/10/20 10:55,1.00E-04,108.6994544,0.076889042
6/10/20 10:53,1.00E-04,109.8876544,0.076712686
6/10/20 10:52,1.00E-04,109.34916,0.0768072
6/10/20 10:51,1.00E-04,108.785249,0.076787714
6/10/20 10:51,1.00E-04,110.0183726,0.076607589
6/10/20 10:51,1.00E-04,109.682692,0.076740261
6/10/20 10:51,1.00E-04,109.3094118,0.076759096
6/10/20 10:50,1.00E-04,109.8812533,0.076735733
6/10/20 10:50,1.00E-04,109.2598266,0.076826188
6/10/20 10:50,1.00E-04,110.2691915,0.076873658
6/10/20 10:49,1.00E-04,109.1952854,0.076758243
6/10/20 10:48,1.00E-04,109.1387337,0.076615909
6/10/20 10:48,1.00E-04,111.1696503,0.076923997
6/10/20 10:47,1.00E-04,110.2676695,0.076764967
6/10/20 10:47,1.00E-04,110.5567481,0.076871952
6/10/20 10:47,1.00E-04,109.8380375,0.076673128
6/10/20 10:45,1.00E-04,109.005827,0.076843589
6/10/20 10:45,1.00E-04,108.5874277,0.077058881
6/10/20 10:44,1.00E-04,107.7688844,0.076993205
6/10/20 10:44,1.00E-04,111.513506,0.076586547
6/10/20 10:42,1.00E-04,109.1814914,0.076975174
6/10/20 10:41,1.00E-04,110.3916619,0.076955872
6/10/20 10:40,1.00E-04,111.5963936,0.07660851
6/10/20 10:40,1.00E-04,108.4835828,0.076747007
6/10/20 10:39,1.00E-04,108.9803866,0.076817098
6/10/20 10:36,1.00E-04,109.3915854,0.077068464
6/10/20 10:35,1.00E-04,112.0324972,0.0764971
6/10/20 10:35,1.00E-04,109.8140692,0.076733493
6/10/20 10:35,1.00E-04,111.7368881,0.076684202
6/10/20 10:34,1.00E-04,109.0410901,0.076782502
6/10/20 10:33,1.00E-04,105.6050145,0.076854058
6/10/20 10:32,1.00E-04,111.2811668,0.076481182
6/10/20 10:29,1.00E-04,113.7027151,0.077069276
6/10/20 10:26,1.00E-04,107.7198338,0.076815201
6/10/20 10:26,1.00E-04,103.0347119,0.076697468
6/10/20 10:25,1.00E-04,106.5016366,0.076792552
6/10/20 10:24,1.00E-04,114.6793293,0.076648972
6/10/20 10:24,1.00E-04,108.8807405,0.076857094
6/10/20 10:17,1.00E-04,110.7236517,0.077086752
6/10/20 10:17,1.00E-04,109.6412359,0.076798378
6/10/20 10:17,1.00E-04,109.0397011,0.076939248
6/10/20 10:15,1.00E-04,110.6001799,0.076796782
6/10/20 10:13,1.00E-04,109.4902687,0.076892568
6/10/20 10:11,1.00E-04,107.116699,0.076752268
6/10/20 10:08,1.00E-04,105.2726429,0.076948806
6/10/20 10:08,1.00E-04,107.5449017,0.077196435
6/10/20 10:07,1.00E-04,105.8980251,0.076569929
6/10/20 10:07,1.00E-04,107.5455908,0.076718501
6/10/20 10:06,1.00E-04,107.2531788,0.07635273
6/10/20 10:06,1.00E-04,109.0361393,0.077005437
6/10/20 10:05,1.00E-04,106.473361,0.077147727
6/10/20 10:04,1.00E-04,107.9485027,0.076861246
6/10/20 10:03,1.00E-04,109.0216887,0.076406843
6/10/20 10:02,1.00E-04,108.8133508,0.076860121
6/10/20 10:02,1.00E-04,107.85605,0.07664405
6/10/20 10:01,1.00E-04,105.0202864,0.076759529
6/10/20 10:01,1.00E-04,109.2508031,0.076637899
6/10/20 10:00,1.00E-04,106.8390429,0.07665119
6/10/20 10:00,1.00E-04,106.4666143,0.076968638
6/10/20 9:59,1.00E-04,107.0372081,0.076638
6/10/20 9:58,1.00E-04,110.9286357,0.076669827
6/10/20 9:58,1.00E-04,108.7708141,0.07653977
6/10/20 9:57,1.00E-04,108.9044037,0.076635248
6/10/20 9:57,1.00E-04,105.2425125,0.076932813
6/10/20 9:56,1.00E-04,109.5125089,0.076830415
6/10/20 9:56,1.00E-04,108.5732352,0.076876852
6/10/20 9:56,1.00E-04,105.5957371,0.076527255
6/10/20 9:55,1.00E-04,104.2757834,0.076749658
6/10/20 9:55,1.00E-04,107.7708239,0.076157835
6/10/20 9:55,1.00E-04,103.8122737,0.076526844
6/10/20 9:54,1.00E-04,104.1403476,0.076685119
6/10/20 9:54,1.00E-04,106.7686266,0.076889994
6/10/20 9:54,1.00E-04,105.6823786,0.076810896
6/10/20 9:54,1.00E-04,102.4868741,0.076846204
6/10/20 9:54,1.00E-04,107.2196275,0.076921198
6/10/20 9:53,1.00E-04,104.8997456,0.076825826
6/10/20 9:53,1.00E-04,105.6915214,0.076844129
6/10/20 9:53,1.00E-04,109.2327453,0.076853127
6/10/20 9:53,1.00E-04,104.1637333,0.076571111
6/10/20 9:52,1.00E-04,105.2953801,0.076202407
6/10/20 9:52,1.00E-04,102.2484072,0.076583892
6/10/20 9:52,1.00E-04,107.165911,0.076604284
6/10/20 9:51,1.00E-04,106.762645,0.076465326
6/10/20 9:51,1.00E-04,100.0867862,0.076644179
6/10/20 9:51,1.00E-04,99.62485935,0.076490432
6/10/20 9:51,1.00E-04,113.1621968,0.076717878
6/10/20 9:51,1.00E-04,114.1375411,0.076653203
6/10/20 9:50,1.00E-04,111.6014951,0.076332367
6/10/20 9:49,1.00E-04,105.5503739,0.076887128
6/10/20 9:49,1.00E-04,108.1858163,0.076735167
6/10/20 9:48,1.00E-04,101.1519924,0.076894318
6/10/20 9:48,1.00E-04,102.4744651,0.076784334
6/10/20 9:48,1.00E-04,103.2190647,0.076666261
6/10/20 9:48,1.00E-04,92.05702385,0.076837037
6/10/20 9:47,1.00E-04,107.7451928,0.076747603
6/10/20 9:47,1.00E-04,92.55951398,0.076852134
6/10/20 9:47,1.00E-04,90.83640067,0.076865314
6/10/20 9:46,1.00E-04,96.29229164,0.076723331
6/10/20 9:46,1.00E-04,93.29394612,0.076506067
6/10/20 9:46,1.00E-04,101.2191886,0.077001968
6/10/20 9:45,1.00E-04,96.50390753,0.076605347
6/10/20 9:45,1.00E-04,100.4383234,0.076723412
6/10/20 9:45,1.00E-04,103.4531968,0.076533981
6/10/20 9:45,1.00E-04,88.55634834,0.076570127
6/10/20 9:44,1.00E-04,99.23627076,0.076532593
6/10/20 9:43,1.00E-04,93.77944733,0.077033852
6/10/20 9:43,1.00E-04,90.57961792,0.076779623
6/10/20 9:43,1.00E-04,118.0708115,0.076689306
6/10/20 9:42,1.00E-04,96.35555037,0.076672072
6/10/20 9:42,1.00E-04,107.8249129,0.076832669
6/10/20 9:41,1.00E-04,101.8588044,0.077193372
6/10/20 9:41,1.00E-04,90.53125638,0.076476345
6/10/20 9:41,1.00E-04,99.91602797,0.076760188
6/10/20 9:40,1.00E-04,115.9278759,0.076983136
6/10/20 9:40,1.00E-04,91.4624879,0.076741079
6/10/20 9:40,1.00E-04,117.8467908,0.076626153
6/10/20 9:39,1.00E-04,108.570955,0.076568136
6/10/20 9:39,1.00E-04,97.50156483,0.076872908
6/10/20 9:38,1.00E-04,100.3970615,0.076805199
6/10/20 9:38,1.00E-04,124.3298643,0.076772726
6/10/20 9:38,1.00E-04,126.1600942,0.076841806
6/10/20 9:38,1.00E-04,102.6950144,0.076405493
6/10/20 9:37,1.00E-04,112.4043461,0.076647815
6/10/20 9:37,1.00E-04,107.3441861,0.076282352
6/10/20 9:37,1.00E-04,113.6163034,0.076774631
6/10/20 9:37,1.00E-04,109.8764092,0.076836295
6/10/20 9:36,1.00E-04,119.9253968,0.076872358
6/10/20 9:36,1.00E-04,84.98173889,0.076956707
6/10/20 9:36,1.00E-04,103.8123639,0.076718944
6/10/20 9:36,1.00E-04,95.77199352,0.076784472
6/10/20 9:36,1.00E-04,116.7522243,0.076868426
6/10/20 9:35,1.00E-04,79.26065944,0.076695252
6/10/20 9:34,1.00E-04,119.0598076,0.076918094
6/10/20 9:34,1.00E-04,130.7519446,0.076888921
6/10/20 9:34,1.00E-04,103.4388537,0.076456174
6/10/20 9:34,1.00E-04,139.8647341,0.076621374
6/10/20 9:33,1.00E-04,94.54717024,0.076729958
6/10/20 9:33,1.00E-04,98.18791365,0.076981302
6/10/20 9:33,1.00E-04,140.4584296,0.076488726
6/10/20 9:33,1.00E-04,108.9083873,0.076858086
6/10/20 9:33,1.00E-04,92.46828259,0.076735495
6/10/20 9:32,1.00E-04,100.9046613,0.076579916
6/10/20 9:32,1.00E-04,108.502792,0.076571164
6/10/20 9:32,1.00E-04,84.83169114,0.076506928
6/10/20 9:31,1.00E-04,59.97976679,0.076654382
6/10/20 9:31,1.00E-04,141.4998393,0.076706701
6/10/20 9:31,1.00E-04,147.7310215,0.076766708
6/10/20 9:31,1.00E-04,121.7776517,0.076558299
6/10/20 9:30,1.00E-04,150,0.076578752
6/10/20 9:30,1.00E-04,119.1003683,0.076741649
6/10/20 9:30,1.00E-04,122.1021964,0.07659394
6/10/20 9:29,1.00E-04,150,0.076578752
6/10/20 9:29,1.00E-04,141.7023501,0.076571187
6/10/20 9:29,1.00E-04,150,0.076578752
6/10/20 9:29,1.00E-04,150,0.076578752
6/10/20 9:28,1.00E-04,150,0.076578752
6/10/20 9:28,1.00E-04,150,0.076578752
6/10/20 9:28,1.00E-04,126.8697596,0.07662933
6/10/20 9:27,1.00E-04,138.6505987,0.076559465
6/10/20 9:27,1.00E-04,150,0.076578752
6/10/20 9:27,1.00E-04,121.5657927,0.076374412
6/10/20 9:27,1.00E-04,80.84169563,0.076547404
6/10/20 9:26,1.00E-04,10.70571698,0.0763974
6/10/20 9:25,1.00E-04,97.60423509,0.07690763
6/10/20 11:03,0.000100041,109.9325178,0.076925487
6/10/20 10:55,0.000100219,108.3452053,0.076541761
6/10/20 10:58,0.000100394,110.0592816,0.076526797
6/10/20 10:59,0.000100404,109.3815551,0.076784101
6/10/20 11:05,0.000100411,110.6290354,0.076656179
6/10/20 10:55,0.000100715,109.5496635,0.077040817
6/10/20 10:52,0.000100981,109.1419187,0.076663058
6/10/20 11:02,0.000100998,109.898853,0.076826709
6/10/20 11:02,0.000101009,109.8773257,0.076603486
6/10/20 10:50,0.000101104,109.1956265,0.076550851
6/10/20 10:59,0.000101194,110.0016928,0.076737399
6/10/20 10:59,0.000101374,109.9382632,0.077056278
6/10/20 11:03,0.000101467,109.9550765,0.076465947
6/10/20 11:00,0.00010153,110.0554608,0.076634726
6/10/20 9:55,0.000101604,106.5011467,0.076754994
6/10/20 10:49,0.000101641,109.9020344,0.076752741
6/10/20 11:02,0.000102008,109.4577496,0.076813193
6/10/20 10:50,0.000102013,109.8514341,0.077082194
6/10/20 10:54,0.000102018,109.1103048,0.076481093
6/10/20 10:47,0.000102163,110.6630104,0.076938328
6/10/20 10:41,0.000102665,110.2106788,0.076720031
6/10/20 10:45,0.000102791,110.4000907,0.076583433
6/10/20 10:56,0.000102846,109.5884127,0.076889562
6/10/20 10:46,0.000102852,110.9629664,0.077047592
6/10/20 11:04,0.000103352,110.0469184,0.076629981
6/10/20 10:43,0.0001034,108.6498632,0.07658731
6/10/20 10:31,0.000103455,113.6409919,0.076603591
6/10/20 10:22,0.000103556,109.2931565,0.07678423
6/10/20 10:56,0.00010364,109.6444846,0.076818231
6/10/20 10:58,0.00010365,109.4014768,0.076798903
6/10/20 10:30,0.000103688,115.0702884,0.076957739
6/10/20 11:01,0.000103912,108.9385636,0.076533386
6/10/20 10:12,0.000103936,107.991362,0.07674439
6/10/20 10:48,0.000104097,109.8063356,0.0769064
6/10/20 10:53,0.000104194,109.2698134,0.077010126
6/10/20 10:58,0.000104445,110.0254075,0.076537101
6/10/20 11:03,0.00010447,109.801261,0.07681218
6/10/20 10:57,0.000104495,109.4243965,0.076255242
6/10/20 10:53,0.000104953,110.4730174,0.076910912
6/10/20 10:56,0.000105041,109.8905583,0.07671826
6/10/20 10:37,0.000105054,119.2803017,0.076880747
6/10/20 10:55,0.000105483,109.7523637,0.076751667
6/10/20 10:49,0.000105487,110.9318299,0.076734427
6/10/20 10:57,0.000105991,109.8943674,0.07666519
6/10/20 10:59,0.000106058,109.8982344,0.076938586
6/10/20 10:49,0.000106301,110.223424,0.076831773
6/10/20 10:52,0.00010639,109.6306311,0.076595121
6/10/20 10:58,0.000106529,110.3972038,0.076929071
6/10/20 10:54,0.000106555,110.7597247,0.076525748
6/10/20 10:18,0.000106677,111.3760571,0.076487062
6/10/20 11:01,0.000106912,110.4365553,0.07682644
6/10/20 10:57,0.000106928,109.5653785,0.076560977
6/10/20 10:56,0.000107635,109.6472138,0.077163338
6/10/20 10:53,0.000107779,109.3404411,0.076728344
6/10/20 10:34,0.000107802,108.6219198,0.07669993
6/10/20 10:38,0.000107898,111.0169848,0.076525025
6/10/20 10:54,0.000107926,109.2816565,0.076373909
6/10/20 10:42,0.000108076,111.7073397,0.076804898
6/10/20 9:58,0.000108108,107.1388171,0.076724108
6/10/20 10:10,0.000108299,109.5683871,0.076706732
6/10/20 10:57,0.000108637,109.7988485,0.076804115
6/10/20 10:47,0.000108723,110.5714693,0.076701909
6/10/20 10:46,0.000110625,109.9598988,0.076918758
6/10/20 10:46,0.000111204,111.5557848,0.076934365
6/10/20 10:48,0.000111231,111.6481214,0.076769532
6/10/20 10:13,0.00011139,111.8506719,0.076351281
6/10/20 10:28,0.000111932,114.8521356,0.076680883
6/10/20 10:43,0.000112136,111.6065116,0.076655134
6/10/20 9:58,0.000112469,108.0359745,0.076524749
6/10/20 10:44,0.000112584,110.4548405,0.076935071
6/10/20 10:45,0.000112912,109.1663276,0.076728259
6/10/20 10:21,0.000113341,103.9629625,0.07703093
6/10/20 10:54,0.000114419,109.5017327,0.07682098
6/10/20 10:33,0.000116698,114.0413685,0.076903375
6/10/20 10:41,0.00011724,110.7023098,0.076669377
6/10/20 10:43,0.000117664,109.6883061,0.076843999
6/10/20 10:40,0.000118219,112.6320364,0.077117821
6/10/20 10:40,0.000118355,109.1167387,0.076899148
6/10/20 10:44,0.000118448,109.072663,0.076934742
6/10/20 10:05,0.000118459,108.4770338,0.076658895
6/10/20 10:42,0.000118774,110.9666731,0.076741809
6/10/20 10:20,0.000119281,104.9485243,0.076595608
6/10/20 10:20,0.000120955,112.8112969,0.077019372
6/10/20 10:46,0.00012163,111.4863291,0.076914507
6/10/20 10:24,0.000122842,105.1329929,0.076628475
6/10/20 10:38,0.000123309,110.260478,0.077310278
6/10/20 10:42,0.000123792,110.087634,0.07675561
6/10/20 10:27,0.000125249,114.8082604,0.076534985
6/10/20 9:56,0.000127239,110.4342803,0.077103417
6/10/20 9:47,0.000127376,100.8964392,0.076604894
6/10/20 10:37,0.000128087,113.0376094,0.07621284
6/10/20 10:36,0.00012816,112.3453958,0.076846191
6/10/20 10:43,0.000128326,110.4153788,0.07680743
6/10/20 10:37,0.000129375,112.5217085,0.076691076
6/10/20 10:38,0.000129657,114.2192517,0.076608587
6/10/20 10:06,0.000130029,107.5816092,0.077036006
6/10/20 10:41,0.000131372,110.8898216,0.076797782
6/10/20 10:35,0.000132763,110.629235,0.076641209
6/10/20 10:38,0.000134291,110.1075356,0.0766591
6/10/20 10:33,0.000136139,110.6697034,0.076706783
6/10/20 10:32,0.000136334,112.7841582,0.076723449
6/10/20 9:58,0.000136552,105.8647164,0.076531567
6/10/20 9:56,0.000137862,109.3516505,0.076529735
6/10/20 10:29,0.000138189,109.7177448,0.076733322
6/10/20 10:02,0.000139134,106.5524869,0.076758537
6/10/20 10:27,0.000140707,110.8982198,0.076685992
6/10/20 9:44,0.000141127,94.22884836,0.076671128
6/10/20 10:16,0.000141146,110.4381256,0.076712923
6/10/20 10:39,0.00014253,113.2480121,0.076806415
6/10/20 10:33,0.000143726,115.5081701,0.077005808
6/10/20 10:05,0.000143957,111.5385604,0.076823234
6/10/20 10:11,0.000144142,108.6438703,0.076840337
6/10/20 10:03,0.000144328,107.7399063,0.076890607
6/10/20 10:14,0.000145151,108.6615866,0.077054462
6/10/20 10:36,0.000145676,112.8314956,0.076553455
6/10/20 10:21,0.000147584,108.499196,0.076923331
6/10/20 10:19,0.000150583,114.303904,0.076664631
6/10/20 10:19,0.000152412,115.6981646,0.07672095
6/10/20 10:09,0.000153208,106.2689932,0.07677546
6/10/20 10:00,0.000153248,107.8240047,0.077055131
6/10/20 10:19,0.000153254,113.8520558,0.077116478
6/10/20 10:31,0.00015335,112.7984187,0.076687951
6/10/20 10:39,0.000153699,111.621513,0.076672263
6/10/20 10:25,0.000153719,111.4497691,0.076648331
6/10/20 10:32,0.000154089,112.623087,0.07656841
6/10/20 9:40,0.00015478,97.21782227,0.076450668
6/10/20 10:18,0.000155003,113.4937032,0.076547537
6/10/20 10:03,0.000156242,107.945116,0.076539074
6/10/20 10:18,0.000156396,119.3682701,0.076623307
6/10/20 10:27,0.00015646,110.5506408,0.076741151
6/10/20 10:26,0.00015657,104.8294223,0.076873828
6/10/20 10:21,0.000157126,109.41071,0.07678829
6/10/20 10:31,0.000157925,113.7509366,0.07685495
6/10/20 9:59,0.000158298,106.0404879,0.076364117
6/10/20 10:34,0.000158466,113.3343211,0.07690575
6/10/20 10:23,0.000158767,110.780586,0.07670557
6/10/20 10:28,0.000159941,113.4067914,0.076716945
6/10/20 10:39,0.000160271,113.7226203,0.076703919
6/10/20 10:02,0.000162225,108.8778254,0.076774843
6/10/20 10:27,0.000162483,108.8547889,0.076888116
6/10/20 10:13,0.000163249,110.5143207,0.077081195
6/10/20 10:02,0.000164628,106.8065223,0.077006566
6/10/20 10:12,0.000166077,111.0137815,0.076419192
6/10/20 10:08,0.000166638,111.2466538,0.076585829
6/10/20 10:19,0.000168401,110.6523163,0.076573496
6/10/20 10:16,0.000170573,112.8932349,0.076545164
6/10/20 10:11,0.000171622,109.8611822,0.07673011
6/10/20 10:20,0.000171953,109.1992797,0.076747482
6/10/20 10:30,0.000172026,118.2721814,0.076899526
6/10/20 9:53,0.000172124,105.960064,0.076773117
6/10/20 10:25,0.000172465,111.9917744,0.07640991
6/10/20 10:22,0.000174593,115.9358159,0.077020174
6/10/20 10:15,0.000176096,112.0640438,0.076907052
6/10/20 10:10,0.000178108,107.226891,0.076862188
6/10/20 10:22,0.000179519,110.323794,0.076523107
6/10/20 10:32,0.000180102,116.2167473,0.076966232
6/10/20 9:53,0.000181465,101.7888776,0.076951671
6/10/20 10:34,0.000182413,115.1365563,0.076890909
6/10/20 10:30,0.00018257,116.2433597,0.076639618
6/10/20 10:28,0.00018258,112.8378409,0.076814805
6/10/20 10:23,0.000185369,107.9191077,0.076598779
6/10/20 9:55,0.000187002,108.329269,0.076462225
6/10/20 9:50,0.000187608,105.8009347,0.076733912
6/10/20 10:22,0.000187665,112.7631233,0.076907946
6/10/20 10:14,0.000188209,110.9623704,0.076980208
6/10/20 10:30,0.000190327,115.7545571,0.076271497
6/10/20 10:09,0.000192613,109.6740847,0.076891813
6/10/20 10:07,0.000192862,106.6398877,0.076657329
6/10/20 9:47,0.000193349,103.9564825,0.076566531
6/10/20 10:25,0.00019427,109.9554514,0.076763964
6/10/20 10:23,0.00019498,112.5549941,0.077108319
6/10/20 9:59,0.000197147,104.3029793,0.076785822
6/10/20 10:17,0.000200618,111.0211067,0.076693198
6/10/20 10:27,0.000202875,111.6278635,0.076810072
6/10/20 10:07,0.000203583,112.1328855,0.076781001
6/10/20 10:09,0.00020437,108.6829577,0.076550758
6/10/20 9:56,0.000204581,106.2900507,0.077146745
6/10/20 10:21,0.000207069,112.0897834,0.0767376
6/10/20 9:57,0.000210049,106.7093684,0.076608337
6/10/20 10:11,0.000211638,108.9323724,0.076827433
6/10/20 10:00,0.000218075,106.7773226,0.077037598
6/10/20 10:36,0.000220368,105.7729518,0.07692836
6/10/20 10:04,0.000221646,109.2840968,0.077081591
6/10/20 10:14,0.000222393,113.2157106,0.076738407
6/10/20 10:18,0.000223665,113.5642853,0.07711227
6/10/20 10:10,0.000227679,107.9268981,0.076913077
6/10/20 10:01,0.00023084,107.6234541,0.077030619
6/10/20 10:24,0.000235558,109.623347,0.07668494
6/10/20 10:29,0.000236761,116.2596709,0.076995497
6/10/20 9:58,0.000239164,109.4780738,0.076888383
6/10/20 10:29,0.00024068,112.8723742,0.076950076
6/10/20 9:57,0.000247815,108.0546926,0.077017583
6/10/20 10:23,0.000248878,109.3106433,0.076691623
6/10/20 9:59,0.000263513,105.943458,0.076673512
6/10/20 10:10,0.000265676,108.5513712,0.07682832
6/10/20 10:01,0.000267415,107.1003759,0.077021888
6/10/20 9:49,0.000270912,95.84992894,0.077146744
6/10/20 9:57,0.000281647,109.399418,0.077028533
6/10/20 9:52,0.000283051,107.6966253,0.076824722
6/10/20 9:54,0.000308992,104.645509,0.076942453
6/10/20 9:57,0.000312357,105.7672328,0.076771643
6/10/20 9:51,0.000319837,118.8015501,0.07673521
6/10/20 9:58,0.000339765,110.0089613,0.076728382
6/10/20 9:53,0.000364033,106.4926917,0.077282448
6/10/20 10:15,0.000374999,115.6233759,0.076800752
6/10/20 9:55,0.000396196,107.770541,0.076722047
6/10/20 9:56,0.000439069,106.647823,0.077103715
6/10/20 9:47,0.000461473,83.54380417,0.077031814
6/10/20 9:44,0.000472749,87.45927697,0.076884133
6/10/20 9:44,0.000606692,109.1814715,0.077216794
6/10/20 9:52,0.00068514,102.5266064,0.076990003
6/10/20 9:33,0.0007095,107.2909545,0.077068817
6/10/20 9:49,0.0008006,123.263763,0.077305622
6/10/20 9:49,0.000833055,108.2834605,0.077129656
6/10/20 9:48,0.001025279,95.03934253,0.077484934
6/10/20 9:45,0.001031052,99.59891465,0.077611416
6/10/20 9:52,0.001060267,107.424632,0.077196476
6/10/20 9:46,0.001081822,106.3733065,0.077415724
6/10/20 9:51,0.001100351,106.3800269,0.077479392
6/10/20 9:47,0.001265418,94.65286592,0.077602689
6/10/20 9:50,0.001302079,96.90234984,0.077204918
6/10/20 9:49,0.001373014,94.59419734,0.077786772
6/10/20 9:50,0.001441355,100.3004803,0.077864626
6/10/20 9:44,0.001442647,109.1065089,0.077825579
6/10/20 9:48,0.001643411,95.8388753,0.077630075
6/10/20 9:50,0.001663293,109.8693842,0.07795715
6/10/20 9:38,0.001664569,104.9795642,0.077978002
6/10/20 9:35,0.001954675,97.02293164,0.077864227
6/10/20 9:46,0.002405059,96.66705281,0.078158501
6/10/20 9:41,0.002510362,108.8229084,0.078315216
6/10/20 9:42,0.002697516,89.81672032,0.078627834
6/10/20 9:39,0.00294172,112.9557141,0.078375225
6/10/20 9:42,0.003172838,90.9785971,0.078875947
6/10/20 9:40,0.003202287,114.9348154,0.079160148
6/10/20 9:38,0.003302815,115.7263099,0.079192992
6/10/20 9:45,0.005012414,85.22397944,0.079541421
6/10/20 9:41,0.005192592,81.90391936,0.079297463
6/10/20 9:43,0.006047188,86.83754812,0.080067171
6/10/20 9:42,0.006103656,86.3148625,0.08007222
6/10/20 9:43,0.006133392,107.2719965,0.081074898
6/10/20 9:42,0.00717333,93.95699696,0.081478352
6/10/20 9:44,0.007618965,106.7457273,0.082392959
6/10/20 9:41,0.008238301,88.66348688,0.081632129
6/10/20 9:35,0.008935867,74.58303866,0.081512627
6/10/20 9:36,0.009351538,108.8445387,0.083551729
6/10/20 9:37,0.010502179,90.46167212,0.083645702
6/10/20 9:39,0.010585236,109.939559,0.085050259
6/10/20 9:37,0.012015166,76.0830462,0.083534717
6/10/20 9:42,0.012638675,131.6699897,0.087694665
6/10/20 9:39,0.01298846,106.9617228,0.086822189
6/10/20 9:35,0.013318054,107.9803351,0.086711221
6/10/20 9:36,0.017427592,105.2801163,0.089785164
6/10/20 9:39,0.01751852,109.7128624,0.090252371
6/10/20 9:34,0.021916113,97.11987627,0.092219974
6/10/20 9:29,0.021946295,96.60857635,0.092147627
6/10/20 9:35,0.037426157,139.5775397,0.120880703
6/10/20 9:29,0.038670762,66.85861953,0.099384465
6/10/20 9:32,0.040207309,112.4502526,0.118968894
6/10/20 9:32,0.040290151,37.41523314,0.089468777
6/10/20 9:34,0.041617045,86.28619564,0.109335078
