DateTime,Ksed_oxy,Fsed_oxy,Fsed_oxy.1,RMSE
2020-06-22 00:06:02,10.1278962556442,-39.6568782405451,-6.57378629363279,119.497172623831
2020-06-22 00:05:54,10.1278962556442,-39.6568782405451,-6.57378629363279,119.497172623831
2020-06-22 00:05:46,9.89668543112557,-40.2613473860276,-7.20926604159622,126.027136073141
2020-06-22 00:05:38,9.99276056611122,-40.2374456288803,-6.62400660224052,127.205440599275
2020-06-22 00:05:30,9.86082280436417,-40.0458687459796,-6.65213071210545,124.186999153074
2020-06-22 00:05:22,10.0401198180657,-40.0899752652632,-6.36392267559009,121.748727393082
2020-06-22 00:05:14,10.0111537509785,-40.0706668946971,-6.70994054385568,122.73893521023
2020-06-22 00:05:06,10.1278962556442,-39.6568782405451,-6.57378629363279,119.497172623831
2020-06-22 00:04:59,9.99245431012465,-39.645512773829,-7.0266653975545,128.187119259809
2020-06-22 00:04:51,10.1172112667864,-39.7331881738386,-6.57421224692607,131.150006734853
2020-06-22 00:04:43,9.88235893832566,-40.0891224601185,-6.94054943560614,131.944915965833
2020-06-22 00:04:35,9.96263543224842,-39.974490061668,-6.64554957693071,127.111351068212
2020-06-22 00:04:27,9.943504144031,-39.6694697172082,-6.85914672164723,134.714988689856
2020-06-22 00:04:19,9.96760611708834,-39.8091315839909,-6.59476220255348,128.186883258159
2020-06-22 00:04:11,10.0098888826841,-39.9107344911627,-6.78319387998378,122.082515086212
2020-06-22 00:04:04,10.0380008407273,-39.8154540210786,-6.60343625737036,131.140852293137
2020-06-22 00:03:56,10.0843205653182,-39.6514672611241,-6.50480607155419,131.472572130735
2020-06-22 00:03:48,10.0206957553854,-39.3808142634841,-6.71448497115703,131.999704623439
2020-06-22 00:03:40,10.0221810629534,-39.6574226884354,-6.69140286608134,126.10406546325
2020-06-22 00:03:32,9.9925107311953,-39.6238680660856,-6.85425354217158,131.653630704743
2020-06-22 00:03:24,10.0008927935952,-39.6437926924566,-6.78395941944319,125.564111649072
2020-06-22 00:03:16,10.0218920145627,-39.6375937446902,-6.56140679277569,126.05624298187
2020-06-22 00:03:07,9.99527894935962,-39.946512456658,-6.76163888790946,119.291700718446
2020-06-22 00:02:59,9.91995971714062,-39.7698838480422,-6.85179203840856,131.552774038626
2020-06-22 00:02:51,9.90156948821761,-39.9561242352231,-7.03133711832268,133.864013891928
2020-06-22 00:02:43,9.95491376306916,-39.5130289012808,-7.01455132346563,124.197146211634
2020-06-22 00:02:35,9.91867704622217,-39.6234408833418,-6.92205970788112,130.245404071819
2020-06-22 00:02:27,10.0027190295265,-39.2731120218203,-6.52718574206118,128.957751392291
2020-06-22 00:02:19,9.9269378678853,-39.7655526049173,-7.0634237324243,128.800323434719
2020-06-22 00:02:11,10.0564643980164,-39.7248047133888,-6.49659577217508,123.08511337666
2020-06-22 00:02:04,9.87180898651613,-39.8595782020566,-7.00068266987033,119.594472393989
2020-06-22 00:01:56,9.92999103834232,-39.7880710630002,-6.94405402313075,133.192015148046
2020-06-22 00:01:48,9.85625227055163,-39.4846173954459,-6.86218779366011,132.861858019876
2020-06-22 00:01:40,9.96103433177051,-39.6588391123967,-6.85812965320163,124.407440924008
2020-06-22 00:01:32,9.89958545245512,-39.6385989777538,-6.58185693079908,131.486658318165
2020-06-22 00:01:24,10.0877152604075,-39.2352883145246,-6.55750284838514,130.538841158028
2020-06-22 00:01:16,10.0345155662603,-39.6155052138969,-7.02292702743907,130.552202694441
2020-06-22 00:01:08,10.0676801216578,-39.68742543796,-6.80255440087937,132.080971160747
2020-06-22 00:01:00,9.79031741434792,-39.5258131359882,-7.29742849065713,123.652968133175
2020-06-22 00:00:52,10.0501835891525,-39.48645549549,-6.90655410053831,126.128340378848
2020-06-22 00:00:44,9.95699901952343,-39.2705501779059,-6.93843694598422,130.812656293852
2020-06-22 00:00:36,9.99524218479745,-39.5729726257008,-6.81368744732164,118.960082656129
2020-06-22 00:00:28,10.0505946231082,-39.9009222182863,-6.56428229714294,123.920791627404
2020-06-22 00:00:20,9.90799755968241,-39.6032493508099,-6.84449241647832,124.565582603907
2020-06-22 00:00:12,9.99584961120567,-39.2581974095796,-6.79984412866282,133.583238519457
2020-06-22 00:00:04,9.96352419970747,-39.3324597188638,-6.82824125756978,131.977687689005
2020-06-21 23:59:56,10.192295026221,-39.4504736962745,-6.68989432710552,123.401576494778
2020-06-21 23:59:48,9.84963237945938,-39.7421463475131,-7.00977501574241,119.849450629066
2020-06-21 23:59:40,9.90749744347341,-39.2164904180349,-7.0322675887143,130.378533247892
2020-06-21 23:59:32,9.7832292640688,-39.8512583769326,-7.14629432367165,132.067887729059
2020-06-21 23:59:24,9.88700682179625,-39.4843419514981,-7.35368824990605,124.738559317748
2020-06-21 23:59:16,9.82534919642962,-39.250082912639,-7.31664973825818,131.722379167667
2020-06-21 23:59:08,9.6742211269634,-39.6844466555649,-8.24938897303999,133.858973523545
2020-06-21 23:59:00,9.90763404912954,-39.5799037356116,-7.4341448688396,124.184009794721
2020-06-21 23:58:52,9.92054414674226,-39.4968526224322,-7.0013612092224,119.37014190714
2020-06-21 23:58:45,9.74218232521376,-39.4928350289305,-7.65790364751746,126.201923702563
2020-06-21 23:58:37,9.8156880921957,-39.8642611544206,-7.07976225627588,125.303180675353
2020-06-21 23:58:29,9.81389886518815,-39.4543442343233,-7.46243129141252,131.403227721556
2020-06-21 23:58:21,9.89451769664285,-39.4011096300499,-7.23819899518362,127.3158091191
2020-06-21 23:58:13,9.75154546180115,-39.8681775455447,-7.66974266592926,120.304468332485
2020-06-21 23:58:05,9.83800023500388,-39.60246893142,-7.07868630351363,124.896414032075
2020-06-21 23:57:57,9.77298206929652,-39.7327767884444,-7.09484393321452,131.270556600504
2020-06-21 23:57:49,9.88542926052638,-39.4585851375878,-7.30581003317046,131.871857594653
2020-06-21 23:57:41,9.77236465776706,-39.4054686130759,-7.24026172067261,123.364199902695
2020-06-21 23:57:33,10.0080355614234,-38.9467534090563,-6.97215616091408,124.817598653582
2020-06-21 23:57:25,10.0318913946099,-39.3598468187041,-7.46314239707522,131.210107425042
2020-06-21 23:57:17,9.9583080349808,-39.2165479804333,-7.31037832955544,124.008683652096
2020-06-21 23:57:09,9.9767277845056,-39.1027186163523,-6.82211859480761,122.74754237121
