"DateTime","Depth","temp","OXY_oxy"
2014-07-23,4,15.6776,113.2721875
2014-07-23,5,11.4528,194.94625
2014-07-23,6,11.1168,201.8196875
2014-07-23,7,11.1048,202.168125
2014-07-23,8,11.0669,202.8384375
2014-07-23,9,11.05,202.589375
2014-07-23,9.2,11.047,202.8490625
2014-07-28,0.1,24.9737,245.524375
2014-07-28,1,24.945,246.1040625
2014-07-28,2,23.7343,229.7728125
2014-07-28,3,21.1054,174.0034375
2014-07-28,4,15.5827,80.306875
2014-07-28,5,11.4942,204.2696875
2014-07-28,6,11.2606,207.5990625
2014-07-28,7,11.2417,208.6321875
2014-07-28,8,11.2238,208.618125
2014-07-28,9,11.2093,208.435625
2014-07-28,9.2,11.2085,208.828125
2014-07-30,0.1,23.8457,243.94875
2014-07-30,1,23.626,243.5921875
2014-07-30,2,23.4296,216.93
2014-07-30,3,20.8442,169.118125
2014-07-30,4,15.6873,78.16125
2014-07-30,5,11.9023,177.545
2014-07-30,6,11.3131,205.8865625
2014-07-30,7,11.2919,207.3721875
2014-07-30,8,11.2678,207.764375
2014-07-30,9,11.2622,207.0928125
2014-07-30,9.2,11.2606,207.1834375
2014-08-02,0.1,23.1517,250.09875
2014-08-02,1,23.1282,248.81125
2014-08-02,2,22.9891,232.1371875
2014-08-02,3,21.0213,197.708125
2014-08-02,4,15.9013,71.2415625
2014-08-02,5,11.9154,154.110625
2014-08-02,6,11.3714,200.05125
2014-08-02,7,11.3413,171.589375
2014-08-02,8,11.3046,167.8790625
2014-08-02,9,11.2052,131.7959375
2014-08-02,9.2,11.2049,56.2678125
2014-08-04,0.1,23.715,256.28625
2014-08-04,1,23.3929,251.655625
2014-08-04,2,22.7922,238.55125
2014-08-04,3,21.4666,179.719375
2014-08-04,4,16.412,60.3228125
2014-08-04,5,12.3036,132.0703125
2014-08-04,6,11.3729,190.411875
2014-08-04,7,11.2912,179.933125
2014-08-04,8,11.2592,90.774375
2014-08-04,9,11.1576,7.6471875
2014-08-04,9.2,11.123,6.573125
2014-08-06,0.1,24.2232,254.3740625
2014-08-06,1,23.8384,249.911875
2014-08-06,2,22.9562,240.935625
2014-08-06,3,20.9965,170.0609375
2014-08-06,4,16.7666,96.5553125
2014-08-06,5,12.4207,129.9928125
2014-08-06,6,11.382,183.4378125
2014-08-06,7,11.2927,161.1084375
2014-08-06,8,11.2675,66.9375
2014-08-06,9,11.1408,10.0134375
2014-08-06,9.2,11.094,6.9478125
2014-08-09,0.1,23.2407,240.65875
2014-08-09,1,23.2506,241.036875
2014-08-09,2,23.1248,226.615
2014-08-09,3,21.6469,147.66875
2014-08-09,4,17.3031,51.69125
2014-08-09,5,12.5878,120.075
2014-08-09,6,11.4247,153.133125
2014-08-09,7,11.2802,77.6128125
2014-08-09,8,11.2266,15.931875
2014-08-09,9,11.22,5.2453125
2014-08-09,9.2,11.138,4.866875
2014-08-10,0.1,22.5459,232.4940625
2014-08-10,1,22.3999,224.4021875
2014-08-10,2,22.1195,192.339375
2014-08-10,3,21.376,150.2165625
2014-08-10,4,17.0954,59.0375
2014-08-10,5,12.3601,136.223125
2014-08-10,6,11.4393,75.1390625
2014-08-10,7,11.2139,88.4671875
2014-08-10,8,11.1686,5.6521875
2014-08-10,9,11.1845,3.626875
2014-08-10,9.2,11.0945,3.4696875
2014-08-11,0.1,22.3619,235.809375
2014-08-11,1,22.2812,234.1884375
2014-08-11,2,21.9144,171.805
2014-08-11,3,21.1182,118.68125
2014-08-11,4,16.7729,33.48625
2014-08-11,5,12.7898,109.4153125
2014-08-11,6,11.4874,83.719375
2014-08-11,7,11.2568,76.85625
2014-08-11,8,11.2073,5.735625
2014-08-11,9,11.1679,4.7840625
2014-08-11,9.2,11.1386,4.613125
2014-08-13,0.1,22.5351,252.570625
2014-08-13,1,22.5154,252.549375
2014-08-13,2,21.8728,226.8803125
2014-08-13,3,21.1172,146.0115625
2014-08-13,4,17.6401,34.2509375
2014-08-13,5,12.5698,98.461875
2014-08-13,6,11.3874,97.3915625
2014-08-13,7,11.2404,14.4646875
2014-08-13,8,11.1985,6.0578125
2014-08-13,9,11.2098,4.8246875
2014-08-13,9.2,11.1824,4.714375
2014-08-18,0.1,23.205,257.3740625
2014-08-18,1,22.5314,271.995
2014-08-18,2,21.8151,252.069375
2014-08-18,3,20.3959,98.246875
2014-08-18,4,16.787,10.33
2014-08-18,5,12.6563,92.7140625
2014-08-18,6,11.6079,47.3696875
2014-08-18,7,11.2345,6.2709375
2014-08-18,8,11.1806,4.26875
2014-08-18,9,11.1879,3.7121875
2014-08-18,9.2,11.0576,3.7446875
2014-08-19,0.1,22.7996,260.9490625
2014-08-19,1,22.6387,247.665
2014-08-19,2,21.5589,211.84875
2014-08-19,3,20.4787,96.6909375
2014-08-19,4,16.3788,14.830625
2014-08-19,5,12.4859,60.656875
2014-08-19,6,11.4637,23.741875
2014-08-19,7,11.2653,13.6221875
2014-08-19,8,11.2312,12.461875
2014-08-19,9,11.2225,12.824375
2014-08-19,9.2,11.2224,12.6575
2014-08-21,0.1,24.1502,266.9028125
2014-08-21,1,23.4109,291.5646875
2014-08-21,2,22.3648,292.506875
2014-08-21,3,20.5014,88.2409375
2014-08-21,4,16.6868,15.5834375
2014-08-21,5,13.0184,40.21375
2014-08-21,6,11.4637,54.804375
2014-08-21,7,11.4283,55.3696875
2014-08-21,8,11.4128,55.47625
2014-08-21,9,11.3992,54.9315625
2014-08-21,9.2,11.3992,54.9315625
2014-08-25,0.1,23.6362,264.5471875
2014-08-25,1,23.0097,263.55625
2014-08-25,2,22.0642,265.7496875
2014-08-25,3,20.6277,69.9146875
2014-08-25,4,17.4005,8.1771875
2014-08-25,5,12.8215,44.519375
2014-08-25,6,11.6481,88.9628125
2014-08-25,7,11.6363,90.08625
2014-08-25,8,11.6063,91.2190625
2014-08-25,9,11.5961,90.8734375
2014-08-25,9.2,11.598,90.1059375
2014-09-03,0.1,26.5518,243.79625
2014-09-03,1,25.8134,257.5540625
2014-09-03,2,23.7207,284.4696875
2014-09-03,3,21.2659,64.3821875
2014-09-03,4,17.3869,10.0753125
2014-09-03,5,13.4223,53.6825
2014-09-03,6,12.0677,128.983125
2014-09-03,7,12.0063,132.8446875
2014-09-03,8,11.9853,133.4859375
2014-09-03,9,11.9711,134.6475
2014-09-03,9.2,11.9703,134.54125
2014-09-08,0.1,24.0448,248.0490625
2014-09-08,1,24.0478,248.1696875
2014-09-08,2,24.0236,247.2825
2014-09-08,3,21.6009,62.8659375
2014-09-08,4,17.7936,9.2625
2014-09-08,5,13.0114,85.9871875
2014-09-08,6,12.185,147.8265625
2014-09-08,7,12.1622,149.569375
2014-09-08,8,12.1476,150.234375
2014-09-08,9,12.1371,150.03875
2014-09-08,9.2,12.1339,149.735625
2014-09-15,0.1,21.6138,225.8809375
2014-09-15,1,21.4982,226.2209375
2014-09-15,2,21.422,220.5309375
2014-09-15,3,21.3564,215.36625
2014-09-15,4,19.1828,8.0621875
2014-09-15,5,15.2656,5.21125
2014-09-15,6,12.4114,171.80875
2014-09-15,7,12.39,175.7090625
2014-09-15,8,12.3777,176.5359375
2014-09-15,9,12.3693,176.1740625
2014-09-15,9.2,12.367,176.264375
2014-09-22,0.1,21.1751,262.706875
2014-09-22,1,21.1675,263.121875
2014-09-22,2,21.1474,263.3684375
2014-09-22,3,20.947,237.901875
2014-09-22,4,20.0719,114.963125
2014-09-22,5,15.5503,9.418125
2014-09-22,6,12.8819,190.5834375
2014-09-22,7,12.711,204.3796875
2014-09-22,8,12.7064,205.5878125
2014-09-22,9,12.6842,205.89625
2014-09-22,9.2,12.6822,204.8821875
2014-09-29,0.1,19.9163,277.9971875
2014-09-29,1,19.8779,275.5478125
2014-09-29,2,19.4162,267.5728125
2014-09-29,3,19.1858,199.260625
2014-09-29,4,18.7279,105.2125
2014-09-29,5,15.9818,9.0375
2014-09-29,6,13.0227,226.50125
2014-09-29,7,12.9868,229.9353125
2014-09-29,8,12.9778,230.68375
2014-09-29,9,12.9717,230.6615625
2014-09-29,9.2,12.9724,230.58
2014-10-04,0.1,20.2158,280.329375
2014-10-04,1,20.2138,280.3834375
2014-10-04,2,19.9633,280.205
2014-10-04,3,19.295,216.6978125
2014-10-04,4,18.4873,53.006875
2014-10-04,5,16.1968,6.4840625
2014-10-04,6,13.2392,236.6265625
2014-10-04,7,13.1856,245.064375
2014-10-04,8,13.1779,247.2271875
2014-10-04,9,13.1647,248.9178125
2014-10-04,9.2,13.1617,248.69125
2014-10-15,0.1,17.6674,264.63
2014-10-15,1,17.6115,262.519375
2014-10-15,2,17.6074,262.474375
2014-10-15,3,17.0363,182.3421875
2014-10-15,4,16.5926,155.035
2014-10-15,5,16.241,58.258125
2014-10-15,6,13.6093,273.930625
2014-10-15,7,13.5518,279.7925
2014-10-15,8,13.5373,281.5934375
2014-10-15,9,13.5347,281.7715625
2014-10-15,9.2,13.5339,281.284375
2014-10-23,0.1,14.2302,274.5784375
2014-10-23,1,14.2266,275.0625
2014-10-23,2,14.2231,275.188125
2014-10-23,3,14.2213,274.66375
2014-10-23,4,14.2216,275.1084375
2014-10-23,5,14.2197,273.7875
2014-10-23,6,14.2238,274.1784375
2014-10-23,7,14.231,274.260625
2014-10-23,8,14.2323,274.8309375
2014-10-23,9,14.228,274.278125
2014-10-23,9.2,14.228,273.3915625
2014-11-10,0.1,10.4709,319.70125
2014-11-10,1,10.3537,318.3734375
2014-11-10,2,10.3263,316.610625
2014-11-10,3,10.3145,315.5396875
2014-11-10,4,10.3037,314.221875
2014-11-10,5,10.2926,314.4334375
2014-11-10,6,10.2838,314.17
2014-11-10,7,10.2818,313.3403125
2014-11-10,8,10.2738,313.19125
2014-11-10,9,10.2676,311.071875
2014-11-10,9.2,10.2683,310.348125
2014-12-10,0.1,5.3478,332.130625
2014-12-10,1,5.3463,332.9715625
2014-12-10,2,5.3491,332.0790625
2014-12-10,3,5.3418,332.65625
2014-12-10,4,5.3259,332.596875
2014-12-10,5,5.3134,332.08875
2014-12-10,6,5.3071,331.8459375
2014-12-10,7,5.3089,332.024375
2014-12-10,8,5.3049,332.560625
2014-12-10,9,5.3158,332.285625
2014-12-10,9.2,5.3132,332.685
2015-02-05,1,1.6,421.5625
2015-02-05,2,1.6,420.9375
2015-02-05,3,1.7,417.5
2015-02-05,4,1.7,417.1875
2015-02-05,5,1.7,414.0625
2015-02-05,6,1.9,410.625
2015-02-05,7,2,409.375
2015-02-05,8,2.2,407.5
2015-02-05,9,2.4,403.75
2015-02-05,9.2,2.4,402.8125
2015-03-16,0.1,6.3766,374.709375
2015-03-16,1,6.2508,375.7359375
2015-03-16,2,6.0425,373.7021875
2015-03-16,3,5.7714,368.4746875
2015-03-16,4,5.7395,367.670625
2015-03-16,5,5.6813,366.9421875
2015-03-16,6,5.4842,364.3765625
2015-03-16,7,5.1612,343.2821875
2015-03-16,8,4.3027,317.145
2015-03-16,9,4.169,217.5615625
2015-03-16,9.2,4.169,217.5615625
2015-03-31,0.1,9.1399,345.29875
2015-03-31,1,8.9267,344.6571875
2015-03-31,2,8.1478,347.3490625
2015-03-31,3,7.582,343.6715625
2015-03-31,4,7.2402,335.171875
2015-03-31,5,6.9913,326.6203125
2015-03-31,6,6.7038,309.643125
2015-03-31,7,6.313,288.403125
2015-03-31,8,6.0283,271.6709375
2015-03-31,9,5.8218,250.3325
2015-03-31,9.2,5.806,248.1234375
2015-04-07,0.1,13.7867,310.5728125
2015-04-07,1,12.9994,314.0021875
2015-04-07,2,11.8013,319.8865625
2015-04-07,3,10.8773,325.1403125
2015-04-07,4,8.6521,338.865
2015-04-07,5,7.3463,303.3878125
2015-04-07,6,6.8723,284.7215625
2015-04-07,7,6.6867,273.0115625
2015-04-07,8,6.5929,265.865
2015-04-07,9,6.424,244.159375
2015-04-07,9.2,6.3577,234.0921875
2015-04-13,0.1,15.5058,299.2528125
2015-04-13,1,14.1431,310.5028125
2015-04-13,2,13.4438,312.789375
2015-04-13,3,11.6347,316.1703125
2015-04-13,4,9.3562,309.8515625
2015-04-13,5,7.9887,293.4215625
2015-04-13,6,7.2963,268.089375
2015-04-13,7,7.009,250.260625
2015-04-13,8,6.8599,241.98875
2015-04-13,9,6.6993,229.8978125
2015-04-13,9.2,6.6805,224.3703125
2015-04-16,0.1,15.006,291.43625
2015-04-16,1,15.0146,289.41875
2015-04-16,2,13.6213,302.170625
2015-04-16,3,11.5242,310.161875
2015-04-16,4,9.0676,294.2446875
2015-04-16,5,7.7892,280.8478125
2015-04-16,6,7.2503,252.8175
2015-04-16,7,7.0295,234.4834375
2015-04-16,8,6.9099,219.4715625
2015-04-16,9,6.8283,217.781875
2015-04-16,9.2,6.8283,217.781875
2015-04-19,0.1,17.9326,264.5615625
2015-04-19,1,17.9347,278.7078125
2015-04-19,2,14.2576,321.581875
2015-04-19,3,11.6143,310.349375
2015-04-19,4,8.983,280.275625
2015-04-19,5,7.8488,259.9796875
2015-04-19,6,7.2937,218.099375
2015-04-19,7,7.0498,228.26125
2015-04-19,8,7.002,198.298125
2015-04-19,9,6.7975,193.6184375
2015-04-19,9.2,6.7495,157.5996875
2015-04-21,0.1,16.1538,287.59
2015-04-21,1,14.6724,309.9253125
2015-04-21,2,13.2284,310.8959375
2015-04-21,3,12.1578,303.25875
2015-04-21,4,9.5456,276.3409375
2015-04-21,5,8.2567,259.4184375
2015-04-21,6,7.5702,241.313125
2015-04-21,7,7.2287,227.4878125
2015-04-21,8,7.004,204.89375
2015-04-21,9,6.9025,191.430625
2015-04-21,9.2,6.9045,190.3825
2015-04-25,0.1,13.9891,291.0025
2015-04-25,1,13.9945,291.725625
2015-04-25,2,13.3036,288.2615625
2015-04-25,3,11.867,263.823125
2015-04-25,4,9.1676,241.25875
2015-04-25,5,7.8602,214.9878125
2015-04-25,6,7.5381,200.438125
2015-04-25,7,7.3925,198.885
2015-04-25,8,7.3037,197.8415625
2015-04-25,9,7.1885,192.806875
2015-04-25,9.2,7.1066,178.503125
2015-04-28,0.1,13.8359,301.1734375
2015-04-28,1,13.7561,300.378125
2015-04-28,2,12.7292,302.8846875
2015-04-28,3,12.3903,295.8253125
2015-04-28,4,9.2866,229.3925
2015-04-28,5,8.3387,216.970625
2015-04-28,6,7.8581,204.160625
2015-04-28,7,7.4284,193.90625
2015-04-28,8,7.235,170.57625
2015-04-28,9,7.1426,157.6196875
2015-04-28,9.2,7.0962,136.0365625
2015-05-01,0.1,14.6183,296.1684375
2015-05-01,1,14.6115,296.6359375
2015-05-01,2,14.5858,296.1275
2015-05-01,3,12.0927,299.221875
2015-05-01,4,9.7913,225.91875
2015-05-01,5,8.5944,202.646875
2015-05-01,6,7.9847,189.2178125
2015-05-01,7,7.5542,183.2540625
2015-05-01,8,7.3516,161.0875
2015-05-01,9,7.2225,158.8521875
2015-05-01,9.2,7.2312,154.8559375
2015-05-05,0.1,18.0305,288.56375
2015-05-05,1,18.0908,289.6384375
2015-05-05,2,15.4558,261.648125
2015-05-05,3,11.6667,261.301875
2015-05-05,4,10.9235,252.4484375
2015-05-05,5,9.5866,208.22125
2015-05-05,6,7.841,165.6709375
2015-05-05,7,7.602,153.8015625
2015-05-05,8,7.5436,149.2875
2015-05-05,9,7.5286,149.5571875
2015-05-05,9.2,7.5785,151.23
2015-05-07,0.1,19.6856,275.289375
2015-05-07,1,18.3285,296.1671875
2015-05-07,2,14.4324,325.2225
2015-05-07,3,12.2139,314.0178125
2015-05-07,4,10.5675,235.743125
2015-05-07,5,8.7105,175.7934375
2015-05-07,6,7.9544,177.774375
2015-05-07,7,7.8967,180.5721875
2015-05-07,8,7.8814,179.805625
2015-05-07,9,7.866,179.52875
2015-05-07,9.2,7.8678,179.485625
2015-05-11,0.1,23.4025,268.2103125
2015-05-11,1,21.138,319.7590625
2015-05-11,2,16.0119,338.6665625
2015-05-11,3,12.9514,343.0396875
2015-05-11,4,10.5483,250.3890625
2015-05-11,5,8.6924,197.398125
2015-05-11,6,8.2567,201.8696875
2015-05-11,7,8.2166,202.5246875
2015-05-11,8,8.1925,203.37
2015-05-11,9,8.1728,202.9109375
2015-05-11,9.2,8.1699,202.5375
2015-05-14,0.1,20.3668,279.795
2015-05-14,1,19.9821,295.01875
2015-05-14,2,17.5174,345.9034375
2015-05-14,3,13.7501,351.7490625
2015-05-14,4,10.8853,286.729375
2015-05-14,5,8.7815,199.261875
2015-05-14,6,8.4427,197.5971875
2015-05-14,7,8.4057,196.035
2015-05-14,8,8.3912,194.960625
2015-05-14,9,8.383,194.939375
2015-05-14,9.2,8.3808,194.8353125
2015-05-18,0.1,23.4154,264.6578125
2015-05-18,1,23.1876,266.2278125
2015-05-18,2,18.892,333.601875
2015-05-18,3,14.0859,361.710625
2015-05-18,4,10.7512,264.215
2015-05-18,5,8.6815,217.376875
2015-05-18,6,8.6385,216.0315625
2015-05-18,7,8.6178,215.9253125
2015-05-18,8,8.5913,215.52375
2015-05-18,9,8.5828,215.0184375
2015-05-18,9.2,8.5798,214.9278125
2015-05-21,0.1,21.5489,258.785625
2015-05-21,1,21.575,258.185
2015-05-21,2,18.4196,355.9059375
2015-05-21,3,14.1265,362.600625
2015-05-21,4,11.0289,289.184375
2015-05-21,5,8.9309,225.34125
2015-05-21,6,8.8144,224.1475
2015-05-21,7,8.7816,223.8390625
2015-05-21,8,8.7522,223.831875
2015-05-21,9,8.7436,223.24
2015-05-21,9.2,8.741,222.830625
2015-05-25,0.1,20.5473,291.5359375
2015-05-25,1,20.1069,301.078125
2015-05-25,2,18.4649,349.97625
2015-05-25,3,15.4886,373.7053125
2015-05-25,4,11.9891,283.740625
2015-05-25,5,9.0654,232.7415625
2015-05-25,6,8.9715,231.820625
2015-05-25,7,8.9554,231.1259375
2015-05-25,8,8.9469,230.815
2015-05-25,9,8.9375,230.6609375
2015-05-25,9.2,8.9348,230.0834375
2015-05-28,0.1,25.3744,213.2421875
2015-05-28,1,23.88,258.4246875
2015-05-28,2,19.2352,345.1821875
2015-05-28,3,16.04,376.9765625
2015-05-28,4,11.9043,263.5346875
2015-05-28,5,9.2406,236.20125
2015-05-28,6,9.1861,232.844375
2015-05-28,7,9.1551,231.9221875
2015-05-28,8,9.1278,231.520625
2015-05-28,9,9.1083,230.575625
2015-05-28,9.2,9.1069,230.4590625
2015-06-01,0.1,25.5,213.75
2015-06-01,1,25.1,208.75
2015-06-01,2,24.5,213.125
2015-06-01,3,20.5,292.1875
2015-06-01,4,17.1,380
2015-06-01,5,12.4,325.625
2015-06-01,6,9.6,257.8125
2015-06-01,8,9.1,258.4375
2015-06-01,9,9.1,255
2015-06-01,9.2,9.1,255
2015-06-08,0.1,23.1557,273.8409375
2015-06-08,1,22.6485,286.6984375
2015-06-08,2,20.8073,306.4740625
2015-06-08,3,17.9268,320.190625
2015-06-08,4,14.6879,228.525
2015-06-08,5,13.2461,175.6040625
2015-06-08,6,9.9414,96.2328125
2015-06-08,7,9.2302,139.4884375
2015-06-08,8,9.1505,137.50375
2015-06-08,9,8.9974,24.4975
2015-06-08,9.2,8.9693,6.7028125
2015-06-11,0.1,25.2279,255.1171875
2015-06-11,1,23.6873,279.52625
2015-06-11,2,20.706,340.093125
2015-06-11,3,18.2882,385.48625
2015-06-11,4,15.216,227.7440625
2015-06-11,5,13.0911,134.51125
2015-06-11,6,9.7416,171.72375
2015-06-11,7,9.634,172.5253125
2015-06-11,8,9.6053,172.5675
2015-06-11,9,9.5833,170.823125
2015-06-11,9.2,9.5815,170.7309375
2015-06-15,0.1,27.3688,238.5796875
2015-06-15,1,25.442,280.86125
2015-06-15,2,22.6507,334.1703125
2015-06-15,3,18.398,413.1296875
2015-06-15,4,15.4718,235.238125
2015-06-15,5,12.4846,78.4046875
2015-06-15,6,10.0578,167.6971875
2015-06-15,7,9.9754,170.136875
2015-06-15,8,9.9481,170.125
2015-06-15,9,9.9339,169.9884375
2015-06-15,9.2,9.931,169.5871875
2015-06-22,0.1,26.9725,245.503125
2015-06-22,1,26.6573,245.75125
2015-06-22,2,24.5554,396.0703125
2015-06-22,3,19.5225,429.3125
2015-06-22,4,15.7348,438.8325
2015-06-22,5,12.5059,44.545
2015-06-22,6,10.4231,154.93875
2015-06-22,7,10.359,158.8184375
2015-06-22,8,10.3389,159.0978125
2015-06-22,9,10.3299,158.6353125
2015-06-22,9.2,10.3283,158.5525
2015-06-23,0.1,27.1195,250.326875
2015-06-23,1,25.8763,254.1059375
2015-06-23,2,23.1986,260.3128125
2015-06-23,3,20.6402,269.4840625
2015-06-23,4,18.12,259.88125
2015-06-23,5,16.0109,254.474375
2015-06-23,6,11.1995,143.2221875
2015-06-23,7,10.5085,158.49625
2015-06-23,8,10.4308,160.313125
2015-06-23,9,10.4186,155.135625
2015-06-23,9.2,10.4135,155.101875
2015-06-29,0.1,24.361,275.7965625
2015-06-29,1,24.2835,273.999375
2015-06-29,2,23.8444,333.20875
2015-06-29,3,22.0083,382.3728125
2015-06-29,4,20.1259,219.72375
2015-06-29,5,18.1541,125.213125
2015-06-29,6,12.0084,218.33375
2015-06-29,7,11.5953,233.0603125
2015-06-29,8,11.5523,233.4184375
2015-06-29,9,11.5338,232.1559375
2015-06-29,9.2,11.5326,232.914375
2015-07-02,0.1,25.2884,268.0625
2015-07-02,1,24.5847,294.88875
2015-07-02,2,23.8527,321.2225
2015-07-02,3,22.1324,400.66375
2015-07-02,4,19.8627,193.94375
2015-07-02,5,17.5585,40.6153125
2015-07-02,6,12.2218,220.7803125
2015-07-02,7,12.0574,250.0484375
2015-07-02,8,11.9531,255.8034375
2015-07-02,9,11.9327,255.5096875
2015-07-02,9.2,11.9295,255.8440625
2015-07-06,0.1,24.1157,313.245
2015-07-06,1,23.8343,316.9034375
2015-07-06,2,23.4786,268.20625
2015-07-06,3,22.0927,381.414375
2015-07-06,4,19.714,116.6109375
2015-07-06,5,17.5687,6.5546875
2015-07-06,6,12.4233,263.894375
2015-07-06,7,12.3225,279.381875
2015-07-06,8,12.2903,280.735625
2015-07-06,9,12.2791,280.4759375
2015-07-06,9.2,12.2758,279.2125
2015-07-09,0.1,25.7279,359.148125
2015-07-09,1,24.4897,373.2928125
2015-07-09,2,23.2125,339.7903125
2015-07-09,3,22.2538,397.69375
2015-07-09,4,19.9116,134.8065625
2015-07-09,5,16.8599,4.3646875
2015-07-09,6,12.6009,277.8459375
2015-07-09,7,12.5591,294.77
2015-07-09,8,12.5292,296.3696875
2015-07-09,9,12.5151,295.5828125
2015-07-09,9.2,12.5128,293.99125
2015-07-13,0.1,25.6647,268.3959375
2015-07-13,1,24.9101,349.2171875
2015-07-13,2,23.067,360.27125
2015-07-13,3,21.915,259.986875
2015-07-13,4,19.6658,23.71125
2015-07-13,5,16.5739,4.08
2015-07-13,6,12.9292,290.6953125
2015-07-13,7,12.8467,311.4690625
2015-07-13,8,12.8127,311.74625
2015-07-13,9,12.8081,312.6484375
2015-07-13,9.2,12.7989,311.03625
2015-07-16,0.1,25.4669,240.505625
2015-07-16,1,24.9986,276.54
2015-07-16,2,23.4325,356.1096875
2015-07-16,3,22.0195,384.7784375
2015-07-16,4,19.5387,14.9009375
2015-07-16,5,16.4557,3.2240625
2015-07-16,6,13.0714,313.1871875
2015-07-16,7,13.0175,327.3640625
2015-07-16,8,12.9996,328.0325
2015-07-16,9,12.9754,323.559375
2015-07-16,9.2,12.9741,320.4934375
2015-07-20,0.1,27.7454,268.360625
2015-07-20,1,26.2839,300.8203125
2015-07-20,2,24.8243,323.4353125
2015-07-20,3,22.0171,253.4296875
2015-07-20,4,19.0411,5.895
2015-07-20,5,15.0771,56.4525
2015-07-20,6,13.2115,324.6590625
2015-07-20,7,13.1914,330.31875
2015-07-20,8,13.1575,331.784375
2015-07-20,9,13.128,325.058125
2015-07-20,9.2,13.1138,320.5090625
2015-07-23,0.1,27.0146,264.63375
2015-07-23,1,26.8375,262.775
2015-07-23,2,25.6984,287.2715625
2015-07-23,3,22.5824,140.5615625
2015-07-23,4,18.9032,5.3128125
2015-07-23,5,15.2464,42.559375
2015-07-23,6,13.4136,316.0603125
2015-07-23,7,13.3434,323.240625
2015-07-23,8,13.314,324.535625
2015-07-23,9,13.292,323.175625
2015-07-23,9.2,13.2792,317.9603125
2015-07-27,0.1,27.3527,258.1725
2015-07-27,1,27.2539,255.77125
2015-07-27,2,26.3254,284.5653125
2015-07-27,3,23.8319,229.854375
2015-07-27,4,19.6002,9.08125
2015-07-27,5,15.949,32.695
2015-07-27,6,13.5798,285.95125
2015-07-27,7,13.5256,291.645625
2015-07-27,8,13.5064,291.458125
2015-07-27,9,13.4908,290.240625
2015-07-27,9.2,13.4781,284.1746875
2015-07-30,0.1,28.7504,231.850625
2015-07-30,1,28.0837,266.4475
2015-07-30,2,26.7282,298.5353125
2015-07-30,3,24.0376,268.223125
2015-07-30,4,19.6097,12.0265625
2015-07-30,5,15.7716,6.6725
2015-07-30,6,13.6524,257.263125
2015-07-30,7,13.6066,265.779375
2015-07-30,8,13.5523,264.3075
2015-07-30,9,13.5297,268.1703125
2015-07-30,9.2,13.5328,268.00625
2015-08-03,0.1,26.2449,255.75875
2015-08-03,1,26.0258,255.0515625
2015-08-03,2,25.9416,248.390625
2015-08-03,3,24.1469,322.7125
2015-08-03,4,19.9496,9.4228125
2015-08-03,5,15.2809,28.095625
2015-08-03,6,13.6597,246.8025
2015-08-03,7,13.6207,250.776875
2015-08-03,8,13.6067,251.114375
2015-08-03,9,13.5846,249.4640625
2015-08-03,9.2,13.5803,249.17125
2015-08-08,0.1,25.5987,253.0521875
2015-08-08,1,25.6128,253.77625
2015-08-08,2,25.614,254.03625
2015-08-08,3,23.9849,310.7125
2015-08-08,4,20.0862,9.145625
2015-08-08,5,15.6234,4.0240625
2015-08-08,6,13.6922,226.8703125
2015-08-08,7,13.665,230.459375
2015-08-08,8,13.6354,230.5796875
2015-08-08,9,13.6811,230.13625
2015-08-08,9.2,13.6811,230.13625
2015-08-24,0.1,24.9,NA
2015-08-24,1,24.4,NA
2015-08-24,2,24.3,NA
2015-08-24,3,24,NA
2015-08-24,4,23.3,NA
2015-08-24,5,19.9,NA
2015-08-24,6,15.1,NA
2015-08-24,8,14,NA
2015-08-24,9,14,NA
2015-08-24,9.2,14,NA
2015-08-31,0.1,24.4161,293.0584375
2015-08-31,1,24.4161,293.0584375
2015-08-31,2,24.2537,282.195
2015-08-31,3,23.724,216.1415625
2015-08-31,4,22.2143,10.5296875
2015-08-31,5,17.9643,4.0028125
2015-08-31,6,14.2548,277.616875
2015-08-31,7,14.0823,295.0565625
2015-08-31,8,14.05,295.4075
2015-08-31,9,14.0406,294.88375
2015-08-31,9.2,14.0364,294.5096875
2015-09-07,0.1,25.1068,271.3303125
2015-09-07,1,25.0544,270.38875
2015-09-07,2,24.7518,260.6978125
2015-09-07,3,24.1305,212.1621875
2015-09-07,4,22.177,6.81875
2015-09-07,5,18.9192,3.8303125
2015-09-07,6,14.9136,204.01625
2015-09-07,7,14.2664,303.88875
2015-09-07,8,14.2332,305.9290625
2015-09-07,9,14.2204,304.86625
2015-09-07,9.2,14.212,304.2053125
2015-09-14,0.1,22.8237,208.6128125
2015-09-14,1,22.7473,206.4825
2015-09-14,2,22.4429,201.983125
2015-09-14,3,22.2782,195.4559375
2015-09-14,4,22.0782,169.3734375
2015-09-14,5,18.8977,7.240625
2015-09-14,6,15.2991,158.3484375
2015-09-14,7,14.4002,311.4353125
2015-09-14,8,14.37,314.9984375
2015-09-14,9,14.3589,313.37875
2015-09-14,9.2,14.3569,312.9003125
2015-09-21,0.1,21.6449,211.184375
2015-09-21,1,21.7603,228.6909375
2015-09-21,2,21.8011,229.5534375
2015-09-21,3,21.7964,231.0315625
2015-09-21,4,21.3183,101.664375
2015-09-21,5,19.3629,4.130625
