"DateTime","Depth","OXY_oxy"
2013-08-08,0.1,183.15375
2013-08-08,1,192.636875
2013-08-08,2,197.4884375
2013-08-08,3,210.585625
2013-08-08,4,253.6678125
2013-08-08,5,261.13
2013-08-08,6,200.303125
2013-08-08,7,168.690625
2013-08-08,8,155.120625
2013-08-08,9,132.821875
2013-08-08,9.2,132.821875
2013-08-12,0.1,168.6109375
2013-08-12,1,164.79875
2013-08-12,2,159.76
2013-08-12,3,191.016875
2013-08-12,4,199.293125
2013-08-12,5,183.0459375
2013-08-12,6,188.0384375
2013-08-12,7,223.5534375
2013-08-12,8,224.219375
2013-08-12,9,215.2484375
2013-08-12,9.2,215.2484375
2013-08-15,1,261.5625
2013-08-15,2,255.625
2013-08-15,3,350.625
2013-08-15,4,132.8125
2013-08-15,5,94.6875
2013-08-15,6,183.4375
2013-08-15,7,186.25
2013-08-15,8,185.625
2013-08-15,9,184.0625
2013-08-15,9.2,184.0625
2013-08-28,0.1,253.770625
2013-08-28,1,255.3896875
2013-08-28,2,271.94
2013-08-28,3,141.9590625
2013-08-28,4,38.1003125
2013-08-28,5,225.9246875
2013-08-28,6,228.9840625
2013-08-28,7,230.9759375
2013-08-28,8,231.2534375
2013-08-28,9,231.626875
2013-08-28,9.2,231.2675
2013-09-18,0.1,244.371875
2013-09-18,1,243.750625
2013-09-18,2,244.4546875
2013-09-18,3,243.1175
2013-09-18,4,130.605625
2013-09-18,5,311.1728125
2013-09-18,6,317.63
2013-09-18,7,318.0571875
2013-09-18,8,318.93125
2013-09-18,9,319.003125
2013-09-18,9.2,319.8278125
2013-09-25,0.1,256.3228125
2013-09-25,1,254.7565625
2013-09-25,2,246.4178125
2013-09-25,3,200.8996875
2013-09-25,4,196.285625
2013-09-25,5,334.47375
2013-09-25,6,339.6209375
2013-09-25,7,341.1003125
2013-09-25,8,341.6084375
2013-09-25,9,344.1421875
2013-09-25,9.2,342.5775
2013-10-16,0.1,269.6084375
2013-10-16,1,269.1128125
2013-10-16,2,261.26625
2013-10-16,3,235.4840625
2013-10-16,4,184.5265625
2013-10-16,5,291.7046875
2013-10-16,6,242.1625
2013-10-16,7,241.7978125
2013-10-16,8,240.98375
2013-10-16,9,238.880625
2013-10-16,9.2,239.0090625
2013-10-22,1,288.125
2013-10-22,8,288.75
2013-10-22,9,289.0625
2013-10-22,9.2,288.75
2013-10-23,0.1,263.525625
2013-10-23,1,263.5071875
2013-10-23,2,263.9634375
2013-10-23,3,264.458125
2013-10-23,4,242.941875
2013-10-23,5,274.954375
2013-10-23,6,301.108125
2013-10-23,7,301.1184375
2013-10-23,8,302.484375
2013-10-23,9,300.0825
2013-10-23,9.2,300.0990625
2013-10-30,0.1,287.7640625
2013-10-30,1,284.12875
2013-10-30,2,277.105
2013-10-30,3,273.2871875
2013-10-30,4,279.1403125
2013-10-30,5,281.705625
2013-10-30,6,281.5140625
2013-10-30,7,280.6453125
2013-10-30,8,280.211875
2013-10-30,9,277.42875
2013-10-30,9.2,278.0434375
2013-11-06,0.1,205.025
2013-11-06,1,227.2528125
2013-11-06,2,253.5978125
2013-11-06,3,256.678125
2013-11-06,4,257.9859375
2013-11-06,5,257.1859375
2013-11-06,6,257.249375
2013-11-06,7,259.8975
2013-11-06,8,259.2490625
2013-11-06,9,256.990625
2013-11-06,9.2,256.0096875
2013-11-20,0.1,302.4275
2013-11-20,1,302.51375
2013-11-20,2,300.6759375
2013-11-20,3,300.3609375
2013-11-20,4,300.9646875
2013-11-20,5,300.4528125
2013-11-20,6,299.89125
2013-11-20,7,299.5434375
2013-11-20,8,301.234375
2013-11-20,9,302.06625
2013-11-20,9.2,301.704375
2013-12-04,0.1,364.743125
2013-12-04,1,365.189375
2013-12-04,2,359.195
2013-12-04,3,354.0078125
2013-12-04,4,349.5078125
2013-12-04,5,347.1025
2013-12-04,6,347.60625
2013-12-04,7,346.9265625
2013-12-04,8,345.1209375
2013-12-04,9,345.016875
2013-12-04,9.2,344.58
2014-05-05,0.1,272.0959375
2014-05-05,1,289.10625
2014-05-05,2,285.6571875
2014-05-05,3,288.6028125
2014-05-05,4,287.5303125
2014-05-05,5,238.6303125
2014-05-05,6,204.2315625
2014-05-05,7,188.601875
2014-05-05,8,168.529375
2014-05-05,9,164.6596875
2014-05-05,9.2,158.44125
2014-05-06,0.1,296.0534375
2014-05-06,1,298.235625
2014-05-06,2,288.398125
2014-05-06,3,301.3584375
2014-05-06,4,282.8296875
2014-05-06,5,215.075
2014-05-06,6,196.8753125
2014-05-06,7,187.130625
2014-05-06,8,156.8503125
2014-05-06,9,154.5609375
2014-05-06,9.2,168.2540625
2014-05-07,0.1,281.7675
2014-05-07,1,298.3890625
2014-05-07,2,295.9553125
2014-05-07,3,285.1675
2014-05-07,4,293.9275
2014-05-07,5,246.1571875
2014-05-07,6,214.6340625
2014-05-07,7,215.23
2014-05-07,8,214.384375
2014-05-07,9,214.9340625
2014-05-07,9.2,212.6571875
2014-05-08,0.1,272.9128125
2014-05-08,1,297.6775
2014-05-08,2,302.4953125
2014-05-08,3,287.9709375
2014-05-08,4,285.84375
2014-05-08,5,242.265
2014-05-08,6,234.5825
2014-05-08,7,233.0640625
2014-05-08,8,232.1346875
2014-05-08,9,231.6975
2014-05-08,9.2,230.385625
2014-05-09,0.1,265.9921875
2014-05-09,1,305.2025
2014-05-09,2,303.765
2014-05-09,3,293.5975
2014-05-09,4,284.9678125
2014-05-09,5,236.3384375
2014-05-09,6,245.32125
2014-05-09,7,244.7484375
2014-05-09,8,244.765625
2014-05-09,9,244.9234375
2014-05-09,9.2,244.7828125
2014-05-10,0.1,266.858125
2014-05-10,1,303.37625
2014-05-10,2,305.36375
2014-05-10,3,288.11625
2014-05-10,4,267.0584375
2014-05-10,5,251.423125
2014-05-10,6,256.536875
2014-05-10,7,256.74
2014-05-10,8,256.3909375
2014-05-10,9,255.43625
2014-05-10,9.2,256.6628125
2014-05-12,0.1,271.1178125
2014-05-12,1,298.8140625
2014-05-12,2,313.5221875
2014-05-12,3,289.6403125
2014-05-12,4,284.9359375
2014-05-12,5,233.2075
2014-05-12,6,240.45875
2014-05-12,7,239.6721875
2014-05-12,8,240.1721875
2014-05-12,9,238.63375
2014-05-12,9.2,239.033125
2014-05-14,0.1,297.6259375
2014-05-14,1,317.0853125
2014-05-14,2,321.7428125
2014-05-14,3,292.8090625
2014-05-14,4,270.6928125
2014-05-14,5,231.985
2014-05-14,6,232.055
2014-05-14,7,231.365
2014-05-14,8,231.189375
2014-05-14,9,230.3496875
2014-05-14,9.2,230.5296875
2014-05-15,0.1,286.0715625
2014-05-15,1,306.569375
2014-05-15,2,322.146875
2014-05-15,3,295.49875
2014-05-15,4,261.8165625
2014-05-15,5,240.329375
2014-05-15,6,242.3890625
2014-05-15,7,242.9065625
2014-05-15,8,241.97875
2014-05-15,9,241.40375
2014-05-15,9.2,241.32875
2014-05-19,0.1,275.5215625
2014-05-19,1,281.6996875
2014-05-19,2,280.5703125
2014-05-19,3,274.699375
2014-05-19,4,250.0828125
2014-05-19,5,250.8046875
2014-05-19,6,260.975
2014-05-19,7,260.5940625
2014-05-19,8,260.6528125
2014-05-19,9,260.0896875
2014-05-19,9.2,260.3671875
2014-05-22,0.1,275.1271875
2014-05-22,1,280.8375
2014-05-22,2,280.131875
2014-05-22,3,271.0890625
2014-05-22,4,235.7278125
2014-05-22,5,272.2725
2014-05-22,6,271.860625
2014-05-22,7,272.26625
2014-05-22,8,271.9078125
2014-05-22,9,272.8953125
2014-05-22,9.2,271.6621875
2014-05-26,0.1,266.1903125
2014-05-26,1,284.44625
2014-05-26,2,280.2628125
2014-05-26,3,259.40875
2014-05-26,4,215.6871875
2014-05-26,5,283.023125
2014-05-26,6,282.83125
2014-05-26,7,280.4109375
2014-05-26,8,283.95875
2014-05-26,9,283.4453125
2014-05-26,9.2,284.5428125
2014-05-28,0.1,263.6959375
2014-05-28,1,241.718125
2014-05-28,2,248.4865625
2014-05-28,3,229.394375
2014-05-28,4,220.4771875
2014-05-28,5,289.440625
2014-05-28,6,198.636875
2014-05-28,7,288.6653125
2014-05-28,8,287.74125
2014-05-28,9,285.690625
2014-05-28,9.2,209.145625
2014-06-02,0.1,279.9428125
2014-06-02,1,293.7303125
2014-06-02,2,292.8503125
2014-06-02,3,243.3140625
2014-06-02,4,208.595625
2014-06-02,5,296.006875
2014-06-02,6,297.5365625
2014-06-02,7,297.996875
2014-06-02,8,297.866875
2014-06-02,9,296.7628125
2014-06-02,9.2,296.2515625
2014-06-03,0.1,255.958125
2014-06-03,1,291.5740625
2014-06-03,2,296.0578125
2014-06-03,3,226.6803125
2014-06-03,4,190.0971875
2014-06-03,5,298.07
2014-06-03,6,298.5303125
2014-06-03,7,299.9740625
2014-06-03,8,297.32625
2014-06-03,9,288.10875
2014-06-03,9.2,300.779375
2014-06-04,0.1,260.92875
2014-06-04,1,287.8884375
2014-06-04,2,288.5925
2014-06-04,3,219.54375
2014-06-04,4,195.074375
2014-06-04,5,268.0740625
2014-06-04,6,293.1021875
2014-06-04,7,279.30625
2014-06-04,8,278.3378125
2014-06-04,9,241.31125
2014-06-04,9.2,224.715
2014-06-05,0.1,286.5125
2014-06-05,1,285.7796875
2014-06-05,2,287.139375
2014-06-05,3,221.830625
2014-06-05,4,169.1953125
2014-06-05,5,282.4121875
2014-06-05,6,285.5165625
2014-06-05,7,279.1403125
2014-06-05,8,264.7321875
2014-06-05,9,221.8540625
2014-06-05,9.2,153.489375
2014-06-06,0.1,251.403125
2014-06-06,1,265.2696875
2014-06-06,2,281.6515625
2014-06-06,3,215.7059375
2014-06-06,4,191.276875
2014-06-06,5,287.5659375
2014-06-06,6,282.93625
2014-06-06,7,268.44875
2014-06-06,8,246.6221875
2014-06-06,9,197.005625
2014-06-06,9.2,190.1146875
2014-06-09,0.1,257.57875
2014-06-09,1,259.9825
2014-06-09,2,260.1271875
2014-06-09,3,205.88375
2014-06-09,4,184.50875
2014-06-09,5,236.706875
2014-06-09,6,260.725625
2014-06-09,7,230.3434375
2014-06-09,8,204.705
2014-06-09,9,118.205
2014-06-09,9.2,85.0271875
2014-06-12,0.1,277.4746875
2014-06-12,1,275.228125
2014-06-12,2,269.890625
2014-06-12,3,207.4721875
2014-06-12,4,184.8609375
2014-06-12,5,239.8521875
2014-06-12,6,255.7425
2014-06-12,7,241.9259375
2014-06-12,8,207.0540625
2014-06-12,9,125.0434375
2014-06-12,9.2,106.613125
2014-06-16,0.1,258.7475
2014-06-16,1,277.4253125
2014-06-16,2,293.8171875
2014-06-16,3,194.749375
2014-06-16,4,181.5765625
2014-06-16,5,227.7628125
2014-06-16,6,220.9775
2014-06-16,7,238.5584375
2014-06-16,8,183.6921875
2014-06-16,9,43.0209375
2014-06-16,9.2,13.9690625
2014-06-19,0.1,265.908125
2014-06-19,1,294.2546875
2014-06-19,2,300.1340625
2014-06-19,3,201.0284375
2014-06-19,4,158.7925
2014-06-19,5,198.1421875
2014-06-19,6,211.87
2014-06-19,7,213.024375
2014-06-19,8,130.4240625
2014-06-19,9,53.193125
2014-06-19,9.2,22.5696875
2014-06-23,0.1,255.585
2014-06-23,1,286.8771875
2014-06-23,2,303.290625
2014-06-23,3,211.10875
2014-06-23,4,148.244375
2014-06-23,5,183.623125
2014-06-23,6,160.6546875
2014-06-23,7,178.8184375
2014-06-23,8,118.2253125
2014-06-23,9,29.610625
2014-06-23,9.2,13.1
2014-06-25,0.1,255.419375
2014-06-25,1,278.7253125
2014-06-25,2,324.3475
2014-06-25,3,202.261875
2014-06-25,4,147.03125
2014-06-25,5,162.7571875
2014-06-25,6,148.4915625
2014-06-25,7,171.1425
2014-06-25,8,82.3925
2014-06-25,9,7.3203125
2014-06-25,9.2,6.00625
2014-06-29,0.1,253.5696875
2014-06-29,1,260.3015625
2014-06-29,2,311.6471875
2014-06-29,3,205.89125
2014-06-29,4,122.324375
2014-06-29,5,160.2121875
2014-06-29,6,150.068125
2014-06-29,7,126.2971875
2014-06-29,8,84.323125
2014-06-29,9,82.0053125
2014-06-29,9.2,63.8625
2014-06-30,0.1,255.8309375
2014-06-30,1,272.1340625
2014-06-30,2,318.5421875
2014-06-30,3,199.37125
2014-06-30,4,121.60125
2014-06-30,5,154.28375
2014-06-30,6,135.644375
2014-06-30,7,134.3296875
2014-06-30,8,132.7540625
2014-06-30,9,132.60375
2014-06-30,9.2,132.2096875
2014-07-01,0.1,253.1296875
2014-07-01,1,267.786875
2014-07-01,2,320.82375
2014-07-01,3,201.22
2014-07-01,4,126.050625
2014-07-01,5,135.283125
2014-07-01,6,142.41625
2014-07-01,7,141.359375
2014-07-01,8,141.2775
2014-07-01,9,140.7828125
2014-07-01,9.2,140.61625
2014-07-02,0.1,255.889375
2014-07-02,1,265.0440625
2014-07-02,2,307.918125
2014-07-02,3,207.9790625
2014-07-02,4,132.6059375
2014-07-02,5,134.29875
2014-07-02,6,146.363125
2014-07-02,7,146.6015625
2014-07-02,8,145.17625
2014-07-02,9,145.8953125
2014-07-02,9.2,144.5390625
2014-07-07,0.1,248.331875
2014-07-07,1,247.2928125
2014-07-07,2,253.4065625
2014-07-07,3,204.5228125
2014-07-07,4,141.1425
2014-07-07,5,156.6284375
2014-07-07,6,163.9965625
2014-07-07,7,163.799375
2014-07-07,8,163.538125
2014-07-07,9,164.020625
2014-07-07,9.2,164.30875
2014-07-09,0.1,243.6384375
2014-07-09,1,251.4175
2014-07-09,2,244.70375
2014-07-09,3,171.760625
2014-07-09,4,142.6603125
2014-07-09,5,169.0115625
2014-07-09,6,170.689375
2014-07-09,7,168.769375
2014-07-09,8,168.513125
2014-07-09,9,170.405
2014-07-09,9.2,170.3096875
2014-07-14,0.1,246.179375
2014-07-14,1,256.9446875
2014-07-14,2,258.6590625
2014-07-14,3,151.4553125
2014-07-14,4,122.954375
2014-07-14,5,158.3440625
2014-07-14,6,185.3775
2014-07-14,7,185.9271875
2014-07-14,8,185.876875
2014-07-14,9,185.6003125
2014-07-14,9.2,185.7446875
2014-07-16,0.1,248.35125
2014-07-16,1,247.3090625
2014-07-16,2,246.4634375
2014-07-16,3,183.380625
2014-07-16,4,118.83125
2014-07-16,5,162.4728125
2014-07-16,6,192.166875
2014-07-16,7,193.7975
2014-07-16,8,193.2215625
2014-07-16,9,193.2971875
2014-07-16,9.2,193.67125
2014-07-21,0.1,257.8278125
2014-07-21,1,256.873125
2014-07-21,2,236.6021875
2014-07-21,3,201.78125
2014-07-21,4,111.52
2014-07-21,5,161.7484375
2014-07-21,6,200.496875
2014-07-21,7,202.3753125
2014-07-21,8,201.805
2014-07-21,9,201.5328125
2014-07-21,9.2,201.7246875
2014-07-23,0.1,254.9278125
2014-07-23,1,250.335
2014-07-23,2,238.82375
2014-07-23,3,210.8925
2014-07-23,4,113.2721875
2014-07-23,5,194.94625
2014-07-23,6,201.8196875
2014-07-23,7,202.168125
2014-07-23,8,202.8384375
2014-07-23,9,202.589375
2014-07-23,9.2,202.8490625
2014-07-28,0.1,245.524375
2014-07-28,1,246.1040625
2014-07-28,2,229.7728125
2014-07-28,3,174.0034375
2014-07-28,4,80.306875
2014-07-28,5,204.2696875
2014-07-28,6,207.5990625
2014-07-28,7,208.6321875
2014-07-28,8,208.618125
2014-07-28,9,208.435625
2014-07-28,9.2,208.828125
2014-07-30,0.1,243.94875
2014-07-30,1,243.5921875
2014-07-30,2,216.93
2014-07-30,3,169.118125
2014-07-30,4,78.16125
2014-07-30,5,177.545
2014-07-30,6,205.8865625
2014-07-30,7,207.3721875
2014-07-30,8,207.764375
2014-07-30,9,207.0928125
2014-07-30,9.2,207.1834375
2014-08-02,0.1,250.09875
2014-08-02,1,248.81125
2014-08-02,2,232.1371875
2014-08-02,3,197.708125
2014-08-02,4,71.2415625
2014-08-02,5,154.110625
2014-08-02,6,200.05125
2014-08-02,7,171.589375
2014-08-02,8,167.8790625
2014-08-02,9,131.7959375
2014-08-02,9.2,56.2678125
2014-08-04,0.1,256.28625
2014-08-04,1,251.655625
2014-08-04,2,238.55125
2014-08-04,3,179.719375
2014-08-04,4,60.3228125
2014-08-04,5,132.0703125
2014-08-04,6,190.411875
2014-08-04,7,179.933125
2014-08-04,8,90.774375
2014-08-04,9,7.6471875
2014-08-04,9.2,6.573125
2014-08-06,0.1,254.3740625
2014-08-06,1,249.911875
2014-08-06,2,240.935625
2014-08-06,3,170.0609375
2014-08-06,4,96.5553125
2014-08-06,5,129.9928125
2014-08-06,6,183.4378125
2014-08-06,7,161.1084375
2014-08-06,8,66.9375
2014-08-06,9,10.0134375
2014-08-06,9.2,6.9478125
2014-08-09,0.1,240.65875
2014-08-09,1,241.036875
2014-08-09,2,226.615
2014-08-09,3,147.66875
2014-08-09,4,51.69125
2014-08-09,5,120.075
2014-08-09,6,153.133125
2014-08-09,7,77.6128125
2014-08-09,8,15.931875
2014-08-09,9,5.2453125
2014-08-09,9.2,4.866875
2014-08-10,0.1,232.4940625
2014-08-10,1,224.4021875
2014-08-10,2,192.339375
2014-08-10,3,150.2165625
2014-08-10,4,59.0375
2014-08-10,5,136.223125
2014-08-10,6,75.1390625
2014-08-10,7,88.4671875
2014-08-10,8,5.6521875
2014-08-10,9,3.626875
2014-08-10,9.2,3.4696875
2014-08-11,0.1,235.809375
2014-08-11,1,234.1884375
2014-08-11,2,171.805
2014-08-11,3,118.68125
2014-08-11,4,33.48625
2014-08-11,5,109.4153125
2014-08-11,6,83.719375
2014-08-11,7,76.85625
2014-08-11,8,5.735625
2014-08-11,9,4.7840625
2014-08-11,9.2,4.613125
2014-08-13,0.1,252.570625
2014-08-13,1,252.549375
2014-08-13,2,226.8803125
2014-08-13,3,146.0115625
2014-08-13,4,34.2509375
2014-08-13,5,98.461875
2014-08-13,6,97.3915625
2014-08-13,7,14.4646875
2014-08-13,8,6.0578125
2014-08-13,9,4.8246875
2014-08-13,9.2,4.714375
2014-08-18,0.1,257.3740625
2014-08-18,1,271.995
2014-08-18,2,252.069375
2014-08-18,3,98.246875
2014-08-18,4,10.33
2014-08-18,5,92.7140625
2014-08-18,6,47.3696875
2014-08-18,7,6.2709375
2014-08-18,8,4.26875
2014-08-18,9,3.7121875
2014-08-18,9.2,3.7446875
2014-08-19,0.1,260.9490625
2014-08-19,1,247.665
2014-08-19,2,211.84875
2014-08-19,3,96.6909375
2014-08-19,4,14.830625
2014-08-19,5,60.656875
2014-08-19,6,23.741875
2014-08-19,7,13.6221875
2014-08-19,8,12.461875
2014-08-19,9,12.824375
2014-08-19,9.2,12.6575
2014-08-21,0.1,266.9028125
2014-08-21,1,291.5646875
2014-08-21,2,292.506875
2014-08-21,3,88.2409375
2014-08-21,4,15.5834375
2014-08-21,5,40.21375
2014-08-21,6,54.804375
2014-08-21,7,55.3696875
2014-08-21,8,55.47625
2014-08-21,9,54.9315625
2014-08-21,9.2,54.9315625
2014-08-25,0.1,264.5471875
2014-08-25,1,263.55625
2014-08-25,2,265.7496875
2014-08-25,3,69.9146875
2014-08-25,4,8.1771875
2014-08-25,5,44.519375
2014-08-25,6,88.9628125
2014-08-25,7,90.08625
2014-08-25,8,91.2190625
2014-08-25,9,90.8734375
2014-08-25,9.2,90.1059375
2014-09-03,0.1,243.79625
2014-09-03,1,257.5540625
2014-09-03,2,284.4696875
2014-09-03,3,64.3821875
2014-09-03,4,10.0753125
2014-09-03,5,53.6825
2014-09-03,6,128.983125
2014-09-03,7,132.8446875
2014-09-03,8,133.4859375
2014-09-03,9,134.6475
2014-09-03,9.2,134.54125
2014-09-08,0.1,248.0490625
2014-09-08,1,248.1696875
2014-09-08,2,247.2825
2014-09-08,3,62.8659375
2014-09-08,4,9.2625
2014-09-08,5,85.9871875
2014-09-08,6,147.8265625
2014-09-08,7,149.569375
2014-09-08,8,150.234375
2014-09-08,9,150.03875
2014-09-08,9.2,149.735625
2014-09-15,0.1,225.8809375
2014-09-15,1,226.2209375
2014-09-15,2,220.5309375
2014-09-15,3,215.36625
2014-09-15,4,8.0621875
2014-09-15,5,5.21125
2014-09-15,6,171.80875
2014-09-15,7,175.7090625
2014-09-15,8,176.5359375
2014-09-15,9,176.1740625
2014-09-15,9.2,176.264375
2014-09-22,0.1,262.706875
2014-09-22,1,263.121875
2014-09-22,2,263.3684375
2014-09-22,3,237.901875
2014-09-22,4,114.963125
2014-09-22,5,9.418125
2014-09-22,6,190.5834375
2014-09-22,7,204.3796875
2014-09-22,8,205.5878125
2014-09-22,9,205.89625
2014-09-22,9.2,204.8821875
2014-09-29,0.1,277.9971875
2014-09-29,1,275.5478125
2014-09-29,2,267.5728125
2014-09-29,3,199.260625
2014-09-29,4,105.2125
2014-09-29,5,9.0375
2014-09-29,6,226.50125
2014-09-29,7,229.9353125
2014-09-29,8,230.68375
2014-09-29,9,230.6615625
2014-09-29,9.2,230.58
2014-10-04,0.1,280.329375
2014-10-04,1,280.3834375
2014-10-04,2,280.205
2014-10-04,3,216.6978125
2014-10-04,4,53.006875
2014-10-04,5,6.4840625
2014-10-04,6,236.6265625
2014-10-04,7,245.064375
2014-10-04,8,247.2271875
2014-10-04,9,248.9178125
2014-10-04,9.2,248.69125
2014-10-15,0.1,264.63
2014-10-15,1,262.519375
2014-10-15,2,262.474375
2014-10-15,3,182.3421875
2014-10-15,4,155.035
2014-10-15,5,58.258125
2014-10-15,6,273.930625
2014-10-15,7,279.7925
2014-10-15,8,281.5934375
2014-10-15,9,281.7715625
2014-10-15,9.2,281.284375
2014-10-23,0.1,274.5784375
2014-10-23,1,275.0625
2014-10-23,2,275.188125
2014-10-23,3,274.66375
2014-10-23,4,275.1084375
2014-10-23,5,273.7875
2014-10-23,6,274.1784375
