"DateTime","Depth","NIT_amm","NIT_nit","PHS_frp","OGM_doc","CAR_dic"
2013-06-27,0.1,0.388026607538803,0.0967741935483871,0.0315884571565756,NA,NA
2013-06-27,0.8,0.277161862527716,0.145161290322581,0.0421179428754341,NA,NA
2013-06-27,1.6,0.221729490022173,0.129032258064516,0.0421179428754341,NA,NA
2013-06-27,2.8,0,0.129032258064516,0.0315884571565756,NA,NA
2013-06-27,3.8,0.665188470066519,0.32258064516129,NA,NA,NA
2013-06-27,5,1.82926829268293,0.290322580645161,0.0315884571565756,NA,NA
2013-06-27,6.2,1.88470066518847,0.258064516129032,0.0421179428754341,NA,NA
2013-06-27,8,2.10643015521064,0.274193548387097,0.0631769143131511,NA,NA
2013-07-03,0.1,1.10864745011086,0.419354838709677,0.0421179428754341,NA,NA
2013-07-03,0.8,1.38580931263858,0.209677419354839,0.0421179428754341,NA,NA
2013-07-03,1.6,0.277161862527716,0.145161290322581,0.0421179428754341,NA,NA
2013-07-03,2.8,0.332594235033259,0.241935483870968,0.0315884571565756,NA,NA
2013-07-03,3.8,0.886917960088692,0.67741935483871,0.021058971437717,NA,NA
2013-07-03,5,2.38359201773836,0.387096774193548,0.0842358857508682,NA,NA
2013-07-03,6.2,1.71840354767184,0.290322580645161,0,NA,NA
2013-07-03,8,2.32815964523282,0.258064516129032,0.021058971437717,NA,NA
2013-07-11,0.1,1.38580931263858,0.290322580645161,0.0421179428754341,NA,NA
2013-07-11,0.8,0.16629711751663,0.0645161290322581,0.231648685814887,NA,NA
2013-07-11,1.6,0.110864745011086,0.0645161290322581,0.0421179428754341,NA,NA
2013-07-11,2.8,0.221729490022173,0.0483870967741935,0.0315884571565756,NA,NA
2013-07-11,3.8,0.498891352549889,0.145161290322581,0.0421179428754341,NA,NA
2013-07-11,5,4.65631929046563,0.338709677419355,0.0315884571565756,NA,NA
2013-07-11,6.2,4.32372505543237,0.354838709677419,0,NA,NA
2013-07-11,8,9.75609756097561,0.435483870967742,0.0315884571565756,NA,NA
2013-07-19,0.1,1.05321507760532,0.370967741935484,0.0526474285942926,NA,NA
2013-07-19,0.8,0.609756097560976,0.161290322580645,0.0421179428754341,NA,NA
2013-07-19,1.6,0.388026607538803,0.709677419354839,0.0421179428754341,NA,NA
2013-07-19,2.8,0.332594235033259,0.129032258064516,0.0315884571565756,NA,NA
2013-07-19,3.8,2.66075388026608,0.903225806451613,0.0526474285942926,NA,NA
2013-07-19,5,4.54545454545455,0.612903225806452,0.0421179428754341,NA,NA
2013-07-19,6.2,2.66075388026608,0.725806451612903,0.0842358857508682,NA,NA
2013-07-19,8,7.48337028824834,1.24193548387097,0.0421179428754341,NA,NA
2013-07-25,0.1,0.665188470066519,0.145161290322581,0.0631769143131511,NA,NA
2013-07-25,0.8,0.332594235033259,0.0806451612903226,0.0631769143131511,NA,NA
2013-07-25,1.6,0.221729490022173,0.112903225806452,0.0631769143131511,NA,NA
2013-07-25,2.8,0.831485587583149,0.193548387096774,0.021058971437717,NA,NA
2013-07-25,3.8,5.09977827050998,0.258064516129032,0.0526474285942926,NA,NA
2013-07-25,5,1.05321507760532,0.32258064516129,0.168471771501736,NA,NA
2013-07-25,6.2,8.64745011086475,0.32258064516129,0.0315884571565756,NA,NA
2013-07-25,8,1.6629711751663,0.241935483870968,0.105294857188585,NA,NA
2013-07-29,0.1,0.16629711751663,0.0967741935483871,0.0315884571565756,NA,NA
2013-07-29,0.8,0.388026607538803,0.0645161290322581,0.0315884571565756,NA,NA
2013-07-29,1.6,0.16629711751663,0.0645161290322581,0.0421179428754341,NA,NA
2013-07-29,2.8,0.16629711751663,0.0645161290322581,0.0421179428754341,NA,NA
2013-07-29,3.8,0.388026607538803,0.0967741935483871,0.0421179428754341,NA,NA
2013-07-29,5,0.776053215077605,0.0967741935483871,0,NA,NA
2013-07-29,6.2,2.99334811529934,0.225806451612903,0.0315884571565756,NA,NA
2013-07-29,8,8.75831485587583,0.419354838709677,0.0421179428754341,NA,NA
2013-08-01,0.1,0.277161862527716,0.0645161290322581,0.0421179428754341,NA,NA
2013-08-01,0.8,3.32594235033259,0,0.0421179428754341,NA,NA
2013-08-01,1.6,0.388026607538803,0.0645161290322581,0.0421179428754341,NA,NA
2013-08-01,2.8,0.221729490022173,0.0806451612903226,0.0315884571565756,NA,NA
2013-08-01,3.8,14.1352549889135,0.225806451612903,0.0421179428754341,NA,NA
2013-08-01,5,5.93126385809313,0.258064516129032,0.0315884571565756,NA,NA
2013-08-01,6.2,27.4944567627494,0.145161290322581,0.0315884571565756,NA,NA
2013-08-01,8,50.9423503325942,0.17741935483871,0.0421179428754341,NA,NA
2013-08-05,0.1,0.110864745011086,0.0645161290322581,0.0421179428754341,NA,NA
2013-08-05,0.8,0.221729490022173,0.0806451612903226,0.0315884571565756,NA,NA
2013-08-05,1.6,0.665188470066519,0.0967741935483871,0.0315884571565756,NA,NA
2013-08-05,2.8,0.221729490022173,0.0645161290322581,0.0421179428754341,NA,NA
2013-08-05,3.8,0.110864745011086,0.0645161290322581,0.0315884571565756,NA,NA
2013-08-05,5,4.490022172949,0.161290322580645,0.0421179428754341,NA,NA
2013-08-05,6.2,5.26607538802661,0.161290322580645,0.021058971437717,NA,NA
2013-08-05,8,5.26607538802661,0.145161290322581,0.021058971437717,NA,NA
2013-08-08,0.1,0.942350332594235,0.161290322580645,0.0421179428754341,NA,NA
2013-08-08,0.8,0.554323725055432,0.0806451612903226,0.0421179428754341,NA,NA
2013-08-08,1.6,0.332594235033259,0.0806451612903226,0.0421179428754341,NA,NA
2013-08-08,2.8,0.221729490022173,0.032258064516129,0.0421179428754341,NA,NA
2013-08-08,3.8,5.54323725055432,0.161290322580645,0.0421179428754341,NA,NA
2013-08-08,5,6.26385809312639,0.161290322580645,0.0315884571565756,NA,NA
2013-08-08,6.2,4.04656319290466,0.145161290322581,0.0315884571565756,NA,NA
2013-08-08,8,5.82039911308204,0.129032258064516,0.0421179428754341,NA,NA
2013-08-12,0.1,0.388026607538803,0.0645161290322581,0.0315884571565756,NA,NA
2013-08-12,0.8,0.16629711751663,0.032258064516129,0.0421179428754341,NA,NA
2013-08-12,1.6,0.16629711751663,0.032258064516129,0.0526474285942926,NA,NA
2013-08-12,2.8,0.16629711751663,0.0161290322580645,0.0421179428754341,NA,NA
2013-08-12,3.8,0.221729490022173,0.0806451612903226,0.0315884571565756,NA,NA
2013-08-12,5,4.1019955654102,0.0967741935483871,0.0315884571565756,NA,NA
2013-08-12,6.2,6.70731707317073,0.129032258064516,0.0421179428754341,NA,NA
2013-08-12,8,7.15077605321508,0.161290322580645,0.0315884571565756,NA,NA
2013-08-15,0.1,0.388026607538803,0.032258064516129,0.0421179428754341,NA,NA
2013-08-15,0.8,0.221729490022173,0.032258064516129,0.0526474285942926,NA,NA
2013-08-15,1.6,0.221729490022173,0.032258064516129,0.0421179428754341,NA,NA
2013-08-15,2.8,0.443458980044346,0.032258064516129,0.0421179428754341,NA,NA
2013-08-15,3.8,5.43237250554324,0.112903225806452,0.0315884571565756,NA,NA
