DateTime,Depth,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,CAR_dic
2019-09-20,0.1,2.161862528,0.435483871,0.084235886,37.46877602,337.2189842,76.1687137
2019-09-27,0.1,0.88691796,0.129032258,0.084235886,41.63197336,374.6877602,72.36027802
2019-10-04,0.1,0.388026608,0.096774194,0.084235886,54.12156536,487.0940883,68.55184233
2019-10-11,0.1,0.720620843,0.112903226,0.094765371,42.46461282,382.1815154,76.1687137
2019-10-16,0.1,1.496674058,0.338709677,0.052647429,35.80349709,322.2314738,70.45606017
2019-10-23,0.1,3.880266075,0.112903226,0,33.30557868,299.7502082,81.88136723
2019-10-25,0.1,2.605321508,0.048387097,0.042117943,44.96253122,404.662781,64.74340665
2019-10-28,0.1,0.720620843,0.129032258,0.021058971,33.30557868,299.7502082,1.904217843
2019-11-08,0.1,4.323725055,0.338709677,0.042117943,31.64029975,284.7626978,81.88136723
2019-11-20,0.1,0.388026608,0.048387097,0.084235886,34.13821815,307.2439634,78.07293154
2015-03-31,1.6,0.831485588,0.048387097,0.0737064,17.48542881,157.3688593,NA
2015-04-07,1.6,0.66518847,0.048387097,0.063176914,14.15487094,127.3938385,NA
2015-04-13,1.6,0.720620843,0.048387097,0.0737064,16.65278934,149.8751041,NA
2015-04-21,1.6,0.388026608,0.080645161,0.063176914,16.65278934,149.8751041,NA
2015-04-28,1.6,0.720620843,0.048387097,0.094765371,15.82014988,142.3813489,NA
2015-05-05,1.6,0.831485588,0.064516129,0.063176914,19.15070774,172.3563697,NA
2015-05-11,1.6,0.831485588,0.064516129,0.084235886,19.98334721,179.8501249,NA
2015-05-18,1.6,0.720620843,0.032258065,0.0737064,28.30974188,254.7876769,NA
2015-05-25,1.6,0.22172949,0.048387097,0.052647429,18.31806828,164.8626145,NA
2015-06-01,1.6,0.332594235,0.048387097,0.0737064,18.31806828,164.8626145,NA
2015-06-08,1.6,0.609756098,0.032258065,0.063176914,19.15070774,172.3563697,NA
2015-06-22,1.6,0.277161863,0.096774194,0.0737064,25.81182348,232.3064113,NA
2015-06-29,1.6,0.277161863,0.016129032,0.063176914,20.81598668,187.3438801,NA
2015-07-06,1.6,0.44345898,0.016129032,0.0737064,24.14654455,217.3189009,NA
2015-07-13,1.6,3.215077605,0.096774194,0.105294857,34.13821815,307.2439634,NA
2015-07-20,1.6,0.388026608,0.032258065,0.084235886,24.97918401,224.8126561,NA
2015-07-27,1.6,0.166297118,0.032258065,NA,23.31390508,209.8251457,NA
2015-08-03,1.6,0.277161863,0.032258065,0.0737064,25.81182348,232.3064113,NA
2015-08-10,1.6,0.388026608,0.032258065,0.0737064,26.64446295,239.8001665,NA
2015-08-24,1.6,0.22172949,0.048387097,0.042117943,29.14238135,262.2814321,NA
2015-08-31,1.6,0.22172949,0,0.189530743,30.80766028,277.2689425,NA
2015-09-07,1.6,0.166297118,0.032258065,0.084235886,29.97502082,269.7751873,NA
2015-09-14,1.6,0.110864745,0.048387097,0.063176914,29.14238135,262.2814321,NA
2015-09-21,1.6,0.277161863,0.064516129,0.094765371,30.80766028,277.2689425,NA
2016-01-11,1.6,0.277161863,0.048387097,0.052647429,15.82014988,142.3813489,NA
2016-02-05,1.6,0.332594235,0.129032258,0.052647429,12.48959201,112.4063281,NA
2016-03-30,1.6,0.332594235,0.129032258,0.063176914,16.65278934,149.8751041,NA
2016-04-11,1.6,0.332594235,0.048387097,0.063176914,14.15487094,127.3938385,NA
2016-04-18,1.6,0.22172949,0.032258065,0.084235886,11.65695254,104.9125729,NA
2016-04-25,1.6,0.22172949,0.048387097,0.063176914,14.98751041,134.8875937,NA
2016-05-02,1.6,0.277161863,0.032258065,0.0737064,14.15487094,127.3938385,NA
2016-05-09,1.6,0.22172949,0.064516129,0.063176914,14.98751041,134.8875937,NA
2016-05-16,1.6,0.44345898,0.080645161,0.042117943,12.48959201,112.4063281,NA
2016-05-23,1.6,0.498891353,0.129032258,0.084235886,12.48959201,112.4063281,NA
2016-05-30,1.6,0.277161863,0.758064516,0.031588457,12.48959201,112.4063281,NA
2016-05-31,1.6,0.332594235,0.096774194,0.084235886,14.98751041,134.8875937,NA
2016-06-02,1.6,0.388026608,0.048387097,0.0737064,14.15487094,127.3938385,NA
2016-06-06,1.6,0.277161863,0.032258065,0.084235886,14.15487094,127.3938385,NA
2016-06-13,1.6,0.388026608,0.048387097,0.136883314,15.82014988,142.3813489,NA
2016-06-20,1.6,0.277161863,0.032258065,0.105294857,15.82014988,142.3813489,NA
2016-06-27,1.6,0.22172949,0.048387097,0.084235886,16.65278934,149.8751041,NA
2016-06-28,1.6,0.554323725,0,0.126353829,17.48542881,157.3688593,NA
2016-06-30,1.6,0.332594235,0.096774194,0.1474128,14.98751041,134.8875937,NA
2016-07-05,1.6,0.388026608,0.032258065,0.105294857,14.15487094,127.3938385,NA
2016-07-11,1.6,0.609756098,0.032258065,0.115824343,15.82014988,142.3813489,NA
2016-07-18,1.6,0.277161863,0,0.126353829,17.48542881,157.3688593,NA
2016-07-25,1.6,0.388026608,0.048387097,0.126353829,18.31806828,164.8626145,NA
2016-07-27,1.6,0.110864745,0.064516129,0.063176914,13.32223147,119.9000833,NA
2016-08-01,1.6,0.498891353,0.064516129,0.0737064,17.48542881,157.3688593,NA
2016-08-08,1.6,1.164079823,0.096774194,0.105294857,24.97918401,224.8126561,NA
2016-08-15,1.6,0.498891353,0.032258065,0.0737064,16.65278934,149.8751041,NA
2016-08-26,1.6,0.609756098,0.080645161,0.1474128,18.31806828,164.8626145,NA
2016-09-02,1.6,0.332594235,0.016129032,0.126353829,18.31806828,164.8626145,NA
2016-09-09,1.6,0.277161863,0.032258065,0.115824343,19.15070774,172.3563697,NA
2016-09-20,1.6,0.997782705,0.032258065,0.126353829,20.81598668,187.3438801,NA
2016-09-30,1.6,1.274944568,0.161290323,0.094765371,28.30974188,254.7876769,NA
2016-10-07,1.6,0.44345898,0.080645161,0.094765371,24.97918401,224.8126561,NA
2016-10-14,1.6,0.277161863,0.096774194,0.031588457,24.14654455,217.3189009,NA
2016-11-04,1.6,0.166297118,0.032258065,0.031588457,20.81598668,187.3438801,NA
2016-12-02,1.6,0.277161863,0.048387097,0.052647429,21.64862614,194.8376353,NA
2017-02-06,1.6,0.498891353,0.080645161,0.031588457,18.31806828,164.8626145,NA
2017-02-27,1.6,0.942350333,0.080645161,0.094765371,24.97918401,224.8126561,NA
2017-03-13,1.6,0.277161863,0.064516129,0.063176914,19.15070774,172.3563697,NA
2017-03-27,1.6,0.66518847,0.048387097,0.168471772,18.31806828,164.8626145,NA
2017-04-10,1.6,0.332594235,0.016129032,0.115824343,20.81598668,187.3438801,NA
2017-04-17,1.6,0.332594235,0.032258065,0.126353829,20.81598668,187.3438801,NA
2017-04-24,1.6,0.776053215,0.048387097,0.094765371,19.15070774,172.3563697,NA
2017-05-05,1.6,0.332594235,0.032258065,0.0737064,23.31390508,209.8251457,NA
2017-05-08,1.6,0.388026608,0.016129032,0.0737064,23.31390508,209.8251457,NA
2017-05-15,1.6,0.277161863,0.064516129,0.052647429,22.48126561,202.3313905,NA
2017-05-22,1.6,0.332594235,0.032258065,0.084235886,17.48542881,157.3688593,NA
2017-05-29,1.6,0.498891353,0.048387097,0.084235886,18.31806828,164.8626145,NA
2017-05-30,1.6,0.332594235,0.032258065,0.094765371,18.31806828,164.8626145,NA
2017-06-01,1.6,0.277161863,0.048387097,0.063176914,19.98334721,179.8501249,NA
2017-06-05,1.6,1.219512195,0.080645161,0.084235886,24.14654455,217.3189009,NA
2017-06-12,1.6,0.776053215,0.064516129,0.084235886,19.98334721,179.8501249,NA
2017-06-19,1.6,0.609756098,0.048387097,0.084235886,22.48126561,202.3313905,NA
2017-06-26,1.6,0.498891353,0.048387097,0.094765371,26.64446295,239.8001665,NA
2017-07-05,1.6,0.44345898,0.064516129,0.157942286,29.97502082,269.7751873,NA
2017-07-10,1.6,0.720620843,0.048387097,0.168471772,34.13821815,307.2439634,NA
2017-07-13,1.6,0.498891353,0.016129032,0.189530743,36.63613655,329.725229,NA
2017-07-17,1.6,2.383592018,0.080645161,0.168471772,39.13405495,352.2064946,NA
