time,FLOW,TEMP,SALT,OXY_oxy,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,OGM_poc,OGM_don,OGM_pon,OGM_dop,OGM_pop,PHS_frp_ads,CAR_dic,SIL_rsi
2014-06-01,0.0151,9.7802,0,478,0.388,0.0461,0.0391,27.5087,247.5784,27.5087,7.7335,1.5467,0.0808,0.1886,0.0391,93.1305,82.0653
2014-06-02,0.0151,9.825,0,478,0.388,0.0484,0.0421,27.5306,247.7753,27.5306,7.672,1.5344,0.0784,0.183,0.0421,93.145,82.0653
2014-06-03,0.0151,9.8343,0,478,0.8948,0.053,0.0421,27.5525,247.9722,27.5525,8.3173,1.6635,0.0894,0.2085,0.0421,93.1595,82.0653
2014-06-04,0,9.7925,0,0,1.4016,0.0576,0.0421,27.5743,248.1691,27.5743,8.9625,1.7925,0.1003,0.234,0.0421,93.174,82.0653
2014-06-05,0,9.7552,0,0,1.9085,0.0622,0.0421,27.5962,248.366,27.5962,9.6078,1.9216,0.1112,0.2595,0.0421,93.1885,82.0653
2014-06-06,0,9.7616,0,0,2.4153,0.0668,0.0421,27.6181,248.5629,27.6181,10.253,2.0506,0.1221,0.285,0.0421,93.203,82.0653
2014-06-07,0,9.7654,0,0,2.9221,0.0714,0.0421,27.64,248.7599,27.64,10.8983,2.1797,0.1331,0.3105,0.0421,93.2175,82.0653
2014-06-08,0,9.7692,0,0,3.4289,0.076,0.0421,27.6619,248.9568,27.6619,11.5435,2.3087,0.144,0.336,0.0421,93.232,82.0653
2014-06-09,0,9.7731,0,0,3.9357,0.0806,0.0421,27.6837,249.1537,27.6837,12.1888,2.4378,0.1549,0.3615,0.0421,93.2465,82.0653
2014-06-10,0,9.7647,0,0,4.2841,0.0806,0.0421,27.7056,249.3506,27.7056,11.497,2.2994,0.1497,0.3493,0.0421,93.261,82.0653
2014-06-11,0,9.7563,0,0,4.6326,0.0806,0.0421,27.7275,249.5475,27.7275,10.8053,2.1611,0.1444,0.337,0.0421,93.2755,82.0653
2014-06-12,0,9.748,0,0,4.981,0.0806,0.0421,27.7494,249.7444,27.7494,10.1136,2.0227,0.1392,0.3247,0.0421,93.29,82.0653
2014-06-13,0,9.768,0,0,5.3294,0.0806,0.0421,27.7713,249.9414,27.7713,9.4219,1.8844,0.1339,0.3125,0.0421,93.3044,82.0653
2014-06-14,0,9.7881,0,0,5.6779,0.0806,0.0421,27.7931,250.1383,27.7931,8.7302,1.746,0.1287,0.3002,0.0421,93.3189,82.0653
2014-06-15,0,9.8081,0,0,6.0263,0.0806,0.0421,27.815,250.3352,27.815,8.0384,1.6077,0.1234,0.2879,0.0421,93.3334,82.0653
2014-06-16,0,9.8282,0,0,6.3747,0.0806,0.0421,27.8369,250.5321,27.8369,7.3467,1.4693,0.1181,0.2757,0.0421,93.3479,82.0653
2014-06-17,0,9.8516,0,0,6.4618,0.0876,0.0421,27.8588,250.729,27.8588,7.4537,1.4907,0.119,0.2776,0.0421,93.3624,82.0653
2014-06-18,0,9.875,0,0,6.5489,0.0945,0.0421,27.8807,250.9259,27.8807,7.5608,1.5122,0.1198,0.2795,0.0421,93.3769,82.0653
2014-06-19,0,9.8984,0,0,6.636,0.1014,0.0421,27.9025,251.1228,27.9025,7.6678,1.5336,0.1206,0.2815,0.0421,93.3914,82.0653
2014-06-20,0,9.8914,0,0,6.7232,0.1083,0.0421,27.9244,251.3198,27.9244,7.7748,1.555,0.1215,0.2834,0.0421,93.4059,82.0653
2014-06-21,0,9.8844,0,0,6.8103,0.1152,0.0421,27.9463,251.5167,27.9463,7.8818,1.5764,0.1223,0.2853,0.0421,93.4204,82.0653
2014-06-22,0,9.8774,0,0,6.8974,0.1221,0.0421,27.9682,251.7136,27.9682,7.9889,1.5978,0.1231,0.2873,0.0421,93.4349,82.0653
2014-06-23,0,9.8704,0,0,6.9845,0.129,0.0421,27.9901,251.9105,27.9901,8.0959,1.6192,0.1239,0.2892,0.0421,93.4494,82.0653
2014-06-24,0,9.8621,0,0,6.7166,0.1129,0.0474,28.0119,252.1074,28.0119,8.1084,1.6217,0.1316,0.307,0.0474,93.4639,82.0653
2014-06-25,0,9.8538,0,0,6.4486,0.0968,0.0526,28.0338,252.3043,28.0338,8.1209,1.6242,0.1392,0.3248,0.0526,93.4784,82.0653
2014-06-26,0,9.8769,0,0,6.1807,0.0806,0.0579,28.0557,252.5013,28.0557,8.1334,1.6267,0.1468,0.3426,0.0579,93.4929,82.0653
2014-06-27,0,9.8999,0,0,5.9128,0.0645,0.0632,28.0776,252.6982,28.0776,8.1459,1.6292,0.1544,0.3604,0.0632,93.5074,82.0653
2014-06-28,0,9.9229,0,0,5.6449,0.0484,0.0684,28.0995,252.8951,28.0995,8.1584,1.6317,0.1621,0.3781,0.0684,93.5218,82.0653
2014-06-29,0.0151,9.9459,0,478,5.3769,0.0323,0.0737,28.1213,253.092,28.1213,8.1709,1.6342,0.1697,0.3959,0.0737,93.5363,82.0653
2014-06-30,0.0151,10.1116,0,478,2.9933,0.0323,0.0632,28.1432,253.2889,28.1432,9.2049,1.841,0.1845,0.4304,0.0632,93.5508,82.0653
2014-07-01,0.0151,10.2125,0,478,2.7875,0.0323,0.0632,28.1651,253.4858,28.1651,9.2574,1.8515,0.1863,0.4346,0.0632,93.5653,82.0653
2014-07-02,0.0151,10.2938,0,478,2.5816,0.0323,0.0632,28.187,253.6828,28.187,9.3099,1.862,0.1881,0.4388,0.0632,93.5798,82.0653
2014-07-03,0.0151,10.3327,0,478,2.3757,0.0323,0.0632,28.2089,253.8797,28.2089,9.3624,1.8725,0.1899,0.443,0.0632,93.5943,82.0653
2014-07-04,0.0151,10.3715,0,478,2.1698,0.0323,0.0632,28.2307,254.0766,28.2307,9.415,1.883,0.1917,0.4472,0.0632,93.6088,82.0653
2014-07-05,0.0151,10.4104,0,478,1.9639,0.0323,0.0632,28.2526,254.2735,28.2526,9.4675,1.8935,0.1935,0.4514,0.0632,93.6233,82.0653
2014-07-06,0.0151,10.4492,0,478,1.758,0.0323,0.0632,28.2745,254.4704,28.2745,9.52,1.904,0.1953,0.4556,0.0632,93.6378,82.0653
2014-07-07,0.0151,10.4881,0,478,1.5521,0.0323,0.0632,28.2964,254.6673,28.2964,9.5726,1.9145,0.1971,0.4598,0.0632,93.6523,82.0653
2014-07-08,0.0151,10.5443,0,478,1.6313,0.0323,0.0647,28.3183,254.8643,28.3183,9.277,1.8554,0.2012,0.4694,0.0647,93.6668,82.0653
2014-07-09,0.0151,10.6005,0,478,1.7105,0.0323,0.0662,28.3401,255.0612,28.3401,8.9814,1.7963,0.2053,0.479,0.0662,93.6813,82.0653
2014-07-10,0.0151,10.6403,0,478,1.7897,0.0323,0.0677,28.362,255.2581,28.362,8.6858,1.7372,0.2094,0.4886,0.0677,93.6958,82.0653
2014-07-11,0.0151,10.68,0,478,1.8689,0.0323,0.0692,28.3839,255.455,28.3839,8.3902,1.678,0.2135,0.4982,0.0692,93.7103,82.0653
2014-07-12,0.0151,10.7198,0,478,1.9481,0.0323,0.0707,28.4058,255.6519,28.4058,8.0946,1.6189,0.2176,0.5078,0.0707,93.7248,82.0653
2014-07-13,0.0151,10.7596,0,478,2.0272,0.0323,0.0722,28.4276,255.8488,28.4276,7.7991,1.5598,0.2218,0.5174,0.0722,93.7392,82.0653
2014-07-14,0.0151,10.7993,0,478,2.1064,0.0323,0.0737,28.4495,256.0458,28.4495,7.5035,1.5007,0.2259,0.527,0.0737,93.7537,82.0653
2014-07-15,0.0151,10.835,0,478,1.8768,0.0346,0.0692,28.4714,256.2427,28.4714,7.8018,1.5604,0.2126,0.496,0.0692,93.7682,82.0653
2014-07-16,0.0151,10.8707,0,478,1.6471,0.0369,0.0647,28.4933,256.4396,28.4933,8.1001,1.62,0.1992,0.4649,0.0647,93.7827,82.0653
2014-07-17,0.0151,10.8955,0,478,1.4175,0.0392,0.0602,28.5152,256.6365,28.5152,8.3984,1.6797,0.1859,0.4338,0.0602,93.7972,82.0653
2014-07-18,0.0151,10.9202,0,478,1.1878,0.0415,0.0557,28.537,256.8334,28.537,8.6967,1.7393,0.1726,0.4028,0.0557,93.8117,82.0653
2014-07-19,0.0151,10.945,0,478,0.9582,0.0438,0.0511,28.5589,257.0303,28.5589,8.995,1.799,0.1593,0.3717,0.0511,93.8262,82.0653
2014-07-20,0.0151,10.9698,0,478,0.7285,0.0461,0.0466,28.5808,257.2272,28.5808,9.2933,1.8587,0.146,0.3406,0.0466,93.8407,82.0653
2014-07-21,0.0151,10.9946,0,478,0.4989,0.0484,0.0421,28.6027,257.4242,28.6027,9.5916,1.9183,0.1327,0.3096,0.0421,93.8552,82.0653
2014-07-22,0.0151,11.0295,0,478,0.491,0.0507,0.0406,28.6246,257.6211,28.6246,9.4415,1.8883,0.1367,0.319,0.0406,93.8697,82.0653
2014-07-23,0.0151,11.0645,0,478,0.4831,0.053,0.0391,28.6464,257.818,28.6464,9.2914,1.8583,0.1408,0.3285,0.0391,93.8842,82.0653
2014-07-24,0.0151,11.0962,0,478,0.4751,0.0553,0.0376,28.6683,258.0149,28.6683,9.1413,1.8283,0.1448,0.3379,0.0376,93.8987,82.0653
2014-07-25,0.0151,11.1278,0,478,0.4672,0.0576,0.0361,28.6902,258.2118,28.6902,8.9912,1.7982,0.1489,0.3473,0.0361,93.9132,82.0653
2014-07-26,0.0151,11.1595,0,478,0.4593,0.0599,0.0346,28.7121,258.4087,28.7121,8.8411,1.7682,0.1529,0.3568,0.0346,93.9277,82.0653
2014-07-27,0.0151,11.1911,0,478,0.4514,0.0622,0.0331,28.734,258.6057,28.734,8.6911,1.7382,0.157,0.3662,0.0331,93.9422,82.0653
2014-07-28,0.0151,11.2228,0,478,0.4435,0.0645,0.0316,28.7558,258.8026,28.7558,8.541,1.7082,0.161,0.3757,0.0316,93.9567,82.0653
2014-07-29,0.0151,11.2456,0,478,0.5781,0.0668,0.0331,28.7777,258.9995,28.7777,8.784,1.7568,0.164,0.3827,0.0331,93.9711,82.0653
2014-07-30,0,11.2684,0,0,0.7127,0.0691,0.0346,28.7996,259.1964,28.7996,9.027,1.8054,0.167,0.3897,0.0346,93.9856,82.0653
2014-07-31,0,11.2786,0,0,0.8473,0.0714,0.0361,28.8215,259.3933,28.8215,9.2701,1.854,0.17,0.3968,0.0361,94.0001,82.0653
2014-08-01,0,11.2888,0,0,0.9819,0.0737,0.0376,28.8434,259.5902,28.8434,9.5131,1.9026,0.173,0.4038,0.0376,94.0146,82.0653
2014-08-02,0,11.299,0,0,1.1166,0.076,0.0391,28.8652,259.7872,28.8652,9.7562,1.9512,0.1761,0.4108,0.0391,94.0291,82.0653
2014-08-03,0,11.2856,0,0,1.2512,0.0783,0.0406,28.8871,259.9841,28.8871,9.9992,1.9998,0.1791,0.4178,0.0406,94.0436,82.0653
2014-08-04,0,11.2723,0,0,1.3858,0.0806,0.0421,28.909,260.181,28.909,10.2422,2.0484,0.1821,0.4248,0.0421,94.0581,82.0653
2014-08-05,0,11.2694,0,0,1.4412,0.0899,0.0436,28.9309,260.3779,28.9309,10.2964,2.0593,0.18,0.4199,0.0436,94.0726,82.0653
2014-08-06,0,11.2665,0,0,1.4967,0.0991,0.0451,28.9528,260.5748,28.9528,10.3505,2.0701,0.1778,0.415,0.0451,94.0871,82.0653
2014-08-07,0,11.2569,0,0,1.5521,0.1083,0.0466,28.9746,260.7717,28.9746,10.4046,2.0809,0.1757,0.41,0.0466,94.1016,82.0653
2014-08-08,0,11.2473,0,0,1.6075,0.1175,0.0481,28.9965,260.9687,28.9965,10.4587,2.0917,0.1736,0.4051,0.0481,94.1161,82.0653
2014-08-09,0,11.2377,0,0,1.663,0.1267,0.0496,29.0184,261.1656,29.0184,10.5128,2.1026,0.1715,0.4002,0.0496,94.1306,82.0653
2014-08-10,0,11.2179,0,0,1.7184,0.1359,0.0511,29.0403,261.3625,29.0403,10.567,2.1134,0.1694,0.3953,0.0511,94.1451,82.0653
2014-08-11,0,11.2351,0,0,1.7738,0.1452,0.0526,29.0622,261.5594,29.0622,10.6211,2.1242,0.1673,0.3903,0.0526,94.1596,82.0653
2014-08-12,0,11.2246,0,0,2.3123,0.1406,0.0511,29.084,261.7563,29.084,11.1634,2.2327,0.1745,0.4072,0.0511,94.1741,82.0653
2014-08-13,0,11.2141,0,0,2.8508,0.1359,0.0496,29.1059,261.9532,29.1059,11.7058,2.3412,0.1818,0.4241,0.0496,94.1885,82.0653
2014-08-14,0,11.2048,0,0,3.3893,0.1313,0.0481,29.1278,262.1502,29.1278,12.2481,2.4496,0.189,0.441,0.0481,94.203,82.0653
2014-08-15,0,11.1956,0,0,3.9278,0.1267,0.0466,29.1497,262.3471,29.1497,12.7905,2.5581,0.1962,0.4578,0.0466,94.2175,82.0653
2014-08-16,0,11.1863,0,0,4.4663,0.1221,0.0451,29.1716,262.544,29.1716,13.3328,2.6666,0.2034,0.4747,0.0451,94.232,82.0653
2014-08-17,0,11.177,0,0,5.0048,0.1175,0.0436,29.1934,262.7409,29.1934,13.8752,2.775,0.2107,0.4916,0.0436,94.2465,82.0653
2014-08-18,0.0151,11.1677,0,597.51,5.5432,0.1129,0.0421,29.2153,262.9378,29.2153,14.4175,2.8835,0.2179,0.5085,0.0421,94.261,82.0653
2014-08-19,0.0151,11.2346,0,597.51,4.8147,0.1014,0.0421,29.2372,263.1347,29.2372,13.78,2.756,0.2102,0.4904,0.0421,94.2755,82.0653
2014-08-20,0.0151,11.3232,0,597.51,4.0862,0.0899,0.0421,29.2591,263.3317,29.2591,13.1424,2.6285,0.2024,0.4723,0.0421,94.29,82.0653
2014-08-21,0.0151,11.4117,0,597.51,3.3576,0.0783,0.0421,29.281,263.5286,29.281,12.5049,2.501,0.1947,0.4542,0.0421,94.3045,82.0653
2014-08-22,0.0151,11.4597,0,597.51,2.6291,0.0668,0.0421,29.3028,263.7255,29.3028,11.8674,2.3735,0.1869,0.4361,0.0421,94.319,82.0653
2014-08-23,0.0151,11.5077,0,597.51,1.9005,0.0553,0.0421,29.3247,263.9224,29.3247,11.2298,2.246,0.1792,0.418,0.0421,94.3335,82.0653
2014-08-24,0.0151,11.5557,0,597.51,1.172,0.0438,0.0421,29.3466,264.1193,29.3466,10.5923,2.1185,0.1714,0.4,0.0421,94.348,82.0653
2014-08-25,0.0151,11.6038,0,597.51,0.4435,0.0323,0.0421,29.3685,264.3162,29.3685,9.9548,1.991,0.1637,0.3819,0.0421,94.3625,82.0653
2014-08-26,0.0151,11.6465,0,597.51,0.4373,0.0305,0.0409,29.3903,264.5131,29.3903,9.9819,1.9964,0.1457,0.34,0.0409,94.377,82.0653
2014-08-27,0.0151,11.6891,0,597.51,0.4311,0.0287,0.0398,29.4122,264.7101,29.4122,10.009,2.0018,0.1278,0.2981,0.0398,94.3915,82.0653
2014-08-28,0.0151,11.7318,0,597.51,0.425,0.0269,0.0386,29.4341,264.907,29.4341,10.0361,2.0072,0.1098,0.2563,0.0386,94.4059,82.0653
2014-08-29,0.0151,11.7745,0,597.51,0.4188,0.0251,0.0374,29.456,265.1039,29.456,10.0633,2.0127,0.0919,0.2144,0.0374,94.4204,82.0653
2014-08-30,0.0151,11.8172,0,597.51,0.4127,0.0233,0.0363,29.4779,265.3008,29.4779,10.0904,2.0181,0.0739,0.1725,0.0363,94.4349,82.0653
2014-08-31,0.0151,11.8599,0,597.51,0.4065,0.0215,0.0351,29.4997,265.4977,29.4997,10.1175,2.0235,0.056,0.1306,0.0351,94.4494,82.0653
2014-09-01,0.0151,11.9026,0,597.51,0.4003,0.0197,0.0339,29.5216,265.6946,29.5216,10.1447,2.0289,0.038,0.0888,0.0339,94.4639,82.0653
2014-09-02,0.0151,11.9453,0,597.51,0.3942,0.0179,0.0328,29.5435,265.8916,29.5435,10.1718,2.0344,0.0201,0.0469,0.0328,94.4784,82.0653
2014-09-03,0.0151,11.988,0,597.51,0.388,0.0161,0.0316,29.5654,266.0885,29.5654,10.1989,2.0398,0.0021,0.005,0.0316,94.4929,82.0653
2014-09-04,0.0151,12.02,0,597.51,0.4213,0.0161,0.0295,29.5873,266.2854,29.5873,10.3022,2.0604,0.0276,0.0643,0.0295,94.5074,82.0653
2014-09-05,0.0151,12.0521,0,597.51,0.4545,0.0161,0.0274,29.6091,266.4823,29.6091,10.4054,2.0811,0.053,0.1237,0.0274,94.5219,82.0653
2014-09-06,0.0151,12.0841,0,597.51,0.4878,0.0161,0.0253,29.631,266.6792,29.631,10.5086,2.1017,0.0784,0.183,0.0253,94.5364,82.0653
2014-09-07,0.0151,12.1161,0,597.51,0.5211,0.0161,0.0232,29.6529,266.8761,29.6529,10.6119,2.1224,0.1039,0.2424,0.0232,94.5509,82.0653
2014-09-08,0.0151,12.1481,0,597.51,0.5543,0.0161,0.0211,29.6748,267.0731,29.6748,10.7151,2.143,0.1293,0.3017,0.0211,94.5654,82.0653
2014-09-09,0.0151,12.181,0,597.51,0.8394,0.0138,0.0241,29.6967,267.27,29.6967,10.641,2.1282,0.1291,0.3012,0.0241,94.5799,82.0653
2014-09-10,0.0151,12.214,0,597.51,1.1245,0.0115,0.0271,29.7185,267.4669,29.7185,10.5669,2.1134,0.1289,0.3007,0.0271,94.5944,82.0653
2014-09-11,0.0151,12.2469,0,597.51,1.4096,0.0092,0.0301,29.7404,267.6638,29.7404,10.4929,2.0986,0.1287,0.3002,0.0301,94.6089,82.0653
2014-09-12,0.0151,12.2798,0,597.51,1.6946,0.0069,0.0331,29.7623,267.8607,29.7623,10.4188,2.0838,0.1285,0.2997,0.0331,94.6233,82.0653
2014-09-13,0.0151,12.3127,0,597.51,1.9797,0.0046,0.0361,29.7842,268.0576,29.7842,10.3447,2.0689,0.1282,0.2992,0.0361,94.6378,82.0653
2014-09-14,0.0151,12.3456,0,597.51,2.2648,0.0023,0.0391,29.8061,268.2546,29.8061,10.2706,2.0541,0.128,0.2987,0.0391,94.6523,82.0653
2014-09-15,0.0151,12.3785,0,597.51,2.5499,0,0.0421,29.8279,268.4515,29.8279,10.1965,2.0393,0.1278,0.2983,0.0421,94.6668,82.0653
2014-09-16,0.0151,12.4249,0,597.51,2.3123,0,0.0406,29.8498,268.6484,29.8498,10.2669,2.0534,0.1251,0.2919,0.0406,94.6813,82.0653
2014-09-17,0.0151,12.4712,0,597.51,2.0748,0,0.0391,29.8717,268.8453,29.8717,10.3374,2.0675,0.1224,0.2855,0.0391,94.6958,82.0653
2014-09-18,0.0151,12.5175,0,597.51,1.8372,0,0.0376,29.8936,269.0422,29.8936,10.4078,2.0816,0.1196,0.2791,0.0376,94.7103,82.0653
2014-09-19,0.0151,12.5638,0,597.51,1.5996,0,0.0361,29.9155,269.2391,29.9155,10.4782,2.0956,0.1169,0.2728,0.0361,94.7248,82.0653
2014-09-20,0.0151,12.6101,0,597.51,1.3621,0,0.0346,29.9373,269.4361,29.9373,10.5486,2.1097,0.1142,0.2664,0.0346,94.7393,82.0653
2014-09-21,0.0151,12.6565,0,597.51,1.1245,0,0.0331,29.9592,269.633,29.9592,10.6191,2.1238,0.1114,0.26,0.0331,94.7538,82.0653
2014-09-22,0.0151,12.7028,0,597.51,0.8869,0,0.0316,29.9811,269.8299,29.9811,10.6895,2.1379,0.1087,0.2536,0.0316,94.7683,82.0653
2014-09-23,0.0151,12.7421,0,597.51,0.8236,0.0046,0.0361,30.003,270.0268,30.003,10.6194,2.1239,0.1119,0.2611,0.0361,94.7828,82.0653
2014-09-24,0.0151,12.7814,0,597.51,0.7602,0.0092,0.0406,30.0249,270.2237,30.0249,10.5493,2.1099,0.1151,0.2686,0.0406,94.7973,82.0653
2014-09-25,0.0151,12.8208,0,597.51,0.6969,0.0138,0.0451,30.0467,270.4206,30.0467,10.4792,2.0958,0.1183,0.2761,0.0451,94.8118,82.0653
2014-09-26,0.0151,12.8601,0,597.51,0.6335,0.0184,0.0496,30.0686,270.6176,30.0686,10.4091,2.0818,0.1216,0.2836,0.0496,94.8263,82.0653
2014-09-27,0.0151,12.8994,0,597.51,0.5702,0.023,0.0542,30.0905,270.8145,30.0905,10.339,2.0678,0.1248,0.2911,0.0542,94.8408,82.0653
2014-09-28,0.0151,12.9388,0,597.51,0.5068,0.0276,0.0587,30.1124,271.0114,30.1124,10.2689,2.0538,0.128,0.2986,0.0587,94.8552,82.0653
2014-09-29,0.0151,12.9781,0,597.51,0.4435,0.0323,0.0632,30.1343,271.2083,30.1343,10.1988,2.0398,0.1312,0.3061,0.0632,94.8697,82.0653
2014-09-30,0.0151,13.0178,0,597.51,0.4276,0.03,0.0602,30.1561,271.4052,30.1561,10.2394,2.0479,0.1313,0.3063,0.0602,94.8842,82.0653
2014-10-01,0.0151,13.0576,0,597.51,0.4118,0.0276,0.0572,30.178,271.6021,30.178,10.2801,2.056,0.1313,0.3065,0.0572,94.8987,82.0653
2014-10-02,0.0151,13.0973,0,597.51,0.3959,0.0253,0.0542,30.1999,271.799,30.1999,10.3207,2.0641,0.1314,0.3066,0.0542,94.9132,82.0653
2014-10-03,0.0151,13.137,0,597.51,0.3801,0.023,0.0511,30.2218,271.996,30.2218,10.3613,2.0723,0.1315,0.3068,0.0511,94.9277,82.0653
2014-10-04,0.0151,13.1768,0,597.51,0.3643,0.0207,0.0481,30.2437,272.1929,30.2437,10.4019,2.0804,0.1316,0.307,0.0481,94.9422,82.0653
2014-10-05,0.0151,13.2096,0,597.51,0.3484,0.0184,0.0451,30.2655,272.3898,30.2655,10.4426,2.0885,0.1316,0.3071,0.0451,94.9567,82.0653
2014-10-06,0.0151,13.2424,0,597.51,0.3326,0.0161,0.0421,30.2874,272.5867,30.2874,10.4832,2.0966,0.1317,0.3073,0.0421,94.9712,82.0653
2014-10-07,0.0151,13.2753,0,597.51,0.4003,0.0179,0.0421,30.3093,272.7836,30.3093,10.4583,2.0917,0.1427,0.3329,0.0421,94.9857,82.0653
2014-10-08,0.0151,13.3081,0,597.51,0.4681,0.0197,0.0421,30.3312,272.9805,30.3312,10.4334,2.0867,0.1537,0.3585,0.0421,95.0002,82.0653
2014-10-09,0.0151,13.3409,0,597.51,0.5358,0.0215,0.0421,30.3531,273.1775,30.3531,10.4086,2.0817,0.1646,0.3841,0.0421,95.0147,82.0653
2014-10-10,0.0151,13.3738,0,597.51,0.6036,0.0233,0.0421,30.3749,273.3744,30.3749,10.3837,2.0767,0.1756,0.4098,0.0421,95.0292,82.0653
2014-10-11,0.0151,13.4066,0,597.51,0.6713,0.0251,0.0421,30.3968,273.5713,30.3968,10.3588,2.0718,0.1866,0.4354,0.0421,95.0437,82.0653
2014-10-12,0.0151,13.4394,0,597.51,0.7391,0.0269,0.0421,30.4187,273.7682,30.4187,10.3339,2.0668,0.1976,0.461,0.0421,95.0582,82.0653
2014-10-13,0.0151,13.4723,0,597.51,0.8068,0.0287,0.0421,30.4406,273.9651,30.4406,10.309,2.0618,0.2085,0.4866,0.0421,95.0726,82.0653
2014-10-14,0.0151,13.5051,0,597.51,0.8746,0.0305,0.0421,30.4624,274.162,30.4624,10.2841,2.0568,0.2195,0.5122,0.0421,95.0871,82.0653
2014-10-15,0.0151,13.5379,0,597.51,0.9424,0.0323,0.0421,30.4843,274.359,30.4843,10.2593,2.0519,0.2305,0.5378,0.0421,95.1016,82.0653
2014-10-16,0.0151,13.6245,0,597.51,0.8592,0.0343,0.0448,30.5062,274.5559,30.5062,10.9072,2.1814,0.2255,0.5261,0.0448,95.1161,82.0653
2014-10-17,0.0151,13.711,0,597.51,0.7761,0.0363,0.0474,30.5281,274.7528,30.5281,11.5552,2.311,0.2204,0.5144,0.0474,95.1306,82.0653
2014-10-18,0.0151,13.7976,0,597.51,0.6929,0.0383,0.05,30.55,274.9497,30.55,12.2032,2.4406,0.2154,0.5026,0.05,95.1451,82.0653
2014-10-19,0.0151,13.8841,0,597.51,0.6098,0.0403,0.0526,30.5718,275.1466,30.5718,12.8511,2.5702,0.2104,0.4909,0.0526,95.1596,82.0653
2014-10-20,0.0151,13.9707,0,597.51,0.5266,0.0423,0.0553,30.5937,275.3435,30.5937,13.4991,2.6998,0.2054,0.4792,0.0553,95.1741,82.0653
2014-10-21,0.0151,14.0573,0,597.51,0.4435,0.0444,0.0579,30.6156,275.5405,30.6156,14.1471,2.8294,0.2003,0.4675,0.0579,95.1886,82.0653
2014-10-22,0.0151,14.1438,0,597.51,0.3603,0.0464,0.0605,30.6375,275.7374,30.6375,14.795,2.959,0.1953,0.4557,0.0605,95.2031,82.0653
2014-10-23,0.0151,14.2304,0,597.51,0.2772,0.0484,0.0632,30.6594,275.9343,30.6594,15.443,3.0886,0.1903,0.444,0.0632,95.2176,82.0653
2014-10-24,0.0151,14.0105,0,597.51,0.2741,0.0466,0.0626,30.6812,276.1312,30.6812,15.2519,3.0504,0.188,0.4386,0.0626,95.2321,82.0653
2014-10-25,0.0151,13.7906,0,597.51,0.271,0.0448,0.062,30.7031,276.3281,30.7031,15.0609,3.0122,0.1857,0.4333,0.062,95.2466,82.0653
2014-10-26,0.0151,13.5707,0,597.51,0.2679,0.043,0.0614,30.725,276.525,30.725,14.8699,2.974,0.1834,0.4279,0.0614,95.2611,82.0653
2014-10-27,0.0151,13.3508,0,597.51,0.2648,0.0412,0.0608,30.7469,276.722,30.7469,14.6788,2.9358,0.1811,0.4225,0.0608,95.2756,82.0653
2014-10-28,0.0151,13.1309,0,597.51,0.2618,0.0394,0.0603,30.7688,276.9189,30.7688,14.4878,2.8976,0.1788,0.4172,0.0603,95.29,82.0653
2014-10-29,0.0151,12.911,0,597.51,0.2587,0.0376,0.0597,30.7906,277.1158,30.7906,14.2967,2.8593,0.1765,0.4118,0.0597,95.3045,82.0653
2014-10-30,0.0151,12.6911,0,597.51,0.2556,0.0358,0.0591,30.8125,277.3127,30.8125,14.1057,2.8211,0.1742,0.4064,0.0591,95.319,82.0653
2014-10-31,0.0151,12.4711,0,597.51,0.2525,0.0341,0.0585,30.8344,277.5096,30.8344,13.9146,2.7829,0.1719,0.4011,0.0585,95.3335,82.0653
2014-11-01,0.0151,12.2512,0,597.51,0.2494,0.0323,0.0579,30.8563,277.7065,30.8563,13.7236,2.7447,0.1696,0.3957,0.0579,95.348,82.0653
2014-11-02,0.0151,12.0313,0,597.51,0.2464,0.0305,0.0573,30.8782,277.9035,30.8782,13.5325,2.7065,0.1673,0.3903,0.0573,95.3625,82.0653
2014-11-03,0.0151,11.8114,0,597.51,0.2433,0.0287,0.0567,30.9,278.1004,30.9,13.3415,2.6683,0.165,0.385,0.0567,95.377,82.0653
2014-11-04,0.0151,11.5915,0,597.51,0.2402,0.0269,0.0562,30.9219,278.2973,30.9219,13.1504,2.6301,0.1627,0.3796,0.0562,95.3915,82.0653
2014-11-05,0.0151,11.3716,0,597.51,0.2371,0.0251,0.0556,30.9438,278.4942,30.9438,12.9594,2.5919,0.1604,0.3742,0.0556,95.406,82.0653
2014-11-06,0.0151,11.1517,0,597.51,0.234,0.0233,0.055,30.9657,278.6911,30.9657,12.7683,2.5537,0.1581,0.3689,0.055,95.4205,82.0653
2014-11-07,0.0151,10.9318,0,597.51,0.231,0.0215,0.0544,30.9876,278.888,30.9876,12.5773,2.5155,0.1558,0.3635,0.0544,95.435,82.0653
2014-11-08,0.0151,10.7119,0,597.51,0.2279,0.0197,0.0538,31.0094,279.0849,31.0094,12.3863,2.4773,0.1535,0.3581,0.0538,95.4495,82.0653
2014-11-09,0.0151,10.492,0,597.51,0.2248,0.0179,0.0532,31.0313,279.2819,31.0313,12.1952,2.439,0.1512,0.3528,0.0532,95.464,82.0653
2014-11-10,0.0151,10.2721,0,597.51,0.2217,0.0161,0.0526,31.0532,279.4788,31.0532,12.0042,2.4008,0.1489,0.3474,0.0526,95.4785,82.0653
