"DateTime","Runoff_m3s"
2013-12-02,0.00388908907000501
2013-12-03,0.00542279703093293
2013-12-04,0.00304279403606867
2013-12-05,7.5565e-05
2013-12-06,0.0080684125
2013-12-07,0.009405675
2013-12-08,0.0014128275
2013-12-09,0.00149385291863576
2013-12-10,0.0226653216655057
2013-12-11,0.0217837043528808
2013-12-12,0.000725681884810215
2013-12-13,0.000925297565846723
2013-12-14,0.0132101746590527
2013-12-15,0.016476849189633
2013-12-16,0.00537076105953067
2013-12-17,0.0065727780127338
2013-12-18,0.00645272098302596
2013-12-19,0.0027823287936033
2013-12-20,0.00161015058140814
2013-12-21,0
2013-12-22,0.0042437525
2013-12-23,0.01327904
2013-12-24,0.0090352875
2013-12-25,0
2013-12-26,0
2013-12-27,0
2013-12-28,0.00033762
2013-12-29,0.01097282
2013-12-30,0.0106352
2013-12-31,0
2014-01-01,0
2014-01-02,0.0006617675
2014-01-03,0.0006617675
2014-01-04,0
2014-01-05,0.00235094416666667
2014-01-06,0.00278210666666667
2014-01-07,0.0004311625
2014-01-08,0
2014-01-09,0
2014-01-10,0.0163544087258683
2014-01-11,0.0241784483333333
2014-01-12,0.00782403960746505
2014-01-13,1.99325e-05
2014-01-14,0.00148541751770833
2014-01-15,0.00149132501770833
2014-01-16,2.584e-05
2014-01-17,0.0002598025
2014-01-18,0.0002598025
2014-01-19,0
2014-01-20,0
2014-01-21,0.000931175
2014-01-22,0.000931175
2014-01-23,0
2014-01-24,0
2014-01-25,0
2014-01-26,5.38333333333333e-06
2014-01-27,0.000180341666666667
2014-01-28,0.000174958333333333
2014-01-29,0
2014-01-30,0
2014-01-31,0.0012147638481801
2014-02-01,0.00223280833333333
2014-02-02,0.00101804448515323
2014-02-03,0.0179324925
2014-02-04,0.0188792225
2014-02-05,0.001642965
2014-02-06,0.000696235
2014-02-07,0
2014-02-08,1.25516666666667e-05
2014-02-09,1.25516666666667e-05
2014-02-10,0
2014-02-11,0
2014-02-12,0
2014-02-13,0.014627169946673
2014-02-14,0.0162270787321446
2014-02-15,0.00358096948511573
2014-02-16,0.00243100380987604
2014-02-17,0.000724855399961648
2014-02-18,0.00214619722212687
2014-02-19,0.0128518586872011
2014-02-20,0.0167423219739333
2014-02-21,0.0285386710187803
2014-02-22,0.0256006671045252
2014-02-23,0.00635275275308292
2014-02-24,0.00981437501070148
2014-02-25,0.00704484568847215
2014-02-26,0.000941693200401342
2014-02-27,0.00127111266496223
2014-02-28,0.00120786588268327
2014-03-01,0.000925798165100347
2014-03-02,0.00469308765388571
2014-03-03,0.0128604292809283
2014-03-04,0.00903390655554574
2014-03-05,0.000545133333333333
2014-03-06,0.000485399277787597
2014-03-07,0.00289765089840982
2014-03-08,0.00569345052897025
2014-03-09,0.00322586243492351
2014-03-10,0.000430062804363082
2014-03-11,0
2014-03-12,0.0001335775
2014-03-13,0.0001335775
2014-03-14,0
2014-03-15,0
2014-03-16,0.0038831825
2014-03-17,0.0044075475
2014-03-18,0.0015731353053175
2014-03-19,0.00431007896934355
2014-03-20,0.00419395886134917
2014-03-21,0.000932650197323114
2014-03-22,0
2014-03-23,0.00062186
2014-03-24,0.00062186
2014-03-25,0.005929569361751
2014-03-26,0.00615185043719798
2014-03-27,0.00343485293839552
2014-03-28,0.00387844706280202
2014-03-29,0.00591084269985348
2014-03-30,0.006103595
2014-03-31,0.0008586275
2014-04-01,0
2014-04-02,3.21725e-05
2014-04-03,0.00124525
2014-04-04,0.001665575
2014-04-05,0.0004524975
2014-04-06,0
2014-04-07,0.0114339025
2014-04-08,0.0114339025
2014-04-09,0
2014-04-10,0
2014-04-11,0
2014-04-12,0
2014-04-13,0
2014-04-14,0.0004229175
2014-04-15,0.011042265
2014-04-16,0.0106193475
2014-04-17,0
2014-04-18,0
2014-04-19,0
2014-04-20,0
2014-04-21,0
2014-04-22,0
2014-04-23,0
2014-04-24,0
2014-04-25,0.0022469325
2014-04-26,0.0022469325
2014-04-27,0
2014-04-28,0.00478528751770833
2014-04-29,0.0170600100177083
2014-04-30,0.01338869
2014-05-01,0.0012335625
2014-05-02,0.000119595
2014-05-03,0
2014-05-04,0
2014-05-05,0.000607325
2014-05-06,0.0006151025
2014-05-07,7.7775e-06
2014-05-08,0
2014-05-09,0.0006015875
2014-05-10,0.0020104625
2014-05-11,0.001410405
2014-05-12,0.000718335
2014-05-13,0.001251285
2014-05-14,0.0006924525
2014-05-15,0.0192264051770833
2014-05-16,0.0197153676770833
2014-05-17,0.000646935
2014-05-18,0
2014-05-19,0
2014-05-20,0
2014-05-21,0
2014-05-22,0
2014-05-23,0
2014-05-24,0
2014-05-25,0
2014-05-26,0
2014-05-27,0.000257805
2014-05-28,0.000257805
2014-05-29,0.001558475
2014-05-30,0.001558475
2014-05-31,0
2014-06-01,0
2014-06-02,0
2014-06-03,4.0885e-05
2014-06-04,0.00634644
2014-06-05,0.007272855
2014-06-06,0.0009673
2014-06-07,0
2014-06-08,0.0009250975
2014-06-09,0.000968235
2014-06-10,0.000152575
2014-06-11,0.006927925
2014-06-12,0.0114733
2014-06-13,0.0047129525
2014-06-14,5.814e-05
2014-06-15,0
2014-06-16,1.5215e-05
2014-06-17,5.7545e-05
2014-06-18,4.233e-05
2014-06-19,0
2014-06-20,0.00365959
2014-06-21,0.0037975875
2014-06-22,0.00284903
2014-06-23,0.0027110325
2014-06-24,0.0001208275
2014-06-25,0.0005114025
2014-06-26,0.000407915
2014-06-27,0.00059211
2014-06-28,0.00057477
2014-06-29,0.0004827575
2014-06-30,0.000536605
2014-07-01,5.38475e-05
2014-07-02,0.00022423
2014-07-03,0.0135647250177083
2014-07-04,0.0133404950177083
2014-07-05,0
2014-07-06,0
2014-07-07,0
2014-07-08,0.00086088
2014-07-09,0.0042584575
2014-07-10,0.003637405
2014-07-11,0.0011865575
2014-07-12,0.000998665
2014-07-13,0.0001242275
2014-07-14,0.00203745017708333
2014-07-15,0.00314325767708333
2014-07-16,0.0011781
2014-07-17,0
2014-07-18,1.105e-05
2014-07-19,0.0004125475
2014-07-20,0.0004014975
2014-07-21,0.000334475
2014-07-22,0.00086853
2014-07-23,0.000534055
2014-07-24,0.0049997
2014-07-25,0.0057530975
2014-07-26,0.0007533975
2014-07-27,0.002059635
2014-07-28,0.0020650325
2014-07-29,5.3975e-06
2014-07-30,0
2014-07-31,0
2014-08-01,0.00611685517708333
2014-08-02,0.00616339267708333
2014-08-03,4.65375e-05
2014-08-04,0
2014-08-05,0.0005432775
2014-08-06,0.0006119575
2014-08-07,6.868e-05
2014-08-08,0.00305643
2014-08-09,0.02214556
2014-08-10,0.01943576
2014-08-11,0.0089759575
2014-08-12,0.013308195
2014-08-13,0.00479791
2014-08-14,0.0001190425
2014-08-15,0
2014-08-16,0
2014-08-17,1.9125e-05
2014-08-18,0.0085414375
2014-08-19,0.00974814
2014-08-20,0.001400545
2014-08-21,0.00196384
2014-08-22,0.003171265
2014-08-23,0.014650345
2014-08-24,0.01515856
2014-08-25,0.0018903575
2014-08-26,0
2014-08-27,0
2014-08-28,0
2014-08-29,0
2014-08-30,0.00048263
2014-08-31,0.00090627
2014-09-01,0.00042364
2014-09-02,0.0042126425
2014-09-03,0.0046867725
2014-09-04,0.000566525
2014-09-05,0.0006945775
2014-09-06,0.003198635
2014-09-07,0.00269467
2014-09-08,0.00041021
2014-09-09,0.0003119925
2014-09-10,0
2014-09-11,0.000985745
2014-09-12,0.00236062
2014-09-13,0.00530255517708333
2014-09-14,0.00401263767708333
2014-09-15,8.49575e-05
2014-09-16,0
2014-09-17,0
2014-09-18,0
2014-09-19,0.0011137125
2014-09-20,0.0011137125
2014-09-21,0.0004212175
2014-09-22,0.0004212175
2014-09-23,0
2014-09-24,0.00032436
2014-09-25,0.00035853
2014-09-26,6.851e-05
2014-09-27,3.434e-05
2014-09-28,1.7e-07
2014-09-29,0.00024752
2014-09-30,0.00024769
2014-10-01,3.4e-07
2014-10-02,0
2014-10-03,0.0034289
2014-10-04,0.0034289
2014-10-05,0
2014-10-06,0.000983705
2014-10-07,0.008238625
2014-10-08,0.00841245
2014-10-09,0.00115753
2014-10-10,0.003455675
2014-10-11,0.0043418
2014-10-12,0.006586225
2014-10-13,0.00723571
2014-10-14,0.00554064
2014-10-15,0.014660885
2014-10-16,0.010680845
2014-10-17,2.499e-05
2014-10-18,0
2014-10-19,0
2014-10-20,0
2014-10-21,0
2014-10-22,0
2014-10-23,0
2014-10-24,0
2014-10-25,0
2014-10-26,0
2014-10-27,0
2014-10-28,3.91e-05
2014-10-29,3.91e-05
2014-10-30,3.519e-05
2014-10-31,0.001962735
2014-11-01,0.00533213501770833
2014-11-02,0.00340459001770833
2014-11-03,0
2014-11-04,0
2014-11-05,0
2014-11-06,0.000907885
2014-11-07,0.000907885
2014-11-08,0
2014-11-09,0
2014-11-10,0
2014-11-11,0
2014-11-12,0
2014-11-13,0
2014-11-14,5.253e-05
2014-11-15,5.253e-05
2014-11-16,0.00033473
2014-11-17,0.00834615017708333
2014-11-18,0.00801142017708333
2014-11-19,0
2014-11-20,0
2014-11-21,0
2014-11-22,0
2014-11-23,0.00619471501770833
2014-11-24,0.00632085501770833
2014-11-25,0.00015759
2014-11-26,0.0150753025
2014-11-27,0.0151515475
2014-11-28,0.000107695
2014-11-29,0
2014-11-30,0
2014-12-01,0.00043486
2014-12-02,0.0060259475
2014-12-03,0.0057551375
2014-12-04,0.0010839625
2014-12-05,0.001369435
2014-12-06,0.0015093025
2014-12-07,0.00105978
2014-12-08,0.0003746375
2014-12-09,0.0004800375
2014-12-10,0.0001054
2014-12-11,0
2014-12-12,0
2014-12-13,0
2014-12-14,0
2014-12-15,0
2014-12-16,0.00020672
2014-12-17,0.00020672
2014-12-18,0
2014-12-19,0
2014-12-20,0
2014-12-21,0
2014-12-22,0.000862325
2014-12-23,0.004986185
2014-12-24,0.00901578
2014-12-25,0.00531020501770833
2014-12-26,0.000418285017708333
2014-12-27,0
2014-12-28,0.000144585
2014-12-29,0.00256734
2014-12-30,0.00318614
2014-12-31,0.000763385
2015-01-01,0
2015-01-02,0
2015-01-03,0.00145775
2015-01-04,0.002425305
2015-01-05,0.000967555
2015-01-06,0
2015-01-07,0
2015-01-08,0
2015-01-09,0
2015-01-10,0
2015-01-11,9.656e-05
2015-01-12,0.00555079116555973
2015-01-13,0.00621120249394273
2015-01-14,0.0010584885084987
2015-01-15,0.0010884384949251
2015-01-16,0.00319710118625033
2015-01-17,0.00304766401113217
2015-01-18,0.000637484139691234
2015-01-19,0
2015-01-20,0
2015-01-21,0
2015-01-22,0
2015-01-23,0.005166555
2015-01-24,0.006055995
2015-01-25,0.00088944
2015-01-26,0.0002694075
2015-01-27,0.0002694075
2015-01-28,0
2015-01-29,4.08e-05
2015-01-30,4.1055e-05
2015-01-31,2.55e-07
2015-02-01,0.00051714
2015-02-02,0.00173731501770833
2015-02-03,0.00122017501770833
2015-02-04,0
2015-02-05,0
2015-02-06,0
2015-02-07,0
2015-02-08,0
2015-02-09,0.0001496425
2015-02-10,0.0004587875
2015-02-11,0.000309145
2015-02-12,9.86e-06
2015-02-13,9.86e-06
2015-02-14,0.00033677
2015-02-15,0.00033677
2015-02-16,0
2015-02-17,0
2015-02-18,0
2015-02-19,0
2015-02-20,0
2015-02-21,0.0150753175884663
2015-02-22,0.0188087254274467
2015-02-23,0.00415924592027772
2015-02-24,0.000425838081297347
2015-02-25,0.000176524973594299
2015-02-26,0.00024947901430146
2015-02-27,7.71370091089913e-05
2015-02-28,4.18296840183053e-06
2015-03-01,0.000178367726066875
2015-03-02,0.00315616536673421
2015-03-03,0.00393973743781308
2015-03-04,0.0212806742341153
2015-03-05,0.0613628874453911
2015-03-06,0.0410498418202827
2015-03-07,0.00109579749471813
2015-03-08,0.00366136351516256
2015-03-09,0.00664121984428091
2015-03-10,0.0104062503060765
2015-03-11,0.0169101278772209
2015-03-12,0.0146650559867772
2015-03-13,0.0139346465495514
2015-03-14,0.0222466593800495
2015-03-15,0.0183485001335103
2015-03-16,0.00594527389935469
2015-03-17,0
2015-03-18,0
2015-03-19,0.004614225
2015-03-20,0.00618298498229167
2015-03-21,0.00156875998229167
2015-03-22,0
2015-03-23,0
2015-03-24,0
2015-03-25,0
2015-03-26,0.00668542
2015-03-27,0.0115189025
2015-03-28,0.0048334825
2015-03-29,0
2015-03-30,0.0001326
2015-03-31,0.0001326
2015-04-01,0
2015-04-02,0
2015-04-03,0.00033167
2015-04-04,0.0010541275
2015-04-05,0.0007224575
2015-04-06,0
2015-04-07,0.00313174
2015-04-08,0.00491657
2015-04-09,0.00784873
2015-04-10,0.00720103
2015-04-11,0.00113713
2015-04-12,0
2015-04-13,0
2015-04-14,0.00874955998229167
2015-04-15,0.00900855498229167
2015-04-16,0.003202035
2015-04-17,0.00295273
2015-04-18,9.69e-06
2015-04-19,0.019828375
2015-04-20,0.02415496
2015-04-21,0.004361775
2015-04-22,3.519e-05
2015-04-23,0
2015-04-24,0
2015-04-25,0.00241842
2015-04-26,0.0053921025
2015-04-27,0.0029736825
2015-04-28,0
2015-04-29,0
2015-04-30,0.003180275
2015-05-01,0.0073316325
2015-05-02,0.0041513575
2015-05-03,0
2015-05-04,0
2015-05-05,0
2015-05-06,0.00453152
2015-05-07,0.00453152
2015-05-08,0
2015-05-09,0
2015-05-10,0.00014416
2015-05-11,0.00026044
2015-05-12,0.00077214
2015-05-13,0.00065586
2015-05-14,0
2015-05-15,0.00037468
2015-05-16,0.00063835
2015-05-17,0.00255
2015-05-18,0.00486421
2015-05-19,0.00260712
2015-05-20,2.924e-05
2015-05-21,0.00243083
2015-05-22,0.00243083
2015-05-23,0
2015-05-24,0
2015-05-25,0
2015-05-26,0.00039712
2015-05-27,0.00040902
2015-05-28,0.0003876
2015-05-29,0.00073508
2015-05-30,0.00035972
2015-05-31,0.003662055
2015-06-01,0.012432015
2015-06-02,0.028081025
2015-06-03,0.023015705
2015-06-04,0.004597735
2015-06-05,0.00170807501770833
2015-06-06,0.000883915017708333
2015-06-07,6.8595e-05
2015-06-08,0.00637772001770833
2015-06-09,0.00644555001770833
2015-06-10,6.783e-05
2015-06-11,0.00035598
2015-06-12,0.0008925
2015-06-13,0.00108409
2015-06-14,0.00223822
2015-06-15,0.00169065
2015-06-16,0.00052411
2015-06-17,0.00945064
2015-06-18,0.01231225
2015-06-19,0.00401421
2015-06-20,0.00142222
2015-06-21,0.00184841
2015-06-22,0.00105468
2015-06-23,0
2015-06-24,0
2015-06-25,6.8e-07
2015-06-26,0.00220949
2015-06-27,0.01213018
2015-06-28,0.00992137
2015-06-29,0
2015-06-30,0.00205139
2015-07-01,0.00208828
2015-07-02,0.00024242
2015-07-03,0.00321742
2015-07-04,0.00457266
2015-07-05,0.00450279
2015-07-06,0.01498295
2015-07-07,0.01204093
2015-07-08,0.00037094
2015-07-09,0.00037094
2015-07-10,0
2015-07-11,0.00195381017708333
2015-07-12,0.00906661017708333
2015-07-13,0.02122297
2015-07-14,0.0150569
2015-07-15,0.00095693
2015-07-16,1.02e-05
2015-07-17,0
2015-07-18,0
2015-07-19,0
2015-07-20,0
2015-07-21,0
2015-07-22,0
2015-07-23,5.44e-06
2015-07-24,5.44e-06
2015-07-25,0.00065824
2015-07-26,0.00073015
2015-07-27,0.00027948
2015-07-28,0.00113611
2015-07-29,0.00125239
2015-07-30,0.00069139
2015-07-31,0.00036754
2015-08-01,0
2015-08-02,0
2015-08-03,0
2015-08-04,3.4e-07
2015-08-05,0.0002618
2015-08-06,0.0026163
2015-08-07,0.00241791
2015-08-08,0.00041803
2015-08-09,0.00038454
2015-08-10,0.0149343300177083
2015-08-11,0.0172381700177083
2015-08-12,0.00233342
2015-08-13,0
2015-08-14,0
2015-08-15,0.00034867
2015-08-16,0.00303603
2015-08-17,0.00269246
2015-08-18,0.00150858
2015-08-19,0.00685542
2015-08-20,0.00560388
2015-08-21,0.00025194
2015-08-22,0
2015-08-23,0.0003434
2015-08-24,0.0003434
2015-08-25,0
2015-08-26,0
2015-08-27,0
2015-08-28,0
2015-08-29,0
2015-08-30,0
2015-08-31,2.346e-05
2015-09-01,2.346e-05
2015-09-02,0
2015-09-03,0.00023392
2015-09-04,0.00805188
2015-09-05,0.00784533
2015-09-06,2.737e-05
2015-09-07,0
2015-09-08,0
2015-09-09,0.00250716
2015-09-10,0.00305388
2015-09-11,0.00055675
2015-09-12,0.00056933
2015-09-13,0.0005593
2015-09-14,0
2015-09-15,0
2015-09-16,0
2015-09-17,0
2015-09-18,0
2015-09-19,0
2015-09-20,0.00011101
2015-09-21,0.01514377
2015-09-22,0.01622021
2015-09-23,0.0012614
2015-09-24,7.395e-05
2015-09-25,0.00314976
2015-09-26,0.0210917725
2015-09-27,0.0403659475
2015-09-28,0.024672695
2015-09-29,0.03215159
2015-09-30,0.0299217
2015-10-01,2.737e-05
2015-10-02,0.01151444
2015-10-03,0.02614328
2015-10-04,0.01643237
2015-10-05,0.0018224
2015-10-06,3.723e-05
2015-10-07,9.86e-06
2015-10-08,0
2015-10-09,0.00401693
2015-10-10,0.005867465
2015-10-11,0.001856995
2015-10-12,6.46e-06
2015-10-13,0.000170595
2015-10-14,0.000170595
2015-10-15,0
2015-10-16,0
2015-10-17,0
2015-10-18,0
2015-10-19,0
2015-10-20,0
2015-10-21,0
2015-10-22,0
2015-10-23,0
2015-10-24,0
2015-10-25,1.7e-05
2015-10-26,2.159e-05
2015-10-27,0.01484168
2015-10-28,0.02884611
2015-10-29,0.014045315
2015-10-30,3.6295e-05
2015-10-31,9.86e-06
2015-11-01,0.000259420017708333
2015-11-02,0.00105145001770833
2015-11-03,0.00094724
2015-11-04,0.000146115
2015-11-05,7.65e-07
2015-11-06,0
2015-11-07,0.0014671
2015-11-08,0.0014671
2015-11-09,0.0145527651770833
2015-11-10,0.0155008551770833
2015-11-11,0.00094809
2015-11-12,0
2015-11-13,0
2015-11-14,0
2015-11-15,0
2015-11-16,0
2015-11-17,0.00011407
2015-11-18,0.00643824
2015-11-19,0.0203659150177083
2015-11-20,0.0140417450177083
2015-11-21,0
2015-11-22,0
2015-11-23,0
2015-11-24,0
2015-11-25,0
2015-11-26,0
2015-11-27,0
2015-11-28,0
2015-11-29,0.00082552
2015-11-30,0.0077706575
2015-12-01,0.0169349324822917
2015-12-02,0.0156847949822917
2015-12-03,0.005695
2015-12-04,0
2015-12-05,0
2015-12-06,0
2015-12-07,0.000482715
2015-12-08,0.000482715
2015-12-09,0
2015-12-10,0
2015-12-11,0
2015-12-12,0
2015-12-13,0
2015-12-14,0.00035853
2015-12-15,0.00035853
2015-12-16,0
2015-12-17,0.00882827035416667
2015-12-18,0.00882827035416667
2015-12-19,0
2015-12-20,0
2015-12-21,0.00039202
2015-12-22,0.00269926
2015-12-23,0.00854743
2015-12-24,0.01337186
2015-12-25,0.00885955
2015-12-26,0.00223261
2015-12-27,0.00058667
2015-12-28,0.00295188
2015-12-29,0.00501976
2015-12-30,0.00351577
2015-12-31,0.00136595
2016-01-01,0
2016-01-02,0
2016-01-03,0
2016-01-04,9.86e-06
2016-01-05,9.86e-06
2016-01-06,0
2016-01-07,0
2016-01-08,0.001381165
2016-01-09,0.00708968
2016-01-10,0.00753066
2016-01-11,0.001822145
2016-01-12,0
2016-01-13,0
2016-01-14,0
2016-01-15,0.00503956517708333
2016-01-16,0.00507144017708333
2016-01-17,0.00036448
2016-01-18,0.000332605
2016-01-19,0
2016-01-20,0
2016-01-21,0.000187737040924822
2016-01-22,0.000187737040924822
2016-01-23,0
2016-01-24,0
2016-01-25,0.000245463324712478
2016-01-26,0.00134360347275136
2016-01-27,0.00238702910925584
2016-01-28,0.00188907725734867
2016-01-29,0.00231046965239512
2016-01-30,0.00276792925667267
2016-01-31,0.00362638926956779
2016-02-01,0.00898462981692916
2016-02-02,0.0109574173188572
2016-02-03,0.0496363299189201
2016-02-04,0.0493185555765806
2016-02-05,0.00597114308287685
2016-02-06,0.00274613841156155
2016-02-07,0.00228362378379391
2016-02-08,0.00399865341012902
2016-02-09,0.00287199737160213
2016-02-10,0.000158217887835265
2016-02-11,0
2016-02-12,8.76779216902818e-05
2016-02-13,8.76779216902818e-05
2016-02-14,0
2016-02-15,0
2016-02-16,0.0225238567162201
2016-02-17,0.0231387707123013
2016-02-18,0.00119602776695806
2016-02-19,0.00291803626205628
2016-02-20,0.00637308646994853
2016-02-21,0.0168116196576406
2016-02-22,0.018711646368468
2016-02-23,0.0279765989252897
2016-02-24,0.0561458098155799
2016-02-25,0.0398049090759578
2016-02-26,0.00824078868894493
2016-02-27,0.00343211084151275
2016-02-28,0.00450670256845026
2016-02-29,0.0141528860524335
2016-03-01,0.0285733441335297
2016-03-02,0.0257540910881067
2016-03-03,0.011045526650929
2016-03-04,0.00451693220805244
2016-03-05,0.00250451409537826
2016-03-06,0.0013153484510557
2016-03-07,0
2016-03-08,0
2016-03-09,0
2016-03-10,0
2016-03-11,4.25e-06
2016-03-12,4.25e-06
2016-03-13,0.002058275
2016-03-14,0.013379
2016-03-15,0.01144406
2016-03-16,0.000123335
2016-03-17,0
2016-03-18,0
2016-03-19,0.0031507375
2016-03-20,0.0033379925
2016-03-21,0.000187255
2016-03-22,0
2016-03-23,0
2016-03-24,0
2016-03-25,0.00022865
2016-03-26,0.00022865
2016-03-27,0.00153476
2016-03-28,0.00395810998229167
2016-03-29,0.00242334998229167
2016-03-30,0
2016-03-31,0.00017272
2016-04-01,0.00323561
2016-04-02,0.00312392
2016-04-03,6.103e-05
2016-04-04,3.043e-05
2016-04-05,3.043e-05
2016-04-06,0
2016-04-07,0.0018459025
2016-04-08,0.0022818675
2016-04-09,0.00044166
2016-04-10,5.695e-06
2016-04-11,8.84e-06
2016-04-12,4.7345e-05
2016-04-13,3.8505e-05
2016-04-14,0
2016-04-15,0
2016-04-16,0
2016-04-17,0
2016-04-18,0
2016-04-19,0
2016-04-20,0
2016-04-21,0
2016-04-22,0.00402916998229167
2016-04-23,0.00402916998229167
2016-04-24,0
2016-04-25,0
2016-04-26,3.91e-05
2016-04-27,0.00257482
2016-04-28,0.00566967
2016-04-29,0.00316982
2016-04-30,0.00137564
2016-05-01,0.012834745
2016-05-02,0.016021905
2016-05-03,0.0053635
2016-05-04,0.00083657
2016-05-05,0.00901051
2016-05-06,0.00903125
2016-05-07,7.038e-05
2016-05-08,9.911e-05
2016-05-09,0.00011764
2016-05-10,0.001926355
2016-05-11,0.011438535
2016-05-12,0.01518491
