"DateTime","Depth","Observed_NIT_nit","Modeled_NIT_nit"
2015-04-13,3.8,0.0483870967741935,0.00331166468517253
2015-04-13,5,0.032258064516129,0
2015-04-13,6.2,0.0161290322580645,0
2015-04-13,8,0.0645161290322581,0
2015-04-13,9,0.0967741935483871,0
2015-04-21,0.1,0.0645161290322581,0.0142073461349697
2015-04-21,1.6,0.0806451612903226,0.014056453489473
2015-04-21,3.8,0.0645161290322581,0.00301745567529497
2015-04-21,5,0.0483870967741935,0
2015-04-21,6.2,0.0806451612903226,0
2015-04-21,8,0.112903225806452,0
2015-04-21,9,0.129032258064516,0
2015-04-28,0.1,0,0.00932627524416913
2015-04-28,1.6,0.0483870967741935,0.00924210050467899
2015-04-28,3.8,0.032258064516129,0.00744525151940745
2015-04-28,5,0.0645161290322581,0.00479528906095562
2015-04-28,6.2,0.112903225806452,0
2015-04-28,8,0.0645161290322581,0
2015-04-28,9,0.145161290322581,0
2015-05-05,0.1,0.0645161290322581,0.0170103274408249
2015-05-05,1.6,0.0645161290322581,0.0168956234186474
2015-05-05,3.8,0.0483870967741935,0
2015-05-05,5,0.0645161290322581,0
2015-05-05,6.2,0.0483870967741935,0
2015-05-05,8,0.112903225806452,0
2015-05-05,9,0.129032258064516,0
2015-05-11,0.1,0.0483870967741935,0.0238578474883212
2015-05-11,1.6,0.0645161290322581,0.0237138941010504
2015-05-11,3.8,0.032258064516129,0
2015-05-11,6.2,0.0645161290322581,0
2015-05-18,0.1,0.032258064516129,0.0430017088647255
2015-05-18,1.6,0.032258064516129,0.00829641790797185
2015-05-18,3.8,0.0645161290322581,0.000357179016841971
2015-05-18,6.2,0.0483870967741935,0.000232475381441024
2015-05-18,8,0.0645161290322581,0.000366784439812467
2015-05-18,9,0.0806451612903226,0.00036678443981907
2015-05-25,0.1,0.0483870967741935,0.0112579387288612
2015-05-25,1.6,0.0483870967741935,0.0111482674905595
2015-05-25,3.8,0.0483870967741935,0.000905737700965454
2015-05-25,5,0.032258064516129,0
2015-05-25,6.2,0.112903225806452,0.000480896211200615
2015-05-25,8,0.0645161290322581,0.000754029702671507
2015-05-25,9,0.0645161290322581,0.000754029702770603
2015-06-01,0.1,0.032258064516129,0.0142010906094368
2015-06-01,1.6,0.0483870967741935,0.0140610047037874
2015-06-01,3.8,0.032258064516129,0
2015-06-01,5,0.0483870967741935,0.000222844539104855
2015-06-01,6.2,0.032258064516129,0.000840218970425003
2015-06-01,8,0.032258064516129,0.000840218971131339
2015-06-01,9,0.0161290322580645,0.000840218971164847
2015-06-08,0.1,0.0483870967741935,0.0426068895255312
2015-06-08,1.6,0.032258064516129,0.0424137087565539
2015-06-08,6.2,0.0483870967741935,0
2015-06-08,8,0.0645161290322581,0
2015-06-15,0.1,0.032258064516129,0.110837177205518
2015-06-15,5,0.032258064516129,0.000532789072372234
2015-06-15,6.2,0.032258064516129,0.0010938118757545
2015-06-15,8,0.032258064516129,0.000561853224503969
2015-06-15,9,0.0483870967741935,0.000561853224509024
2015-06-22,0.1,0.112903225806452,0.218750192981369
2015-06-22,1.6,0.0967741935483871,0.218533853863919
2015-06-22,5,0.0806451612903226,0.000152476247288576
2015-06-22,9,0.032258064516129,0
2015-06-29,0.1,0.0483870967741935,0.232554635569737
2015-06-29,1.6,0.0161290322580645,0.232535969791829
2015-06-29,5,0.129032258064516,0.000372440291866103
2015-06-29,8,0.0645161290322581,6.13815784696183e-05
2015-06-29,9,0.0483870967741935,0.000313752919897256
2015-07-06,0.1,0.0645161290322581,0.141967237947298
2015-07-06,1.6,0.0161290322580645,0.142770835913001
2015-07-06,3.8,0.032258064516129,0.0556903918389278
2015-07-06,6.2,0.0483870967741935,0.0218935099203562
2015-07-06,8,0.0645161290322581,0.0198860740054084
2015-07-06,9,0.0645161290322581,0.0206659450496296
2015-07-13,1.6,0.0967741935483871,0.0581466342795656
2015-07-13,3.8,0.0645161290322581,0.0904278895269802
2015-07-13,5,0.032258064516129,0.0202409855550052
2015-07-13,8,0.0645161290322581,0.0835970887578401
2015-07-13,9,0.0806451612903226,0.0843961350621575
2015-07-20,0.1,0.0645161290322581,0.0763299397405368
2015-07-20,1.6,0.032258064516129,0.0773996112350334
2015-07-20,3.8,0.032258064516129,0.0959321188341101
2015-07-20,5,0.0483870967741935,0.0520750204221303
2015-07-20,6.2,0.0645161290322581,0.195009684481878
2015-07-20,8,0.112903225806452,0.192973164032199
2015-07-20,9,0.112903225806452,0.193748849139857
2015-07-27,0.1,0.0806451612903226,0.050285161659701
2015-07-27,1.6,0.032258064516129,0.0584720298889832
2015-07-27,3.8,0.209677419354839,0.14643987147204
2015-07-27,5,0.0967741935483871,0.102000565017881
2015-07-27,6.2,0.129032258064516,0.352827928871498
2015-07-27,8,0.145161290322581,0.35083826805141
2015-07-27,9,0.145161290322581,0.351582537192633
2015-08-03,0.1,0.032258064516129,0.0354082182646442
2015-08-03,1.6,0.032258064516129,0.0409041105500075
2015-08-03,3.8,0.0483870967741935,0.199879819949424
2015-08-03,5,0.0645161290322581,0.171471465876053
2015-08-03,6.2,0.0645161290322581,0.555512065608261
2015-08-03,8,0.145161290322581,0.553636527592351
2015-08-03,9,0.161290322580645,0.554326538003896
2015-08-10,0.1,0.0161290322580645,0.0115921577201479
2015-08-10,1.6,0.032258064516129,0.0126918677727419
2015-08-10,5,0.0483870967741935,0.255438045629485
2015-08-10,8,0.193548387096774,0.790880375510069
2015-08-10,9,0.241935483870968,0.791508914719105
2015-08-17,0.1,0,0.00482216186934425
2015-08-17,3.8,0.0161290322580645,0.28326513559808
2015-08-17,5,0.032258064516129,0.305565775358204
2015-08-17,6.2,0.0806451612903226,1.06425648591644
2015-08-17,9,0.258064516129032,1.06321109218997
2015-08-24,0.1,0.032258064516129,0.0106286070125127
2015-08-24,1.6,0.0483870967741935,0.0105715184982931
2015-08-24,3.8,0.032258064516129,0.230321522155579
2015-08-24,5,0.0483870967741935,0.38629314505488
2015-08-24,6.2,0.193548387096774,1.36538319329684
2015-08-24,8,0.161290322580645,1.36382176887603
2015-08-24,9,0.274193548387097,1.36440886327165
2015-08-31,0.1,0.0483870967741935,0.00324299858038906
2015-08-31,1.6,0,0.00320352960420032
2015-08-31,3.8,0.032258064516129,0.115481845645242
2015-08-31,5,0.0483870967741935,0.521147678834243
2015-08-31,8,0.32258064516129,1.6733410113754
2015-08-31,9,0.32258064516129,1.6738558393723
2015-09-07,0.1,0.032258064516129,0.00413317816089362
2015-09-07,1.6,0.032258064516129,0.00415369726753184
2015-09-07,3.8,0.032258064516129,0.00832873999781418
2015-09-07,5,0.032258064516129,0.603792655229365
2015-09-07,6.2,0.0806451612903226,1.9734888245588
2015-09-07,8,0.5,1.97224362526045
2015-09-07,9,0.612903225806452,1.97270282594649
2015-09-14,1.6,0.0483870967741935,0.011296834175589
2015-09-14,3.8,0.032258064516129,0.00840140058264577
2015-09-14,5,0.032258064516129,0.719657855117925
2015-09-14,6.2,0.290322580645161,2.2254421654344
2015-09-14,8,0.338709677419355,2.22436835925549
2015-09-14,9,0.403225806451613,2.22475840309415
2015-09-21,0.1,0.112903225806452,0.000132109469975621
2015-09-21,1.6,0.0645161290322581,0
2015-09-21,3.8,0.032258064516129,0.102373815757181
2015-09-21,5,0.0161290322580645,0.787359635805458
2015-09-21,9,0.419354838709677,2.42732523867592
2016-01-11,0.1,0.0483870967741935,0.00350482019525244
2016-01-11,1.6,0.0483870967741935,0.00343842158810911
2016-01-11,3.8,0.0483870967741935,0.00333580722893154
2016-01-11,5,0.0483870967741935,0.00261570562269868
2016-01-11,6.2,0.0161290322580645,0.00210428805461106
2016-01-11,8,0.0161290322580645,0.000152600943407055
2016-01-11,9,0.032258064516129,0.000444675104323422
2016-02-05,0.1,0.17741935483871,0.0075581928723508
2016-02-05,1.6,0.129032258064516,0.00748886979801656
2016-02-05,3.8,0.145161290322581,0.00705386778005965
2016-02-05,5,0.161290322580645,0.00634457652569427
2016-02-05,6.2,0.290322580645161,0.0278217711364758
2016-02-05,8,0.419354838709677,0.203575094829682
2016-02-05,9,0.403225806451613,0.204281318105153
2016-03-30,0.1,0.0967741935483871,0.0188730397095027
2016-03-30,1.6,0.129032258064516,0.0187901096841497
2016-03-30,3.8,0.0645161290322581,0.0137375822075839
2016-03-30,5,0.0967741935483871,0
2016-03-30,6.2,0.0483870967741935,0.000145951630575295
2016-03-30,8,0.0645161290322581,0.000344057770956482
2016-03-30,9,0.0483870967741935,0.000344057770956482
2016-04-11,0.1,0.0483870967741935,0.00326177388372252
2016-04-11,1.6,0.0483870967741935,0.0029552472160254
2016-04-11,3.8,0.0483870967741935,0.0017262593462792
2016-04-11,5,0.032258064516129,0.000836314025286312
2016-04-11,6.2,0.0483870967741935,0
2016-04-11,8,0.0483870967741935,0
2016-04-11,9,0.032258064516129,0
2016-04-18,0.1,0.0645161290322581,0.0100810012315465
2016-04-18,1.6,0.032258064516129,0.00997997035217958
2016-04-18,3.8,0,0
2016-04-18,5,0.032258064516129,0
2016-04-18,6.2,0.0483870967741935,0
2016-04-18,8,0.032258064516129,0
2016-04-18,9,0.0483870967741935,0
2016-04-25,0.1,0,0.00990870841646154
2016-04-25,1.6,0.0483870967741935,0.00975952986958492
2016-04-25,3.8,0.032258064516129,0
2016-04-25,5,0,0
2016-04-25,6.2,0.0483870967741935,0
2016-04-25,8,0.0645161290322581,0
2016-04-25,9,0.0806451612903226,0
2016-05-02,0.1,0.0483870967741935,0.0118259960379514
2016-05-02,1.6,0.032258064516129,0.013854307122336
2016-05-02,3.8,0.032258064516129,0.000120028230849659
2016-05-02,5,0.032258064516129,0
2016-05-02,6.2,0.0645161290322581,0
2016-05-02,8,0.112903225806452,0
2016-05-02,9,0.112903225806452,0
2016-05-09,0.1,0.032258064516129,0.0253154662788232
2016-05-09,1.6,0.0645161290322581,0.0251547792860851
2016-05-09,3.8,0.0645161290322581,8.57002821520375e-05
2016-05-09,5,0.032258064516129,0.00023819136090752
2016-05-09,6.2,0.161290322580645,0.000181817346974157
2016-05-09,8,0.17741935483871,0.000181817346974157
2016-05-09,9,0.17741935483871,0.000181817346974157
2016-05-16,0.1,0,0.020584746141621
2016-05-16,1.6,0.0806451612903226,0.0204817494606251
2016-05-16,3.8,0,0.0150305079551626
2016-05-16,5,0,4.75683563379207e-05
2016-05-16,6.2,0.17741935483871,0
2016-05-16,8,0.145161290322581,0
2016-05-16,9,0.145161290322581,0
2016-05-23,0.1,0.032258064516129,0.0288115777536401
2016-05-23,1.6,0.129032258064516,0.0286902001518541
2016-05-23,3.8,0.0483870967741935,3.5947977656356e-05
2016-05-23,5,0.032258064516129,9.45350752149793e-05
2016-05-23,8,0.0645161290322581,0
2016-05-23,9,0.0483870967741935,0
2016-05-30,0.1,0.032258064516129,0.0379543322306598
2016-05-30,1.6,0.758064516129032,0.0378196762387796
2016-05-30,3.8,0,1.56507948080922e-05
2016-05-30,5,0.0483870967741935,4.13857018940192e-05
2016-05-30,6.2,0.0806451612903226,0
2016-05-30,8,0.0967741935483871,0
2016-05-30,9,0.0645161290322581,0
2016-05-31,0.1,0.0645161290322581,0.0411027661836375
2016-05-31,1.6,0.0967741935483871,0.0409659626038857
2016-05-31,3.8,0.0645161290322581,2.52029761410958e-05
2016-05-31,5,0.0483870967741935,6.71292896293659e-05
2016-05-31,6.2,0.0806451612903226,0
2016-05-31,8,0.0806451612903226,0
2016-05-31,9,0.0967741935483871,0
2016-06-02,0.1,0.0806451612903226,0.0504792223608072
2016-06-02,1.6,0.0483870967741935,0.0503373580491426
2016-06-02,3.8,0.0483870967741935,6.66938446605809e-05
2016-06-02,5,0.0645161290322581,0.000176840729984519
2016-06-02,6.2,0.032258064516129,1.43011154127822e-05
2016-06-02,8,0.0967741935483871,0
2016-06-02,9,0.112903225806452,0
2016-06-03,6,0.032258064516129,2.38960467154773e-05
2016-06-06,0.1,0.0645161290322581,0.0792855307578699
2016-06-06,1.6,0.032258064516129,0.0791185451931215
2016-06-06,3.8,0.0645161290322581,9.52708388260456e-07
2016-06-06,5,0.0161290322580645,3.51708792254035e-06
2016-06-06,6.2,0.0967741935483871,7.46734310158822e-05
2016-06-06,8,0.0967741935483871,0
2016-06-06,9,0.112903225806452,0
2016-06-07,5,0.0483870967741935,0.000114873253607914
2016-06-13,0.1,0.112903225806452,0.026203625909261
2016-06-13,1.6,0.0483870967741935,0.0260335094780723
2016-06-13,3.8,0.032258064516129,0.00413297220335793
2016-06-13,5,0.032258064516129,0.000801543107204128
2016-06-13,6.2,0.0806451612903226,0.000449114784922209
2016-06-13,8,0.129032258064516,0.000449114785342273
2016-06-13,9,0.129032258064516,0.000449114785360881
2016-06-20,0.1,0.0483870967741935,0.0329599152333742
2016-06-20,1.6,0.032258064516129,0.032810583154728
2016-06-20,3.8,0.0161290322580645,0.000505726113817815
2016-06-20,5,0.0483870967741935,0.00131442884554492
2016-06-20,6.2,0.0645161290322581,0.00109400246288764
2016-06-20,8,0.112903225806452,0.00109400246288913
2016-06-20,9,0.145161290322581,0.0010940024628892
2016-06-27,0.1,0.0483870967741935,0.0479669866544031
2016-06-27,1.6,0.0483870967741935,0.0477959357033114
2016-06-27,3.8,0.0483870967741935,0.00248880673036211
2016-06-27,5,0.0806451612903226,0.00651283049132515
2016-06-27,6.2,0.241935483870968,0
2016-06-27,8,0.209677419354839,0
2016-06-27,9,0.258064516129032,0
2016-06-28,0.1,0.032258064516129,0.055918769346948
2016-06-28,1.6,0,0.0557463199872776
2016-06-28,3.8,0.0483870967741935,0.00293049336084754
2016-06-28,5,0.032258064516129,0.00770339417872038
2016-06-28,6.2,0.0483870967741935,0
2016-06-28,8,0.290322580645161,0
2016-06-28,9,0.17741935483871,0
2016-06-30,0.1,0.0483870967741935,0.07099644524756
2016-06-30,1.6,0.0967741935483871,0.0708236726430397
2016-06-30,3.8,0.032258064516129,0.00411058695054931
2016-06-30,5,0.032258064516129,0.0106885734152165
2016-06-30,6.2,0.0806451612903226,0
2016-06-30,8,0.193548387096774,0
2016-06-30,9,0.241935483870968,0
2016-07-05,0.1,0.0806451612903226,0.113702440638272
2016-07-05,1.6,0.032258064516129,0.113518856745638
2016-07-05,3.8,0.0806451612903226,0.00821563017765032
2016-07-05,5,0.032258064516129,0.0222678836009028
2016-07-05,6.2,0.032258064516129,0
2016-07-05,8,0.306451612903226,0
2016-07-05,9,0.290322580645161,0
2016-07-11,0.1,0.032258064516129,0.191294700034784
2016-07-11,1.6,0.032258064516129,0.191120700835104
2016-07-11,3.8,0.0483870967741935,0.0143400269795725
2016-07-11,5,0.032258064516129,0.0370805048503012
2016-07-11,5.5,0.0483870967741935,0.00488792741662985
2016-07-11,6.2,0.0645161290322581,0.00162019594575849
2016-07-11,8,0.274193548387097,0.00162019594575849
2016-07-11,9,0.354838709677419,0.00162019594575849
2016-07-18,0.1,0.032258064516129,0.208307737618421
2016-07-18,1.6,0,0.2084360524906
2016-07-18,3.8,0,0.0223315123878063
2016-07-18,5,0.0806451612903226,0.0567803583010644
2016-07-18,6.2,0.0483870967741935,0.000116043089899872
2016-07-18,8,0.225806451612903,0
2016-07-18,9,0.258064516129032,0
2016-07-21,5.5,0.0161290322580645,0.00693241346196104
2016-07-25,0.1,0.0483870967741935,0.0648641217470522
2016-07-25,1.6,0.0483870967741935,0.0649469368808604
2016-07-25,3.8,0.032258064516129,0.164730689873781
2016-07-25,5,0.032258064516129,0.0492494531930045
2016-07-25,5.2,0.0645161290322581,0.031595270958451
2016-07-25,5.5,0,0.00511399760662086
2016-07-25,6.2,0.0645161290322581,0.000484787814030272
2016-07-25,8,0.0483870967741935,0
2016-07-25,9,0.0645161290322581,0
2016-07-27,0.1,0.0645161290322581,0.0543708261234491
2016-07-27,1.6,0.0645161290322581,0.0543848507667122
2016-07-27,3.8,0.032258064516129,0.160319673625297
2016-07-27,5,0.0483870967741935,0.0301413399868874
2016-07-27,5.5,0.0645161290322581,0.00320583999123783
2016-07-27,6.2,0.161290322580645,0.000682313159043286
2016-07-27,8,0.032258064516129,0
2016-07-27,9,0.0483870967741935,0
2016-07-28,6.2,0.161290322580645,0.000785473037876612
2016-08-01,0.1,0.0645161290322581,0.0727827983460076
2016-08-01,1.6,0.0645161290322581,0.073241726376731
2016-08-01,3.8,0.0645161290322581,0.172891559047836
2016-08-01,5,0.0483870967741935,0
2016-08-01,5.8,0.032258064516129,0.00051178253406436
2016-08-01,6.2,0,0.00118800504459185
2016-08-01,8,0.032258064516129,0
2016-08-01,9,0.0967741935483871,0
2016-08-08,0.1,0.0483870967741935,0.0819691303260252
2016-08-08,1.6,0.0967741935483871,0.0829670748631845
2016-08-08,3.8,0.0645161290322581,0.228963195607481
2016-08-08,5,0.0645161290322581,0
2016-08-08,6.2,0.0645161290322581,0.00513560580967813
2016-08-08,8,0,0.00308984904877022
2016-08-08,9,0.0967741935483871,0.00377625093426917
2016-08-15,0.1,0.032258064516129,0.0740876715542074
2016-08-15,1.6,0.032258064516129,0.0747898043194663
2016-08-15,3.8,0.0806451612903226,0.280740129603398
2016-08-15,5,0.0806451612903226,0
2016-08-15,5.5,0.0483870967741935,0
2016-08-15,6.2,0.032258064516129,0.0326982915494597
2016-08-15,8,0.17741935483871,0.0305832818558452
2016-08-15,9,0.306451612903226,0.0312887284148717
2016-08-26,0.1,0.0645161290322581,0.0533069887131652
2016-08-26,1.6,0.0806451612903226,0.0538727226033782
2016-08-26,3.8,0.0483870967741935,0.16778115591064
2016-08-26,5,0.17741935483871,0
2016-08-26,8,0.564516129032258,0.130390426056597
2016-09-02,0.1,0.032258064516129,0.00979115272412526
2016-09-02,1.6,0.0161290322580645,0.00978711614396511
2016-09-02,3.8,0.032258064516129,0.224839636337915
2016-09-02,5,0.0483870967741935,0
2016-09-02,8,0.693548387096774,0.228460221003137
2016-09-02,9,0.564516129032258,0.229208071259321
2016-09-09,1.6,0.032258064516129,0.00784341854787637
2016-09-09,5,0.0161290322580645,0
2016-09-09,6.2,0.0645161290322581,0.351215614676349
2016-09-09,8,0.935483870967742,0.348986024541919
2016-09-09,9,0.967741935483871,0.349718139910764
2016-09-20,0.1,0.032258064516129,1.9628693051081e-05
2016-09-20,1.6,0.032258064516129,0
2016-09-20,3.8,0.032258064516129,0.0186935319088668
2016-09-20,5,0.032258064516129,0
2016-09-20,6.2,0.032258064516129,0.596920244787352
2016-09-20,8,1.17741935483871,0.59473365790352
2016-09-20,9,1.08064516129032,0.59544254388993
2016-09-30,0.1,0.0967741935483871,0.00699396362656597
2016-09-30,1.6,0.161290322580645,0.00711187298274375
2016-09-30,3.8,0.112903225806452,0.0413504408716017
2016-09-30,5,0.17741935483871,0.00134192583613288
2016-09-30,8,1.24193548387097,0.842050532867033
2016-09-30,9,1.17741935483871,0.842817217542702
2016-10-05,0.1,0.0645161290322581,0.0244102899816446
2016-10-05,5,0.596774193548387,0.0224848891474885
2016-10-05,9,0.516129032258065,0.892983162966577
2016-10-07,0.1,0.0806451612903226,0.0207280750100274
2016-10-07,1.6,0.0806451612903226,0.0209704714878027
2016-10-07,3.8,0.0645161290322581,0.0198985894545286
2016-10-07,5,0.161290322580645,0.00140228761868685
2016-10-07,6.2,0.145161290322581,0.753904007883107
2016-10-07,8,0.274193548387097,0.920144282677033
2016-10-07,9,0.209677419354839,0.920951684351166
2016-10-14,0.1,0.0161290322580645,0.0141849967107321
2016-10-14,1.6,0.0967741935483871,0.0142823413428963
2016-10-14,3.8,0.0645161290322581,0.0109155521590038
2016-10-14,5,0.0645161290322581,0.00576230259927884
2016-10-14,6.2,0.0967741935483871,0.713963818490776
2016-10-14,8,0.0806451612903226,1.00795740618377
2016-10-14,9,0.0806451612903226,1.00875969759617
2016-11-04,0.1,0.0645161290322581,0.014263230630552
2016-11-04,1.6,0.032258064516129,0.0142091512898115
2016-11-04,3.8,0.0645161290322581,0.0789513503605821
2016-11-04,6.2,0.0645161290322581,0.000563204348293172
2016-11-04,8,0.0483870967741935,0.000640115638619295
2016-11-04,9,0.0483870967741935,0.000640115638619295
2016-12-02,0.1,0.0483870967741935,0.00273683120284108
2016-12-02,1.6,0.0483870967741935,0.00263811518815609
2016-12-02,3.8,0.0806451612903226,0.0022715353681951
2016-12-02,5,0.0806451612903226,0.00129803171993636
2016-12-02,6.2,0.0645161290322581,0.00120128576093405
2016-12-02,8,0.0483870967741935,0.0900833468821548
2016-12-02,9,0.0483870967741935,0.152433820949291
2017-02-06,0.1,0.0806451612903226,9.61316767407365e-06
2017-02-06,1.6,0.0806451612903226,9.61316767417656e-06
2017-02-06,3.8,0.112903225806452,9.61327005122528e-06
2017-02-06,5,0.0645161290322581,9.61331443369956e-06
2017-02-06,6.2,0.0483870967741935,9.61331443369956e-06
2017-02-06,8,0.032258064516129,1.05537545490703e-05
2017-02-06,9,0.0483870967741935,1.14356928906772e-05
2017-02-27,0.1,0.0645161290322581,0
2017-02-27,1.6,0.0806451612903226,0
2017-02-27,3.8,0.0483870967741935,0
2017-02-27,5,0.0483870967741935,0
2017-02-27,6.2,0.0483870967741935,0
2017-02-27,8,0.0483870967741935,0.00318045576857467
2017-02-27,9,0.0645161290322581,0.00573895561575698
2017-03-13,0.1,0.0645161290322581,1.63909212760371e-05
2017-03-13,1.6,0.0645161290322581,1.62390045732705e-05
2017-03-13,3.8,0.0645161290322581,1.62992026689244e-05
2017-03-13,5,0.0483870967741935,1.65021445286124e-05
2017-03-13,6.2,0.112903225806452,1.65189287780245e-05
2017-03-13,8,0.032258064516129,1.68154311372209e-05
2017-03-13,9,0.0483870967741935,1.68154311372209e-05
2017-03-27,0.1,0.0483870967741935,0.000580732593356445
2017-03-27,1.6,0.0483870967741935,0.000441189065285239
2017-03-27,3.8,0.0161290322580645,0
2017-03-27,5,0.032258064516129,0
2017-03-27,6.2,0.032258064516129,0
2017-03-27,8,0.0483870967741935,0
2017-03-27,9,0.0161290322580645,0
2017-04-10,0.1,0.193548387096774,2.53264531827246e-05
2017-04-10,1.6,0.0161290322580645,2.53260540774095e-05
2017-04-10,3.8,0.0483870967741935,2.52106943863342e-05
2017-04-10,5,0.032258064516129,2.85970344266346e-05
2017-04-10,6.2,0.0806451612903226,3.39384043098436e-05
2017-04-10,8,0.0806451612903226,0.000122083227332506
2017-04-10,9,0.032258064516129,0.00019684146733543
2017-04-17,0.1,0.0483870967741935,1.25843773732605e-05
2017-04-17,1.6,0.032258064516129,1.25842214656993e-05
2017-04-17,3.8,0.0483870967741935,2.38200139394752e-05
2017-04-17,5,0.306451612903226,5.56156819414743e-05
2017-04-17,6.2,0.0483870967741935,0.000102729527472446
2017-04-17,8,0.0645161290322581,0.000218306197044437
2017-04-17,9,0.0483870967741935,0.000278151382847282
2017-04-24,0.1,0.0161290322580645,0
2017-04-24,1.6,0.0483870967741935,0
2017-04-24,3.8,0.032258064516129,3.60603152722583e-06
2017-04-24,5,0.0161290322580645,8.2106748523586e-05
2017-04-24,6.2,0,0.000168535641140596
2017-04-24,8,0.032258064516129,0.000315461533792411
