"DateTime","Depth","Observed_OGM_doc","Modeled_OGM_doc"
2014-09-29,5,19.9833472106578,23.4408406913758
2014-09-29,9,17.4854288093256,27.1130428500864
2014-10-06,0.1,21.6486261448793,27.7291514463213
2014-10-06,5,19.150707743547,27.5962970742043
2014-10-06,9,12.4895920066611,25.8436806361745
2014-10-15,0.1,22.48126561199,28.635861900106
2014-10-15,5,20.8159866777685,25.3970680891549
2014-10-15,9,17.4854288093256,24.24312622707
2014-10-23,0.1,17.4854288093256,28.6806044048435
2014-10-23,5,19.150707743547,28.6143442806089
2014-10-23,9,18.3180682764363,20.8042423690433
2014-11-10,0.1,19.9833472106578,24.9421294602191
2014-11-10,5,19.150707743547,24.8767344075689
2014-11-10,9,28.3097418817652,24.8796276261799
2015-03-31,1.6,17.4854288093256,12.6311469085862
2015-03-31,3.8,17.4854288093256,12.6263928086735
2015-03-31,8,34.1382181515404,12.620745075221
2015-03-31,9,15.8201498751041,12.6194855207878
2015-04-07,1.6,14.1548709408826,13.5011829505783
2015-04-07,3.8,17.4854288093256,13.4569215272417
2015-04-07,5,14.9875104079933,13.0407450587537
2015-04-07,6.2,14.1548709408826,12.8944052121299
2015-04-07,9,15.8201498751041,13.0974865618123
2015-04-13,0.1,14.1548709408826,13.9932872080222
2015-04-13,1.6,16.6527893422148,13.9947385202159
2015-04-13,3.8,15.8201498751041,13.5786151622652
2015-04-13,5,15.8201498751041,13.1883021664651
2015-04-13,6.2,15.8201498751041,13.0123052813682
2015-04-13,8,14.1548709408826,13.3980448369317
2015-04-13,9,14.1548709408826,13.3965093294272
2015-04-21,0.1,18.3180682764363,14.2755692344063
2015-04-21,1.6,16.6527893422148,14.2770046711694
2015-04-21,3.8,14.9875104079933,13.7557654988896
2015-04-21,5,14.9875104079933,13.3115917049024
2015-04-21,6.2,15.8201498751041,13.1598104670702
2015-04-21,8,14.1548709408826,13.8099666944445
2015-04-21,9,14.9875104079933,13.808255036327
2015-04-28,0.1,15.8201498751041,15.2280167350629
2015-04-28,1.6,15.8201498751041,15.2288143320404
2015-04-28,3.8,17.4854288093256,15.2181830806598
2015-04-28,5,15.8201498751041,14.8793424336473
2015-04-28,6.2,19.150707743547,13.599615558625
2015-04-28,8,19.9833472106578,14.0501466465391
2015-04-28,9,14.1548709408826,14.0483298852578
2015-05-05,0.1,15.8201498751041,16.6787747721303
2015-05-05,1.6,19.150707743547,16.6796979124225
2015-05-05,3.8,18.3180682764363,15.3044344860348
2015-05-05,5,24.9791840133222,14.8993996292328
2015-05-05,6.2,17.4854288093256,14.0187035093026
2015-05-05,8,18.3180682764363,14.6353778931504
2015-05-05,9,17.4854288093256,14.6333619420495
2015-05-11,0.1,15.8201498751041,16.7227134178795
2015-05-11,1.6,19.9833472106578,16.7239750469279
2015-05-11,3.8,17.4854288093256,15.356794906976
2015-05-11,6.2,19.150707743547,14.3285091520982
2015-05-18,0.1,16.6527893422148,16.1997157703447
2015-05-18,1.6,28.3097418817652,16.3605621460505
2015-05-18,3.8,17.4854288093256,15.5108963391902
2015-05-18,6.2,31.6402997502082,14.6620546688691
2015-05-18,8,17.4854288093256,14.6826131334814
2015-05-18,9,25.811823480433,14.6803400008193
2015-05-25,0.1,19.150707743547,16.0025683563016
2015-05-25,1.6,18.3180682764363,16.0037349521483
2015-05-25,3.8,15.8201498751041,15.5899546806739
2015-05-25,5,16.6527893422148,15.006459645959
2015-05-25,6.2,14.9875104079933,14.9670023216504
2015-05-25,8,16.6527893422148,15.1116336449887
2015-05-25,9,14.9875104079933,15.109289553961
2015-06-01,0.1,15.8201498751041,15.593109605554
2015-06-01,1.6,18.3180682764363,15.5946105436677
2015-06-01,3.8,17.4854288093256,15.7942079181856
2015-06-01,5,16.6527893422148,15.2139888814011
2015-06-01,6.2,15.8201498751041,15.1836313217467
2015-06-01,8,15.8201498751041,15.1900659012916
2015-06-01,9,14.9875104079933,15.1875888187506
2015-06-08,0.1,19.150707743547,15.3539475469253
2015-06-08,1.6,19.150707743547,15.3557864809847
2015-06-08,6.2,19.9833472106578,15.5171123172917
2015-06-08,8,16.6527893422148,15.5246172330234
2015-06-15,0.1,18.3180682764363,16.015811692167
2015-06-15,5,16.6527893422148,15.7439224240981
2015-06-15,6.2,18.3180682764363,15.9511679273776
2015-06-15,8,17.4854288093256,15.959454228621
2015-06-15,9,18.3180682764363,15.9562707470614
2015-06-22,0.1,24.1465445462115,17.8985452028492
2015-06-22,1.6,25.811823480433,17.8950369045609
2015-06-22,5,27.4771024146545,16.0863971229954
2015-06-22,9,17.4854288093256,16.4556562307038
2015-06-29,0.1,20.8159866777685,21.0205230805109
2015-06-29,1.6,20.8159866777685,21.0057067020804
2015-06-29,5,35.8034970857619,16.4700142863897
2015-06-29,8,19.150707743547,17.013824870826
2015-06-29,9,18.3180682764363,17.0101084387279
2015-07-06,0.1,24.1465445462115,26.2554244280211
2015-07-06,1.6,24.1465445462115,26.1880799959147
2015-07-06,3.8,21.6486261448793,17.8367084798651
2015-07-06,6.2,19.9833472106578,17.5695064978664
2015-07-06,8,31.6402997502082,17.5796252419953
2015-07-06,9,19.150707743547,17.5756944760397
2015-07-13,1.6,34.1382181515404,30.5713796293529
2015-07-13,3.8,24.1465445462115,18.2454994935509
2015-07-13,5,20.8159866777685,17.2227433035988
2015-07-13,8,16.6527893422148,18.1424296509589
2015-07-13,9,20.8159866777685,18.1383187494272
2015-07-20,0.1,27.4771024146545,31.6016154421417
2015-07-20,1.6,24.9791840133222,31.5329870908429
2015-07-20,3.8,23.3139050791007,20.2632021208411
2015-07-20,5,18.3180682764363,17.685500494215
2015-07-20,6.2,18.3180682764363,18.7084383075575
2015-07-20,8,16.6527893422148,18.7194620676741
2015-07-20,9,24.1465445462115,18.7152636821236
2015-07-27,0.1,25.811823480433,32.5806608679125
2015-07-27,1.6,23.3139050791007,32.0486373808228
2015-07-27,3.8,24.9791840133222,20.7898690282864
2015-07-27,5,17.4854288093256,18.1767245914912
2015-07-27,6.2,15.8201498751041,19.3360954238433
2015-07-27,8,21.6486261448793,19.3478450527231
2015-07-27,9,17.4854288093256,19.3434496097739
2015-08-03,0.1,24.9791840133222,33.044829586546
2015-08-03,1.6,25.811823480433,32.6171948769876
2015-08-03,3.8,29.9750208159867,21.0924004942765
2015-08-03,5,21.6486261448793,18.7252936813263
2015-08-03,6.2,21.6486261448793,20.0356827181371
2015-08-03,8,20.8159866777685,20.0485975889238
2015-08-03,9,17.4854288093256,20.0438456424735
2015-08-10,0.1,26.6444629475437,33.6090813909895
2015-08-10,1.6,26.6444629475437,33.261821069271
2015-08-10,5,19.9833472106578,19.3932595901855
2015-08-10,8,19.150707743547,20.8816280624145
2015-08-10,9,28.3097418817652,20.876433182456
2015-08-17,0.1,26.6444629475437,33.2040421642766
2015-08-17,3.8,29.1423813488759,22.1480857770571
2015-08-17,5,24.9791840133222,20.0333151745577
2015-08-17,6.2,26.6444629475437,21.7890858591083
2015-08-17,9,19.150707743547,21.7988114362452
2015-08-24,0.1,27.4771024146545,32.7580171173271
2015-08-24,1.6,29.1423813488759,32.7041648083308
2015-08-24,3.8,25.811823480433,22.6328988861379
2015-08-24,5,20.8159866777685,20.761636593311
2015-08-24,6.2,19.9833472106578,22.7830601595654
2015-08-24,8,19.150707743547,22.7998048723972
2015-08-24,9,16.6527893422148,22.7935076913222
2015-08-31,0.1,33.3055786844296,33.3734792557531
2015-08-31,1.6,30.8076602830974,33.3331214837196
2015-08-31,3.8,25.811823480433,22.9931131909786
2015-08-31,5,19.9833472106578,21.6734082777602
2015-08-31,8,19.9833472106578,23.8730712585275
2015-08-31,9,16.6527893422148,23.8665329843086
2015-09-07,0.1,29.9750208159867,33.5833928261448
2015-09-07,1.6,29.9750208159867,33.4735988805936
2015-09-07,3.8,28.3097418817652,23.4727450793586
2015-09-07,5,23.3139050791007,22.5333096784498
2015-09-07,6.2,19.9833472106578,25.0146695223672
2015-09-07,8,20.8159866777685,25.0337899940225
2015-09-07,9,20.8159866777685,25.0267386178512
2015-09-14,1.6,29.1423813488759,33.2075813577641
2015-09-14,3.8,34.1382181515404,27.4018775890174
2015-09-14,5,21.6486261448793,23.6254118238206
2015-09-14,6.2,19.150707743547,26.2375938178844
2015-09-14,8,19.150707743547,26.2578379313107
2015-09-14,9,19.150707743547,26.2504849409719
2015-09-21,0.1,36.6361365528726,35.0575566262328
2015-09-21,1.6,30.8076602830974,35.0183841902325
2015-09-21,3.8,36.6361365528726,30.1132342585638
2015-09-21,5,39.9666944213156,24.9496133941646
2015-09-21,9,19.9833472106578,27.5528887492315
2016-01-11,0.1,16.6527893422148,13.779465691184
2016-01-11,1.6,15.8201498751041,13.7800905755096
2016-01-11,3.8,16.6527893422148,13.7783806218086
2016-01-11,5,15.8201498751041,13.7782092428656
2016-01-11,6.2,14.9875104079933,13.7782764348539
2016-01-11,8,15.8201498751041,13.781657562243
2016-01-11,9,14.9875104079933,13.7807954630386
2016-02-05,0.1,14.9875104079933,13.9402078294225
2016-02-05,1.6,12.4895920066611,13.940855582706
2016-02-05,3.8,13.3222314737719,13.9410196569107
2016-02-05,5,14.1548709408826,13.9411882211471
2016-02-05,6.2,14.1548709408826,14.3917546097895
2016-02-05,8,12.4895920066611,18.0807081131839
2016-02-05,9,12.4895920066611,18.0794553814358
2016-03-30,0.1,18.3180682764363,15.6934322972349
2016-03-30,1.6,16.6527893422148,15.6943057850999
2016-03-30,3.8,17.4854288093256,15.8108441659547
2016-03-30,5,14.9875104079933,16.1255962854285
2016-03-30,6.2,14.1548709408826,16.1495021569134
2016-03-30,8,15.8201498751041,16.3079905121536
2016-03-30,9,14.1548709408826,16.3064246579193
2016-04-11,0.1,13.3222314737719,16.5982122289304
2016-04-11,1.6,14.1548709408826,16.6011941318734
2016-04-11,3.8,12.4895920066611,16.5908964533795
2016-04-11,5,12.4895920066611,16.5896245687112
2016-04-11,6.2,13.3222314737719,16.5897168324922
2016-04-11,8,13.3222314737719,16.5994734534881
2016-04-11,9,13.3222314737719,16.5978412828196
2016-04-18,0.1,12.4895920066611,16.2523770515885
2016-04-18,1.6,11.6569525395504,16.2535900250892
2016-04-18,3.8,13.3222314737719,16.3847147093904
2016-04-18,5,13.3222314737719,16.4343478489656
2016-04-18,6.2,13.3222314737719,16.5071754721384
2016-04-18,8,12.4895920066611,16.6889081084969
2016-04-18,9,12.4895920066611,16.6876749886992
2016-04-25,0.1,13.3222314737719,15.5730738292213
2016-04-25,1.6,14.9875104079933,15.5750893148343
2016-04-25,3.8,14.1548709408826,16.1467918787374
2016-04-25,5,14.1548709408826,16.3938141061944
2016-04-25,6.2,13.3222314737719,16.3936824104379
2016-04-25,8,14.1548709408826,16.397402855459
2016-04-25,9,14.1548709408826,16.3959397497589
2016-05-02,0.1,14.1548709408826,14.8325696755403
2016-05-02,1.6,14.1548709408826,14.8059279385957
2016-05-02,3.8,13.3222314737719,15.9253407164536
2016-05-02,5,14.1548709408826,16.345963812729
2016-05-02,6.2,14.1548709408826,16.3457750024785
2016-05-02,8,14.1548709408826,16.3497157347321
2016-05-02,9,12.4895920066611,16.3481232387565
2016-05-09,0.1,15.8201498751041,14.949639073418
2016-05-09,1.6,14.9875104079933,14.9512140375303
2016-05-09,3.8,14.9875104079933,15.606644379493
2016-05-09,5,14.1548709408826,16.2398879573289
2016-05-09,6.2,14.9875104079933,16.3096226227321
2016-05-09,8,14.9875104079933,16.313853245641
2016-05-09,9,14.1548709408826,16.3122347546295
2016-05-16,0.1,12.4895920066611,15.2206508025216
2016-05-16,1.6,12.4895920066611,15.2218423240074
2016-05-16,3.8,14.1548709408826,15.4222856253741
2016-05-16,5,11.6569525395504,16.0703287316325
2016-05-16,6.2,10.8243130724396,16.2680171482309
2016-05-16,8,12.4895920066611,16.2722835762625
2016-05-16,9,10.8243130724396,16.2706583082568
2016-05-23,0.1,14.1548709408826,15.3597433799975
2016-05-23,1.6,12.4895920066611,15.3608165730729
2016-05-23,3.8,14.1548709408826,15.4269217064695
2016-05-23,5,12.4895920066611,15.947716179287
2016-05-23,8,9.99167360532889,16.2255027210608
2016-05-23,9,12.4895920066611,16.2238327215564
2016-05-30,0.1,13.3222314737719,15.2481055577914
2016-05-30,1.6,12.4895920066611,15.2494826366032
2016-05-30,3.8,13.3222314737719,15.5933576499898
2016-05-30,5,14.1548709408826,15.9274671311656
2016-05-30,6.2,10.8243130724396,16.1724637513898
2016-05-30,8,13.3222314737719,16.1768812827466
2016-05-30,9,11.6569525395504,16.1751844769927
2016-05-31,0.1,14.9875104079933,15.1748030661424
2016-05-31,1.6,14.9875104079933,15.1762281471165
2016-05-31,3.8,14.9875104079933,15.632510305787
2016-05-31,5,13.3222314737719,15.9337506343936
2016-05-31,6.2,13.3222314737719,16.1654816727496
2016-05-31,8,12.4895920066611,16.1699110219988
2016-05-31,9,13.3222314737719,16.1682039112029
2016-06-02,0.1,19.150707743547,14.9400972588258
2016-06-02,1.6,14.1548709408826,14.9415902815953
2016-06-02,3.8,15.8201498751041,15.7537899792083
2016-06-02,5,18.3180682764363,15.9548123619191
2016-06-02,6.2,11.6569525395504,16.151376044869
2016-06-02,8,13.3222314737719,16.1558248402777
2016-06-02,9,13.3222314737719,16.1541118077506
2016-06-03,6,12.4895920066611,16.1443160383755
2016-06-06,0.1,15.8201498751041,14.2539614844563
2016-06-06,1.6,14.1548709408826,14.2559831329744
2016-06-06,3.8,13.3222314737719,16.0498151019231
2016-06-06,5,14.1548709408826,16.0163977316239
2016-06-06,6.2,13.3222314737719,16.1223703688129
2016-06-06,8,12.4895920066611,16.1268693216058
2016-06-06,9,12.4895920066611,16.1251339314026
2016-06-07,5,13.3222314737719,16.0352329102971
2016-06-13,0.1,17.4854288093256,14.5036868312511
2016-06-13,1.6,15.8201498751041,14.505456198395
2016-06-13,3.8,16.6527893422148,15.0523741533592
2016-06-13,5,14.9875104079933,16.03380205083
2016-06-13,6.2,12.4895920066611,16.0737383047176
2016-06-13,8,10.8243130724396,16.0783535517624
2016-06-13,9,13.3222314737719,16.0765976661462
2016-06-20,0.1,17.4854288093256,14.0348762446655
2016-06-20,1.6,15.8201498751041,14.0365264001528
2016-06-20,3.8,18.3180682764363,15.42757169584
2016-06-20,5,14.1548709408826,16.0913155630874
2016-06-20,6.2,12.4895920066611,16.0884805531881
2016-06-20,8,10.8243130724396,16.092017540551
2016-06-20,9,11.6569525395504,16.0908226665731
2016-06-27,0.1,16.6527893422148,13.9406418526627
2016-06-27,1.6,16.6527893422148,13.9422821786728
2016-06-27,3.8,17.4854288093256,14.9878542285769
2016-06-27,5,13.3222314737719,16.150972585407
2016-06-27,6.2,14.9875104079933,16.1321044712011
2016-06-27,8,13.3222314737719,16.1359091932431
2016-06-27,9,14.1548709408826,16.1346268959687
2016-06-28,0.1,14.1548709408826,13.9118948213392
2016-06-28,1.6,17.4854288093256,13.9134732135963
2016-06-28,3.8,13.3222314737719,15.0535495490581
2016-06-28,5,14.1548709408826,16.1663701399024
2016-06-28,6.2,12.4895920066611,16.1407340196836
2016-06-28,8,9.99167360532889,16.1445788052968
2016-06-28,9,12.4895920066611,16.1432830059401
2016-06-30,0.1,14.9875104079933,13.9059987295907
2016-06-30,1.6,14.9875104079933,13.9076129068399
2016-06-30,3.8,15.8201498751041,15.2035155692028
2016-06-30,5,13.3222314737719,16.1989907460576
2016-06-30,6.2,10.8243130724396,16.1598350343311
2016-06-30,8,11.6569525395504,16.1637446546409
2016-06-30,9,11.6569525395504,16.1624291149628
2016-07-05,0.1,16.6527893422148,13.9970672025305
2016-07-05,1.6,14.1548709408826,13.997751363591
2016-07-05,3.8,14.9875104079933,15.5602086690802
2016-07-05,5,14.1548709408826,16.2907597237284
2016-07-05,6.2,12.4895920066611,16.2187575751478
2016-07-05,8,13.3222314737719,16.2229059483869
2016-07-05,9,12.4895920066611,16.221502931066
2016-07-11,0.1,16.6527893422148,15.1943497068584
2016-07-11,1.6,15.8201498751041,15.1923782002539
2016-07-11,3.8,14.1548709408826,16.0550440771212
2016-07-11,5,13.3222314737719,16.3755715722076
2016-07-11,5.5,14.9875104079933,15.9668083665921
2016-07-11,6.2,15.8201498751041,16.3138684256293
2016-07-11,8,10.8243130724396,16.3182764855338
2016-07-11,9,14.9875104079933,16.316799285641
2016-07-18,0.1,15.8201498751041,19.4953294950293
2016-07-18,1.6,17.4854288093256,19.4676805505436
2016-07-18,3.8,13.3222314737719,16.5253603081035
2016-07-18,5,14.1548709408826,16.5076643421662
2016-07-18,6.2,15.8201498751041,16.4686939362526
2016-07-18,8,11.6569525395504,16.4734667980126
2016-07-18,9,14.9875104079933,16.4718761001382
2016-07-21,5.5,11.6569525395504,16.01203187413
2016-07-25,0.1,14.1548709408826,25.9188488128817
2016-07-25,1.6,18.3180682764363,25.8436152651348
2016-07-25,3.8,16.6527893422148,19.0499379167281
2016-07-25,5,14.9875104079933,16.6490573276569
2016-07-25,5.2,12.4895920066611,16.4081965258934
2016-07-25,5.5,13.3222314737719,16.046905323248
2016-07-25,6.2,20.8159866777685,16.679906907653
2016-07-25,8,9.99167360532889,16.6850546529646
2016-07-25,9,14.1548709408826,16.6833597444614
2016-07-27,0.1,16.6527893422148,27.812898926429
2016-07-27,1.6,13.3222314737719,27.721985368897
2016-07-27,3.8,14.9875104079933,19.0180818595807
2016-07-27,5,15.8201498751041,16.7098296194187
2016-07-27,5.5,16.6527893422148,16.0830563745373
2016-07-27,6.2,12.4895920066611,16.7510621193
2016-07-27,8,11.6569525395504,16.7562897900528
2016-07-27,9,14.9875104079933,16.7545659073004
2016-07-28,6.2,12.4895920066611,16.7869166787966
2016-08-01,0.1,17.4854288093256,30.5187829223973
2016-08-01,1.6,17.4854288093256,30.4171095240532
2016-08-01,3.8,19.9833472106578,19.0107750017867
2016-08-01,5,15.8201498751041,16.8719643977923
2016-08-01,5.8,14.1548709408826,16.4274239675051
2016-08-01,6.2,17.4854288093256,16.9238985501302
2016-08-01,8,13.3222314737719,16.9292273136886
2016-08-01,9,14.1548709408826,16.9274403865484
2016-08-08,0.1,17.4854288093256,32.0660011914099
2016-08-08,1.6,24.9791840133222,31.9821006858589
2016-08-08,3.8,34.1382181515404,18.9138596959155
2016-08-08,5,20.8159866777685,16.9658297092321
2016-08-08,6.2,16.6527893422148,17.12058275875
2016-08-08,8,13.3222314737719,17.1257783856946
2016-08-08,9,16.6527893422148,17.1240345212364
2016-08-15,0.1,18.3180682764363,33.4162110468458
2016-08-15,1.6,16.6527893422148,33.3467127836615
2016-08-15,3.8,14.1548709408826,18.9922531135301
2016-08-15,5,14.9875104079933,17.0754093409388
2016-08-15,5.5,16.6527893422148,16.3006361635326
2016-08-15,6.2,18.3180682764363,17.2562260942473
2016-08-15,8,27.4771024146545,17.2612851174123
2016-08-15,9,14.1548709408826,17.2595974538967
2016-08-26,0.1,18.3180682764363,33.7644426489152
2016-08-26,1.6,18.3180682764363,33.6966866178225
2016-08-26,3.8,24.1465445462115,26.3835458462592
2016-08-26,5,28.3097418817652,17.2866613118431
2016-08-26,8,37.4687760199833,17.3812031043733
2016-09-02,0.1,18.3180682764363,35.5035671627717
2016-09-02,1.6,18.3180682764363,35.4309041587334
2016-09-02,3.8,17.4854288093256,25.4575927798857
2016-09-02,5,19.9833472106578,17.3755371651909
2016-09-02,8,14.9875104079933,17.4339116202364
2016-09-02,9,11.6569525395504,17.4322110893258
2016-09-09,1.6,19.150707743547,36.1111740896885
2016-09-09,5,28.3097418817652,17.9679091764928
2016-09-09,6.2,28.3097418817652,17.5050911031579
2016-09-09,8,14.9875104079933,17.5103813198586
2016-09-09,9,23.3139050791007,17.5086441679245
2016-09-20,0.1,22.48126561199,38.0983706941636
2016-09-20,1.6,20.8159866777685,38.0306456294521
2016-09-20,3.8,19.150707743547,30.469852465456
2016-09-20,5,26.6444629475437,18.539177744941
2016-09-20,6.2,24.1465445462115,17.7054164773306
2016-09-20,8,22.48126561199,17.7110215797529
2016-09-20,9,21.6486261448793,17.7092043793059
2016-09-30,0.1,26.6444629475437,36.4935545667228
2016-09-30,1.6,28.3097418817652,36.4330505576495
2016-09-30,3.8,24.9791840133222,30.9706057957696
2016-09-30,5,40.7993338884263,19.7199642719603
2016-09-30,8,51.623646960866,18.0970288504034
2016-09-30,9,11.6569525395504,18.0948863496171
2016-10-05,0.1,24.9791840133222,34.6149420486668
2016-10-05,5,29.1423813488759,27.4815887799863
2016-10-05,9,17.4854288093256,18.5646794495523
2016-10-07,0.1,29.9750208159867,33.8766700322288
2016-10-07,1.6,24.9791840133222,33.8285110955082
2016-10-07,3.8,21.6486261448793,33.7950415546895
2016-10-07,5,23.3139050791007,27.2351764513781
2016-10-07,6.2,21.6486261448793,18.4673478941993
2016-10-07,8,21.6486261448793,18.7216949428859
2016-10-07,9,24.9791840133222,18.7196766592461
2016-10-14,0.1,24.9791840133222,30.2389712805326
2016-10-14,1.6,24.1465445462115,30.1662314689791
2016-10-14,3.8,29.9750208159867,30.1276113154896
2016-10-14,5,22.48126561199,30.0858242609806
2016-10-14,6.2,26.6444629475437,21.9389081183424
2016-10-14,8,23.3139050791007,19.0919181094026
2016-10-14,9,24.1465445462115,19.0902640737514
2016-11-04,0.1,19.9833472106578,26.2063785568015
2016-11-04,1.6,20.8159866777685,26.1967517452035
2016-11-04,3.8,21.6486261448793,23.3528553666189
2016-11-04,6.2,22.48126561199,26.2381925164566
2016-11-04,8,21.6486261448793,26.4220464421567
2016-11-04,9,21.6486261448793,26.4208062217096
2016-12-02,0.1,21.6486261448793,20.0470828926308
2016-12-02,1.6,21.6486261448793,20.0475790715485
2016-12-02,3.8,21.6486261448793,20.0414335793735
2016-12-02,5,21.6486261448793,20.0412681581326
2016-12-02,6.2,19.9833472106578,20.0414010225531
2016-12-02,8,19.9833472106578,19.9998541816718
2016-12-02,9,19.150707743547,19.9685111237879
2017-02-06,0.1,15.8201498751041,10.0954369488696
2017-02-06,1.6,18.3180682764363,10.096076488041
2017-02-06,3.8,16.6527893422148,10.0959319674998
2017-02-06,5,16.6527893422148,10.0958246636254
2017-02-06,6.2,14.9875104079933,10.0952232250112
2017-02-06,8,15.8201498751041,10.0979453048577
2017-02-06,9,14.1548709408826,10.0993398507462
2017-02-27,0.1,15.8201498751041,10.7374657187322
2017-02-27,1.6,24.9791840133222,10.7385770361772
2017-02-27,3.8,19.150707743547,10.7378878856802
2017-02-27,5,15.8201498751041,10.7374013564179
2017-02-27,6.2,18.3180682764363,10.7495958601397
2017-02-27,8,14.9875104079933,10.8184650700783
2017-02-27,9,18.3180682764363,10.8513858227701
2017-03-13,0.1,19.150707743547,11.2792868660097
2017-03-13,1.6,19.150707743547,11.2804832848281
2017-03-13,3.8,15.8201498751041,11.2791876380088
2017-03-13,5,19.150707743547,11.2783883326847
2017-03-13,6.2,18.3180682764363,11.2779964429706
2017-03-13,8,18.3180682764363,11.2783861290192
2017-03-13,9,18.3180682764363,11.2772447633786
2017-03-27,0.1,19.150707743547,11.760406461786
2017-03-27,1.6,18.3180682764363,11.7619408776235
2017-03-27,3.8,18.3180682764363,11.747341653586
2017-03-27,5,17.4854288093256,11.7318914190943
2017-03-27,6.2,17.4854288093256,11.7049770470901
2017-03-27,8,19.150707743547,11.7051972607984
2017-03-27,9,16.6527893422148,11.7043995600753
2017-04-10,0.1,19.9833472106578,12.5998775324245
2017-04-10,1.6,20.8159866777685,12.6007137010146
2017-04-10,3.8,21.6486261448793,12.5874696733847
2017-04-10,5,19.150707743547,12.5663395257537
2017-04-10,6.2,19.150707743547,12.5403427112417
2017-04-10,8,19.9833472106578,12.451466183595
2017-04-10,9,18.3180682764363,12.3563408351384
2017-04-17,0.1,26.6444629475437,13.3445132848361
2017-04-17,1.6,20.8159866777685,13.3451630090121
2017-04-17,3.8,20.8159866777685,13.0498949949628
2017-04-17,5,19.9833472106578,12.9258852148051
2017-04-17,6.2,21.6486261448793,12.7332998145956
2017-04-17,8,19.150707743547,12.8440910037999
2017-04-17,9,18.3180682764363,12.879588092269
2017-04-24,0.1,18.3180682764363,14.4025760172255
2017-04-24,1.6,19.150707743547,14.4008654972189
2017-04-24,3.8,19.9833472106578,13.7891705572338
2017-04-24,5,19.9833472106578,13.201622792672
2017-04-24,6.2,17.4854288093256,12.905711366684
2017-04-24,8,17.4854288093256,13.0963775363761
