DateTime,Fsed_rsi,Ksed_rsi,RMSE
2020-06-08 21:05:53,13.8954652454462,49.8587061335185,39.1371978599428
2020-06-08 21:05:45,13.8954652454462,49.8587061335185,39.1371978599428
2020-06-08 21:05:37,13.8954652454462,49.8587061335185,39.1371978599428
2020-06-08 21:05:29,13.8722196324871,50.0538598612359,40.2913165486092
2020-06-08 21:05:22,13.7468030514445,50.7655869679286,39.6781049435236
2020-06-08 21:05:14,13.8730647657056,50.4528142497572,39.6187744315646
2020-06-08 21:05:07,13.8467807086438,50.762082869012,39.736334495866
2020-06-08 21:04:59,13.7357235462198,51.2555978502849,39.5934802906422
2020-06-08 21:04:52,13.6917344133746,51.1856350268824,39.4068414856941
2020-06-08 21:04:44,13.9102612110044,49.6298288482935,39.7057883589886
2020-06-08 21:04:36,13.8449784377072,50.565591093842,39.4010342350943
2020-06-08 21:04:29,13.8016290692238,50.1670684072678,39.3834378061446
2020-06-08 21:04:21,13.7228490706598,51.1092896946024,39.8928932808664
2020-06-08 21:04:14,13.8466427029042,50.4150360930129,40.0706716013589
2020-06-08 21:04:06,13.5956656650559,51.7119287028818,39.5040785312606
2020-06-08 21:03:59,13.7045030560419,50.4572660856393,40.283217419828
2020-06-08 21:03:51,13.7127961795247,50.6304177810443,39.4734786812588
2020-06-08 21:03:44,13.6492222053433,51.2183026026446,39.4186560123429
2020-06-08 21:03:36,13.7708158593431,50.7803521574078,39.1176864134924
2020-06-08 21:03:28,13.7919262429244,50.3175113007512,39.5323668858655
2020-06-08 21:03:21,13.6980245137363,51.1694334495006,39.4884748981997
2020-06-08 21:03:13,13.571443400969,51.8294644952788,39.7727077547886
2020-06-08 21:03:06,13.8139208790189,50.2256739298172,39.4036373211676
2020-06-08 21:02:58,13.5913542423162,51.2449814430665,39.20591229471
2020-06-08 21:02:51,13.500002839127,52.0528952964678,40.4928597703426
2020-06-08 21:02:43,13.6592584782606,50.8804827731321,39.7092053599467
2020-06-08 21:02:35,13.7105781670487,50.8908258988074,38.8655809700579
2020-06-08 21:02:28,13.6049172681837,50.9735926436314,39.1813876166131
2020-06-08 21:02:20,13.7295317290608,50.5489443297971,39.6715936722797
