DateTime,Ksed_oxy,Rdom_minerl,Rdomr_minerl,Rcpom_bdown,Fsed_oxy,Fsed_oxy.1,RMSE
2020-06-04 19:02:20,1.97250956611624,0.0192742482746917,0.0600495929824131,0.00828085212459432,-39.8666715767474,-24.1041663861701,70.5559929457904
