DateTime,Fsed_doc,Ksed_dom,RMSE
2020-07-05 15:54:48,2.55982175142119,35.7974206330604,8.8520437614438
2020-07-05 15:54:32,2.19931143330436,36.4334928251198,8.84279738377359
2020-07-05 15:54:17,2.33021830860418,36.2658148259973,9.01215439958774
2020-07-05 15:54:02,2.18172897956167,36.6089849984796,8.94471041904535
2020-07-05 15:53:48,2.10324458448665,36.3604512728521,9.01596155351365
2020-07-05 15:53:37,2.24725407728029,36.3467320122151,9.10758041016422
2020-07-05 15:53:26,2.35937971980961,36.1435403504961,8.91102927088784
2020-07-05 15:53:15,1.95286742065128,36.5986322781572,9.01901106388082
2020-07-05 15:53:05,2.22146578637353,36.5138234220533,8.97106270459869
2020-07-05 15:52:54,2.27269048328741,36.6621693156909,9.19787561303125
2020-07-05 15:52:43,2.19910892931147,36.7143542578849,9.15689512924338
2020-07-05 15:52:32,2.13454909737669,36.5165797663006,9.0858062777171
2020-07-05 15:52:21,2.30157976023154,36.4415453010464,9.2522419734566
2020-07-05 15:52:09,2.36609565820935,36.5797722457761,9.11150706255623
2020-07-05 15:51:58,2.19158341909774,36.4888447326046,8.85429922192147
2020-07-05 15:51:46,2.32234218806451,36.2527135848916,8.94796303643612
2020-07-05 15:51:34,2.39856960016744,36.1691305687284,8.98640917430528
2020-07-05 15:51:22,2.24151358430567,36.3469823533121,8.86586262131259
2020-07-05 15:51:08,2.34406681469238,36.42455361978,8.88628514961451
2020-07-05 15:50:54,2.29344619288594,36.4384002239498,8.95136596625865
2020-07-05 15:50:43,2.28116361644816,36.3038255490801,9.07087003433122
2020-07-05 15:50:32,2.31151008995037,36.5740600669428,8.85536230036389
2020-07-05 15:50:21,2.32007949949476,36.403280995927,9.0108510517009
2020-07-05 15:50:09,2.33950257405588,36.2701397157492,8.97412518350487
2020-07-05 15:49:57,2.31381774832299,36.4182495121353,8.8929640900063
2020-07-05 15:49:45,2.29285732426543,36.3002262213487,9.17245059868886
2020-07-05 15:49:34,2.34802058664751,36.2624840037568,8.93369557453973
2020-07-05 15:49:20,2.28652695595904,36.2949704990855,9.09256663438741
2020-07-05 15:49:08,2.35790303948043,36.2269008889009,8.86923012760261
2020-07-05 15:48:57,2.31470050895445,36.2974359433724,8.51261349786293
2020-07-05 15:48:46,2.27426767330443,36.3832732990977,8.75385626759086
2020-07-05 15:48:35,2.26971386812994,36.3154447366244,9.14675425635529
2020-07-05 15:48:24,2.37874629151851,36.1686533483046,8.81579081977056
2020-07-05 15:48:13,2.31673393611471,36.3073699201687,8.97201381045004
2020-07-05 15:48:02,2.42812432008,36.1054649921303,9.06148552694705
2020-07-05 15:47:52,2.36634058358088,36.2298942636555,8.89818789659344
2020-07-05 15:47:41,2.29598406847602,36.3183080507258,8.7091407895832
2020-07-05 15:47:29,2.32049160173178,36.3071550730407,8.91147171378698
2020-07-05 15:47:17,2.36826535917749,36.144132922195,9.10954185044496
2020-07-05 15:47:06,2.33980776677528,36.238814528176,9.29651629871473
2020-07-05 15:46:54,2.40553737552406,36.1508273718517,9.32099395856435
2020-07-05 15:46:38,2.36635140303319,36.1898457387857,9.08449273971357
2020-07-05 15:46:19,2.38726845943741,36.1785043472818,9.09115452667103
2020-07-05 15:46:04,2.33462101372773,36.2864006383837,8.84773490144794
2020-07-05 15:45:53,2.36739916626294,36.2231251026877,8.59524381722421
2020-07-05 15:45:40,2.35142807228671,36.1979753636504,9.13896156979633
2020-07-05 15:45:28,2.36254477324556,36.0918765079498,8.93800882062558
2020-07-05 15:45:17,2.32811637790222,36.152062234568,8.92725230421729
2020-07-05 15:45:06,2.41589048533433,36.1289196329974,8.63223876924936
2020-07-05 15:44:54,2.37657055280025,36.1773807332012,8.9897273175239
