DateTime,KeDOM,KePOM,KeDOMR,RMSE
2020-06-19 09:59:51,0.10209787122562,0.105377010456357,0.0191574148283435,0.596387038000207
2020-06-19 09:59:43,0.10209787122562,0.105377010456357,0.0191574148283435,0.596387038000207
2020-06-19 09:59:34,0.127041494432579,0.126949969613845,1e-05,0.771267472409629
2020-06-19 09:59:25,0.100073559784456,0.0264019268198609,0.0329822547482758,0.625685357512055
2020-06-19 09:59:16,0.114739771284556,0.0463735295500364,1e-05,0.680939324281245
2020-06-19 09:59:08,0.0397344881100397,0.0570648487570609,0.0853684049658744,0.693367126622034
2020-06-19 09:59:00,0.0349684276793921,0.0694439178018831,0.109327185366347,0.688361081680227
2020-06-19 09:58:51,0.0715452147322836,1e-05,0.0318339021701698,0.604266236761492
2020-06-19 09:58:43,0.10209787122562,0.105377010456357,0.0191574148283435,0.596387038000207
2020-06-19 09:58:34,0.106542740593978,0.059989406790478,1e-05,0.602829185550746
2020-06-19 09:58:25,0.111846142425768,0.165053500761071,1e-05,0.673702810687683
2020-06-19 09:58:17,0.11201256426586,0.184068251394598,1e-05,0.76921886308237
2020-06-19 09:58:08,0.0828501279010522,0.0969687821714181,0.00168093516168211,0.630561629092455
2020-06-19 09:57:58,0.075332423712686,1e-05,0.0546193644435213,0.554738665862401
2020-06-19 09:57:49,0.115269508081127,0.0332335514190963,1e-05,0.669515435108043
2020-06-19 09:57:41,0.0788912930183448,1e-05,0.0363548157245161,0.574185236210511
2020-06-19 09:57:32,0.0384737225444695,1e-05,0.0856785431276837,0.798952386071962
2020-06-19 09:57:24,0.102234050687422,0.0453100281076933,1e-05,0.568381419223375
2020-06-19 09:57:15,0.0578475781000326,0.040135660888237,0.0853516791598502,0.624078702820587
2020-06-19 09:57:07,0.107903832268788,0.192264785790195,0.0406214089235459,0.636099675853137
2020-06-19 09:56:58,0.03570152645164,1e-05,0.042421661876244,0.815554665952061
2020-06-19 09:56:50,0.0472093293750281,0.131946389688246,0.0734707988992354,0.593017206821867
2020-06-19 09:56:41,0.0174755723475128,1e-05,0.0870147102642717,1.0013385798915
2020-06-19 09:56:33,0.114042230171353,0.0100728331337386,1e-05,0.668898825656423
2020-06-19 09:56:24,0.128176856459214,0.193440564685553,1e-05,0.72605405322413
2020-06-19 09:56:16,0.0505659946168726,0.00232682925685315,0.0979678081026102,0.61455097433058
2020-06-19 09:56:07,0.0735976586792654,1e-05,1e-05,0.506515355138348
2020-06-19 09:55:58,0.0467932661782818,0.0338040578600294,0.0125039085468979,0.631442229057048
2020-06-19 09:55:50,0.046212154737436,0.169359825945566,0.142851926513421,0.599723934499169
2020-06-19 09:55:42,0.118476286829849,0.0961905641511031,1e-05,0.665247490575199
2020-06-19 09:55:33,0.0217906195141609,1e-05,0.0915066669885696,0.945684896034977
2020-06-19 09:55:25,0.0748321644244433,0.155017746266883,1e-05,0.596911756055538
2020-06-19 09:55:16,0.0955309684537105,0.03271305640516,1e-05,0.569928440003072
2020-06-19 09:55:07,0.0909553955894987,0.0873329150916433,1e-05,0.599092702556018
2020-06-19 09:54:58,0.0936358330115653,0.101097134892474,1e-05,0.579000982126457
2020-06-19 09:54:49,0.079594301265594,0.0841765549179868,1e-05,0.631916440606926
2020-06-19 09:54:40,0.0716417800065147,0.134638189890208,0.0368628521885426,0.632221774283281
2020-06-19 09:54:32,0.0778870095636836,0.0770715370033859,1e-05,0.607868223595719
2020-06-19 09:54:24,0.0675535417735635,1e-05,0.00526965046291568,0.527585725244093
2020-06-19 09:54:15,0.0732569304965887,0.142969331500218,0.0655686145713574,0.585697765668405
2020-06-19 09:54:07,0.076216245939226,0.081262883596959,0.0114328899726364,0.616386027124782
2020-06-19 09:53:58,0.0732477436192946,0.0446064626464383,0.0768136471806795,0.608581397870436
2020-06-19 09:53:48,0.085996386794008,0.167900561795566,0.0148322085614693,0.624863975875375
2020-06-19 09:53:38,0.0778396631612132,0.127077720811489,0.00867648792812617,0.577509659326596
2020-06-19 09:53:25,0.032101513144642,0.0419741018859218,0.110075076323544,0.761258239776677
