"DateTime","Depth","Observed_CAR_ch4","Modeled_CAR_ch4"
2016-05-23,0.1,0.2729694705,0
2016-05-23,1.6,0.285831807,0.0408885948120844
2016-05-23,3.8,0.2498972985,2.53843920888474
2016-05-23,5,0.1005114255,3.83072648965129
2016-05-23,6.2,0.1114886855,1.44723282873071
2016-05-23,8,0.0493833785,1.44776957058518
2016-05-23,9,0.0526911265,1.44756387047536
2016-05-30,0.1,0.462385775333333,0.00790760541317224
2016-05-30,1.6,0.434805953,0.10196597719019
2016-05-30,3.8,0.198225838,5.11015920121359
2016-05-30,5,0.17422944025,5.39375530952647
2016-05-30,6.2,0.115187296,1.41201772117841
2016-05-30,8,0.08219709075,1.41258551650591
2016-05-30,9,0.06221374075,1.41236799126899
2016-05-31,0.1,0.391053107,0
2016-05-31,1.6,0.4108351325,0.101742203547925
2016-05-31,3.8,0.244758093,5.61336289553679
2016-05-31,5,0.2127601805,5.75220977223106
2016-05-31,6.2,0.200093802,1.4047148887178
2016-05-31,8,0.09853666,1.4052882456239
2016-05-31,9,0.0849783,1.40506808682063
2016-06-02,0.1,0.8771156885,0.151347598988589
2016-06-02,1.6,0.564150955,0.251969294719132
2016-06-02,3.8,0.2970171725,6.73077287762464
2016-06-02,5,0.223463216,6.50499034180602
2016-06-02,6.2,0.1084171185,1.39090342654353
2016-06-02,8,0.1413114915,1.39148676874112
2016-06-02,9,0.0919687845,1.39126300962329
2016-06-06,0.1,0.466799115,0
2016-06-06,1.6,0.5450894345,0.10463142394199
2016-06-06,3.8,0.2116499345,9.19736683805449
2016-06-06,5,0.1683589885,8.24240486115041
2016-06-06,6.2,0.0567596955,1.37941943030607
2016-06-06,8,0.0817493865,1.38002576514595
2016-06-06,9,0.0715132915,1.37979312826658
2016-06-13,0.1,0.335393348,0.0243447269318875
2016-06-13,1.6,0.3290078265,0.0909451540826802
2016-06-13,3.8,0.2135908495,5.03577774009908
2016-06-13,5,0.2024707575,9.51803613380002
2016-06-13,6.2,0.049223504,1.45497742802391
2016-06-13,8,0.0448298855,1.45544981131358
2016-06-13,9,0.044651226,1.45529394696368
2016-06-20,0.1,0.6208913345,0.137489358745711
2016-06-20,1.6,0.644924717,0.219660788047427
2016-06-20,3.8,0.2936320895,9.10939271737349
2016-06-20,5,0.062891644,12.1465771186198
2016-06-20,6.2,0.056393817,1.40756454135494
2016-06-20,8,0.111755546,1.4081071164125
2016-06-20,9,0.0997086885,1.40792580137767
2016-06-27,0.1,0.840263438,0
2016-06-27,1.6,0.8541136695,0.19273360062301
2016-06-27,3.8,0.09295252,8.66117414880473
2016-06-27,5,0.0886925195,14.8323979383151
2016-06-27,6.2,0.0996420525,1.38378104934462
2016-06-27,8,0.1172074535,1.38440197431644
2016-06-27,9,0.117605094,1.38419412337247
2016-06-28,0.1,0.768581037,0
2016-06-28,1.6,0.7580691,0.162265028053266
2016-06-28,3.8,0.3468220935,9.49289821721641
2016-06-28,5,0.250380167,15.3345420857772
2016-06-28,6.2,0.2800535915,1.37906229385018
2016-06-28,8,0.189776886,1.37969510709852
2016-06-28,9,0.171701227,1.37948314950665
2016-06-30,0.1,0.6492435855,0.0864246127189814
2016-06-30,1.6,0.4406922305,0.198366843010881
2016-06-30,3.8,0.2612067535,11.0850020626777
2016-06-30,5,0.0966129145,16.2579600916796
2016-06-30,6.2,0.040560426,1.36987461817529
2016-06-30,8,0.0852956835,1.37053014333488
2016-06-30,9,0.0851310315,1.37031093631613
2016-07-05,0.1,0.509054101,0
2016-07-05,1.6,0.458011707,0.168144697315721
2016-07-05,3.8,0.3563535695,14.123865319788
2016-07-05,5,0.197934051,18.4482013476008
2016-07-05,6.2,0.0769638635,1.35199874310721
2016-07-05,8,0.068620268,1.35272694519198
2016-07-05,9,0.0796360895,1.35248178041935
2016-07-11,0.1,0.6830078665,0.115892417090001
2016-07-11,1.6,0.7199579945,0.287722416010881
2016-07-11,3.8,0.306186333333333,17.3376196849745
2016-07-11,5,0.1870834615,20.442277787182
2016-07-11,6.2,0.019797118,1.36241102326525
2016-07-11,8,0.0703626835,1.36323385965927
2016-07-11,9,0.0672370395,1.36295897515401
2016-07-18,0.1,0.9362600145,0.101950515007334
2016-07-18,1.6,0.9872878305,0.266162579330168
2016-07-18,3.8,0.428555277,21.6301143449446
2016-07-18,5,0.121353472,23.2636537964937
2016-07-18,6.2,2.3871694455,1.35553932378585
2016-07-18,8,0.7325239805,1.35649279223
2016-07-18,9,0.116978236,1.35617516999734
2016-07-24,0.1,1.2344174475,0.17184208353866
2016-07-24,1.6,1.1938510355,0.315278457243073
2016-07-24,3.8,0.47096435,15.3889884492946
2016-07-24,5,0.317093625,25.3422134123752
2016-07-24,6.2,4.184931295,1.35894753799038
2016-07-24,8,0.2508669155,1.36003082680861
2016-07-24,9,0.6814071275,1.35967364574409
2016-07-27,0.1,0.7133871255,0.0506036261454721
2016-07-27,1.6,0.630455248,0.294830132536076
2016-07-27,3.8,0.374590594,18.7339991929003
2016-07-27,5,0.193028228,27.0980450197662
2016-07-27,6.2,3.691163547,1.36649678017185
2016-07-27,8,0.031279259,1.36764097929004
2016-07-27,9,0.0333936695,1.36726383483572
2016-08-01,0.1,0.722397296,0.270312953628395
2016-08-01,1.6,0.7261264945,0.419620625936377
2016-08-01,3.8,0.3398304275,25.1127533209746
2016-08-01,5,0.223293045,35.4021589323835
2016-08-01,6.2,0.3347466285,1.37993073004203
2016-08-01,8,0.293702046,1.38112385047647
2016-08-01,9,0.095850792,1.38072396348787
2016-08-08,0.1,0.916768025,0.102201304329817
2016-08-08,1.6,0.5717497235,0.235590130401534
2016-08-08,3.8,0.673272839,31.4488128461284
2016-08-08,5,0.459137667,45.2149389164392
2016-08-08,6.2,7.9784450565,1.38443267418366
2016-08-08,8,2.7946539875,1.38562563015088
2016-08-08,9,1.35408535,1.38522540970489
2016-08-15,0.1,0.612732819,0.261476512814555
2016-08-15,1.6,0.7275967755,0.454730086368909
2016-08-15,3.8,0.451895025,38.7520462140231
2016-08-15,5,2.9699798385,55.0118523200365
2016-08-15,6.2,46.274664405,1.40540552534686
2016-08-15,8,13.1036316,1.40660271786006
2016-08-15,9,4.520518222,1.406203447901
2016-08-26,0.1,0.8974015375,0.156532041924684
2016-08-26,1.6,0.924047483,0.304112088640736
2016-08-26,3.8,1.0513675015,30.9555603772277
2016-08-26,5,11.586365365,71.0723826750836
2016-08-26,6.2,41.355689465,1.42366964360292
2016-08-26,8,0.137759045,1.42487881904452
2016-08-26,9,0.270673974,1.42447679767729
2016-09-02,0.1,0.842263022,0.0426985356586227
2016-09-02,1.6,0.6485070555,0.25888669878004
2016-09-02,3.8,0.250028054,40.6373444271376
2016-09-02,5,23.81243809,79.2609591512284
2016-09-02,6.2,109.4158459,1.42633332194943
2016-09-02,8,17.82543969,1.42763544209942
2016-09-02,9,18.096394755,1.42720163191076
2016-09-09,0.1,0.7004405965,0.0101641014450583
2016-09-09,1.6,0.7532605255,0.198897018499827
2016-09-09,3.8,0.336493385,29.4951247648608
2016-09-09,5,20.864979935,70.7107063812829
2016-09-09,6.2,174.13593255,1.71635922578401
2016-09-09,8,0.2332613325,1.7177767815219
2016-09-09,9,0.071227606,1.71731137254788
2016-09-20,0.1,0.6178293795,0.0161437766516933
2016-09-20,1.6,0.611325336,0.27418920018825
2016-09-20,3.8,0.821739703,25.8737116864982
2016-09-20,5,19.533870405,64.6995514148518
2016-09-20,6.2,74.593970565,1.96032745475292
2016-09-20,8,7.5297703015,1.96190365374419
2016-09-20,9,6.5024107805,1.9613927647305
2016-09-30,0.1,0.4103065315,0.00745202913576884
2016-09-30,1.6,0.4858009445,0.210023515330167
2016-09-30,3.8,4.354215001,15.0270533458937
2016-09-30,5,4.919748882,53.5188325261503
2016-09-30,6.2,63.96330988,7.79474303443346
2016-09-30,8,0.3316632735,2.18063767512199
2016-09-30,9,0.031496648,2.18001356649295
2016-10-14,0.1,0.218879199,0.0147955479483057
2016-10-14,1.6,0.2173465055,0.129948459407748
2016-10-14,3.8,0.3758558185,0.106372917477992
2016-10-14,5,0.285814338,0.191987559702236
2016-10-14,6.2,0.2327833285,7.18967836947653
2016-10-14,8,0.217030504,3.19632257656719
2016-10-14,9,0.239691597,3.1959025954001
2016-11-05,0.1,0.466589268,0
2016-11-05,1.6,0.477966613,0.069865120156046
2016-11-05,3.8,0.3273845755,0.221231463651027
2016-11-05,5,0.262631564,0.255309400907681
2016-11-05,6.2,0.14981767,0.242850397789338
2016-11-05,8,0.162255822,0.298717178869795
2016-11-05,9,0.1103003325,0.298427406754528
2016-12-02,0.1,0.2334458225,0
2016-12-02,1.6,0.266622468,0.0320410971972189
2016-12-02,3.8,0.251818036,0.0307467427479509
2016-12-02,5,0.2042485635,0.0273845496952102
2016-12-02,6.2,0.2097197315,0.0273883865731165
2016-12-02,8,0.1550607955,0.082475174946438
2016-12-02,9,0.165653622,0.117225525952623
2017-02-07,0.1,0.0798668815,0.00484316774483062
2017-02-07,1.6,0.0874002415,0.00929424378769221
2017-02-07,3.8,0.0897924775,0.0091351043814754
2017-02-07,5,0.0866702885,0.00820484796129915
2017-02-07,6.2,0.0874896305,0.00761577199733153
2017-02-07,8,0.0878625735,0.00684762083642996
2017-02-07,9,0.08490661,0.00677853005967014
2017-02-27,0.1,0.0938506665,0.00212557468780985
2017-02-27,1.6,0.0970608965,0.0203694478540992
2017-02-27,3.8,0.091047343,0.0224396946393038
2017-02-27,5,0.0873446305,0.0208138155283725
2017-02-27,6.2,0.0800734445,0.0174183573484516
2017-02-27,8,0.0784464415,0.0318029038709176
2017-02-27,9,0.084961437,0.0462201020748835
2017-03-13,0.1,0.0795342955,0.00708129121761358
2017-03-13,1.6,0.0791141035,0.016450565546504
2017-03-13,3.8,0.0835123485,0.0169325055820031
2017-03-13,5,0.083444825,0.0143841883888895
2017-03-13,6.2,0.0875772245,0.0124275273854546
2017-03-13,8,0.1039167105,0.0128101294174783
2017-03-13,9,0.111218842,0.0127250526830707
2017-03-27,0.1,0.085018689,0.00241444654950139
2017-03-27,1.6,0.0965450635,0.0285866983438147
2017-03-27,3.8,0.0911710425,0.180990444819586
2017-03-27,5,0.0881886675,0.10570699457004
2017-03-27,6.2,0.0831835065,0.0438543709541281
2017-03-27,9,0.0865866605,0.0740891329585241
2017-04-17,0.1,0.1687312395,0.00626062306786697
2017-04-17,1.6,0.168449121,0.0341771953337119
2017-04-17,3.8,0.138481051,0.367142964162588
2017-04-17,5,0.1380847675,0.14339703030025
2017-04-17,6.2,0.127653186,0.0922705831172382
2017-04-17,8,0.085533446,0.149980007970379
2017-04-17,9,0.0662826195,0.149798338641157
2017-04-24,0.1,0.248115212,0
2017-04-24,1.6,0.254448793,0.0367949990826375
2017-04-24,3.8,0.21270219,0.636915986442553
2017-04-24,5,0.1931537155,0.300334720657003
2017-04-24,6.2,0.115216583,0.156680187288296
2017-04-24,8,0.1127359725,0.223422485117061
2017-04-24,9,0.101412937,0.22326557502955
2017-05-05,0.1,0.2097293925,0
2017-05-05,1.6,0.306239346,0.060570803237167
2017-05-05,3.8,0.21189305,0.0538033790875701
2017-05-05,5,0.1428330605,0.257687284936687
2017-05-05,6.2,0.1473569665,0.250449229366431
2017-05-05,8,0.100487447,0.288751547913516
2017-05-05,9,0.1033455285,0.288605496091619
2017-05-08,0.1,0.2388656075,0
2017-05-08,1.6,0.2376029315,0.0420760122344046
2017-05-08,3.8,0.234473949,0.0361903213266389
2017-05-08,5,0.190324076,0.210542818965133
2017-05-08,6.2,0.130308156,0.260138143856133
2017-05-08,8,0.0833413325,0.304901705881485
2017-05-08,9,0.092522955,0.304753005210886
2017-05-15,0.1,0.166191413,0
2017-05-15,1.6,0.2210861445,0.153777073677427
2017-05-15,3.8,0.188197806,0.416917191873969
2017-05-15,5,0.1253164155,0.122885000028829
2017-05-15,6.2,0.1310119315,0.252440475752602
2017-05-15,8,0.07048748,0.361125389757948
2017-05-15,9,0.0710139795,0.360992511155309
2017-05-22,0.1,0.3100488205,0.00867502444094233
2017-05-22,1.6,0.3668456835,0.0722665811979712
2017-05-22,3.8,0.140417078,0.948490807999169
2017-05-22,5,0.083215262,0.223143199254791
2017-05-22,6.2,0.0643748455,0.260701846092565
2017-05-22,8,0.1280973795,0.352797855595938
2017-05-22,9,0.078402741,0.352627180371199
2017-05-29,0.1,0.2027685745,0.0195469965216808
2017-05-29,1.6,0.246459962,0.136532241718795
2017-05-29,3.8,0.06361909,1.10415237122251
2017-05-29,5,0.0755341875,0.374690602521383
2017-05-29,6.2,0.0813143765,0.28803061461663
2017-05-29,8,0.0673446335,0.397564988964651
2017-05-29,9,0.083684402,0.397398355309893
2017-06-05,0.1,0.1933860035,0.0179850022183711
2017-06-05,1.6,0.262352809,0.145850850096701
2017-06-05,3.8,0.114766119,1.50503035023882
2017-06-05,5,0.0489408575,0.447566412373292
2017-06-05,6.2,0.06018451,0.361288402985277
2017-06-05,8,0.069266772,0.362012326295855
2017-06-05,9,0.065976336,0.361685999680008
2017-06-12,0.1,0.1685839475,0.00624594909705012
2017-06-12,1.6,0.2501781515,0.429690477461168
2017-06-12,3.8,0.10956496,1.89804437077044
2017-06-12,5,0.053731224,0.557143973192318
2017-06-12,6.2,0.0905565805,0.410318365318989
2017-06-12,8,0.0719661845,0.411089350188353
2017-06-12,9,0.0747901365,0.410743713719059
2017-06-20,0.1,0.326536971,0.0138514021578108
2017-06-20,1.6,0.336256024,0.155337887514571
2017-06-20,3.8,0.1195972825,2.44604407810137
2017-06-20,5,0.121234923,0.744529069551107
2017-06-20,6.2,0.126191224,0.465629863978538
2017-06-20,8,0.107369399,0.466485603688666
2017-06-20,9,0.109257163,0.466099340369348
2017-06-26,0.1,0.2750146175,0.0203053126101048
2017-06-26,1.6,0.2681466095,0.212108099657182
2017-06-26,3.8,0.1276905355,2.61831147415198
2017-06-26,5,0.112902482,0.964955354490102
2017-06-26,6.2,0.221926639,0.510478981819349
2017-06-26,8,0.214116873,0.511406683776228
2017-06-26,9,0.2247633505,0.510991035425366
2017-07-06,0.1,0.2852174075,0.0331208779327313
2017-07-06,1.6,0.2824098495,1.13987491167864
2017-07-06,3.8,0.136490079,3.27584630914226
2017-07-06,5,0.086127112,1.03334581833024
2017-07-06,6.2,0.1910446245,0.581462505693704
2017-07-06,8,0.1422266555,0.582524377163655
2017-07-06,9,0.191133776,0.582052514696078
