DateTime,Fsed_amm,Fsed_amm.1,Ksed_amm,RMSE
2020-06-29 09:56:27,1.1735590979053,1.11425586302398,29.4934688339129,7.48099080404169
2020-06-29 09:56:14,1.1735590979053,1.11425586302398,29.4934688339129,7.48099080404169
2020-06-29 09:56:00,1.15885478924418,1.10734088644249,29.5404777558526,7.62051575598826
2020-06-29 09:55:49,1.15605603118108,1.09213044684341,29.3518947957712,7.6920089771942
2020-06-29 09:55:38,1.1735590979053,1.11425586302398,29.4934688339129,7.48099080404169
2020-06-29 09:55:27,1.15387080832325,1.08420311938336,29.3965178281392,7.49522370064375
2020-06-29 09:55:16,1.1040733510514,1.11155992405887,29.3634252313379,7.65608715425749
2020-06-29 09:55:05,1.14690827421769,1.11185864892136,29.4282115752385,7.53638203890672
2020-06-29 09:54:54,1.16726811062522,1.09669113680147,29.4911105659273,7.69372471501207
2020-06-29 09:54:43,1.12214155624279,1.17501332197988,29.4023330556728,7.53996824905284
2020-06-29 09:54:32,1.17357293899048,1.11615008479771,29.492334955988,7.57817076325461
2020-06-29 09:54:21,1.11739145181143,1.1064184670196,29.4821325571243,7.51971284291017
2020-06-29 09:54:10,1.13388587863639,1.15401112924335,29.26714990328,7.50839186618534
2020-06-29 09:53:59,1.14965118428644,1.13936961392526,29.4136209723712,7.60719686349668
2020-06-29 09:53:48,1.19031139547884,1.14979327394373,29.4833797391383,7.64219565430771
2020-06-29 09:53:37,1.16356394153731,1.07278881414387,29.5215722375791,7.49359961039606
2020-06-29 09:53:25,1.1478006586883,1.13364033799415,29.3780174960602,7.31357345097452
2020-06-29 09:53:14,1.13527760365268,1.12652748994505,29.6676389199174,7.68649441033348
2020-06-29 09:53:04,1.12067960788316,1.1346085668295,29.32137706106,7.58833396113522
2020-06-29 09:52:53,1.12677615947826,1.13398610530243,29.3669507250797,7.57165830874809
2020-06-29 09:52:41,1.17315131357852,1.11969555280486,29.6219565655601,7.50337027191307
2020-06-29 09:52:31,1.17813462430946,1.08871847121447,29.389864529192,7.68050137224283
2020-06-29 09:52:20,1.12315421341128,1.13667727250814,29.3623694572001,7.63714195883743
2020-06-29 09:52:09,1.12919218960672,1.12974358627532,29.3087476270213,7.49100572222515
2020-06-29 09:51:58,1.14905651479276,1.12499241574629,29.502269760821,7.58775134750322
2020-06-29 09:51:48,1.10103684444907,1.11211270938182,29.483632313291,7.51984346556618
2020-06-29 09:51:37,1.14198998434185,1.09804539028227,29.4836970612948,7.41364975150031
2020-06-29 09:51:26,1.11514078676254,1.1110700980934,29.4146482271823,7.60556102998829
2020-06-29 09:51:15,1.13313630297191,1.09927340795119,29.4611535246733,7.64009806542107
2020-06-29 09:51:04,1.14002353036553,1.12226456692537,29.4294810439854,7.23379135188921
2020-06-29 09:50:53,1.13035050960825,1.11087238688323,29.3467934536262,7.66857085682588
2020-06-29 09:50:42,1.17797970316249,1.10741824620275,29.4808362962622,7.5539650609361
2020-06-29 09:50:31,1.11833731122647,1.13445131810586,29.5815367579235,7.22206471467188
2020-06-29 09:50:20,1.15504707573097,1.14397247603852,29.4360384555009,7.43175000085537
2020-06-29 09:50:08,1.15852932414072,1.13535606205236,29.5822400926435,7.57111779203222
2020-06-29 09:49:57,1.16562811638526,1.09590842573473,29.5405462481947,7.41255880647414
2020-06-29 09:49:45,1.14758883732173,1.11895479524571,29.3095350741456,7.41025745675067
2020-06-29 09:49:34,1.1256281694985,1.13180244719561,29.691718987972,7.63529043178306
2020-06-29 09:49:23,1.1310429461502,1.11880591403348,29.6572981964674,7.60262687493177
2020-06-29 09:49:12,1.10146543849684,1.10378812972915,29.4670572751469,7.603416137764
2020-06-29 09:49:02,1.12708198769785,1.15053076797224,29.7297310388894,7.68970800761765
2020-06-29 09:48:51,1.14611444102095,1.09721240593888,29.607610478138,7.41098973591926
2020-06-29 09:48:40,1.18478685641895,1.1313324629204,29.5696562191099,7.624549963635
2020-06-29 09:48:29,1.16493754560663,1.14723526249054,29.4211985449259,7.56777473248921
2020-06-29 09:48:18,1.12466502073914,1.11982248048876,29.8957334376283,7.58660832006477
2020-06-29 09:48:07,1.15517653424349,1.11067205767579,29.6460105421213,7.15697269162112
2020-06-29 09:47:56,1.11347591267647,1.12399763482299,29.5275323728413,7.53839057316721
2020-06-29 09:47:45,1.15259930614683,1.10014094811738,29.7035732497803,7.46129807647188
2020-06-29 09:47:34,1.11657630097834,1.12283383100575,29.574233112779,7.51866159584652
2020-06-29 09:47:23,1.0987339421334,1.14175919054809,29.4261642290377,7.21201329576348
2020-06-29 09:47:12,1.13030633169283,1.08608223674903,29.7191427933821,7.55120846412844
2020-06-29 09:47:02,1.10358073462679,1.144911864766,29.6554633300565,7.71142347842271
2020-06-29 09:46:51,1.062995361499,1.15216497975142,29.4123505940578,7.67547547411798
2020-06-29 09:46:40,1.1073711344585,1.11695383495019,29.4089642817904,7.61524037958898
2020-06-29 09:46:29,1.18222429626661,1.16931937674895,29.7219673884674,7.62705521857879
2020-06-29 09:46:19,1.10744788895471,1.12282479744427,29.5439174714757,7.60231523156114
2020-06-29 09:46:07,1.10744222373795,1.13799733167128,29.6816139393956,7.54926558592427
2020-06-29 09:45:56,1.15207607524885,1.11208913480707,29.7491026527462,7.5935018599815
2020-06-29 09:45:45,1.11181553415767,1.13655248794459,29.7062042800682,7.43431575747371
2020-06-29 09:45:34,1.11996523769218,1.12424941545461,29.7804044278614,7.60220291677734
2020-06-29 09:45:24,1.11245492728053,1.12104125582539,29.8197743182587,7.65521966228824
2020-06-29 09:45:13,1.0819141085346,1.08477047599602,29.9244193681742,7.70182718395666
2020-06-29 09:45:02,1.12643186336715,1.11564196875842,29.849793697509,7.67774119624543
2020-06-29 09:44:51,1.09921393149187,1.12099354567376,29.4416120218158,7.74036743257511
2020-06-29 09:44:41,1.08283610949836,1.1579830921055,29.2682288176471,7.52048746513719
2020-06-29 09:44:30,1.10986971028792,1.10898430061343,29.7206556149238,7.61379174185095
2020-06-29 09:44:19,1.11968767579592,1.12256252397332,29.4072224750853,7.65843572546808
2020-06-29 09:44:08,1.09181358806518,1.11271118615309,29.6504316837856,7.45931737549515
2020-06-29 09:43:57,1.12096921441762,1.10271765450224,29.652200768209,7.62518399965878
2020-06-29 09:43:46,1.099156021799,1.12087200105049,29.9403866707209,7.66783884947095
2020-06-29 09:43:35,1.10931173741798,1.14902572792373,29.783575410814,7.61762330205536
2020-06-29 09:43:24,1.13808135430362,1.03638981107407,30,7.66404160931932
2020-06-29 09:43:13,1.15210895291577,1.12915435860953,29.6225083738403,7.53815162110763
2020-06-29 09:43:02,1.11863107055899,1.10265152654932,29.7288501444194,7.63578407733675
2020-06-29 09:42:52,1.19342517373856,1.15796068497666,29.9311888607069,7.54414901278781
2020-06-29 09:42:41,1.16464123927702,1.13487550646251,29.9169969572434,7.37667675061905
2020-06-29 09:42:30,1.16206183584398,1.13677132583422,30,7.57540035815545
2020-06-29 09:42:19,1.19714378657776,1.16754864112583,30,7.54400041274582
