"","DateTime","Depth","Observed_temp","Modeled_temp"
"110",2013-06-27,9.2,9.9542,10.7157175205152
"111",2013-07-03,0.1,24.0484,23.8690073388293
"112",2013-07-03,1,23.3826,23.7740940695207
"113",2013-07-03,2,20.933,23.50131265896
"114",2013-07-03,3,17.8627,20.478839776735
"115",2013-07-03,4,13.1795,13.8566610807101
"116",2013-07-03,5,10.6886,12.7615764921559
"117",2013-07-03,6,10.1828,11.0837016023505
"118",2013-07-03,7,10.1177,11.0837016023505
"119",2013-07-03,8,10.0321,11.0837016023505
"120",2013-07-03,9,9.9384,11.0837016023505
"121",2013-07-03,9.2,9.9194,11.0837016023505
"122",2013-07-11,0.1,23.1061,25.6254468747306
"123",2013-07-11,1,22.9678,25.1833763619771
"124",2013-07-11,2,22.193,24.3959477192046
"125",2013-07-11,3,20.4808,20.8887463085257
"126",2013-07-11,4,18.5384,14.7732027259227
"127",2013-07-11,5,13.3908,13.5641708859245
"128",2013-07-11,6,12.1981,11.5648027681549
"129",2013-07-11,7,10.6814,11.5648027681549
"130",2013-07-11,8,10.4522,11.5648027681549
"131",2013-07-11,9,10.304,11.5648027681549
"132",2013-07-11,9.2,10.3089,11.5648027681549
"133",2013-07-15,0.1,23.6396,25.4331294115482
"134",2013-07-15,1,21.71,24.8200947134732
"135",2013-07-15,2,19.6548,23.932470803755
"136",2013-07-15,3,18.5816,21.0200007045986
"137",2013-07-15,4,16.7946,15.299330209991
"138",2013-07-15,5,12.8347,13.9939086347854
"139",2013-07-15,6,11.4486,11.8060446934359
"140",2013-07-15,7,10.9562,11.8060446934359
"141",2013-07-15,8,10.6249,11.8060446934359
"142",2013-07-15,9,10.3828,11.8060446934359
"143",2013-07-15,9.2,10.3424,11.8060446934359
"144",2013-07-18,0.1,26.7469,26.5012270916767
"145",2013-07-18,1,24.09,26.5011720513809
"146",2013-07-18,2,20.2772,26.0998523513983
"147",2013-07-18,3,18.4522,21.47987187294
"148",2013-07-18,4,15.2251,15.5548981414233
"149",2013-07-18,5,12.7367,14.285497159245
"150",2013-07-18,6,11.7618,11.9767814007938
"151",2013-07-18,7,10.8921,11.9767814007938
"152",2013-07-18,8,10.7223,11.9767814007938
"153",2013-07-18,9,10.4812,11.9767814007938
"154",2013-07-18,9.2,10.5038,11.9767814007938
"155",2013-07-22,0.1,25.6721,27.345193363786
"156",2013-07-22,1,25.7582,26.9217448875042
"157",2013-07-22,2,22.1224,26.2301937979457
"158",2013-07-22,3,18.6909,22.5160351734657
"159",2013-07-22,4,15.1236,15.9143989276587
"160",2013-07-22,5,12.822,14.6387552876429
"161",2013-07-22,6,11.3421,12.2033956989528
"162",2013-07-22,7,10.726,12.2033956989528
"163",2013-07-22,8,10.4698,12.2033956989528
"164",2013-07-22,9,10.3509,12.2033956989528
"165",2013-07-22,9.2,10.3509,12.2033956989528
"166",2013-07-25,0.1,25.5124,25.9064544658372
"167",2013-07-25,1,25.5099,25.5235988723785
"168",2013-07-25,2,21.6997,25.208314103053
"169",2013-07-25,3,18.6965,21.3758722462513
"170",2013-07-25,4,15.3726,16.2156652239416
"171",2013-07-25,5,12.6316,14.9058884673884
"172",2013-07-25,6,11.3559,12.3719334329022
"173",2013-07-25,7,10.8254,12.3719334329022
"174",2013-07-25,8,10.6168,12.3719334329022
"175",2013-07-25,9,10.4625,12.3719334329022
"176",2013-07-25,9.2,10.5104,12.3719334329022
"177",2013-07-29,0.1,24.4282,24.5333121430807
"178",2013-07-29,1,24.4394,24.2758650152916
"179",2013-07-29,2,22.8287,23.9466185223481
"180",2013-07-29,3,18.9286,21.5856980821775
"181",2013-07-29,4,15.4791,16.6022795718894
"182",2013-07-29,5,13.0373,15.2896335118443
"183",2013-07-29,6,11.5471,12.591473976781
"184",2013-07-29,7,11.0436,12.591473976781
"185",2013-07-29,8,10.7226,12.591473976781
"186",2013-07-29,9,10.5122,12.591473976781
"187",2013-07-29,9.2,10.4464,12.591473976781
"188",2013-08-01,0.1,23.2921,23.8325010610809
"189",2013-08-01,1,23.2441,23.8324931893964
"190",2013-08-01,2,21.6745,23.8008867180719
"191",2013-08-01,3,19.3149,20.9340761014291
"192",2013-08-01,4,15.2983,16.8541360586154
"193",2013-08-01,5,12.7248,15.5518972262017
"194",2013-08-01,6,11.443,12.7490926770629
"195",2013-08-01,7,11.0179,12.7490926770629
"196",2013-08-01,8,10.7435,12.7490926770629
"197",2013-08-01,9,10.5976,12.7490926770629
"198",2013-08-01,9.2,10.5968,12.7490926770629
"199",2013-08-08,0.1,23.5397,24.364297558809
"200",2013-08-08,1,23.3756,24.3642968030174
"201",2013-08-08,2,22.2905,24.363308586951
"202",2013-08-08,3,20.0003,20.8713526939738
"203",2013-08-08,4,16.1428,17.495009594626
"204",2013-08-08,5,12.3797,16.1579072784437
"205",2013-08-08,6,11.6333,13.108144726948
"206",2013-08-08,7,11.5203,13.108144726948
"207",2013-08-08,8,11.2918,13.108144726948
"208",2013-08-08,9,11.2954,13.108144726948
"209",2013-08-08,9.2,11.2954,13.108144726948
"210",2013-08-12,0.1,27.0352,24.5957161678909
"211",2013-08-12,1,27.0277,24.3439793534959
"212",2013-08-12,2,27.0006,24.0039490672197
"213",2013-08-12,3,26.8349,21.9812209852257
"214",2013-08-12,4,25.0943,17.8617080034927
"215",2013-08-12,5,23.0074,16.5786820248871
"216",2013-08-12,6,21.2284,13.3015596836366
"217",2013-08-12,7,16.8087,13.3015596836366
"218",2013-08-12,8,13.0383,13.3015596836366
"219",2013-08-12,9,12.4659,13.3015596836366
"220",2013-08-12,9.2,12.4659,13.3015596836366
"221",2013-08-28,0.1,23.7422,24.0604597566059
"222",2013-08-28,1,23.7362,23.8395974613939
"223",2013-08-28,2,21.7641,23.4163947268952
"224",2013-08-28,3,18.8647,21.9701426051428
"225",2013-08-28,4,14.6591,19.2719594941489
"226",2013-08-28,5,12.4897,16.9686211924294
"227",2013-08-28,6,12.3262,13.9651032613992
"228",2013-08-28,7,12.2489,13.9651032613992
"229",2013-08-28,8,12.2006,13.9651032613992
"230",2013-08-28,9,12.1522,13.9651032613992
"231",2013-08-28,9.2,12.1446,13.9651032613992
"232",2013-09-18,0.1,20.3273,20.2399867975157
"233",2013-09-18,1,20.3263,20.2389730814223
"234",2013-09-18,2,20.3186,20.1545447067974
"235",2013-09-18,3,20.2942,20.1355625780111
"236",2013-09-18,4,15.9982,19.7963543348973
"237",2013-09-18,5,13.1562,16.311285002735
"238",2013-09-18,6,12.9973,14.5076414763132
"239",2013-09-18,7,12.9536,14.5076414763132
"240",2013-09-18,8,12.9265,14.5076414763132
"241",2013-09-18,9,12.9048,14.5076414763132
"242",2013-09-18,9.2,12.8981,14.5076414763132
"243",2013-09-25,0.1,19.4967,20.6901839679139
"244",2013-09-25,1,19.4865,20.6901839482539
"245",2013-09-25,2,19.4298,20.6900927421229
"246",2013-09-25,3,18.8673,20.0020661605679
"247",2013-09-25,4,15.5793,18.3656994512778
"248",2013-09-25,5,13.3721,15.6942309969815
"249",2013-09-25,6,13.2224,14.584526110101
"250",2013-09-25,7,13.1512,14.5836284675569
"251",2013-09-25,8,13.1305,14.5836284675569
"252",2013-09-25,9,13.1212,14.5836284675569
"253",2013-09-25,9.2,13.0963,14.5836284675569
"254",2013-10-16,0.1,17.5697,18.8430087141842
"255",2013-10-16,1,17.5806,18.4821867472376
"256",2013-10-16,2,17.5395,18.3277072244337
"257",2013-10-16,3,17.3191,18.1799968579496
"258",2013-10-16,4,16.7653,17.8656717046167
"259",2013-10-16,5,14.0855,16.6431139219909
"260",2013-10-16,6,13.2894,14.8139005774698
"261",2013-10-16,7,13.2187,14.5236744881915
"262",2013-10-16,8,13.2,14.4968770150399
"263",2013-10-16,9,13.1806,14.4968770150399
"264",2013-10-16,9.2,13.1762,14.4968770150399
"265",2013-10-22,1,13.4,16.1285882551689
"266",2013-10-22,8,12.4,13.7187782141983
"267",2013-10-22,9,12.3,13.7187782141983
"268",2013-10-22,9.2,12.3,13.7187782141983
"269",2013-10-23,0.1,15.1589,15.5526356320675
"270",2013-10-23,1,15.1606,15.5526356172179
"271",2013-10-23,2,15.1611,15.5526312405486
"272",2013-10-23,3,15.1535,15.5521323768156
"273",2013-10-23,4,15.0865,15.5520889863714
"274",2013-10-23,5,14.0126,15.1651837144588
"275",2013-10-23,6,13.5906,14.4779823661076
"276",2013-10-23,7,13.5597,14.016035053996
"277",2013-10-23,8,13.5415,13.7379202334909
"278",2013-10-23,9,13.5333,13.7379202334909
"279",2013-10-23,9.2,13.5315,13.7379202334909
"280",2013-10-30,0.1,13.3158,13.9591983874681
"281",2013-10-30,1,13.2477,13.9590390808927
"282",2013-10-30,2,12.66,13.8610501403127
"283",2013-10-30,3,12.5228,13.4249818939269
"284",2013-10-30,4,12.4452,13.0675624483232
"285",2013-10-30,5,12.4196,12.3238892012046
"286",2013-10-30,6,12.4133,12.1322850205428
"287",2013-10-30,7,12.4107,12.0921861263518
"288",2013-10-30,8,12.4083,12.0921861263518
"289",2013-10-30,9,12.4081,12.0921861263518
"290",2013-10-30,9.2,12.4081,12.0921861263518
"291",2013-11-06,0.1,12.0631,12.7762465283672
"292",2013-11-06,1,12.0626,12.5340022750356
"293",2013-11-06,2,11.9727,12.3934430229053
"294",2013-11-06,3,11.9558,12.3750963980367
"295",2013-11-06,4,11.9476,12.3674922414374
"296",2013-11-06,5,11.9365,12.315912863599
"297",2013-11-06,6,11.9076,12.2772889815072
"298",2013-11-06,7,11.8391,11.7199730735389
"299",2013-11-06,8,11.8091,11.2071627989726
"300",2013-11-06,9,11.7609,11.2071627989726
"301",2013-11-06,9.2,11.7562,11.2071627989726
"302",2013-11-20,0.1,8.593,9.79326825956079
"303",2013-11-20,1,8.5959,9.79326646740676
"304",2013-11-20,2,8.5757,9.79319749008879
"305",2013-11-20,3,8.5705,9.79090196941602
"306",2013-11-20,4,8.5689,9.78612938052042
"307",2013-11-20,5,8.567,9.78167434007572
"308",2013-11-20,6,8.5592,9.76352707297404
"309",2013-11-20,7,8.5613,9.70877148599622
"310",2013-11-20,8,8.5236,9.48921947236114
"311",2013-11-20,9,8.4923,9.48921947236114
"312",2013-11-20,9.2,8.4852,9.48921947236114
"313",2013-12-04,0.1,5.0276,6.84069789709721
"314",2013-12-04,1,4.9758,6.74003245934749
"315",2013-12-04,2,4.8995,6.60166842843039
"316",2013-12-04,3,4.8545,6.53183552231075
"317",2013-12-04,4,4.7706,6.41911101205896
"318",2013-12-04,5,4.5966,6.33445638742299
"319",2013-12-04,6,4.5889,6.2655032348563
"320",2013-12-04,7,4.583,6.2655032348563
"321",2013-12-04,8,4.5796,6.2655032348563
"322",2013-12-04,9,4.5798,6.2655032348563
"323",2013-12-04,9.2,4.5802,6.2655032348563
"324",2014-05-05,0.1,16.9798,14.4859395220218
"325",2014-05-05,1,15.3713,14.485934240839
"326",2014-05-05,2,13.857,14.4837307091655
"327",2014-05-05,3,12.257,14.483188846102
"328",2014-05-05,4,10.2151,10.6552864757127
"329",2014-05-05,5,9.0168,9.26252738307819
"330",2014-05-05,6,8.2895,8.24798197252661
"331",2014-05-05,7,7.9926,8.24798197252661
"332",2014-05-05,8,7.8383,8.24798197252661
"333",2014-05-05,9,7.6969,8.24798197252661
"334",2014-05-05,9.2,7.6701,8.24798197252661
"335",2014-05-06,0.1,16.4702,14.9706643914628
"336",2014-05-06,1,14.8694,14.9706522656097
"337",2014-05-06,2,13.8676,14.9705633594083
"338",2014-05-06,3,11.9106,14.6998564981696
"339",2014-05-06,4,10.061,10.6674021891215
"340",2014-05-06,5,8.7439,9.26721765505552
"341",2014-05-06,6,8.3658,8.27851595835614
"342",2014-05-06,7,8.0834,8.27851595835614
"343",2014-05-06,8,7.7931,8.27851595835614
"344",2014-05-06,9,7.6712,8.27851595835614
"345",2014-05-06,9.2,7.7472,8.27851595835614
"346",2014-05-07,0.1,17.578,15.7489408768784
"347",2014-05-07,1,15.5915,15.7488265089898
"348",2014-05-07,2,14.1978,15.5545096990536
"349",2014-05-07,3,12.5523,14.6923909578138
"350",2014-05-07,4,11.2282,10.5737274389856
"351",2014-05-07,5,9.3939,9.21009606087153
"352",2014-05-07,6,8.3528,8.30694099931813
"353",2014-05-07,7,8.2139,8.30694099931813
"354",2014-05-07,8,8.1798,8.30694099931813
"355",2014-05-07,9,8.1796,8.30694099931813
"356",2014-05-07,9.2,8.1677,8.30694099931813
"357",2014-05-08,0.1,20.2692,16.781932507653
"358",2014-05-08,1,16.9945,16.781652934915
"359",2014-05-08,2,14.6551,16.3186469100121
"360",2014-05-08,3,13.0853,14.9513849925037
"361",2014-05-08,4,11.3356,10.5403099002148
"362",2014-05-08,5,9.5826,9.1713545984021
"363",2014-05-08,6,8.412,8.33691779365129
"364",2014-05-08,7,8.3715,8.33691779365129
"365",2014-05-08,8,8.3421,8.33691779365129
"366",2014-05-08,9,8.3311,8.33691779365129
"367",2014-05-08,9.2,8.3291,8.33691779365129
"368",2014-05-09,0.1,20.4072,17.565000665216
"369",2014-05-09,1,16.8538,17.5646958214237
"370",2014-05-09,2,14.6181,17.2958893154283
"371",2014-05-09,3,12.7269,15.709827081178
"372",2014-05-09,4,10.8044,10.5660632828696
"373",2014-05-09,5,8.9328,9.14553628998802
"374",2014-05-09,6,8.4863,8.36812019159011
"375",2014-05-09,7,8.4418,8.36812019159011
"376",2014-05-09,8,8.4275,8.36812019159011
"377",2014-05-09,9,8.4173,8.36812019159011
"378",2014-05-09,9.2,8.4154,8.36812019159011
"379",2014-05-10,0.1,20.6814,18.3131929005739
"380",2014-05-10,1,17.6781,18.3124079115441
"381",2014-05-10,2,15.0968,18.0178091543213
"382",2014-05-10,3,12.8022,16.031416940597
"383",2014-05-10,4,10.6467,10.7000115686263
"384",2014-05-10,5,8.7868,9.15033599151047
"385",2014-05-10,6,8.6001,8.40100170793882
"386",2014-05-10,7,8.5868,8.40100170793882
"387",2014-05-10,8,8.5724,8.40100170793882
"388",2014-05-10,9,8.544,8.40100170793882
"389",2014-05-10,9.2,8.5508,8.40100170793882
"390",2014-05-12,0.1,20.5112,18.8020328239573
"391",2014-05-12,1,17.685,18.8018791684841
"392",2014-05-12,2,15.4556,18.4697607382979
"393",2014-05-12,3,13.1122,17.1558439956891
"394",2014-05-12,4,11.204,10.8837352010782
"395",2014-05-12,5,9.1706,9.17739471604556
"396",2014-05-12,6,8.747,8.46935049665877
"397",2014-05-12,7,8.7242,8.46935049665877
"398",2014-05-12,8,8.7095,8.46935049665877
"399",2014-05-12,9,8.6937,8.46935049665877
"400",2014-05-12,9.2,8.6912,8.46935049665877
"401",2014-05-14,0.1,20.4878,20.338725988351
"402",2014-05-14,1,18.1739,20.3384570378619
"403",2014-05-14,2,15.9497,19.6722126038137
"404",2014-05-14,3,13.7136,17.6953655255535
"405",2014-05-14,4,11.1175,10.847977997147
"406",2014-05-14,5,8.9744,9.14804513881062
"407",2014-05-14,6,8.8873,8.53909639757063
"408",2014-05-14,7,8.8519,8.53909639757063
"409",2014-05-14,8,8.8401,8.53909639757063
"410",2014-05-14,9,8.8261,8.53909639757063
"411",2014-05-14,9.2,8.8245,8.53909639757063
"412",2014-05-15,0.1,20.4304,20.6197574679145
"413",2014-05-15,1,18.1752,20.6190332701168
"414",2014-05-15,2,16.2603,20.2288720758015
"415",2014-05-15,3,14.0243,18.0654132507676
"416",2014-05-15,4,11.0611,11.0490561151201
"417",2014-05-15,5,9.101,9.18016718100958
"418",2014-05-15,6,8.9439,8.57602473524564
"419",2014-05-15,7,8.9255,8.57602473524564
"420",2014-05-15,8,8.9076,8.57602473524564
"421",2014-05-15,9,8.896,8.57602473524564
"422",2014-05-15,9.2,8.891,8.57602473524564
"423",2014-05-19,0.1,17.4641,16.4131919388072
"424",2014-05-19,1,16.8225,16.4131840588811
"425",2014-05-19,2,15.5635,16.413027476143
"426",2014-05-19,3,13.6437,16.219459221102
"427",2014-05-19,4,11.3787,11.4775729683093
"428",2014-05-19,5,9.4125,9.44102744147707
"429",2014-05-19,6,9.1863,8.73400517003367
"430",2014-05-19,7,9.1667,8.73400517003367
"431",2014-05-19,8,9.1464,8.73400517003367
"432",2014-05-19,9,9.1357,8.73400517003367
"433",2014-05-19,9.2,9.1362,8.73400517003367
"434",2014-05-22,0.1,20.0705,18.4156593895004
"435",2014-05-22,1,18.413,18.4150934403093
"436",2014-05-22,2,16.3739,18.255060152383
"437",2014-05-22,3,14.0402,16.9163415707548
"438",2014-05-22,4,11.4297,11.4958716815929
"439",2014-05-22,5,9.3961,9.52598190331145
"440",2014-05-22,6,9.3573,8.85902039417233
"441",2014-05-22,7,9.3375,8.85902039417233
"442",2014-05-22,8,9.3147,8.85902039417233
"443",2014-05-22,9,9.3057,8.85902039417233
"444",2014-05-22,9.2,9.3009,8.85902039417233
"445",2014-05-26,0.1,21.4702,19.1130785940871
"446",2014-05-26,1,19.9368,19.1129900931391
"447",2014-05-26,2,16.8056,18.941236880056
"448",2014-05-26,3,14.5887,18.0411600523896
"449",2014-05-26,4,11.3038,11.8109376911215
"450",2014-05-26,5,9.5851,9.73234488718155
"451",2014-05-26,6,9.5509,9.03723275108706
"452",2014-05-26,7,9.585,9.03723275108706
"453",2014-05-26,8,9.5119,9.03723275108706
"454",2014-05-26,9,9.4783,9.03723275108706
"455",2014-05-26,9.2,9.5098,9.03723275108706
"456",2014-05-28,0.1,23.4184,20.4287912473321
"457",2014-05-28,1,25.7989,20.4283804153325
"458",2014-05-28,2,25.5888,20.2007470771796
"459",2014-05-28,3,25.4028,18.5704658962049
"460",2014-05-28,4,11.8327,11.9353927649382
"461",2014-05-28,5,9.6812,9.81553521528698
"462",2014-05-28,6,24.4721,9.12982999482662
"463",2014-05-28,7,9.6021,9.12982999482662
"464",2014-05-28,8,9.5931,9.12982999482662
"465",2014-05-28,9,9.5671,9.12982999482662
"466",2014-05-28,9.2,22.8083,9.12982999482662
"467",2014-06-02,0.1,21.6818,20.9139584638313
"468",2014-06-02,1,19.962,20.9134314756152
"469",2014-06-02,2,18.4124,20.9129948384556
"470",2014-06-02,3,15.1281,17.1512751552254
"471",2014-06-02,4,11.1281,12.1113625180415
"472",2014-06-02,5,9.8953,10.056143825639
"473",2014-06-02,6,9.8593,9.37249198954182
"474",2014-06-02,7,9.8423,9.37249198954182
"475",2014-06-02,8,9.8239,9.37249198954182
"476",2014-06-02,9,9.8116,9.37249198954182
"477",2014-06-02,9.2,9.811,9.37249198954182
"478",2014-06-03,0.1,22.2024,20.5492284040105
"479",2014-06-03,1,20.4293,20.5486891305886
"480",2014-06-03,2,18.4713,20.5482446382621
"481",2014-06-03,3,15.25,16.800308640219
"482",2014-06-03,4,11.6275,12.1315788338238
"483",2014-06-03,5,9.9386,10.1200882424231
"484",2014-06-03,6,9.9137,9.42297879066626
"485",2014-06-03,7,9.8791,9.42297879066626
"486",2014-06-03,8,9.8363,9.42297879066626
"487",2014-06-03,9,9.8057,9.42297879066626
"488",2014-06-03,9.2,9.8437,9.42297879066626
"489",2014-06-04,0.1,22.5374,20.8530904165554
"490",2014-06-04,1,21.3108,20.8520794292285
"491",2014-06-04,2,18.671,20.85124380178
"492",2014-06-04,3,14.5405,16.5892934779348
"493",2014-06-04,4,12.0121,12.1520931010947
"494",2014-06-04,5,10.1352,10.1896657866401
"495",2014-06-04,6,9.8751,9.4740237664259
"496",2014-06-04,7,9.846,9.4740237664259
"497",2014-06-04,8,9.7915,9.4740237664259
"498",2014-06-04,9,9.733,9.4740237664259
"499",2014-06-04,9.2,9.7124,9.4740237664259
"500",2014-06-05,0.1,21.8775,21.5555280249145
"501",2014-06-05,1,20.9391,21.5541229144016
"502",2014-06-05,2,18.4131,21.5529485949907
"503",2014-06-05,3,14.8614,16.5355621755573
"504",2014-06-05,4,11.4549,12.2007118731522
"505",2014-06-05,5,9.9408,10.2886707880497
"506",2014-06-05,6,9.8436,9.52597717130655
"507",2014-06-05,7,9.8056,9.52597717130655
"508",2014-06-05,8,9.7567,9.52597717130655
"509",2014-06-05,9,9.6823,9.52597717130655
"510",2014-06-05,9.2,9.6694,9.52597717130655
"511",2014-06-06,0.1,21.8883,21.932601075142
"512",2014-06-06,1,21.4176,21.931701305431
"513",2014-06-06,2,18.6724,21.9309437618804
"514",2014-06-06,3,15.4424,16.4778788064962
"515",2014-06-06,4,11.1434,12.2352852578757
"516",2014-06-06,5,9.9415,10.3805000524266
"517",2014-06-06,6,9.8421,9.57842985518283
"518",2014-06-06,7,9.8007,9.57842985518283
"519",2014-06-06,8,9.7569,9.57842985518283
"520",2014-06-06,9,9.6448,9.57842985518283
"521",2014-06-06,9.2,9.6361,9.57842985518283
"522",2014-06-09,0.1,22.9926,22.3700204501854
"523",2014-06-09,1,22.2401,22.3685108776489
"524",2014-06-09,2,19.2528,22.3672516525624
"525",2014-06-09,3,14.527,16.1979817727537
"526",2014-06-09,4,11.5968,12.2425793138044
"527",2014-06-09,5,10.2166,10.5752045944191
"528",2014-06-09,6,9.8998,9.73769466416086
"529",2014-06-09,7,9.8204,9.73769466416086
"530",2014-06-09,8,9.7775,9.73769466416086
"531",2014-06-09,9,9.6145,9.73769466416086
"532",2014-06-09,9.2,9.5937,9.73769466416086
"533",2014-06-12,0.1,23.5599,23.6618915878523
"534",2014-06-12,1,21.8129,23.6610809425227
"535",2014-06-12,2,20.1252,23.6603990736306
"536",2014-06-12,3,15.3844,16.2941198942769
"537",2014-06-12,4,12.1125,12.3057663671267
"538",2014-06-12,5,10.4292,10.7976623616288
"539",2014-06-12,6,9.9623,9.90116402811916
"540",2014-06-12,7,9.8409,9.90116402811916
"541",2014-06-12,8,9.7474,9.90116402811916
"542",2014-06-12,9,9.6457,9.90116402811916
"543",2014-06-12,9.2,9.6362,9.90116402811916
"544",2014-06-16,0.1,24.1882,21.8746629054668
"545",2014-06-16,1,22.8787,21.8745135147491
"546",2014-06-16,2,20.4868,21.8744102885617
"547",2014-06-16,3,16.9119,20.5925884076928
"548",2014-06-16,4,12.2099,12.6654274916554
"549",2014-06-16,5,10.4825,11.0711760149127
"550",2014-06-16,6,10.1081,10.1232798387252
"551",2014-06-16,7,9.896,10.1232798387252
"552",2014-06-16,8,9.8184,10.1232798387252
"553",2014-06-16,9,9.6232,10.1232798387252
"554",2014-06-16,9.2,9.5917,10.1232798387252
"555",2014-06-19,0.1,25.7921,24.3877822145648
"556",2014-06-19,1,24.0161,24.3860294692031
"557",2014-06-19,2,21.7379,24.3848308970221
"558",2014-06-19,3,16.9067,19.4685263382602
"559",2014-06-19,4,13.1023,13.0916070697756
"560",2014-06-19,5,10.8473,11.27764353236
"561",2014-06-19,6,10.1856,10.2927762881489
"562",2014-06-19,7,9.9445,10.2927762881489
"563",2014-06-19,8,9.911,10.2927762881489
"564",2014-06-19,9,9.6878,10.2927762881489
