DateTime,Ksed_oxy,Fsed_oxy,Fsed_oxy.1,RMSE
6/19/20 15:23,1.31011614,-19.82500445,-6.95657003,77.66575485
6/19/20 14:20,1.979384174,-19.00635493,-6.283965414,78.02095889
6/19/20 14:29,1.496449236,-18.90051841,-6.018964958,78.04232378
6/19/20 14:31,1.376223494,-19.36617211,-5.956712845,78.04445655
6/19/20 15:08,1.096278294,-19.82838483,-6.410876591,78.37498797
6/19/20 13:59,2.643488165,-19.88530981,-5.833772107,78.38749536
6/19/20 14:42,1.489921651,-19.05056946,-7.140765993,78.40803529
6/19/20 14:48,1.579683317,-18.40642611,-7.64281942,78.51706139
6/19/20 15:02,1.288446265,-18.76695413,-6.364356488,78.53651255
6/19/20 14:23,2.10057732,-19.6335619,-7.741386997,78.59149867
6/19/20 15:15,1.271151364,-20.37207227,-5.690575359,78.64116323
6/19/20 15:01,1.648842742,-19.37040697,-7.106240473,78.66072326
6/19/20 15:39,1.392377721,-19.66472675,-6.815737628,78.6817528
6/19/20 15:39,1.392377721,-19.66472675,-6.815737628,78.6817528
6/19/20 15:38,1.392377721,-19.66472675,-6.815737628,78.6817528
6/19/20 14:27,1.789568556,-18.65786923,-6.607599529,78.6990453
6/19/20 14:34,1.336652005,-19.12451417,-5.974957821,78.73806369
6/19/20 14:46,1.574169375,-18.68369673,-6.141199008,78.78850196
6/19/20 14:19,2.333653384,-20.20337603,-7.277075048,78.81424655
6/19/20 15:18,1.277654472,-20.57528649,-5.11378879,78.8148779
6/19/20 15:07,1.027147106,-19.97319644,-5.120422317,78.8299676
6/19/20 14:28,1.607360711,-18.69950093,-6.444285865,78.8371519
6/19/20 14:46,1.27482307,-18.87215102,-6.025386211,78.85156833
6/19/20 14:52,1.709849789,-17.95964262,-10.90744756,78.90760645
6/19/20 15:09,1.092800115,-20.16361491,-5.262469717,78.94686314
6/19/20 15:14,1.321312712,-18.87801817,-7.291410303,78.94841732
6/19/20 15:17,1.293591585,-20.31330544,-5.643154629,78.97968321
6/19/20 15:24,1.369722067,-20.23816529,-6.666224509,79.00160632
6/19/20 14:20,2.490792162,-19.07937036,-6.567603614,79.00661965
6/19/20 15:30,1.34787115,-19.86758209,-6.289230702,79.01293101
6/19/20 14:41,1.314097068,-19.02243385,-6.644304495,79.0163213
6/19/20 15:29,1.685881094,-18.84920741,-9.338686198,79.01712889
6/19/20 14:26,1.955797445,-19.53667705,-8.34999148,79.03054301
6/19/20 14:07,1.40563445,-19.08021943,-3.686381796,79.05025164
6/19/20 14:58,1.419042767,-18.07864155,-7.667954861,79.05825738
6/19/20 15:12,1.01973252,-19.41521008,-5.110433632,79.06280389
6/19/20 14:00,4.480901539,-18.92270011,-8.093185009,79.07593356
6/19/20 15:26,1.433217592,-19.50670103,-7.205969601,79.0834337
6/19/20 14:58,1.594445138,-18.47336078,-6.314711897,79.08679287
