DateTime,Ksed_oxy,Fsed_oxy,Fsed_oxy.1,RMSE
2020-07-14 12:44:44,1.28201826729117,-21.1332986129918,-16.0042824768086,116.060526837576
2020-07-14 12:44:34,1.28201826729117,-21.1332986129918,-16.0042824768086,116.060526837576
2020-07-14 12:44:24,1.15294678926272,-21.4413220715838,-15.9051907300624,174.0938229419
2020-07-14 12:44:14,1.16390218897071,-21.3411309981549,-15.8350669485338,232.865863624573
2020-07-14 12:44:05,1.28201826729117,-21.1332986129918,-16.0042824768086,116.060526837576
2020-07-14 12:43:55,1.27507868207207,-20.9720260010827,-15.9280135401749,117.090015997871
2020-07-14 12:43:45,1.09296558664211,-21.0344607623946,-15.6802412727833,144.727042729195
2020-07-14 12:43:36,1.1005130859987,-21.5069451047259,-15.9025787105482,120.576922952372
2020-07-14 12:43:26,1.30325444503347,-20.7067693162636,-15.8383977561833,141.12991024065
2020-07-14 12:43:16,1.24472228258413,-20.6388908242053,-15.8610783785166,182.381241461333
2020-07-14 12:43:06,1.06776921613085,-21.321043134839,-15.8066473429556,217.708686935896
2020-07-14 12:42:56,1.00592472426506,-21.4242943483834,-15.6721734531897,184.243668803585
2020-07-14 12:42:47,1.32772123305207,-20.8672640660253,-16.0614929855144,195.863178709017
2020-07-14 12:42:37,1.16946719338542,-20.9917594826311,-15.9336630903572,172.298545626134
2020-07-14 12:42:27,1,-21.4152233899189,-15.785813723061,222.291677984297
2020-07-14 12:42:18,1.1258266323127,-21.4192849645273,-15.8601615156053,116.617658099167
2020-07-14 12:42:08,1.53016196164601,-20.5059495031791,-16.299510267416,120.052213461924
2020-07-14 12:41:58,1.20677980092736,-21.020666111293,-15.8338800701754,136.870426458377
2020-07-14 12:41:48,1.18528433409804,-21.4032414428808,-15.9105970457858,119.451559389036
2020-07-14 12:41:39,1.49484075643246,-20.4486128000406,-15.991662064553,124.83565579969
2020-07-14 12:41:29,1.32788941072954,-20.7993207777772,-15.8850258240816,130.387484271469
2020-07-14 12:41:19,1.24082857499789,-21.0325751921903,-16.0621888787744,117.649261174108
2020-07-14 12:41:09,1.22949567728874,-21.0259785330259,-15.945974474277,119.612902841159
2020-07-14 12:41:00,1.3612544069199,-20.9692962998027,-16.0049130784542,113.468582871277
2020-07-14 12:40:50,1.39866107788421,-21.1957152837467,-16.1257893999411,181.12770498098
2020-07-14 12:40:40,1.38617151044895,-20.9656819776622,-15.9619364673869,132.151612217357
2020-07-14 12:40:29,1.24319647175401,-20.7749156449419,-15.9840704455086,125.708912886925
2020-07-14 12:40:19,1.35306564581334,-20.7771221556647,-15.9616509890036,238.377250854411
2020-07-14 12:40:09,1.19608837291218,-21.1126205973926,-15.8785362766158,133.433966790548
2020-07-14 12:39:59,1.47614933189833,-21.1297975873279,-16.3046165434012,138.50712651794
2020-07-14 12:39:49,1.15086655286774,-21.4706374667053,-15.8162148483771,179.886659183895
2020-07-14 12:39:40,1.32213548467262,-20.4696118305938,-15.6134986755642,184.332407193776
2020-07-14 12:39:30,1.44054661505998,-21.0596747178114,-16.2392632621601,120.458500423863
2020-07-14 12:39:21,1.40295747451709,-21.1641313215613,-16.0978938977493,119.661493554495
2020-07-14 12:39:11,1.3136979761801,-21.0951748895525,-15.9979767122468,190.315446105176
2020-07-14 12:39:01,1.48320788524658,-20.6275587112401,-16.1088155171068,115.471093600288
2020-07-14 12:38:52,1.29990139870998,-21.2550368533783,-15.9662649641389,117.295992249291
2020-07-14 12:38:42,1.29716866799047,-21.0651591373302,-15.8393083005508,119.846474882708
2020-07-14 12:38:32,1.31833208140526,-21.2761619534799,-16.1759738589231,134.435020529721
2020-07-14 12:38:22,1.19851800471013,-21.3066043527461,-16.0037935419681,120.538698980159
2020-07-14 12:38:13,1.11179198256906,-21.3876894046148,-15.7783155671803,141.494150171723
2020-07-14 12:38:03,1.35523492020783,-21.0293939580552,-16.0712295637716,112.346311285386
2020-07-14 12:37:53,1.07550292076693,-21.4018869775318,-15.9478191217746,120.360327391626
2020-07-14 12:37:43,1.24233861885252,-20.9392446331375,-16.1100451195436,122.73906153094
2020-07-14 12:37:34,1.18839983123409,-21.4553245811994,-15.9503678547744,122.762418384169
