DateTime,Fsed_amm,Fsed_amm.1,Ksed_amm,theta_sed_amm,RMSE
2020-07-03 15:12:29,1.38342668436102,5.55609959953786,46.6603356242849,1.04162750392068,11.0304739321636
2020-07-03 15:12:14,1.27688185473448,5.9545278552999,44.9025053544526,1.05998990850152,10.7256397143265
2020-07-03 15:11:59,1.73773969958364,5.56294135578084,44.4794225789049,1.04600888675627,11.1718160999061
2020-07-03 15:11:42,1.33232240252304,5.34252877831004,47.7223599460496,1.0499518139096,10.1965263795475
2020-07-03 15:11:26,1.33080272008473,5.95545915687477,44.2846379082812,1.05906392588699,10.375423175956
2020-07-03 15:11:11,1,6.51157461032461,45.2312179104991,1.03765530869075,10.5913868977081
2020-07-03 15:10:56,1.10177593259174,6.12840773120734,45.0091058078338,1.05682806662227,10.454373512882
2020-07-03 15:10:41,1.18134336967404,5.73564564441827,45.956304992212,1.05689899199416,10.5331169278456
2020-07-03 15:10:24,1.3494858027709,5.59590481904876,45.9525944816667,1.0492895388996,10.3209149932075
2020-07-03 15:10:09,1.13869755222931,6.44193520567641,43.9031763892864,1.0449124822129,10.7563325384159
2020-07-03 15:09:57,1.17935037835211,6.08657297271869,45.1362415483613,1.04466653421224,10.0419586143378
2020-07-03 15:09:40,1.12817081801039,6.68350353188917,42.9583571494798,1.04143104364474,10.5343222476836
2020-07-03 15:09:24,1.40063205134223,6.32060534004201,43.6249677971819,1.04818243999609,10.1113168120289
2020-07-03 15:09:06,1,6.70601018619789,42.3698492508455,1.04089834799662,10.4821184462059
2020-07-03 15:08:48,1.29076674840463,5.7993689125372,45.0349727116373,1.05574584318806,9.77503369765873
2020-07-03 15:08:33,1.20818175158486,6.68489255272338,45.4842908711739,1.05586232743614,10.424253680741
2020-07-03 15:08:18,1.25296110404122,6.21722899288851,42.1136236274486,1.04458069042215,11.1979705773038
2020-07-03 15:08:06,1.35442833422755,6.50539706919697,42.1638320777692,1.06451952343411,10.9110487327151
2020-07-03 15:07:52,1.47725676605701,5.43531605030441,48.1337495767733,1.05864711466818,10.2822278948888
2020-07-03 15:07:38,1.39963561229364,6.34392057864466,43.4341914223301,1.05559731252514,10.8281372456627
2020-07-03 15:07:23,1.18929420159236,6.9837516640403,43.0631770873704,1.05245272388515,9.79738279293918
2020-07-03 15:07:08,1.10490872290689,5.61504958657158,43.4044448743005,1.05288807865847,10.0147815844642
2020-07-03 15:06:53,1.18022440017758,6.49926070911956,50.5631991308485,1.05774604589276,10.360601735331
2020-07-03 15:06:24,1,6.29421811747184,47.3885095794544,1.06005698946301,10.4726178138555
2020-07-03 15:06:03,1.17695508837475,7.11699324914802,42.8972199029239,1.05319858239407,10.6604890507657
2020-07-03 15:05:42,1,5.15573835464235,43.4558679569808,1.04673067872023,10.8712223054647
2020-07-03 15:05:19,1,5.79311339532821,49.9080819686,1.05693795636873,10.4778205650634
2020-07-03 15:04:57,1.3670006479354,6.01072465611937,46.8828830707704,1.05685577759571,10.2784139367077
2020-07-03 15:04:33,1.57719905144544,4.65575955608656,45.6111682451203,1.07248652845765,10.9085356466807
2020-07-03 15:04:11,1.01795502593841,4.92865124905351,47.4921999262262,1.03936695619059,10.2978275783148
2020-07-03 15:03:48,1.59165933093216,6.31016604435323,42.2397257770154,1.06941676875978,10.3555864535222
2020-07-03 15:03:24,1.13301818366525,6.60433736300307,42.8595178001923,1.05803503266295,10.1800945065033
2020-07-03 15:03:01,1,4.12643323015438,42.9490086039437,1.06151593297578,11.3727057231744
2020-07-03 15:02:41,1,7.59782686763361,43.389041301446,1.07609605938863,11.2695916237578
2020-07-03 15:02:22,1.23903570977047,5.58047052739145,47.4269407006325,1.04842438733937,10.0636543924559
2020-07-03 15:02:04,1,6.5153696213248,45.5976546664051,1.05940311033198,10.8226974861508
2020-07-03 15:01:43,1.48783877807313,6.46636268696756,42.3696176013035,1.06166731273194,10.7394401637783
2020-07-03 15:01:24,2.37640226092992,5.86658125393731,45.4038882799913,1.10058238831786,10.9163816793005
2020-07-03 15:00:54,1,6.09917063994409,45.2112948488231,1.05931368361137,10.5706174818157
2020-07-03 15:00:32,1.80877315352093,7.34346267885598,47.2838207236075,1.06720904960612,10.9059246932991
2020-07-03 15:00:08,1.35492731101322,5.43245799866951,44.6247269106015,1.07875902340153,10.7841009026847
2020-07-03 14:59:19,2.20043647444582,6.76339405552665,35.047415072862,1.06278851490435,11.2104765269294
2020-07-03 14:58:52,1,7.37190528404133,41.3182959576476,1.03770486799423,10.0852849087368
2020-07-03 14:58:29,2.1468204660309,5.57089653991684,46.8716481150309,1.06332522408836,10.8742595675317
2020-07-03 14:58:10,1.9348991705327,5.51359261710214,45.1423945564159,1.05635981934095,10.6970357228911
2020-07-03 14:57:51,2.28606770602325,7.30344070855037,42.7451121714141,1.0708572146185,11.3675264408235
2020-07-03 14:57:33,1.75701776938361,6.44192001988473,47.0396940574496,1.0747029311164,10.0761733021407
2020-07-03 14:57:13,1.94880543295869,6.02104190547317,46.7288785428153,1.05587689501281,11.0007089939014
2020-07-03 14:56:55,1.2201786383789,5.75315848058903,44.7477065895415,1.06040698898486,10.0449429182388
2020-07-03 14:56:37,1.35597576107993,4.49181458554133,46.0928576359742,1.06551507783838,10.9391412848024
2020-07-03 14:56:18,1.00894847912414,7.68544607485807,42.7087428018613,1.03260742718832,11.2753256077676
2020-07-03 14:56:00,1.59389557665758,8.50937058166439,46.2390024187696,1.04706753650142,11.7511978474716
2020-07-03 14:55:41,1,6.63030219864204,46.3305056255263,1.04108742712105,10.2526086884116
2020-07-03 14:55:22,1.84879001875727,7.11094992665739,42.7091020790462,1.06899390468155,9.7278508572429
2020-07-03 14:55:03,1.58232185661567,6.5058561856013,49.0849102956824,1.05931051019802,10.5024974485313
2020-07-03 14:54:40,1.84138810584352,5.93654212410495,46.225375645425,1.08145488453013,10.45235767643
2020-07-03 14:54:21,1,8.15832036159522,46.9079592808708,1.02131859423197,10.5674861720678
2020-07-03 14:54:02,1.51143724751077,8.2333180123616,44.9137794238155,1.04813805048458,11.0448411892799
2020-07-03 14:53:43,1.45333201132676,6.7111898525198,46.6028962750538,1.05987451435098,10.0173898314319
2020-07-03 14:53:24,1.5192754995972,6.39837439726606,49.6463650308787,1.05487901399251,10.2230577360695
2020-07-03 14:53:05,1.62877775024234,6.48371838083237,48.3043203854946,1.07089137779212,10.3464675200439
2020-07-03 14:52:46,1.47643127779183,5.08403953505781,41.760698295142,1.05038728317045,10.2204434146693
2020-07-03 14:52:28,1.54067387306095,6.07424309884439,45.4610612105406,1.05970080108777,9.75376356430157
2020-07-03 14:52:10,1.70502449891537,7.01986496000248,43.530008794937,1.07445560304662,10.9572911201831
2020-07-03 14:51:48,1.71283692355009,7.04364133144543,45.2479005532684,1.05915301679136,11.0683474391211
2020-07-03 14:51:25,1.31825240513329,8.66316197519866,57.2371254334351,1.07866033552354,10.4654917098732
2020-07-03 14:51:02,2.06477570634025,7.11894913571313,43.7404414808574,1.06617959940121,10.9415136303215
2020-07-03 14:50:42,1.65021206367525,7.91158663192429,47.8088845876977,1.07593031459738,10.3297364352046
2020-07-03 14:50:20,1.11297220410212,8.7137027110376,50.0897254153945,1.06247397781232,10.4425939095621
2020-07-03 14:50:01,1.84091296777249,5.99676990244722,42.8098440323007,1.06876530169257,10.090974482023
2020-07-03 14:49:42,2.57965727236778,5.0786634812535,48.3175576971487,1.08999823550091,12.1017266887444
2020-07-03 14:49:23,1.1099384016267,7.34411170486536,51.6323849238417,1.0967367019419,11.1148467174605
2020-07-03 14:49:05,2.54602567513879,4.93480334557527,47.0403685079902,1.08381591707346,10.9881640918618
2020-07-03 14:48:45,2.03624333745991,5.97161787206912,40.1520589701861,1.09525669149691,11.0939194262784
