DateTime,Ksed_oxy,Rdom_minerl,Rdomr_minerl,Rcpom_bdown,Fsed_oxy,Fsed_oxy.1,RMSE
2020-06-04 20:03:19,1,0.0149490196339913,0.0585013376075705,0.00872282714788329,-37.4480445513853,-22.4717228684097,72.1327787296701
2020-06-04 20:03:08,1,0.0149490196339913,0.0585013376075705,0.00872282714788329,-37.4480445513853,-22.4717228684097,72.1327787296701
2020-06-04 20:02:57,1,0.0153347345305011,0.05830342735538,0.00999042933178027,-37.6373165281308,-22.9880256995683,74.0847820916161
2020-06-04 20:02:45,1,0.0148566597703301,0.059462129114789,0.00905177756936638,-37.8314668446524,-22.621849353332,74.6846701892823
2020-06-04 20:02:33,1,0.0149805167009981,0.0578774807484191,0.0093685908550107,-37.55245827416,-22.7615470689787,73.9075319749439
2020-06-04 20:02:23,1,0.0149490196339913,0.0585013376075705,0.00872282714788329,-37.4480445513853,-22.4717228684097,72.1327787296701
2020-06-04 20:02:10,1.03381320321838,0.0157193354607727,0.0578036633043865,0.00838310196852082,-37.9376116984901,-22.7012918286279,74.1918975375067
2020-06-04 20:01:59,1,0.0150217049083071,0.0583875392739469,0.00805477347065086,-37.335162616977,-22.4808688490108,73.1323145174263
2020-06-04 20:01:42,1,0.0151460250184896,0.0577468908501267,0.00908372068295458,-37.7964241710122,-22.5746303902433,73.5818321573936
2020-06-04 20:01:24,1.01162254727758,0.0150382879028623,0.0585053910323473,0.00770099668672898,-37.9318400154372,-22.6866298067693,72.3171519480768
2020-06-04 20:01:09,1.1152229149211,0.0153058770104847,0.0573179667291389,0.00951111888068508,-38.1214935495124,-23.0175445530909,74.9083391680471
2020-06-04 20:00:55,1.12118749587599,0.0151700354382121,0.0567339876855354,0.00810567904335351,-37.5970598664395,-22.1971550135177,74.1972365869477
2020-06-04 20:00:43,1,0.0158257591138619,0.0574407381122032,0.00927220206544649,-37.5402976498295,-22.6720905911186,72.9293924903984
2020-06-04 20:00:33,1,0.0152336123376346,0.0578435715030546,0.00674760975667456,-37.7303598495343,-22.4688355891243,72.2176322622852
2020-06-04 20:00:24,1,0.0144794884779901,0.0584270320970257,0.0106016290967418,-37.721955245458,-22.8728052549484,72.0939881763126
