DateTime,Ksed_oxy,Rdom_minerl,Rdomr_minerl,Rcpom_bdown,Fsed_oxy,Fsed_oxy.1,RMSE
6/8/20 14:58,13.54431692,0.01843537,0.052017535,0.05305342,-44.91458936,-21.85229459,75.04340258
6/8/20 14:31,12.13243556,0.014410289,0.067357242,0.064773063,-39.52590544,-17.19141567,75.05689875
6/8/20 14:58,13.24818702,0.016413275,0.054493205,0.051178975,-44.30360945,-22.04479793,75.06246752
6/8/20 14:36,12.81101081,0.01639504,0.055942973,0.052750607,-43.6203316,-19.38261717,75.08050565
6/8/20 14:33,12.15573911,0.01244816,0.066630871,0.046850604,-38.99586412,-23.09288771,75.08594376
6/8/20 14:30,12.54060254,0.020140168,0.063415614,0.063463125,-44.85357816,-19.98981864,75.09680507
6/8/20 14:31,12.30506294,0.01441902,0.070321712,0.059242447,-39.12486705,-19.2957349,75.10943618
6/8/20 14:32,10.94300833,0.024892166,0.070022828,0.050398057,-41.53167613,-19.24557424,75.11519376
6/8/20 14:35,13.62013137,0.014107915,0.063209294,0.0584855,-41.46387985,-25.40414022,75.11523981
6/8/20 14:48,13.77901701,0.017589321,0.051484004,0.061724538,-46.01566043,-19.74570194,75.14227989
6/8/20 15:03,13.71170531,0.018298846,0.052914807,0.055192736,-44.91448297,-21.67756576,75.16266358
6/8/20 14:38,12.84519563,0.016783764,0.058337505,0.047577271,-41.10537743,-21.9865669,75.17213929
6/8/20 14:50,13.26861964,0.017412103,0.053221884,0.057865235,-45.35098231,-20.92779691,75.18517093
6/8/20 15:06,13.77343847,0.017885077,0.052358817,0.052178568,-45.78246137,-22.46631401,75.18628575
6/8/20 14:39,12.67677589,0.021954357,0.054628078,0.053771937,-43.90887025,-20.3898996,75.23075751
6/8/20 14:51,13.43689982,0.020129259,0.051115054,0.055108485,-45.81803095,-21.14296425,75.23137173
6/8/20 15:06,13.54115126,0.021134823,0.052641669,0.054224307,-45.22449296,-22.53505436,75.24985317
6/8/20 14:49,13.24711653,0.018627252,0.054903936,0.059533672,-45.63822036,-20.94938307,75.25714781
6/8/20 14:22,12.88587468,0.006921434,0.064123933,0.065028641,-43.03845874,-20.88855744,75.28131707
6/8/20 14:47,13.03197928,0.018850734,0.052459782,0.058433069,-45.2430194,-20.63674209,75.28232213
6/8/20 14:30,13.25683244,0.01864762,0.056896543,0.055739302,-40.50865742,-18.58792816,75.31736868
6/8/20 14:50,12.90942575,0.01665151,0.057190804,0.058967054,-43.62819758,-19.65734491,75.32868112
6/8/20 14:24,12.08842242,0.003996162,0.07428397,0.046325285,-39.48601876,-18.74837871,75.32986866
6/8/20 14:51,13.33365006,0.017479212,0.051383481,0.055679141,-44.25137875,-21.12621724,75.35162478
6/8/20 14:21,13.55187528,0.006489137,0.059271314,0.069412811,-40.79529216,-19.82238689,75.36397508
6/8/20 14:34,11.88061048,0.016270199,0.06399795,0.045199251,-36.87288876,-19.8557775,75.36603471
6/8/20 14:22,13.3103894,0.006987861,0.063836006,0.067740116,-44.71569742,-18.09115421,75.42188186
6/8/20 14:43,13.54605227,0.019088098,0.052798086,0.057560695,-42.72852099,-19.83831791,75.42619907
6/8/20 15:08,13.89204718,0.019335893,0.052100851,0.055260914,-45.6903697,-21.82572886,75.42800984
6/8/20 15:06,13.78713469,0.018247548,0.05062212,0.055814405,-44.98519928,-21.68780609,75.43084302
6/8/20 14:25,10.89251727,0.00934341,0.074359456,0.05011765,-40.71043425,-16.04676563,75.43490193
6/8/20 14:41,13.11792107,0.017671664,0.052638818,0.059750768,-44.79870839,-21.01872069,75.44670087
6/8/20 14:18,14.13874334,0.01343961,0.066395938,0.086526957,-45.3029563,-24.56773366,75.45806437
6/8/20 15:07,13.50125691,0.017230387,0.055941464,0.054144193,-44.07462635,-20.78401216,75.46741312
6/8/20 14:56,13.33976779,0.01860741,0.053219951,0.052693969,-44.1553255,-21.16131371,75.46964651
6/8/20 14:05,12.99730226,0.003611202,0.07271586,0.038380009,-33.52858689,-21.59269766,75.4755696
6/8/20 15:07,13.46782529,0.017032682,0.05335804,0.054672543,-44.57517715,-20.97940633,75.48109357
6/8/20 15:00,13.55984883,0.017494046,0.05146645,0.056252,-45.27012307,-22.29932199,75.48756594
6/8/20 14:54,13.36911244,0.019111169,0.052755743,0.053759301,-44.93119382,-22.10033437,75.4969117
6/8/20 15:01,13.47502534,0.01805168,0.053073804,0.054817358,-45.21508936,-21.99681509,75.49767956
6/8/20 14:47,13.43181556,0.02001202,0.049209506,0.057612122,-46.27322778,-21.65633433,75.51933083
6/8/20 14:50,13.46544496,0.01928502,0.050570503,0.056930884,-44.96464681,-21.18440135,75.54015614
6/8/20 14:26,10.92703193,0.004595716,0.076414143,0.052968299,-37.26316734,-14.1546781,75.54194346
6/8/20 14:53,13.35564103,0.021395366,0.049942087,0.055524027,-45.26529018,-22.2503126,75.55507976
6/8/20 14:36,13.40133636,0.010937641,0.066796283,0.05721973,-42.2786632,-20.68270964,75.56550896
6/8/20 14:27,11.17566866,0.000150939,0.084441566,0.058435638,-33.82489409,-16.01091304,75.61005149
6/8/20 15:05,13.99319381,0.019378253,0.052019076,0.054616522,-46.09743763,-22.70083652,75.65004866
6/8/20 14:45,13.92280821,0.020599912,0.049650193,0.056674796,-47.41751849,-21.79550674,75.66947524
6/8/20 14:23,14.00429419,0.002154543,0.076683377,0.051245995,-31.6525965,-10.25724992,75.68770228
6/8/20 14:44,13.12457359,0.014056532,0.055087862,0.060205029,-43.31545142,-18.60849702,75.69890073
6/8/20 14:53,13.16241246,0.020816519,0.057537752,0.052387777,-44.39271174,-21.3584304,75.70079068
6/8/20 14:49,13.7386995,0.018319304,0.052263809,0.059178391,-45.13669105,-21.38929667,75.73319094
6/8/20 14:59,13.27002464,0.019700011,0.051976279,0.052669563,-45.97050029,-22.90883727,75.73914665
6/8/20 14:42,13.55281141,0.018363126,0.051931159,0.060643055,-46.3567226,-18.61530619,75.74266046
6/8/20 14:35,12.79511046,0.010026772,0.061033822,0.053320792,-42.62369808,-18.51223529,75.79215286
6/8/20 14:36,13.14096821,0.016020105,0.051208205,0.05192317,-43.30398517,-21.84596474,75.82914486
6/8/20 14:39,13.40270512,0.021317575,0.061694699,0.056998644,-43.71287691,-21.20367604,75.83783638
6/8/20 14:29,12.40686896,0.01646365,0.062045231,0.05995163,-43.7044758,-23.28036177,75.84889092
6/8/20 15:02,13.33506737,0.02048108,0.051076024,0.056933494,-46.57805366,-22.4429992,75.86089532
6/8/20 14:23,14.91645139,0.0070011,0.065195643,0.066660535,-37.05624785,-18.50908277,75.87618448
6/8/20 14:40,13.07886427,0.014529705,0.04757007,0.059280977,-42.19301871,-19.17784777,75.89662723
6/8/20 15:01,13.16728987,0.019860488,0.055674448,0.052603034,-45.12890006,-21.6005627,75.91296116
6/8/20 14:28,11.09626406,1.00E-04,0.08291449,0.05038507,-30.68476105,-13.95024314,75.91546738
6/8/20 14:32,11.86030606,0.005176824,0.072871251,0.057873285,-38.95174161,-15.78084033,75.92272983
6/8/20 14:11,15,0.012712889,0.074636337,0.09559826,-48.29310649,-20.22177737,75.92938592
6/8/20 14:18,11.37339386,1.00E-04,0.082159909,0.057395573,-34.59555751,-16.56427502,75.95485433
6/8/20 14:52,13.08006951,0.019787807,0.055474542,0.054908918,-45.09332546,-20.78559322,75.97357999
6/8/20 15:01,13.41725419,0.018545341,0.052915826,0.055850412,-44.78032574,-21.26218172,75.98791828
6/8/20 15:04,13.79213413,0.019499342,0.051067708,0.054142467,-45.75690616,-22.34016451,75.99348385
6/8/20 14:56,13.25090154,0.017361291,0.056155155,0.05038146,-43.61133566,-21.26134707,76.0119984
6/8/20 14:32,12.56190367,0.018843985,0.063836295,0.063519966,-43.71142035,-19.52911566,76.04733995
6/8/20 14:56,13.4614469,0.019437441,0.054359955,0.056153835,-44.76390437,-21.37592911,76.05273023
6/8/20 14:36,11.5894167,0.011610438,0.059157695,0.049467997,-41.24981815,-18.88849837,76.05476055
6/8/20 14:15,10.54567673,0.0225452,0.086212245,0.049627754,-40.48024438,-22.57751007,76.09623438
6/8/20 14:24,14.12152633,0.02023084,0.049045917,0.073277737,-46.57004993,-19.05523066,76.10423141
6/8/20 14:51,13.31009469,0.018744197,0.055097431,0.056865765,-45.39349371,-20.21140773,76.11262965
6/8/20 14:07,3.52356592,1.00E-04,0.087723758,0.04444114,-29.29670062,-13.64060503,76.14053317
6/8/20 14:02,8.664184562,0.01615144,0.088417354,0.009755733,-42.01515646,-18.29839666,76.1698031
6/8/20 14:37,13.07605846,0.009767332,0.068801086,0.055029831,-40.07844736,-16.11767492,76.1879317
6/8/20 14:11,11.33937312,0.02274903,0.07454166,0.069540541,-43.26318905,-22.92006159,76.19146402
6/8/20 14:28,12.79785713,0.008253678,0.072976472,0.065515176,-41.19916481,-14.62305859,76.21942992
6/8/20 14:48,13.10021177,0.0209321,0.053208835,0.055620381,-45.86695335,-21.11337563,76.25627234
6/8/20 14:34,11.50126993,0.021229501,0.063819791,0.050146047,-38.7967246,-22.43353046,76.26069761
6/8/20 14:54,13.53830799,0.017433838,0.052476749,0.055760742,-44.35374158,-20.78174225,76.26464955
6/8/20 14:15,14.32133681,1.00E-04,0.071009058,0.078388201,-28.98102888,-17.30033324,76.26682306
6/8/20 14:32,11.84069918,0.015169858,0.066799339,0.0541396,-37.65620893,-18.97335876,76.28555305
6/8/20 14:38,13.59762804,0.018312213,0.05150841,0.05209092,-46.05579262,-18.82547913,76.28783328
6/8/20 14:38,13.21644252,0.014882817,0.056077683,0.054012629,-44.62129865,-22.08809395,76.30818203
6/8/20 14:31,12.52670974,0.017749397,0.06188104,0.066513049,-44.61481027,-19.52932222,76.34077234
6/8/20 14:45,12.82728874,0.014543206,0.056921767,0.05471017,-42.67298695,-20.08001918,76.37574754
6/8/20 14:45,13.98366093,0.015623535,0.053289357,0.062027192,-45.71839003,-19.96357063,76.37648878
6/8/20 14:49,13.55757318,0.019937915,0.053293415,0.060399845,-47.06937962,-21.01512804,76.38476162
6/8/20 14:29,11.88464125,0.007568095,0.081102235,0.058901731,-40.64072441,-17.31904509,76.4040902
6/8/20 14:10,13.01613921,1.00E-04,0.095258355,0.08036085,-36.86631472,-11.86035504,76.41950985
6/8/20 14:20,10.82873946,0.02579132,0.074420648,0.076150861,-44.72481375,-23.09641003,76.42992806
6/8/20 14:40,13.0585837,0.024589645,0.052810444,0.058962363,-46.16307043,-21.11500025,76.44303284
6/8/20 14:46,13.42107439,0.017741491,0.053267149,0.05568758,-43.75149313,-20.56329471,76.44337798
6/8/20 14:59,13.63762182,0.019417615,0.051839198,0.050750038,-43.81342962,-22.23833266,76.4526262
6/8/20 14:08,13.52318619,0.007989019,0.1,0.089464614,-38.14194626,-15.87638075,76.46680056
6/8/20 14:16,13.68388103,1.00E-04,0.070425725,0.085404139,-28.43247613,-11.40425849,76.47879005
6/8/20 14:51,13.40350078,0.017234376,0.054544221,0.058460479,-43.77066439,-20.34120837,76.48313723
