DateTime,Fsed_doc,Ksed_dom,theta_sed_dom,RMSE
2020-07-05 17:31:53,1.58719838630764,95.3022436889272,1.06878715980667,7.88552352562133
2020-07-05 17:31:43,1.58719838630764,95.3022436889272,1.06878715980667,7.88552352562133
2020-07-05 17:31:33,1.49230563612606,95.5365529406551,1.07221904553095,7.94597502684013
2020-07-05 17:31:22,1.54206782838498,94.4944974564079,1.06124672882128,8.4177286923272
2020-07-05 17:31:12,1.58719838630764,95.3022436889272,1.06878715980667,7.88552352562133
2020-07-05 17:31:02,1.59398195161788,94.3707416139454,1.06468214583087,8.14053790954633
2020-07-05 17:30:52,1.50268657192891,94.8216754005221,1.06594932240777,8.22346572305509
2020-07-05 17:30:42,1.55092544601407,94.6007485981288,1.06251309711719,8.26364248650961
2020-07-05 17:30:32,1.37616355160893,94.8247861747119,1.067998665899,8.89130123442504
2020-07-05 17:30:22,1.46204095069338,94.5350576500077,1.06215687364365,8.28979320068058
2020-07-05 17:30:12,1.43580863496524,94.8080973213587,1.06500870993837,8.24417592032943
2020-07-05 17:30:01,1.5047130465696,94.7560005152258,1.06335365226544,8.08203268159013
2020-07-05 17:29:51,1.51671571664535,94.4444793972902,1.06439322636249,7.87187913120084
2020-07-05 17:29:41,1.55251212841326,94.4081583942778,1.06294001836813,8.01572445982049
2020-07-05 17:29:31,1.52153970975286,94.9983146753316,1.06564330495785,7.55963367124884
2020-07-05 17:29:21,1.48167182351977,94.5324895447543,1.06248169783096,8.65749727218207
2020-07-05 17:29:11,1.54512918780523,94.6014944785723,1.06160173508974,8.01067522955868
2020-07-05 17:29:01,1.46692893297829,94.5995010641009,1.06322347346332,7.92908357397033
2020-07-05 17:28:51,1.41428256826921,94.4886784313518,1.06281060421325,7.80455943698975
2020-07-05 17:28:41,1.60262774208654,94.3831652146785,1.05997961071146,7.96762849976014
2020-07-05 17:28:31,1.55231051040356,94.5508816405652,1.06270608997806,7.69286021214761
2020-07-05 17:28:20,1.62141993048418,94.5518421553104,1.06295669900868,8.37942906338178
2020-07-05 17:28:10,1.48148579747182,94.6311855431749,1.06369726389626,8.57270848906656
2020-07-05 17:28:00,1.51665929083162,94.3731752378967,1.06162475884277,8.1968048621526
2020-07-05 17:27:50,1.52493511250134,94.2244924053146,1.06052690988633,8.34304367672989
2020-07-05 17:27:40,1.50575634772168,94.4786789501645,1.06173591376656,8.04035301103214
2020-07-05 17:27:30,1.6120741573789,94.23943901101,1.06199752182528,7.83876481991608
2020-07-05 17:27:19,1.51914528654614,94.1495060549839,1.05802566635145,7.79105835306823
2020-07-05 17:27:09,1.53591073405423,94.5656618269457,1.06311687794041,7.71890483278115
2020-07-05 17:26:59,1.54299380512664,94.5140611364022,1.06097317855701,8.30594939380484
2020-07-05 17:26:49,1.56565053282094,94.4098434953086,1.06153430362275,8.15324696131451
2020-07-05 17:26:38,1.58288667922394,94.4597889923094,1.06143016356235,7.8410062351487
2020-07-05 17:26:27,1.50077741131992,94.3943511165269,1.05934377656509,8.11466694847594
2020-07-05 17:26:16,1.5501921497498,94.5861933168727,1.06103001178276,8.04921227723346
2020-07-05 17:26:05,1.52771027143052,94.4776011647682,1.06065978523232,7.93448950073545
2020-07-05 17:25:54,1.53659263294288,94.3259597886238,1.06051121683262,8.25954578024551
2020-07-05 17:25:43,1.49763724473302,94.3773886335733,1.05981520369026,7.85949276528187
2020-07-05 17:25:33,1.48572063932056,94.4641822160258,1.06064188807308,7.71796801833015
2020-07-05 17:25:22,1.51660418799197,94.2559835384684,1.05984213851536,7.99374352409219
2020-07-05 17:25:11,1.55331961843174,94.3491993577497,1.06010686364259,7.88834790899308
2020-07-05 17:25:00,1.52243362850529,94.3207998237355,1.05862908121531,7.91844508154911
