DateTime,Kpom_hydrol,Kdom_minerl,RMSE
2021-02-19 11:42:31,4.36381928553671,2.60674814800183,7.59589118810701
2021-02-19 11:42:19,4.36381928553671,2.60674814800183,7.59589118810701
2021-02-19 11:42:08,1,1,7.85502763683443
2021-02-19 11:41:56,1.33914234141391,1.11439558813292,7.5960457893167
2021-02-19 11:41:45,3.11109999206128,2.18358392950747,8.01883587617214
2021-02-19 11:41:34,2.31608239261851,1.16609050944308,8.51669643558666
2021-02-19 11:41:23,6.23463901037202,3.52251017062724,7.77363559958268
2021-02-19 11:41:12,4.36381928553671,2.60674814800183,7.59589118810701
2021-02-19 11:41:01,1,1,7.85502763683443
2021-02-19 11:40:48,1,1,7.85502763683443
2021-02-19 11:40:37,1.06736349004976,1,8.85505118329211
2021-02-19 11:40:26,3.87729661556628,2.45691192056377,7.60900874740577
2021-02-19 11:40:16,1,1,7.85502763683443
2021-02-19 11:40:04,1.38655990322787,1,7.9886605984188
2021-02-19 11:39:53,3.40888385903102,2.16800871308072,8.08853457141019
2021-02-19 11:39:42,2.08183372052731,1.0445196336367,7.81383962580909
2021-02-19 11:39:31,2.00996302582968,1.10314957816002,8.2260649339342
2021-02-19 11:39:20,2.29178437302127,1.71156040850856,8.11004866781924
2021-02-19 11:39:09,1.15586309396088,1,7.93084111434171
2021-02-19 11:38:58,5.07978951822786,3.50294062010673,7.95879149855375
2021-02-19 11:38:47,1.42757833162829,1,7.82907881228559
2021-02-19 11:38:35,1.40510978356527,1,8.07399086155115
2021-02-19 11:38:21,2.30926027919237,1,8.49350128330449
2021-02-19 11:38:07,1.98865718613836,1.27652636376002,8.17655240656948
2021-02-19 11:37:53,4.3581147254639,2.41028933969291,7.81457601439622
2021-02-19 11:37:40,3.75401840372853,2.21498576459999,8.51189997735925
2021-02-19 11:37:25,1.30765729580779,1.01765750714025,8.32797690916658
2021-02-19 11:37:09,2.3987257545369,1.62535282120448,8.32532024688131
2021-02-19 11:36:40,3.92650829327915,1.91325874071946,7.83106604731605
2021-02-19 11:36:11,3.1265011544637,2.13534490973598,7.93127185698023
2021-02-19 11:35:39,4.49337290347795,2.94621721756903,8.82224671417086
2021-02-19 11:35:07,3.98947774004112,2.43887305696977,8.18751054093535
2021-02-19 11:34:42,2.77213785862557,2.10460415312739,7.69516947556188
2021-02-19 11:34:16,5.48455244253643,3.82496723686716,8.73394875027819
2021-02-19 11:33:50,4.54496529141837,2.47578599346941,7.44159079400443
2021-02-19 11:33:27,7.33317094025824,4.7451891734038,8.70353291792317
2021-02-19 11:33:03,6.77241838095722,4.83553912849869,8.25510858027507
2021-02-19 11:32:30,7.67216623988783,4.09695732535598,8.92616419286881
2021-02-19 11:32:03,6.16068535164621,3.97622468785706,8.15111258065589
2021-02-19 11:31:37,6.27331906574943,3.41387603401132,8.73544565613249
2021-02-19 11:31:12,8.47108856317263,4.20314561885228,7.85350921534176
2021-02-19 11:30:46,4.98958674951346,3.23888290921138,8.31241839279038
2021-02-19 11:30:23,6.46546448347233,4.11064561658291,7.69463444742792
2021-02-19 11:29:53,2.88117195357218,2.90796725004874,8.43527709357913
2021-02-19 11:29:28,3.90679851932471,2.53295420133583,8.34997667422986
2021-02-19 11:29:08,4.8007613101923,2.89550090665987,7.95718758648518
2021-02-19 11:28:48,3.59050012172964,1.98687491979589,7.83345575706508
2021-02-19 11:28:29,6.65980529744551,3.80377969728894,7.87369572453677
2021-02-19 11:28:10,3.8538983100877,2.9163110775076,8.39807514826436
2021-02-19 11:27:50,6.05780157066993,3.86029416065095,7.73180666793623
2021-02-19 11:27:29,1.55640045449885,2.35764413371316,8.58896027861849
2021-02-19 11:27:11,6.9284361925931,2.10163056209172,8.30698215164597
2021-02-19 11:26:51,1.96083452841551,1.66000890729884,8.60463428751221
2021-02-19 11:26:30,4.31583554774396,2.54933850478111,7.93359697121752
2021-02-19 11:26:12,6.08518363197729,3.49909658431796,8.0997009492582
2021-02-19 11:25:52,3.88013047061947,2.5507957806579,8.08867175223452
2021-02-19 11:25:30,7.34525627588298,4.17255631107471,8.18465227719266
2021-02-19 11:25:03,2.87868227799555,1.09408847427449,8.38410037279572
2021-02-19 11:24:34,2.04235306920049,1.49491092304427,8.26502055276446
2021-02-19 11:24:10,5.80261563196476,3.05395368475835,8.19638579127205
2021-02-19 11:23:49,5.02881917318194,2.32735719872974,7.83905277343416
2021-02-19 11:23:28,1.86738984579796,1.30633118847678,8.22971502653941
2021-02-19 11:23:03,4.1740658732343,2.6172276639129,7.31012368497472
2021-02-19 11:22:28,10.9532903539667,6.77354332232194,7.6731523585663
2021-02-19 11:22:01,5.80566483749339,1.52394229112086,8.54012477415234
2021-02-19 11:21:31,4.61297035489839,1.71128218447284,7.91083301509535
2021-02-19 11:20:58,1.38048416796623,1.6001077903528,7.78197700742976
2021-02-19 11:20:33,2.25787375823387,1.34123288885706,7.46788811580114
2021-02-19 11:20:02,3.38287421874629,2.1201255765212,7.99935782836062
2021-02-19 11:19:28,1.61689937374276,2.74814783349278,7.91417343811769
2021-02-19 11:19:01,3.94536442016468,2.50769981643184,7.36524335149806
2021-02-19 11:18:33,6.87751616711924,4.77336938454036,7.46968546538837
2021-02-19 11:18:09,1,1,7.85502763683443
2021-02-19 11:17:44,3.75089218828324,2.84253680520917,7.61226403408793
2021-02-19 11:17:09,3.39425725700949,1.85651909586369,8.52956916701093
2021-02-19 11:16:33,1,1,7.85502763683443
2021-02-19 11:16:06,1,2.28803669308353,8.2677905700631
2021-02-19 11:15:36,1,1.9557701876111,7.94721134092878
2021-02-19 11:14:59,4.11552411915868,1.90339886633576,8.11263392708511
2021-02-19 11:14:20,1,1.45821766370677,8.47298990253089
2021-02-19 11:13:57,2.18811213932853,1,8.23898295083964
2021-02-19 11:13:33,1,1,7.85502763683443
2021-02-19 11:13:04,2.8681426226402,2.67253308162225,8.56677456826625
2021-02-19 11:12:29,1,2.43414909586011,7.43454118042461
2021-02-19 11:11:55,1,1,7.85502763683443
2021-02-19 11:11:27,3.7970604928779,1.50243889221145,8.6954224814957
2021-02-19 11:11:00,4.45281230899581,1.26548121922043,8.19288451199801
2021-02-19 11:10:35,9.05892722397723,4.48275783457134,8.29811994893351
2021-02-19 11:10:11,1,1,7.85502763683443
2021-02-19 11:09:41,7.12416576567018,4.61823857143593,8.44384804255814
2021-02-19 11:09:17,3.55800820816646,1.85220344984248,7.53013584893317
2021-02-19 11:08:53,1.14025741325645,1,7.2306079815816
2021-02-19 11:08:28,1.54479029425831,1,8.54817686146428
2021-02-19 11:08:04,1,1,7.85502763683443
2021-02-19 11:07:40,2.89743987241965,2.97793857034603,7.97968249815673
