"DateTime","Depth","Observed_NIT_amm","Modeled_NIT_amm"
2014-04-21,0.1,0.886917960088692,0.122235966697948
2014-04-21,9,0.498891352549889,1.31256768475111
2014-04-28,0.1,1.77383592017738,0.133214038622769
2014-04-28,9,0.554323725055432,1.8532166913303
2014-05-05,0.1,1.05321507760532,0.171208300139413
2014-05-05,5,0.554323725055432,0.97749106471352
2014-05-05,9,1.10864745011086,2.43463105563316
2014-05-12,0.1,0.221729490022173,0.146696575733008
2014-05-12,9,0.554323725055432,3.07391216981074
2014-05-19,0.1,0.221729490022173,0.188123191153684
2014-05-19,5,0.388026607538803,1.81223158010705
2014-05-19,9,0.498891352549889,3.70488655774829
2014-05-26,0.1,0.388026607538803,0.187180235178272
2014-05-26,5,0.498891352549889,2.21844609492744
2014-05-26,9,0.498891352549889,4.31223260934204
2014-06-02,0.1,0.277161862527716,0.226834587068963
2014-06-02,9,0.498891352549889,4.90026601186645
2014-06-09,0.1,0.332594235033259,0.291377870607985
2014-06-09,5,1.88470066518847,3.05940482470124
2014-06-09,9,2.60532150776053,5.47663421146161
2014-06-16,0.1,1.88470066518847,0.513883216536517
2014-06-16,9,6.87361419068736,6.16412765222299
2014-06-23,0.1,0.498891352549889,0.658330355897337
2014-06-23,9,9.81152993348115,7.03195249448017
2014-06-29,0.1,0.221729490022173,0.821819602730152
2014-06-29,5,1.21951219512195,4.79431359757391
2014-06-29,9,11.1973392461197,7.98051442684482
2014-06-30,0.1,0.277161862527716,0.825759286179124
2014-06-30,5,0.776053215077605,4.91033933656153
2014-06-30,9,3.21507760532151,8.16208400668316
2014-07-07,0.1,0.277161862527716,0.867677250537153
2014-07-07,5,0.554323725055432,5.72853264380524
2014-07-07,9,1.77383592017738,9.44292376760904
2014-07-14,0.1,0.277161862527716,0.504403791627489
2014-07-14,5,0.554323725055432,6.55130453202078
2014-07-14,9,2.10643015521064,10.7065727514182
2014-07-21,0.1,0,0.513874004741629
2014-07-21,5,0.221729490022173,7.56656699307783
2014-07-21,9,0.554323725055432,11.9811003412133
2014-07-28,0.1,0.831485587583149,0.429410918801976
2014-07-28,5,0.443458980044346,8.56276871447291
2014-07-28,9,0.554323725055432,13.2174461649435
2014-08-04,0.1,0.110864745011086,0.360132248069321
2014-08-04,5,0.776053215077605,9.55339280955033
2014-08-04,9,5.04434589800444,14.5634035842746
2014-08-11,0.1,0.110864745011086,0.325228985048827
2014-08-11,5,0.665188470066519,10.9147895870341
2014-08-11,9,9.75609756097561,16.7018155407255
2014-08-18,0.1,0.277161862527716,0.517728303687095
2014-08-18,5,0.332594235033259,12.8167630984513
2014-08-18,9,46.0088691796009,20.5272253377079
2014-08-25,0.1,0.221729490022173,0.359645443379184
2014-08-25,5,0.16629711751663,14.9490501677195
2014-08-25,9,0.388026607538803,24.9152524535991
2014-09-03,0.1,0.221729490022173,0.464534958061174
2014-09-03,5,0.554323725055432,17.1668478539066
2014-09-03,9,0.332594235033259,28.8981858503583
2014-09-08,0.1,0.221729490022173,0.441141143082794
2014-09-08,5,0.720620842572062,18.3697524175439
2014-09-08,9,0.665188470066519,30.7269416560394
2014-09-15,0.1,0.221729490022173,0.417279667934129
2014-09-15,5,1.27494456762749,19.2973597259204
2014-09-15,9,1.94013303769401,32.9610291007719
2014-09-22,0.1,0.221729490022173,0.779916780473772
2014-09-22,5,0.388026607538803,16.5768979606217
2014-09-22,9,1.77383592017738,34.8656950978438
2014-09-29,0.1,0.16629711751663,0.282805310070611
2014-09-29,5,0.388026607538803,13.5975575484582
2014-09-29,9,0.554323725055432,36.696920728372
2014-10-06,0.1,0.443458980044346,0.971355913077806
2014-10-06,5,0.332594235033259,2.17566547233362
2014-10-06,9,0.443458980044346,31.1272617052286
2014-10-15,0.1,0.277161862527716,0.327624484159149
2014-10-15,5,0.16629711751663,4.2371236357585
2014-10-15,9,1.10864745011086,24.8636167898808
2014-10-23,0.1,0.16629711751663,1.09167626736217
2014-10-23,5,0.332594235033259,1.13994146456979
2014-10-23,9,0.221729490022173,1.63892029778872
2014-11-10,0.1,0.16629711751663,0.211064623555222
2014-11-10,5,0.221729490022173,0.249079597151537
