wind_factor,sw_factor,lw_factor,coef_mix_conv,coef_wind_stir,coef_mix_shear,coef_mix_turb,coef_mix_KH,coef_mix_hyp,ce,ch,cd,sed_temp_mean,sed_temp_mean,sed_temp_amplitude,sed_temp_amplitude,sed_temp_peak_doy,sed_temp_peak_doy
-3569.65875851559,7993.29305862831,13831.2593931592,-763.218148578975,-2439.01367198357,0,1589.11465099682,1340.80827824894,-4245.83661750702,-1258.00023590136,-2617.39430960363,3552.47469971235,13420.4246492637,-11595.0053287851,1398.37732247568,816.338087047742,8.68062240945114,-1703.43993135166
51.5848982803153,-8271.1085261393,-13720.1617330238,719.496153547476,813.119774441778,0,-915.331435336961,1830.69221469352,497.407202111083,507.35690975314,6972.416688243,-2632.14070037417,-11993.0443320459,-18699.823325841,2103.81542701146,-10097.0657079597,4844.01672633105,-208.62369519525
-1422.7517126121,-4695.1967317075,10981.8865224932,-5121.98897502445,-964.679334403417,0,3535.55928675421,-1520.73162277167,4630.88484257203,-3616.59717200968,-4648.2313316749,-683.881209143781,-8485.31741899406,-15848.5917487094,2641.92780860059,967.067076388436,-2598.11639081755,-2795.23781947733
