DateTime,Rdom_minerl,Rdomr_minerl,RMSE
2020-06-10 17:16:59,0.0128575342582584,0.000103027144620179,125.387801020991
2020-06-10 17:16:50,0.0128575342582584,0.000103027144620179,125.387801020991
2020-06-10 17:16:42,0.0128575342582584,0.000103027144620179,125.387801020991
2020-06-10 17:16:32,0.0128614239090434,0.000102523273346784,125.571724485915
2020-06-10 17:16:24,0.0133082679052041,0.000102662261136727,125.586214665351
2020-06-10 17:16:15,0.0131802218418846,0.000102782093540863,125.468331536419
2020-06-10 17:16:07,0.0130741022134565,0.000102330188524754,125.517000493278
2020-06-10 17:15:58,0.0130256748086705,0.000102694383921175,125.596418671712
2020-06-10 17:15:50,0.0131449385618237,0.000103862225117737,125.723177648233
2020-06-10 17:15:42,0.0129449312519117,0.000102844082924313,125.828086986191
2020-06-10 17:15:33,0.0128612928717448,0.000102851314599717,125.687600021528
2020-06-10 17:15:25,0.013327479288651,0.000102831549181911,125.781631169996
2020-06-10 17:15:16,0.0131210350217099,0.000102720511680017,125.679631714778
2020-06-10 17:15:08,0.0128150777265472,0.000103279683977187,125.700899914962
2020-06-10 17:14:59,0.0131405802514314,0.000102421616723736,125.392690651663
2020-06-10 17:14:51,0.0131746428735305,0.000103022707468067,125.579396620098
2020-06-10 17:14:41,0.0131993951905154,0.000103700873040446,125.529082944635
2020-06-10 17:14:30,0.01330641291014,0.000102475390817666,125.467424204409
2020-06-10 17:14:22,0.0131649696015292,0.000103240949080305,125.864650443405
2020-06-10 17:14:14,0.013216511427757,0.000103592106200893,125.443629122436
2020-06-10 17:14:05,0.0135403685175858,0.000102156428317465,125.685323457411
2020-06-10 17:13:57,0.012987891077451,0.000102659422125752,125.447923079753
2020-06-10 17:13:48,0.0134276822779752,0.000102198093456827,125.546076022871
2020-06-10 17:13:39,0.0131513672763527,0.0001026583045792,125.522365532909
2020-06-10 17:13:31,0.0133541336950291,0.000102813108375981,125.390232646719
2020-06-10 17:13:22,0.0132971374303081,0.000103426591685272,125.474104673934
2020-06-10 17:13:13,0.0128531073464982,0.000103506292433897,125.703387254873
2020-06-10 17:13:04,0.012826155309572,0.000102995527668212,125.740499307904
2020-06-10 17:12:53,0.012764487244673,0.000104038704670688,125.712512302221
2020-06-10 17:12:44,0.0132603852734454,0.000102899279219703,125.550235427358
2020-06-10 17:12:35,0.0133606093971376,0.000102672505808676,125.450199420265
2020-06-10 17:12:27,0.0132132709958488,0.000102625820079752,125.776401378454
2020-06-10 17:12:19,0.0119618682002358,0.000104187801178101,125.769538656491
2020-06-10 17:12:10,0.0128794503382243,0.000103654303752895,125.710576120225
2020-06-10 17:12:02,0.0133627535931887,0.00010410666746341,125.482343949714
2020-06-10 17:11:53,0.0126730690941455,0.000104424227711947,125.734483809653
2020-06-10 17:11:45,0.0128694433164936,0.000103110898065885,125.794014056982
2020-06-10 17:11:37,0.0126165549957608,0.000103067826373631,125.471736825163
2020-06-10 17:11:28,0.0130915044190133,0.00010289433198179,125.831984326115
2020-06-10 17:11:20,0.0132196235024854,0.000101725979931756,125.861573012681
2020-06-10 17:11:12,0.0127024834207525,0.000104480255786577,125.640915852391
2020-06-10 17:11:03,0.0130980170971473,0.000103182333399371,125.789827307013
2020-06-10 17:10:55,0.0132515608740534,0.00010311757432864,125.417773687671
2020-06-10 17:10:47,0.0126652885991571,0.000101648516382472,125.700088277738
2020-06-10 17:10:38,0.0127162436430606,0.000103124531923911,125.756569725827
2020-06-10 17:10:30,0.0131170062862296,0.000102686837003328,125.393526638157
