DateTime,Kpom_hydrol,Kdom_minerl,RMSE
2/19/21 9:56,1,1,7.855027637
2/19/21 9:56,1,1,7.855027637
2/19/21 9:54,1,1,7.855027637
2/19/21 9:47,1,1,7.855027637
2/19/21 9:46,1,1,7.855027637
2/19/21 9:46,1,1,7.855027637
2/19/21 9:45,1,1,7.855027637
2/19/21 9:41,1,1,7.855027637
2/19/21 8:57,1,1,7.855027637
2/19/21 9:33,12.70942649,1,7.858572736
2/19/21 10:00,9.498304091,1,7.886074592
2/19/21 11:03,3.064103446,1,7.893656198
2/19/21 8:58,20.52121567,1,7.893766402
2/19/21 10:04,8.488217305,1,7.905995025
2/19/21 9:15,23.80364062,1,7.90676191
2/19/21 9:01,7.528336836,1,7.909826743
2/19/21 11:39,1.155863094,1,7.930841114
2/19/21 10:05,7.66379893,1,7.939461792
2/19/21 9:09,21.51323732,1,7.940702455
2/19/21 10:16,10.49966134,1,7.953371673
2/19/21 9:38,2.380188506,1,7.972051079
2/19/21 11:40,1.386559903,1,7.988660598
2/19/21 9:12,28.83577934,1,8.017558539
2/19/21 9:08,33.95173357,1,8.033209916
2/19/21 9:44,1.768425089,1,8.039580022
2/19/21 10:58,4.520055002,1,8.053752686
2/19/21 8:58,100,1,8.060210945
2/19/21 8:56,100,1,8.060210945
2/19/21 10:18,6.221240066,1,8.071283335
2/19/21 11:38,1.405109784,1,8.073990862
2/19/21 9:00,34.16199881,1,8.134538332
2/19/21 9:36,10.40276908,1,8.143248288
2/19/21 10:13,11.27523382,1,8.164499718
2/19/21 11:04,4.379738479,1,8.194143015
2/19/21 9:02,20.48416298,1,8.211738108
2/19/21 10:31,6.848357678,1,8.220381619
2/19/21 9:54,13.3297153,1,8.22191944
2/19/21 8:57,24.81748778,1,8.224022075
2/19/21 11:13,2.188112139,1,8.238982951
2/19/21 8:58,7.358085565,1,8.257053278
2/19/21 9:56,2.326007918,1,8.269786316
2/19/21 10:16,12.8767768,1,8.293342864
2/19/21 8:54,4.384623499,1,8.335532068
2/19/21 9:32,14.89841753,1,8.369028185
2/19/21 8:57,74.65257634,1,8.38590714
2/19/21 10:12,10.44663439,1,8.477272124
2/19/21 11:38,2.309260279,1,8.493501283
2/19/21 10:01,3.141092015,1,8.51738028
2/19/21 10:17,7.131333662,1,8.534453658
2/19/21 10:08,3.853671677,1,8.546737598
2/19/21 11:08,1.544790294,1,8.548176861
2/19/21 10:44,4.617873407,1,8.571023343
2/19/21 9:00,1.369237082,1,8.639214962
2/19/21 9:02,32.01856029,1,8.674092417
2/19/21 9:13,29.46677603,1,8.713960214
2/19/21 11:01,4.3592582,1,8.729604877
2/19/21 9:39,21.32360331,1,8.779921725
2/19/21 9:06,58.03989442,1,8.808159579
2/19/21 11:40,1.06736349,1,8.855051183
2/19/21 9:02,26.03703458,1,9.04956818
2/19/21 11:37,1.307657296,1.017657507,8.327976909
2/19/21 11:39,2.081833721,1.044519634,7.813839626
2/19/21 11:25,2.878682278,1.094088474,8.384100373
2/19/21 10:26,12.72917651,1.096010449,7.96986414
2/19/21 8:54,14.90552447,1.098668935,7.219102122
2/19/21 11:39,2.009963026,1.103149578,8.226064934
2/19/21 11:41,1.339142341,1.114395588,7.596045789
2/19/21 10:18,8.083431924,1.157048863,7.757463624
2/19/21 10:19,11.44206324,1.164355835,8.074492821
2/19/21 11:41,2.316082393,1.166090509,8.516696436
2/19/21 11:11,4.452812309,1.265481219,8.192884512
2/19/21 11:38,1.988657186,1.276526364,8.176552407
2/19/21 11:23,1.867389846,1.306331188,8.229715027
2/19/21 9:57,9.993121734,1.313249194,7.719821944
2/19/21 11:20,2.257873758,1.341232889,7.467888116
2/19/21 10:14,15.49330794,1.361209477,7.893196967
2/19/21 9:09,14.23978014,1.375473816,8.10064601
2/19/21 11:01,4.503182924,1.409905477,8.227555989
2/19/21 10:07,19.55280542,1.448995539,8.31336
2/19/21 11:14,1,1.458217664,8.472989903
2/19/21 11:24,2.042353069,1.494910923,8.265020553
2/19/21 11:11,3.797060493,1.502438892,8.695422481
2/19/21 10:35,1,1.519966021,7.526926323
2/19/21 11:22,5.805664837,1.523942291,8.540124774
2/19/21 10:18,14.23115746,1.524421228,8.277559943
2/19/21 9:39,16.55023353,1.587649998,7.772983788
2/19/21 11:20,1.380484168,1.60010779,7.781977007
2/19/21 11:37,2.398725755,1.625352821,8.325320247
2/19/21 11:26,1.960834528,1.660008907,8.604634288
2/19/21 9:31,33.57348989,1.676604533,7.63971906
2/19/21 11:21,4.612970355,1.711282184,7.910833015
2/19/21 11:39,2.291784373,1.711560409,8.110048668
2/19/21 10:27,8.66287215,1.72110262,8.336448694
2/19/21 9:58,14.16603752,1.735020294,7.734234937
2/19/21 10:55,7.671904618,1.736103824,7.102966624
2/19/21 10:34,3.223741211,1.753564623,7.275806184
2/19/21 11:09,3.558008208,1.85220345,7.530135849
2/19/21 11:17,3.394257257,1.856519096,8.529569167
2/19/21 11:04,4.907061098,1.866084429,7.843853851
2/19/21 11:14,4.115524119,1.903398866,8.112633927
2/19/21 11:36,3.926508293,1.913258741,7.831066047
2/19/21 10:38,6.099947287,1.929701833,7.367502977
2/19/21 11:15,1,1.955770188,7.947211341
2/19/21 11:28,3.590500122,1.98687492,7.833455757
2/19/21 9:13,28.96027246,2.005875181,8.201606344
2/19/21 10:33,8.908401494,2.075398059,8.49788997
2/19/21 9:51,2.706002346,2.081929077,7.82963659
2/19/21 11:27,6.928436193,2.101630562,8.306982152
2/19/21 11:34,2.772137859,2.104604153,7.695169476
2/19/21 10:58,7.546416065,2.11758032,8.1860119
2/19/21 11:20,3.382874219,2.120125577,7.999357828
2/19/21 10:35,4.270188827,2.133410254,8.164126628
2/19/21 11:36,3.126501154,2.13534491,7.931271857
2/19/21 10:26,12.3258105,2.145829393,8.052049723
2/19/21 11:39,3.408883859,2.168008713,8.088534571
2/19/21 11:41,3.111099992,2.18358393,8.018835876
2/19/21 9:00,62.29290157,2.213813995,8.540281688
2/19/21 11:37,3.754018404,2.214985765,8.511899977
2/19/21 11:02,6.541763168,2.235441102,8.190366821
2/19/21 10:10,11.1963662,2.24191694,8.552705228
2/19/21 10:40,5.874824171,2.242802505,8.537531152
2/19/21 11:16,1,2.288036693,8.26779057
2/19/21 10:22,8.921600002,2.293247979,8.547331967
2/19/21 10:15,12.3731444,2.317586511,9.12089892
2/19/21 10:20,8.837220592,2.325981311,8.624539658
2/19/21 11:23,5.028819173,2.327357199,7.839052773
2/19/21 11:27,1.556400454,2.357644134,8.588960279
2/19/21 10:57,5.086231637,2.373074172,7.803944686
2/19/21 11:37,4.358114725,2.41028934,7.814576014
2/19/21 9:10,36.09217446,2.426689432,7.516031126
2/19/21 11:12,1,2.434149096,7.43454118
2/19/21 11:35,3.98947774,2.438873057,8.187510541
2/19/21 10:36,8.709963231,2.439632718,8.256327213
2/19/21 11:40,3.877296616,2.456911921,7.609008747
2/19/21 11:33,4.544965291,2.475785993,7.441590794
2/19/21 10:44,9.081443011,2.494771733,8.432443643
2/19/21 10:39,3.556422804,2.497034177,8.429936801
2/19/21 11:06,5.228986934,2.504084484,8.037784397
2/19/21 11:19,3.94536442,2.507699816,7.365243351
2/19/21 10:41,1,2.525587775,8.758449383
2/19/21 9:12,36.87993985,2.530679137,7.701777514
2/19/21 11:29,3.906798519,2.532954201,8.349976674
2/19/21 11:26,4.315835548,2.549338505,7.933596971
2/19/21 11:25,3.880130471,2.550795781,8.088671752
2/19/21 10:59,2.991336674,2.559637186,7.762251986
2/19/21 11:42,4.363819286,2.606748148,7.595891188
2/19/21 11:42,4.363819286,2.606748148,7.595891188
2/19/21 11:41,4.363819286,2.606748148,7.595891188
2/19/21 9:01,29.02380322,2.610434155,7.949232029
2/19/21 11:23,4.174065873,2.617227664,7.310123685
2/19/21 9:52,14.87451884,2.6285828,8.427643441
2/19/21 11:13,2.868142623,2.672533082,8.566774568
2/19/21 10:06,12.10195377,2.68589683,9.043992424
2/19/21 10:20,16.32551205,2.698988102,8.303304744
2/19/21 11:19,1.616899374,2.748147833,7.914173438
2/19/21 11:06,5.267622917,2.749558145,7.608982678
2/19/21 10:11,14.55948348,2.76399824,7.952529861
2/19/21 11:05,8.330216138,2.780527348,8.090430905
2/19/21 11:17,3.750892188,2.842536805,7.612264034
2/19/21 10:42,7.762708671,2.846835079,7.698765477
2/19/21 9:16,32.26123791,2.881003856,8.69160411
2/19/21 11:29,4.80076131,2.895500907,7.957187586
2/19/21 11:29,2.881171954,2.90796725,8.435277094
2/19/21 10:16,10.94950239,2.908252731,7.459766936
2/19/21 11:28,3.85389831,2.916311078,8.398075148
2/19/21 11:35,4.493372903,2.946217218,8.822246714
2/19/21 10:15,14.04566057,2.961071322,8.361868906
2/19/21 11:07,2.897439872,2.97793857,7.979682498
2/19/21 11:03,8.75374558,2.985556695,7.919707184
2/19/21 10:37,4.57895842,2.993318877,8.421251604
2/19/21 9:42,28.99589359,2.995050762,8.009580438
2/19/21 9:36,15.35368998,3.022165763,7.849440757
2/19/21 10:27,7.622766627,3.045029914,7.147981644
2/19/21 11:24,5.802615632,3.053953685,8.196385791
2/19/21 9:55,1.981039293,3.13270401,7.942468891
2/19/21 11:30,4.98958675,3.238882909,8.312418393
2/19/21 10:37,3.987417639,3.366551687,8.054398598
2/19/21 10:40,5.704630684,3.397481635,9.111290593
2/19/21 11:31,6.273319066,3.413876034,8.735445656
2/19/21 9:14,36.43546372,3.415739784,8.792703106
2/19/21 9:11,25.40449764,3.446506453,7.877383769
2/19/21 11:26,6.085183632,3.499096584,8.099700949
2/19/21 10:40,4.501522823,3.500131667,7.147311772
2/19/21 11:38,5.079789518,3.50294062,7.958791499
2/19/21 10:24,9.778630226,3.511337096,7.423451136
2/19/21 10:41,10.2967775,3.520000269,7.936252809
2/19/21 11:41,6.23463901,3.522510171,7.7736356
2/19/21 10:13,13.5669376,3.59491621,8.105997578
2/19/21 10:08,16.53708712,3.677949098,7.808433057
2/19/21 9:15,31.45274725,3.785275316,7.253943298
2/19/21 10:03,22.67150464,3.792370205,7.656323391
2/19/21 11:28,6.659805297,3.803779697,7.873695725
2/19/21 11:34,5.484552443,3.824967237,8.73394875
2/19/21 11:27,6.057801571,3.860294161,7.731806668
2/19/21 10:21,16.58697981,3.969489976,8.746373856
2/19/21 11:32,6.160685352,3.976224688,8.151112581
2/19/21 10:12,11.18294077,3.994646894,7.856656435
2/19/21 10:45,10.02048854,4.081083463,8.281587931
2/19/21 11:32,7.67216624,4.096957325,8.926164193
2/19/21 10:43,12.37641166,4.102905506,8.162664615
2/19/21 9:04,33.13342895,4.105425242,9.397524709
2/19/21 11:30,6.465464483,4.110645617,7.694634447
2/19/21 9:15,31.67683466,4.113512558,8.435858589
2/19/21 9:18,29.83974459,4.15011129,8.134845904
2/19/21 11:25,7.345256276,4.172556311,8.184652277
2/19/21 11:31,8.471088563,4.203145619,7.853509215
2/19/21 9:55,3.728084936,4.244043581,8.042644004
2/19/21 10:03,18.78250357,4.301210011,8.70062509
2/19/21 10:17,16.54203017,4.31537919,8.171841974
2/19/21 9:16,34.71426753,4.332584101,8.558673706
2/19/21 10:36,2.796469317,4.354919172,8.555283229
2/19/21 11:10,9.058927224,4.482757835,8.298119949
2/19/21 11:04,10.69550351,4.512724091,7.912285709
2/19/21 11:09,7.124165766,4.618238571,8.443848043
2/19/21 9:03,28.73260574,4.627537477,8.452493255
2/19/21 11:02,11.64549094,4.63595382,8.126676383
2/19/21 9:50,11.10401298,4.645617527,8.335161012
2/19/21 10:11,22.98526351,4.705145674,8.711986658
2/19/21 11:33,7.33317094,4.745189173,8.703532918
2/19/21 11:18,6.877516167,4.773369385,7.469685465
2/19/21 10:02,14.20204595,4.781294141,7.532155285
2/19/21 10:08,27.71433024,4.833799568,8.672438322
2/19/21 11:33,6.772418381,4.835539128,8.25510858
2/19/21 9:15,27.88795065,4.844901093,8.828482286
2/19/21 10:42,12.32767134,4.966150147,7.555180619
2/19/21 10:57,12.59627716,5.067815458,8.903791789
2/19/21 9:35,12.02249556,5.069336438,7.643905436
2/19/21 10:42,10.84161577,5.140409313,7.596014061
2/19/21 9:52,4.986116812,5.142263715,8.517259147
2/19/21 9:20,26.5886081,5.324013973,8.611640226
2/19/21 10:21,18.0740133,5.351373018,7.987809901
2/19/21 9:20,32.51174614,5.369264055,7.815588317
2/19/21 9:40,3.110272014,5.373842179,8.303848513
2/19/21 10:44,11.86828823,5.392415607,8.112190057
2/19/21 10:46,14.19675596,5.555971366,8.170801413
2/19/21 10:19,18.96628284,5.604646572,7.914179644
2/19/21 9:00,26.83715227,5.644072861,8.042884712
2/19/21 10:41,13.5055379,5.65116953,7.951278497
2/19/21 9:40,15.76522327,5.677960408,8.925193803
2/19/21 10:37,9.733082819,5.708268842,8.316473978
2/19/21 10:51,12.00923763,5.716212949,8.103046876
2/19/21 10:15,15.95909947,5.737916214,8.007031628
2/19/21 9:17,31.1842677,5.752672028,8.205935061
2/19/21 10:59,8.280416024,5.753355914,7.892897621
2/19/21 10:28,9.405317055,5.757805195,8.126701487
2/19/21 10:53,12.75111367,5.769244134,8.302091234
2/19/21 10:42,8.454975463,5.814277686,8.134374981
2/19/21 10:25,17.08136333,5.859954754,8.318801513
2/19/21 10:42,8.062214087,5.880095366,7.963032879
2/19/21 10:41,10.1170686,5.928426534,7.671790176
2/19/21 9:19,28.79111461,5.971298313,7.511008863
2/19/21 9:37,12.02212044,6.001448192,7.883011096
2/19/21 10:19,16.27362145,6.012856849,8.47242661
2/19/21 10:43,8.786493892,6.173752131,8.148234312
2/19/21 10:33,1,6.218801448,7.624449134
2/19/21 10:23,18.48233461,6.223638872,8.292710566
2/19/21 10:02,24.57578468,6.229148249,8.484771847
2/19/21 10:56,13.32610446,6.262920657,7.783546027
2/19/21 9:40,1,6.303587687,7.935757919
2/19/21 9:03,47.13044562,6.314915038,8.368416781
2/19/21 10:29,17.61417204,6.349829768,8.020529214
2/19/21 9:53,2.017839052,6.394357352,7.874549225
2/19/21 10:02,17.94739296,6.436567566,8.011374061
2/19/21 9:30,26.85435843,6.549303502,8.022922363
2/19/21 10:54,13.36326591,6.56546802,8.778794125
2/19/21 10:21,16.50637234,6.574455114,7.976226862
2/19/21 10:09,16.86196992,6.646168616,8.17362287
2/19/21 9:11,32.34539895,6.667636259,8.093070635
2/19/21 10:53,12.49513345,6.696208737,8.194703977
2/19/21 10:13,27.43454333,6.699482213,7.650594223
2/19/21 10:01,13.54313316,6.743067278,8.589374447
2/19/21 10:44,13.72349495,6.744716998,7.396611847
2/19/21 11:00,15.98694741,6.76443682,7.75640866
2/19/21 11:22,10.95329035,6.773543322,7.673152359
2/19/21 10:06,20.13717667,6.778442673,7.707882027
2/19/21 10:45,15.24624797,6.807378331,8.603892754
2/19/21 10:55,15.07125003,6.948715162,7.943352105
2/19/21 10:40,16.59239959,6.953154931,7.401362111
2/19/21 9:08,32.46499263,6.972959223,8.438531509
2/19/21 10:54,12.24360127,7.010001826,7.567179685
2/19/21 9:45,19.31552655,7.058236324,8.634540346
2/19/21 9:20,36.27839428,7.079782747,7.916100192
2/19/21 10:20,20.81821356,7.092223683,8.609606018
2/19/21 10:52,14.7452655,7.093447681,8.899304588
2/19/21 10:22,19.4767066,7.106550533,8.427069529
2/19/21 9:49,26.58970711,7.108554456,8.788802926
2/19/21 10:49,11.25124524,7.135396472,7.933158523
2/19/21 10:49,15.80522784,7.196766816,8.182304444
2/19/21 9:17,39.66276419,7.223769996,8.63963911
2/19/21 10:05,23.50051008,7.279404006,7.535183196
2/19/21 10:43,14.52882559,7.299875573,8.72299688
2/19/21 10:10,24.56483625,7.307120993,8.778822544
2/19/21 10:43,12.6232482,7.392390935,7.471782997
2/19/21 9:43,21.95770554,7.396964399,8.539951999
2/19/21 10:28,20.22020551,7.423100513,8.027702524
2/19/21 10:22,17.76083327,7.432519454,8.55868124
2/19/21 9:48,15.08758241,7.487402988,9.189115324
2/19/21 10:09,19.17721515,7.557500918,8.610599955
2/19/21 9:12,43.64385869,7.600121268,8.437404274
2/19/21 9:21,32.32016767,7.655319981,8.772049534
2/19/21 9:35,1,7.691282084,8.848321654
2/19/21 9:16,32.57741318,7.718813189,7.648223541
2/19/21 10:46,17.01447056,7.764618646,8.284918385
2/19/21 9:13,34.14927557,7.859985644,8.263493453
2/19/21 9:08,25.86093704,7.935335122,8.430009836
2/19/21 9:53,3.739038577,7.99765815,8.172709773
2/19/21 10:07,18.05115579,8.059510488,8.07639958
2/19/21 9:28,38.15519432,8.17010788,7.852499351
2/19/21 10:23,19.01135024,8.217049806,8.296470409
2/19/21 10:54,16.75021737,8.248227554,8.013500976
2/19/21 9:05,32.32203839,8.300726789,8.421765788
2/19/21 9:52,22.03342911,8.302017886,8.499159871
2/19/21 9:22,32.8540232,8.338921774,8.556555159
2/19/21 10:07,21.52141042,8.369699348,8.279514819
2/19/21 10:48,19.87934889,8.42744105,9.213708708
2/19/21 9:22,30.92002119,8.44940798,8.439654543
2/19/21 9:34,16.28254956,8.461769733,8.743891671
2/19/21 10:24,18.33972158,8.496400692,8.308272337
2/19/21 10:32,8.929293224,8.544011827,7.936693223
2/19/21 10:04,21.83634138,8.549315424,7.79042146
2/19/21 10:30,12.84306274,8.596676473,7.908214082
2/19/21 9:18,28.54117188,8.627276246,8.654299598
2/19/21 10:52,13.20094742,8.740124386,8.180901293
2/19/21 10:25,18.93605943,8.862550438,7.781244547
2/19/21 10:38,16.47880408,8.954910123,9.037810343
2/19/21 10:50,17.56911488,8.963355948,8.204435164
2/19/21 9:18,30.80502292,9.054211336,7.876699414
2/19/21 9:21,32.08398799,9.136978549,7.517087526
2/19/21 10:31,15.65833847,9.197949063,8.458998259
2/19/21 10:43,20.09660168,9.224359641,8.164767218
2/19/21 10:47,15.13764902,9.325862912,7.71955245
2/19/21 9:19,31.41241215,9.332176543,8.79581629
2/19/21 10:55,16.61709218,9.491530056,8.673177049
2/19/21 9:11,31.78720076,9.586999137,8.008221079
2/19/21 9:20,32.94380893,9.795500691,8.001417586
2/19/21 10:44,16.98889269,9.804371382,8.64796472
2/19/21 10:08,29.53513625,9.87105108,8.741365495
2/19/21 10:48,17.21009769,9.876003233,8.699133837
2/19/21 9:58,12.75317302,10.08400384,8.065625951
2/19/21 9:25,29.62350496,10.19237522,8.9616763
2/19/21 10:23,21.23701058,10.19322461,7.330562949
2/19/21 10:05,19.87184702,10.21508627,7.966332991
2/19/21 10:57,18.3816514,10.44199703,8.044858671
2/19/21 10:24,22.40683816,10.50013137,8.080361284
2/19/21 10:47,23.08039487,10.53931593,7.738168333
2/19/21 11:05,20.10066955,10.54154479,8.415045021
2/19/21 9:47,15.3643292,10.78176915,7.502753147
2/19/21 10:29,13.90493164,10.89205085,8.122347956
2/19/21 9:17,37.55217808,10.96150336,9.03032284
2/19/21 9:16,32.36522601,11.09559642,8.102601743
2/19/21 9:19,27.91388085,11.09839092,8.309097051
2/19/21 9:06,33.65753158,11.18464261,7.858407419
2/19/21 10:51,22.21775667,11.18967822,8.730626602
2/19/21 10:53,20.98929628,11.26549557,8.874767841
2/19/21 10:00,14.21233932,11.27324338,8.432079035
2/19/21 10:56,18.87490771,11.364682,8.184554509
2/19/21 10:52,20.35281055,11.38284103,8.62915383
2/19/21 10:51,18.52267491,11.39791005,8.686053136
2/19/21 9:49,29.09129237,11.41539367,7.663856306
2/19/21 9:12,35.12485005,11.4385152,8.069038074
2/19/21 10:50,21.13036004,11.47116904,8.084377255
2/19/21 9:17,30.89799478,11.56573704,7.602257195
2/19/21 9:50,25.42684775,11.97929093,7.413534973
2/19/21 9:08,43.67862975,12.0339839,9.314742127
2/19/21 10:47,19.14323007,12.07663804,8.260234376
2/19/21 9:18,32.4845561,12.35827595,7.94037456
2/19/21 10:04,26.76922206,12.38835294,8.054021626
2/19/21 9:07,27.48969779,12.39880531,8.568309563
2/19/21 9:22,32.96800351,12.42496135,8.503237845
2/19/21 9:31,24.84025062,12.4353263,8.026398089
2/19/21 9:04,27.54453388,12.52279443,7.399057792
2/19/21 9:10,34.55090629,12.75544502,8.668835134
2/19/21 9:21,31.75059482,12.76914532,7.898521497
2/19/21 9:27,25.58103037,12.79435234,7.413840374
2/19/21 9:25,26.05650385,12.88283011,7.773488662
2/19/21 9:15,40.75509394,12.88951421,8.036910882
2/19/21 9:47,13.64470013,13.43464375,7.659806776
2/19/21 9:29,28.4710059,13.49966777,8.292691498
2/19/21 9:23,35.29863533,13.5826343,7.724312998
2/19/21 9:18,35.03075502,13.69135037,8.559638337
2/19/21 9:31,26.49257346,13.8366824,7.886000229
2/19/21 9:28,45.30638532,13.88778914,7.540735027
2/19/21 9:24,33.8813151,14.03537892,8.68177524
2/19/21 9:19,36.0768174,14.0670423,7.53122249
2/19/21 9:22,33.87210275,14.09213059,8.838752148
2/19/21 9:27,35.97511774,14.12751258,8.142665781
2/19/21 9:35,17.26782119,14.16746697,8.168914089
2/19/21 9:11,28.54738782,14.2400693,8.919269794
2/19/21 9:30,30.36256003,14.2565965,8.340134094
2/19/21 9:10,24.52561072,14.28384663,7.617728779
2/19/21 9:22,33.46507687,14.40932714,8.338169661
2/19/21 10:25,26.16621506,14.76979992,8.352340595
2/19/21 9:26,30.32113944,14.81143836,8.081056029
2/19/21 9:10,35.98059387,14.84625118,8.698836331
2/19/21 9:14,38.41281744,14.96287668,7.793046906
2/19/21 9:59,20.21645759,15.13802735,8.860243766
2/19/21 9:18,31.1395457,15.2865912,9.008418944
2/19/21 9:27,42.04274979,15.34628289,8.422238628
2/19/21 9:20,30.66123635,15.62323768,7.794795053
2/19/21 8:59,34.69148559,15.62357765,8.126536831
2/19/21 9:21,32.11513227,15.91010802,8.12555272
2/19/21 9:04,46.85252078,16.00562472,8.424442557
2/19/21 9:29,25.65879221,16.02159393,7.203234274
2/19/21 8:59,77.23783645,16.26677166,8.150715441
2/19/21 9:03,45.67496666,16.79985702,7.866527789
2/19/21 8:54,96.95536241,17.10715238,7.734497318
2/19/21 9:50,13.03264187,17.10908695,8.154979674
2/19/21 9:05,28.98205493,17.53860778,7.970695235
2/19/21 9:28,28.92103232,17.56966545,8.58347789
2/19/21 9:23,34.75239433,17.65186268,8.324304973
2/19/21 9:07,36.6699253,17.66946652,8.738386268
2/19/21 9:07,35.56600195,17.83449526,8.848141837
2/19/21 9:05,26.80634828,17.88532342,8.408879025
2/19/21 9:23,32.27175007,17.90375837,8.508595087
2/19/21 9:51,20.34447957,18.17280543,7.88283048
2/19/21 9:43,8.296950282,18.29613212,8.464374114
2/19/21 9:24,33.79406602,18.3706387,8.299644269
2/19/21 9:25,37.10805617,18.51828113,7.969945917
2/19/21 9:24,32.49019524,18.72823811,8.175789098
2/19/21 9:26,31.34530113,18.75554195,8.686898604
2/19/21 9:29,30.21350527,19.34456438,8.167516931
2/19/21 8:59,61.97998502,19.70772927,8.254404335
2/19/21 9:24,34.25461666,20.1108511,8.362305295
2/19/21 9:48,23.50735067,20.49631984,8.669049163
2/19/21 9:33,15.06375053,20.49763157,8.622617911
2/19/21 9:44,18.6817907,20.57565383,8.657473135
2/19/21 9:23,32.97011531,21.56113223,8.436828353
2/19/21 9:25,34.89615753,21.56200566,8.35827241
2/19/21 8:58,67.45966204,21.59185496,8.218808276
2/19/21 9:29,35.99474789,21.71290576,8.492887223
2/19/21 9:41,10.55030292,21.83433295,8.277514923
2/19/21 9:03,43.03129918,21.93897042,7.916213505
2/19/21 8:57,63.08208654,22.05756942,7.695301401
2/19/21 8:56,37.79312943,22.20314272,8.592793281
2/19/21 9:24,33.6659264,22.36079058,7.263579922
2/19/21 9:01,53.35910091,22.47112024,8.582667656
2/19/21 9:06,45.44595843,22.65606766,8.996739843
2/19/21 9:42,18.85694542,22.89727215,8.098316455
2/19/21 9:09,29.71431401,23.65302492,9.12475336
2/19/21 9:49,12.02780299,24.62792607,9.017605364
2/19/21 9:27,33.45670267,24.80201309,7.926218573
2/19/21 9:28,29.47031836,25.28604569,8.967889429
2/19/21 9:03,48.45963573,25.42669315,8.201758451
2/19/21 9:26,31.62057435,26.1293512,8.053053435
2/19/21 9:04,67.66825194,26.41581873,8.243164807
2/19/21 9:06,51.12962889,28.24335468,8.215065556
2/19/21 9:05,61.52977078,29.74995708,8.377395823
2/19/21 8:59,24.86663878,30.53570491,8.279745983
2/19/21 9:26,31.72113008,31.21559783,8.394953417
2/19/21 8:56,19.0589008,35.60453106,8.5357179
2/19/21 8:55,68.89062369,35.81967307,9.095281936
2/19/21 9:06,45.22333565,38.00406978,8.536868062
2/19/21 8:58,51.26679313,42.83537907,8.501350682
2/19/21 8:55,93.07214916,54.8220596,8.424607452
2/19/21 9:02,13.09364518,55.97884401,8.275845203
2/19/21 8:55,100,91.05379426,8.017842473
