"DateTime","Depth","TOT_tn"
2014-12-29,8,6.71755143691131
2014-12-29,9,6.71758066787834
2014-12-30,0.1,7.12985665885729
2014-12-30,0.8,7.13975517511878
2014-12-30,1.6,7.13954105430791
2014-12-30,2.8,7.13747954568617
2014-12-30,3.8,7.13531933178455
2014-12-30,5,7.13394348438521
2014-12-30,6.2,7.13362692362033
2014-12-30,8,6.82616352122858
2014-12-30,9,6.8261935850951
2014-12-31,0.1,7.12087357127599
2014-12-31,0.8,7.12727876992922
2014-12-31,1.6,7.13053246952018
2014-12-31,2.8,7.13001578810969
2014-12-31,3.8,7.12754614491974
2014-12-31,5,7.12511200090135
2014-12-31,6.2,7.12386140614728
2014-12-31,8,6.17128740076878
2014-12-31,9,6.1713113862991
2015-01-01,0.1,7.08085662860268
2015-01-01,0.8,7.08742120533564
2015-01-01,1.6,7.09055853391885
2015-01-01,2.8,7.08964053765076
2015-01-01,3.8,7.08635247216194
2015-01-01,5,7.0840970070237
2015-01-01,6.2,6.74897993287744
2015-01-01,8,6.14994893099424
2015-01-01,9,6.14995467693716
2015-01-02,0.1,6.99934105595322
2015-01-02,0.8,7.00988977636539
2015-01-02,1.6,7.01028081809606
2015-01-02,2.8,7.0086790359773
2015-01-02,3.8,7.00688874124547
2015-01-02,5,7.00637981017174
2015-01-02,6.2,7.00733830348937
2015-01-02,8,7.0072547229919
2015-01-02,9,7.00728841231421
2015-01-03,0.1,6.98067751473011
2015-01-03,0.8,6.98137756482338
2015-01-03,1.6,6.98350080792865
2015-01-03,2.8,6.98125808692164
2015-01-03,3.8,6.97975293319971
2015-01-03,5,6.97937068437676
2015-01-03,6.2,6.42340345293265
2015-01-03,8,6.185985520534
2015-01-03,9,6.18599079195447
2015-01-04,0.1,6.91017250505614
2015-01-04,0.8,6.91607289365078
2015-01-04,1.6,6.9185608198887
2015-01-04,2.8,6.91614894403607
2015-01-04,3.8,6.91414772536325
2015-01-04,5,6.87845769806229
2015-01-04,6.2,6.37472544484692
2015-01-04,8,6.12126932778047
2015-01-04,9,6.12127279320575
2015-01-05,0.1,6.81233298456404
2015-01-05,0.8,6.82842336689798
2015-01-05,1.6,6.8284096995089
2015-01-05,2.8,6.82578397745132
2015-01-05,3.8,6.82378630590954
2015-01-05,5,6.8232385298652
2015-01-05,6.2,6.82319033680487
2015-01-05,8,6.82306374433231
2015-01-05,9,6.82310975024793
2015-01-06,0.1,6.80194839002852
2015-01-06,0.8,6.80293561604438
2015-01-06,1.6,6.80588659087172
2015-01-06,2.8,6.80412426134315
2015-01-06,3.8,6.80199029460405
2015-01-06,5,6.80117988035593
2015-01-06,6.2,6.31705515413411
2015-01-06,8,6.0957271577831
2015-01-06,9,6.095731562259
2015-01-07,0.1,6.71069210181162
2015-01-07,0.8,6.72561214587536
2015-01-07,1.6,6.7249735966563
2015-01-07,2.8,6.72266367325162
2015-01-07,3.8,6.72151215759419
2015-01-07,5,6.72132488453602
2015-01-07,6.2,6.72131058140487
2015-01-07,8,6.7211988419408
2015-01-07,9,6.72124090158114
2015-01-08,0.1,6.66457244143843
2015-01-08,0.8,6.67131068730158
2015-01-08,1.6,6.67656210928475
2015-01-08,2.8,6.68328211842636
2015-01-08,3.8,6.67415313257913
2015-01-08,5,6.65621625695693
2015-01-08,6.2,6.63475933203344
2015-01-08,8,6.58885529629136
2015-01-08,9,6.58891386274219
2015-01-09,0.1,6.67718502839479
2015-01-09,0.8,6.67962421145274
2015-01-09,1.6,6.68196491955116
2015-01-09,2.8,6.67682840056537
2015-01-09,3.8,6.57829413134795
2015-01-09,5,6.27424762700789
2015-01-09,6.2,6.17039548882358
2015-01-09,8,6.17031064973759
2015-01-09,9,6.17033970462834
2015-01-10,0.1,6.62866161190786
2015-01-10,0.8,6.64336207787208
2015-01-10,1.6,6.65836238980962
2015-01-10,2.8,6.63339661772057
2015-01-10,3.8,6.5227978210503
2015-01-10,5,6.06209141675587
2015-01-10,6.2,6.25427373040115
2015-01-10,8,6.25479227973304
2015-01-10,9,6.25481077833904
2015-01-11,0.1,6.66595327412844
2015-01-11,0.8,6.65759570127041
2015-01-11,1.6,6.56171648752092
2015-01-11,2.8,6.44807722473058
2015-01-11,3.8,6.44729525872406
2015-01-11,5,6.18753180752183
2015-01-11,6.2,6.18802969590461
2015-01-11,8,6.18795639663004
2015-01-11,9,6.18798102353866
2015-01-12,0.1,6.62594214254988
2015-01-12,0.8,6.46067598713069
2015-01-12,1.6,6.40440060197036
2015-01-12,2.8,6.40212016401889
2015-01-12,3.8,6.4017871469307
2015-01-12,5,6.40173365522894
2015-01-12,6.2,6.40173271800768
2015-01-12,8,6.40166448630653
2015-01-12,9,6.40168681762233
2015-01-13,0.1,6.10000638851006
2015-01-13,0.8,6.113534113295
2015-01-13,1.6,6.11310381181277
2015-01-13,2.8,6.11155013893551
2015-01-13,3.8,6.1107811641987
2015-01-13,5,6.11064164890212
2015-01-13,6.2,6.11062929651442
2015-01-13,8,6.1105426244792
2015-01-13,9,6.11057503684208
2015-01-14,0.1,5.94890599713635
2015-01-14,0.8,5.95142201385574
2015-01-14,1.6,5.9550704276209
2015-01-14,2.8,5.95384837702727
2015-01-14,3.8,5.95386922943415
2015-01-14,5,5.95505984213025
2015-01-14,6.2,5.95504012661651
2015-01-14,8,5.95495619151106
2015-01-14,9,5.95498704963369
2015-01-15,0.1,5.82577884056514
2015-01-15,0.8,5.82707383637519
2015-01-15,1.6,5.8304871495574
2015-01-15,2.8,5.83219781894706
2015-01-15,3.8,5.83137273030174
2015-01-15,5,5.83406243043147
2015-01-15,6.2,5.83409710409931
2015-01-15,8,5.83402067845439
2015-01-15,9,5.83404472303299
2015-01-16,0.1,5.80151671596434
2015-01-16,0.8,5.81448624379278
2015-01-16,1.6,5.81447793921751
2015-01-16,2.8,5.81370482366186
2015-01-16,3.8,5.81272148093355
2015-01-16,5,5.81219896347292
2015-01-16,6.2,5.81213942846442
2015-01-16,8,5.8120556817866
2015-01-16,9,5.81208374009484
2015-01-17,0.1,5.78914999084469
2015-01-17,0.8,5.79156659712602
2015-01-17,1.6,5.79516280218806
2015-01-17,2.8,5.79439099977708
2015-01-17,3.8,5.57288505726277
2015-01-17,5,5.10989725222703
2015-01-17,6.2,5.10991641063578
2015-01-17,8,5.10984292791846
2015-01-17,9,5.10987003597986
2015-01-18,0.1,5.6766455128504
2015-01-18,0.8,5.67865221045201
2015-01-18,1.6,5.68203214394749
2015-01-18,2.8,5.68314735635357
2015-01-18,3.8,5.68255874830312
2015-01-18,5,5.68529732909463
2015-01-18,6.2,5.68531739856181
2015-01-18,8,5.68523760675111
2015-01-18,9,5.68526325491714
2015-01-19,0.1,5.58062023064662
2015-01-19,0.8,5.5855252213158
2015-01-19,1.6,5.58760154599193
2015-01-19,2.8,5.58780473232692
2015-01-19,3.8,5.58740446499803
2015-01-19,5,5.58695624702702
