"time","year","Depth","NIT_amm","NIT_nit","PHS_frp","DOC","TOT_tn","TOT_tp","Status"
2016-07-18,2016,9,0.498891352549889,0.258064516129032,0.0842358857508682,149.875104079933,13.8790721583242,0.661849692320607,"Oxic"
2016-07-25,2016,9,0.388026607538803,0.0645161290322581,0.0947653714697267,141.548709408826,15.0927770281365,0.832962051798617,"Oxic"
2016-07-27,2016,9,0.110864745011086,0.0483870967741935,0.0842358857508682,149.875104079933,17.8057643841876,0.839419121967598,"Oxic"
2016-08-01,2016,9,1.10864745011086,0.0967741935483871,0.0947653714697267,141.548709408826,14.1646497747507,0.749020139601857,"Oxic"
2016-08-08,2016,9,1.88470066518847,0.0967741935483871,0.0737064000320096,166.527893422148,16.6634539184819,0.862018867559034,"Oxic"
2016-08-15,2016,9,8.64745011086475,0.306451612903226,0.0947653714697267,141.548709408826,21.2326957813047,0.626335806391208,"Oxic"
2016-09-09,2016,9,16.019955654102,0.967741935483871,0.0526474285942926,233.139050791008,33.9408997122806,0.545622429278939,"Oxic"
2016-09-20,2016,9,8.03769401330377,1.08064516129032,0.147412800064019,216.486261448792,24.7310215825284,0.67476383265857,"Oxic"
2016-09-30,2016,9,15.1330376940133,1.17741935483871,0.0631769143131511,116.569525395503,35.0118157738796,0.67476383265857,"Oxic"
2017-07-17,2017,9,6.70731707317073,0.32258064516129,0.0842358857508682,224.8126561199,21.5325522785524,0.445537841659725,"Oxic"
2017-07-24,2017,9,9.58980044345898,0.354838709677419,0.0631769143131511,199.833472106578,25.959005333162,0.429395166237272,"Oxic"
2017-07-31,2017,9,14.3569844789357,0.354838709677419,0.0737064000320096,199.833472106578,28.9575703056394,0.316396438280095,"Oxic"
2017-08-07,2017,9,16.5742793791574,0.354838709677419,0.105294857188585,199.833472106578,34.1693618054217,0.371281534716438,"Oxic"
2017-08-14,2017,9,19.7339246119734,0.338709677419355,0.0631769143131511,166.527893422148,39.6238942791664,0.477823192504633,"Oxic"
2017-08-21,2017,9,6.59645232815965,0.129032258064516,0.0737064000320096,241.465445462114,26.8442959440839,0.745791604517366,"Oxic"
2017-08-28,2017,9,20.7317073170732,0.354838709677419,0.0737064000320096,174.854288093256,41.3373599777249,0.571450709954865,"Oxic"
2017-09-04,2017,9,18.0709534368071,0.258064516129032,0.0526474285942926,183.180682764363,38.4815838134607,0.603736060799773,"Oxic"
2017-09-11,2017,9,9.31263858093126,0.209677419354839,0.0631769143131511,241.465445462114,28.9147336631755,0.713506253672459,"Oxic"
2017-09-18,2017,9,26.3858093126386,0.467741935483871,0.0631769143131511,166.527893422148,47.9770395596393,1.02021708669908,"Oxic"
2018-08-06,2018,9,18.2926829268293,0.0645161290322581,0.0631769143131511,291.423813488759,26.2088857475351,0.939503709586812,"Anoxic"
2018-08-13,2018,9,11.2527716186253,0.0806451612903226,0.0315884571565756,241.465445462114,22.1394047134586,0.768391350108802,"Anoxic"
2018-08-20,2018,9,23.669623059867,0.0483870967741935,0.0842358857508682,366.361365528726,43.6433992303683,0.574679245039356,"Anoxic"
2018-08-27,2018,9,52.4944567627495,0.0483870967741935,0.0315884571565756,391.340549542048,94.8331869748049,1.22038626193751,"Anoxic"
2018-09-03,2018,9,18.4035476718404,0.0806451612903226,0.136883314345161,283.097418817652,35.4187638772873,0.949189314840285,"Anoxic"
2018-09-10,2018,9,18.4589800443459,0.0483870967741935,0.0421179428754341,199.833472106578,36.1469867991747,0.67476383265857,"Anoxic"
2018-09-17,2018,9,13.0820399113082,0.0645161290322581,0.0315884571565756,249.791840133222,34.647704312936,0.787762560615746,"Anoxic"
2018-09-24,2018,9,11.9179600886918,0.032258064516129,0.147412800064019,208.159866777685,32.8271470082175,1.35921327057061,"Anoxic"
2018-10-01,2018,9,29.9334811529933,0.0645161290322581,0.168471771501736,308.076602830974,48.5553342329028,3.41256158430674,"Anoxic"
2019-08-19,2019,9,23.3924611973392,0.112903225806452,0.0421179428754341,133.222314737719,37.1964845395418,0.997617341107646,"Anoxic"
2019-08-22,2019,9,30.5432372505543,0.112903225806452,0.0737064000320096,141.548709408826,52.4748870183555,1.75955162104747,"Anoxic"
2019-08-28,2019,9,58.7583148558758,0.17741935483871,0.105294857188585,224.8126561199,114.909293409583,1.82735085782177,"Anoxic"
2019-09-02,2019,9,91.4634146341463,0.032258064516129,0.105294857188585,358.034970857619,157.745935873546,2.04043417339816,"Anoxic"
2019-09-11,2019,9,38.0266075388027,0.0483870967741935,0.021058971437717,99.9167360532889,61.5776735419478,1.07187364805093,"Anoxic"
2019-09-20,2019,9,48.9467849223947,0.0483870967741935,0.0315884571565756,99.9167360532889,79.5690633768125,1.28495696362732,"Anoxic"
2019-09-27,2019,9,51.1640798226164,0.225806451612903,0.0421179428754341,133.222314737719,78.4981473152134,1.07187364805093,"Anoxic"
