DateTime,Depth_m,Reservoir,ch4_umolL,co2_umolL
2017-06-30,0.1,BVR,0.259616817,5.412043881
2017-06-30,3,BVR,0.267347665,10.89641936
2017-06-30,3,BVR,0.249540735,10.40662661
2017-06-30,6,BVR,4.623814767,102.9613199
2017-06-30,6,BVR,4.403458474,96.43475861
2017-06-30,9,BVR,58.4922072,149.1001836
2017-06-30,9,BVR,63.19596653,166.3261071
2017-06-30,11,BVR,88.24030677,159.4025033
2017-06-30,11,BVR,94.52893637,175.1340895
2017-07-07,0.1,BVR,0.496582267,4.269737377
2017-07-07,0.1,BVR,0.523455217,4.46979533
2017-07-07,3,BVR,0.541489382,4.269737377
2017-07-07,3,BVR,0.55487032,4.269737377
2017-07-07,6,BVR,1.211498203,82.39964582
2017-07-07,6,BVR,1.365321626,84.14587648
2017-07-07,9,BVR,66.17414201,149.6819617
2017-07-07,9,BVR,62.92770291,152.282739
2017-07-07,11,BVR,104.4345316,152.4909039
2017-07-07,11,BVR,107.0860735,145.9410216
2017-07-28,0.1,BVR,0.349661604,6.745398047
2017-07-28,0.1,BVR,0.347291791,10.25668757
2017-07-28,3,BVR,1.064601892,86.59835911
2017-07-28,3,BVR,1.062625623,59.75102665
2017-07-28,6,BVR,10.66817831,85.45038925
2017-07-28,6,BVR,10.27504939,79.09226822
2017-07-28,9,BVR,111.4491869,153.91616
2017-07-28,9,BVR,117.1527438,139.3130597
2017-08-03,0.1,BVR,0.201589845,6.783463563
2017-08-03,0.1,BVR,0.02445716,11.17200804
2017-08-03,3,BVR,0.184094825,21.12672772
2017-08-03,3,BVR,0.217625861,23.08440093
2017-08-03,6,BVR,27.24263428,154.5987859
2017-08-03,6,BVR,21.54601141,125.0413178
2017-08-03,9,BVR,135.95603,170.5017825
2017-08-03,9,BVR,94.51906816,133.635081
2017-08-10,0.1,BVR,0.244544959,12.58257616
2017-08-10,0.1,BVR,0.294137358,22.44765638
2017-08-10,0.1,BVR,0.247542621,11.79246806
2017-08-10,0.1,BVR,0.284188588,24.42206927
2017-08-10,0.1,BVR,0.177984419,6.384282975
2017-08-10,3,BVR,0.115884278,82.90733888
2017-08-10,3,BVR,0.125577924,74.26087864
2017-08-10,3,BVR,0.19979581,83.03028696
2017-08-10,3,BVR,0.099708596,90.4228419
2017-08-10,6,BVR,45.61168468,175.6091156
2017-08-10,6,BVR,39.80463991,140.5387519
2017-08-10,6,BVR,42.38814658,161.4794028
2017-08-10,6,BVR,35.3864002,146.0380861
2017-08-10,9,BVR,142.5395523,173.1607401
2017-08-10,9,BVR,147.2895806,154.1758969
2017-09-05,0.1,BVR,0.10493646,6.293467769
2017-09-05,0.1,BVR,0.142895334,5.458176188
2017-09-05,3,BVR,0.030721799,20.72234877
2017-09-05,3,BVR,0.030221625,18.78471054
2017-09-05,6,BVR,17.95942064,161.5133394
2017-09-05,6,BVR,20.75129356,174.6267786
2017-09-05,9,BVR,144.6819887,360.5126199
2017-09-05,9,BVR,145.5726476,314.2981581
2017-09-19,0.1,BVR,0.121081504,6.774530045
2017-09-19,0.1,BVR,0.153622857,5.588537122
2017-09-19,3,BVR,0.043048673,20.28378069
2017-09-19,3,BVR,0.169345219,20.50725626
2017-09-19,6,BVR,32.36413677,60.8943421
2017-09-19,6,BVR,30.62271332,78.16628049
2017-09-19,9,BVR,220.140661,416.9532813
2017-09-19,9,BVR,230.8197603,303.8458612
2017-10-03,0.1,BVR,0.143124866,5.339410185
2017-10-03,0.1,BVR,0.107459553,5.339410185
2017-10-03,3,BVR,0.087750476,47.28480593
2017-10-03,3,BVR,0.261409749,51.01418139
2017-10-03,6,BVR,48.45510176,114.9108723
2017-10-03,6,BVR,47.50888116,100.8672168
2017-10-03,9,BVR,221.9844642,
2017-10-03,9,BVR,116.2997761,
2017-10-23,0.1,BVR,0.063164155,19.33143747
2017-10-23,3,BVR,0.063164155,25.56100471
2017-10-23,6,BVR,0.023474279,
2017-10-23,6,BVR,0.034262126,
2017-10-23,8,BVR,0.037207617,650.3649294
2017-10-23,8,BVR,0.039397687,
2017-10-23,9,BVR,0.073357917,680.4582
2017-10-23,9,BVR,0.085893615,650.9921854
2018-05-11,0.1,BVR,0.274318793,10.72785356
2018-05-11,0.1,BVR,0.259141776,13.32957075
2018-05-11,3,BVR,0.218636194,8.023464362
2018-05-11,3,BVR,0.20970038,8.251676994
2018-05-11,6,BVR,0.01409163,
2018-05-11,6,BVR,0.013756323,116.3656692
2018-05-11,9,BVR,0.026548,270.6642884
2018-05-11,9,BVR,0.029469517,274.3484674
2018-05-17,0.1,BVR,0.36796277,0.003209047
2018-05-17,0.1,BVR,0.325043709,0.003209047
2018-05-17,3,BVR,0.094023368,125.8438316
2018-05-17,3,BVR,0.091580896,105.2927556
2018-05-17,6,BVR,0.044225784,
2018-05-17,6,BVR,0.038050929,
2018-05-17,9,BVR,0.383936024,
2018-05-17,9,BVR,0.383936024,
2018-05-17,11,BVR,72.08426572,238.7262692
2018-05-17,11,BVR,75.42874573,237.3419899
2018-05-24,0.1,BVR,0.250727241,12.54340595
2018-05-24,0.1,BVR,0.243466853,11.74467392
2018-05-24,3,BVR,0.316051096,60.67672097
2018-05-24,6,BVR,0.041880093,120.2205754
2018-05-24,6,BVR,0.071850202,163.1315569
2018-05-24,9,BVR,0.528713148,
2018-05-24,9,BVR,0.361998547,126.827337
2018-05-24,11,BVR,54.86162952,257.491337
2018-05-24,11,BVR,41.99488216,265.1432675
2018-05-31,0.1,BVR,0.397370116,8.737155482
2018-05-31,0.1,BVR,0.375529911,
2018-05-31,3,BVR,0.360967584,68.86836712
2018-05-31,3,BVR,0.416780321,79.03138548
2018-05-31,6,BVR,0.049057483,139.9203153
2018-05-31,6,BVR,0.09023277,180.4280016
2018-05-31,9,BVR,11.93443796,288.1163133
2018-05-31,9,BVR,12.78636613,308.2540805
2018-05-31,11,BVR,77.37106419,
2018-05-31,11,BVR,74.47538704,230.9670591
2018-06-07,0.1,BVR,0.265154936,5.902691839
2018-06-07,0.1,BVR,0.344953185,
2018-06-07,3,BVR,0.286923329,14.61583946
2018-06-07,3,BVR,0.202246415,11.65517551
2018-06-07,6,BVR,0.094313928,158.513667
2018-06-07,6,BVR,0.207086695,140.8970848
2018-06-07,9,BVR,15.20805485,240.9875817
2018-06-07,9,BVR,17.7624597,317.1567993
2018-06-07,11,BVR,165.996753,230.4234723
2018-06-07,11,BVR,170.0107514,264.8868349
2018-06-14,0.1,BVR,0.405548199,8.246617328
2018-06-14,0.1,BVR,0.465073048,6.779260483
2018-06-14,3,BVR,0.57817211,60.40597453
2018-06-14,3,BVR,0.564708754,
2018-06-14,6,BVR,0.269949203,215.3744204
2018-06-14,6,BVR,0.283966722,199.6911761
2018-06-14,9,BVR,34.13317718,322.5305567
2018-06-14,9,BVR,41.87001209,290.8323982
2018-06-14,11,BVR,154.657491,305.000416
2018-06-14,11,BVR,160.7602528,277.9362402
2018-06-21,0.1,BVR,0.31053673,5.338320517
2018-06-21,0.1,BVR,0.339723691,8.980043427
2018-06-21,6,BVR,0.269176515,189.8402588
2018-06-21,6,BVR,0.529267807,381.3013758
2018-06-21,9,BVR,59.96726142,242.8719921
2018-06-28,0.1,BVR,0.302132373,6.068540134
2018-06-28,0.1,BVR,0.346478234,4.988738132
2018-06-28,3,BVR,0.430736746,44.45169046
2018-06-28,3,BVR,0.42070658,89.41120051
2018-06-28,6,BVR,0.201111467,158.4902345
2018-06-28,6,BVR,0.211554483,146.9492118
2018-06-28,9,BVR,25.42912988,
2018-06-28,9,BVR,31.19305214,
2018-06-28,11,BVR,115.219436,224.4444227
2018-06-28,11,BVR,119.765978,204.5283734
2018-07-05,0.1,BVR,0.488506446,0
2018-07-05,0.1,BVR,0.500663784,0
2018-07-05,3,BVR,0.323045503,
2018-07-05,3,BVR,0.434999662,7.958788058
2018-07-05,6,BVR,2.065928082,282.8861522
2018-07-05,6,BVR,1.936272197,216.5860335
2018-07-05,9,BVR,122.8426608,206.2724755
2018-07-05,9,BVR,119.1871868,244.4554058
2018-07-05,11,BVR,184.4222318,207.2320596
2018-07-05,11,BVR,192.577465,229.6687405
2018-07-12,0.1,BVR,0.679617242,0
2018-07-12,0.1,BVR,0.501931633,0
2018-07-12,3,BVR,0.501002879,0
2018-07-12,3,BVR,0.570162523,0
2018-07-12,6,BVR,9.541652708,338.2664385
2018-07-12,6,BVR,9.149634884,349.9602861
2018-07-12,9,BVR,199.3354106,347.2967925
2018-07-12,9,BVR,192.4636904,364.275937
2018-07-12,11,BVR,223.1639102,287.1704634
2018-07-12,11,BVR,219.809383,230.7555964
2018-07-19,0.1,BVR,0.781070592,0
2018-07-19,0.1,BVR,0.810217843,0
2018-07-19,3,BVR,0.299124745,72.90056059
2018-07-19,3,BVR,0.357644484,71.33662387
2018-07-19,6,BVR,8.122362776,148.7204606
2018-07-19,6,BVR,5.123656141,154.9215529
2018-07-19,9,BVR,125.2031154,211.3182424
2018-07-19,9,BVR,150.17823,
2018-07-26,0.1,BVR,0.301454693,0
2018-07-26,0.1,BVR,0.471993522,0
2018-07-26,3,BVR,0.286825939,206.0745432
2018-07-26,3,BVR,0.203896437,157.0458951
2018-07-26,6,BVR,1.54088257,273.0719291
2018-07-26,6,BVR,1.376684881,253.6287922
2018-07-26,9,BVR,224.9675637,291.4684756
2018-07-26,9,BVR,258.3874649,
2018-08-02,0.1,BVR,0.535857134,0
2018-08-02,0.1,BVR,0.696522126,0
2018-08-02,3,BVR,0.550471847,58.75881149
2018-08-02,3,BVR,0.482254787,44.37149875
2018-08-02,6,BVR,10.77601759,17.42891334
2018-08-02,9,BVR,203.1331237,
2018-08-02,9,BVR,209.4906202,262.184843
2018-08-02,11,BVR,293.3390664,307.1724863
2018-08-02,11,BVR,277.5805924,
2018-08-09,0.1,BVR,0.362519858,0
2018-08-09,0.1,BVR,0.350331057,0
2018-08-09,3,BVR,0.403952644,0
2018-08-09,3,BVR,0.391767997,0
2018-08-09,6,BVR,15.58914635,233.4610987
2018-08-09,6,BVR,14.99208728,236.9137292
2018-08-09,9,BVR,233.8523984,432.9136132
2018-08-09,9,BVR,215.4915679,298.9783142
2018-08-09,11,BVR,291.0652249,456.8753579
2018-08-09,11,BVR,305.9714273,388.35031
2018-08-16,0.1,BVR,0.487128706,0
2018-08-16,0.1,BVR,0.284696641,0
2018-08-16,3,BVR,0.26028449,176.2039463
2018-08-16,3,BVR,0.270049937,209.896264
2018-08-16,6,BVR,35.82590339,315.5726024
2018-08-16,6,BVR,35.3583041,315.7454142
2018-08-16,9,BVR,262.0827432,414.1192117
2018-08-16,9,BVR,287.4446293,
2018-08-26,0.1,BVR,0.213991339,0
2018-08-26,0.1,BVR,0.214756121,0
2018-08-26,3,BVR,0.367747728,15.4217012
2018-08-26,6,BVR,67.07696973,322.3747504
2018-08-26,9,BVR,116.0615561,
2018-08-26,9,BVR,98.18723638,
2018-09-07,0.1,BVR,0.967660269,0
2018-09-07,3,BVR,0.361161976,79.86032742
2018-09-07,6,BVR,55.08502544,344.6597601
2018-09-07,6,BVR,61.23933995,341.5951951
2018-09-07,9,BVR,308.3374781,593.343196
2018-09-21,0.1,BVR,0.37706491,26.59665746
2018-09-21,0.1,BVR,0.061186449,14.5682923
2018-09-21,3,BVR,0.115253291,24.5050352
2018-09-21,3,BVR,0.043824789,27.76620969
2018-09-21,6,BVR,25.51443104,384.2211909
2018-09-21,6,BVR,25.25148794,350.0914649
2018-09-21,9,BVR,303.5822979,300.8841001
2018-09-21,9,BVR,315.7566417,283.7850447
2018-10-05,0.1,BVR,0.17557222,5.628259966
2018-10-05,0.1,BVR,0.107929087,5.43287907
2018-10-05,3,BVR,0.027366078,7.196765245
2018-10-05,3,BVR,0.029755597,7.180149862
2018-10-05,6,BVR,30.18097104,211.9805094
2018-10-05,6,BVR,25.27751522,190.966441
2018-10-05,9,BVR,294.082856,
2018-10-05,9,BVR,289.6469784,275.5157832
2018-10-05,11,BVR,375.1805697,145.9356059
2018-10-19,0.1,BVR,0.289789196,65.74335841
2018-10-19,0.1,BVR,0.380133695,92.09619459
2018-10-19,3,BVR,0.08987202,74.5774374
2018-10-19,3,BVR,0.074194458,72.15889063
2018-10-19,6,BVR,0.555747123,92.48147005
2018-10-19,6,BVR,0.658071001,79.6240907
2018-10-19,9,BVR,566.448467,391.1019738
2018-10-19,9,BVR,502.0572087,365.4363292
2019-04-09,0.1,BVR,0.200625125,12.06497003
2019-04-09,0.1,BVR,0.19702307,10.7278384
2019-04-09,3,BVR,0.184602171,10.91974055
2019-04-09,3,BVR,0.181966907,10.32122671
2019-04-09,6,BVR,0.321507399,19.74638693
2019-04-09,6,BVR,0.289375744,19.98533278
2019-04-09,9,BVR,1.873973159,73.20583724
2019-04-09,9,BVR,1.943435268,72.27087908
2019-04-09,11,BVR,2.500713678,93.18434936
2019-04-09,11,BVR,2.36504069,91.73483411
2019-05-16,0.1,BVR,0.323216111,12.83941943
2019-05-16,0.1,BVR,0.369409682,10.69641454
2019-05-16,3,BVR,0.311844578,9.702139985
2019-05-16,3,BVR,0.338070937,10.07413647
2019-05-16,6,BVR,0.533189441,9.845889939
2019-05-16,6,BVR,0.533390383,11.91330888
2019-05-16,9,BVR,12.91301159,156.7774599
2019-05-16,9,BVR,19.09394058,175.2450461
2019-05-16,11,BVR,60.8434563,216.7107463
2019-05-16,11,BVR,77.9796026,229.1827792
2019-05-23,0.1,BVR,0.248371561,9.278804091
2019-05-23,0.1,BVR,0.301067065,12.66147495
2019-05-23,3,BVR,0.498249061,9.13280808
2019-05-23,3,BVR,0.469349504,10.33166154
2019-05-23,6,BVR,0.244626825,10.05167937
2019-05-23,6,BVR,0.250876173,11.30880457
2019-05-23,9,BVR,45.33763374,265.7325521
2019-05-23,9,BVR,49.41399441,267.7689739
2019-05-23,11,BVR,118.0541974,192.8100978
2019-05-23,11,BVR,123.8652604,234.0107175
2019-05-30,0.1,BVR,0.226907168,11.40807318
2019-05-30,0.1,BVR,0.227682304,9.208941588
2019-05-30,3,BVR,0.308647453,11.29523918
2019-05-30,3,BVR,0.361280452,11.81185023
2019-05-30,6,BVR,0.394240354,10.67401938
2019-05-30,6,BVR,0.397717143,13.63007244
2019-05-30,9,BVR,28.170882,143.4778353
2019-05-30,9,BVR,38.7874415,180.0146815
2019-05-30,11,BVR,100.7009356,208.0821179
2019-05-30,11,BVR,116.457609,235.4695731
2019-06-06,0.1,BVR,0.431207981,10.55592827
2019-06-06,0.1,BVR,0.375868104,9.729102046
2019-06-06,3,BVR,0.41712006,9.732865437
2019-06-06,3,BVR,0.433989308,10.52421559
2019-06-06,6,BVR,0.088696999,10.06922382
2019-06-06,6,BVR,0.190308042,9.732024162
2019-06-06,9,BVR,85.48473241,253.4661212
2019-06-06,9,BVR,90.51352714,262.8779221
2019-06-06,11,BVR,200.4356056,315.7244901
2019-06-06,11,BVR,228.6355366,284.6563247
2019-06-13,0.1,BVR,0.41155004,10.15776584
2019-06-13,0.1,BVR,0.413984301,9.813624226
2019-06-13,3,BVR,0.40589166,10.15295329
2019-06-13,3,BVR,0.388362671,10.12504649
2019-06-13,6,BVR,0.276459662,13.76304253
2019-06-13,6,BVR,0.269189969,14.16681472
2019-06-13,9,BVR,58.41187941,244.1647156
2019-06-13,9,BVR,63.64835152,265.9977041
2019-06-20,0.1,BVR,0.439631817,9.799591331
2019-06-20,0.1,BVR,0.455444192,10.56448949
2019-06-20,3,BVR,0.649708634,20.09855002
2019-06-20,3,BVR,0.482345813,14.56275559
2019-06-20,6,BVR,0.18342252,30.65500545
2019-06-20,9,BVR,123.7666104,9.727701026
2019-06-20,9,BVR,130.7878843,353.2720931
2019-06-20,11,BVR,278.2559988,357.5911699
2019-06-20,11,BVR,269.5052354,219.3886675
2019-06-27,0.1,BVR,0.397431097,7.995929028
2019-06-27,0.1,BVR,0.443146237,11.03822098
2019-06-27,3,BVR,0.451140683,11.95936787
2019-06-27,3,BVR,0.801185345,12.3595214
2019-06-27,6,BVR,0.393156151,3.96007362
2019-06-27,6,BVR,0.36286454,3.267530841
2019-06-27,9,BVR,113.647217,268.5339188
2019-06-27,9,BVR,114.2603792,287.363946
2019-06-27,11,BVR,307.0127255,349.3954747
2019-06-27,11,BVR,261.174649,327.5142158
2019-07-03,0.1,BVR,0.376685065,12.27086489
2019-07-03,0.1,BVR,0.351136155,13.01230524
2019-07-03,3,BVR,0.386542208,14.01031009
2019-07-03,6,BVR,0.321866671,75.69243953
2019-07-03,6,BVR,0.417898331,62.38505595
2019-07-03,9,BVR,85.68697137,259.2227015
2019-07-03,9,BVR,80.55925076,259.7189357
2019-07-03,11,BVR,246.152139,389.8555653
2019-07-03,11,BVR,265.4111817,372.1082697
2019-07-11,0.1,BVR,0.645219101,18.43158951
2019-07-11,0.1,BVR,0.716306291,15.28908187
2019-07-11,3,BVR,0.56879798,15.61619565
2019-07-11,3,BVR,0.615377789,17.46818849
2019-07-11,6,BVR,0.713464717,86.03035625
2019-07-11,6,BVR,0.970277954,85.64000525
2019-07-11,9,BVR,143.6399051,283.8318338
2019-07-11,9,BVR,202.9966994,345.9117417
2019-07-11,11,BVR,353.2112511,294.3104028
2019-07-11,11,BVR,362.2894488,350.2204704
2019-07-18,0.1,BVR,1.029411812,10.06190468
2019-07-18,0.1,BVR,0.988617225,12.28488331
2019-07-18,3,BVR,0.641906581,19.67561561
2019-07-18,3,BVR,0.723322357,21.89552985
2019-07-18,6,BVR,0.245614118,121.1587681
2019-07-18,6,BVR,0.3523818,117.8393447
2019-07-18,9,BVR,234.400686,431.2889215
2019-07-18,9,BVR,242.3270911,351.148361
2019-07-18,11,BVR,493.6887528,368.9478819
2019-07-18,11,BVR,448.427079,368.9478819
2019-07-24,0.1,BVR,0.547207297,27.39073559
2019-07-24,0.1,BVR,0.626296872,25.15545238
2019-07-24,3,BVR,0.629671277,22.22999203
2019-07-24,3,BVR,0.711968103,22.03964406
2019-07-24,6,BVR,0.549698924,97.56623071
2019-07-24,9,BVR,207.7531388,270.7245267
2019-07-24,9,BVR,226.6147462,366.4479942
2019-07-24,11,BVR,404.4612286,364.358225
2019-07-24,11,BVR,445.0851361,381.6785921
2019-08-01,0.1,BVR,0.395498015,14.01189058
2019-08-01,3,BVR,0.690374407,19.39668496
2019-08-01,3,BVR,0.697745671,19.80720432
2019-08-01,6,BVR,0.629071362,14.85814298
2019-08-01,6,BVR,0.496988671,158.8833732
2019-08-01,9,BVR,128.6363229,279.3619512
2019-08-01,9,BVR,130.7178384,285.586862
2019-08-01,11,BVR,394.3674908,447.8572813
2019-08-08,0.1,BVR,0.497785284,12.06909784
2019-08-08,0.1,BVR,0.453537014,16.23565102
2019-08-08,3,BVR,0.385519652,9.546738891
2019-08-08,3,BVR,0.552461952,14.50809893
2019-08-08,6,BVR,0.990439135,203.0204883
2019-08-08,6,BVR,0.524668411,177.8171019
2019-08-08,6,BVR,0.637916878,176.8468175
2019-08-08,9,BVR,244.6996607,495.4062005
2019-08-08,9,BVR,286.6232935,541.7795622
2019-08-08,11,BVR,470.5401385,384.1245317
2019-08-14,0.1,BVR,0.498672026,14.08122
2019-08-14,0.1,BVR,0.495790789,9.028504903
2019-08-14,3,BVR,0.408254122,22.28773634
2019-08-14,3,BVR,0.415702286,22.51599365
2019-08-14,6,BVR,2.233982905,162.0542139
2019-08-14,6,BVR,2.496789206,159.2456844
2019-08-14,9,BVR,190.9261979,457.4826806
2019-08-14,9,BVR,133.6205951,642.5028801
2019-08-14,11,BVR,509.7262776,507.9669364
2019-08-14,11,BVR,483.8839728,467.073576
2019-08-22,0.1,BVR,0.926171015,5.765889216
2019-08-22,0.1,BVR,0.887463891,10.64382767
2019-10-28,0.1,BVR,0.029909224,192.0925169
2019-10-28,0.1,BVR,0.031724882,159.2630521
2019-10-28,3,BVR,0.015032204,181.3275368
2019-10-28,3,BVR,0.019832578,203.6419612
2019-10-28,6,BVR,0.040999742,180.1178699
2019-10-28,6,BVR,0.171815093,179.5837204
2019-10-28,9,BVR,331.4316662,364.4517289
2019-10-28,9,BVR,384.9064977,332.7647035
2019-10-28,9,BVR,477.9022768,433.3868823
2019-11-15,0.1,BVR,0.029226412,25.45351355
2019-11-15,0.1,BVR,0.038046064,22.3663254
2019-11-15,3,BVR,0.039039245,28.47872589
2019-11-15,3,BVR,0.037089093,26.93037579
2019-11-15,6,BVR,0.036121776,522.6311824
2019-11-15,6,BVR,0.040042771,21.4496569
2019-11-15,9,BVR,0.050921204,32.12487524
2019-11-15,11,BVR,0.17818283,36.01863306
2019-11-15,11,BVR,0.148273606,32.83010791
2015-03-31,0.1,FCR,0.067583484,8.824011711
2015-03-31,1.6,FCR,0.069565417,9.530102037
2015-03-31,3.8,FCR,0.072427429,15.09666354
2015-03-31,5,FCR,0.06799593,16.80452257
2015-03-31,6.2,FCR,0.060762289,17.45537934
2015-03-31,8,FCR,0.023887925,44.39053736
2015-03-31,9,FCR,0.033123988,43.62333863
2015-03-31,100,FCR,0.007076873,
2015-04-07,0.1,FCR,0.006145841,9.855854077
2015-04-07,1.6,FCR,0.103644874,11.99650889
2015-04-07,3.8,FCR,0.124898943,15.85494329
2015-04-07,5,FCR,0.044343269,18.4775959
2015-04-07,6.2,FCR,0.027104599,48.09460188
2015-04-07,8,FCR,0.022061956,46.58324216
2015-04-07,9,FCR,0.036024573,45.82377887
2015-04-13,0.1,FCR,0.179576596,24.58656451
2015-04-13,1.6,FCR,0.193236302,13.28851214
2015-04-13,3.8,FCR,0.096140334,17.9222348
2015-04-13,5,FCR,0.036708328,25.94194966
2015-04-13,6.2,FCR,0.041555333,35.69936501
2015-04-13,8,FCR,0.05719717,46.08993002
2015-04-13,9,FCR,0.064962983,51.36123556
2015-04-13,100,FCR,0.007237602,10.13239256
2015-04-21,0.1,FCR,0.241003561,12.2583711
2015-04-21,0.1,FCR,0.237632362,
2015-04-21,1.6,FCR,0.254142066,15.22438777
2015-04-21,1.6,FCR,0.251932894,9.393853738
2015-04-21,3.8,FCR,0.10825436,25.35282938
2015-04-21,3.8,FCR,0.0917204,28.58509165
2015-04-21,5,FCR,0.089833521,34.02764777
2015-04-21,5,FCR,0.089760375,31.48732848
2015-04-21,6.2,FCR,0.127363998,
2015-04-21,6.2,FCR,0.108006374,32.00233244
2015-04-21,8,FCR,0.132321369,48.67306654
2015-04-21,8,FCR,0.149996723,48.04093002
2015-04-21,9,FCR,0.114057396,53.0046861
2015-04-21,9,FCR,0.11450917,50.16769831
2015-04-21,100,FCR,0.008454873,14.70757962
2015-04-21,100,FCR,0.009550961,19.32148459
2015-04-28,0.1,FCR,0.162916661,16.98229371
2015-04-28,0.1,FCR,0.160752807,19.43196907
2015-04-28,1.6,FCR,0.173374622,13.36712252
2015-04-28,1.6,FCR,0.176715776,23.85448942
2015-04-28,3.8,FCR,0.176832465,13.11805644
2015-04-28,3.8,FCR,0.174483673,15.96417556
2015-04-28,5,FCR,0.044909432,46.01534015
2015-04-28,5,FCR,0.045802613,49.14017712
2015-04-28,6.2,FCR,0.028721918,57.21681217
2015-04-28,6.2,FCR,0.029960486,50.78311268
2015-04-28,8,FCR,0.021151172,93.15559162
2015-04-28,8,FCR,0.023138023,99.98805382
2015-04-28,9,FCR,0.048912913,75.20924851
2015-04-28,9,FCR,0.049136084,69.02209338
2015-04-28,100,FCR,0.00769067,12.25840037
2015-04-28,100,FCR,0.008349372,9.541581788
2015-05-05,0.1,FCR,0.22601984,12.59391585
2015-05-05,0.1,FCR,0.238272845,5.055046227
2015-05-05,1.6,FCR,0.229518981,10.50958823
2015-05-05,1.6,FCR,0.228352818,11.50402842
2015-05-05,3.8,FCR,0.247494096,18.23279425
2015-05-05,3.8,FCR,0.235477601,16.18901918
2015-05-05,5,FCR,0.139902549,28.59494753
2015-05-05,5,FCR,0.151496511,25.30710006
2015-05-05,6.2,FCR,0.028920794,55.86685657
2015-05-05,6.2,FCR,0.03186702,57.67177644
2015-05-05,8,FCR,0.052064588,51.10499522
2015-05-05,9,FCR,0.307416682,63.08039518
2015-05-05,9,FCR,0.334588187,55.99548389
2015-05-05,100,FCR,0.010733669,11.6463859
2015-05-05,100,FCR,0.009512398,11.49386285
2015-05-11,0.1,FCR,0.383661941,8.709729543
2015-05-11,0.1,FCR,0.354324007,9.148845268
2015-05-11,1.6,FCR,0.401719774,7.726840093
2015-05-11,1.6,FCR,0.417298799,8.300552639
2015-05-11,3.8,FCR,0.270875873,10.45098105
2015-05-11,5,FCR,0.100766975,31.3563743
2015-05-11,6.2,FCR,0.042163766,67.74107276
2015-05-11,6.2,FCR,0.041319995,135.7525699
2015-05-11,8,FCR,0.06705773,62.01700256
2015-05-11,8,FCR,0.078475589,137.9066736
2015-05-11,9,FCR,0.049856309,77.59247609
2015-05-11,9,FCR,0.0505955,79.60843426
2015-05-11,100,FCR,0.012864483,11.02084416
2015-05-11,100,FCR,0.014321397,11.35547063
2015-05-18,0.1,FCR,0.370087007,8.917637907
2015-05-18,0.1,FCR,0.378443738,9.424471958
2015-05-18,1.6,FCR,0.5376097,7.829327326
2015-05-18,1.6,FCR,0.557699399,7.577334668
2015-05-18,3.8,FCR,0.608418483,15.7128051
2015-05-18,3.8,FCR,0.586880225,15.61294976
2015-05-18,5,FCR,0.191766032,48.55022526
2015-05-18,5,FCR,0.174677381,51.2062021
2015-05-18,6.2,FCR,0.186243729,53.16097102
2015-05-18,6.2,FCR,0.184131822,56.47744353
2015-05-18,8,FCR,0.041173613,83.10507498
2015-05-18,8,FCR,0.047014706,92.73909143
2015-05-18,9,FCR,0.036778267,92.61453642
2015-05-18,9,FCR,0.04025631,93.7118657
2015-05-18,100,FCR,0.015648474,8.052448348
2015-05-18,100,FCR,0.015559363,12.99977891
2015-05-25,0.1,FCR,0.380037996,8.502661814
2015-05-25,0.1,FCR,0.371580418,8.274910202
2015-05-25,1.6,FCR,0.482055389,8.978601449
2015-05-25,1.6,FCR,0.463463848,8.522475573
2015-05-25,3.8,FCR,0.772444059,15.39594734
2015-05-25,3.8,FCR,0.771809861,11.8521823
2015-05-25,5,FCR,0.371395807,48.13533722
2015-05-25,5,FCR,0.390281653,48.4403862
2015-05-25,6.2,FCR,0.251956538,60.88743769
2015-05-25,6.2,FCR,0.277393713,63.29462644
2015-05-25,8,FCR,0.040797825,108.921007
2015-05-25,8,FCR,0.039196097,101.6604257
2015-05-25,9,FCR,0.060465918,89.21554625
2015-05-25,9,FCR,0.07123159,93.25691055
2015-05-25,100,FCR,0.02053071,16.9549638
2015-05-25,100,FCR,0.017392186,13.62340188
2015-06-01,0.1,FCR,0.516678474,9.40532302
2015-06-01,0.1,FCR,0.50498123,6.995644995
2015-06-01,0.1,FCR,0.486077911,8.264037778
2015-06-01,0.1,FCR,0.447158209,7.808955281
2015-06-01,1.6,FCR,0.47363193,5.358141679
2015-06-01,1.6,FCR,0.472577546,8.074320654
2015-06-01,1.6,FCR,0.54769244,7.932126015
2015-06-01,3.8,FCR,0.6494173,
2015-06-01,3.8,FCR,0.512179304,24.32429317
2015-06-01,3.8,FCR,0.653936548,9.681900726
2015-06-01,3.8,FCR,0.511200151,24.13298138
2015-06-01,5,FCR,0.309513518,40.36305124
2015-06-01,5,FCR,0.37804587,27.28057515
2015-06-01,5,FCR,0.274934755,37.34998534
2015-06-01,5,FCR,0.375330441,23.69043566
2015-06-01,6.2,FCR,0.197509315,79.01799653
2015-06-01,6.2,FCR,0.117651012,81.42974935
2015-06-01,6.2,FCR,0.128437777,56.51818878
2015-06-01,6.2,FCR,0.137033703,73.28014981
2015-06-01,8,FCR,0.083208787,74.10970336
2015-06-01,8,FCR,0.063852344,98.97019896
2015-06-01,8,FCR,0.115442039,94.92514914
2015-06-01,8,FCR,0.061668723,121.4590793
2015-06-01,9,FCR,0.13139621,85.34545876
