time,FLOW,TEMP,SALT,OXY_oxy,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,OGM_poc,OGM_don,OGM_pon,OGM_dop,OGM_pop,PHS_frp_ads,CAR_dic,CAR_ch4,SIL_rsi
2013-06-01,0.008,22.7418,0,253.2722,0.7323,1.1902,0.072,23.7256,274.3445071,23.7256,10.7212,2.1442,1.0056,2.3463,0.072,98.7593,6.3063,126.3866
2013-06-02,0.0149,23.0558,0,251.7576,0.7042,1.2181,0.0727,23.7094,263.9698478,23.7094,10.7121,2.1424,1.0025,2.3393,0.0727,98.778,6.2941,126.3866
2013-06-03,0.0138,23.3697,0,250.2589,0.676,1.246,0.0734,23.6931,265.9320251,23.6931,10.703,2.1406,0.9995,2.3322,0.0734,98.7966,6.2819,126.3866
2013-06-04,0.0079,23.6837,0,248.7757,0.6478,1.2739,0.0741,23.6769,275.5391479,23.6769,10.6939,2.1388,0.9965,2.3251,0.0741,98.8153,6.2697,126.3866
2013-06-05,0.0072,22.821,0,252.8887,0.6197,1.3018,0.0748,23.6606,277.0080038,23.6606,10.6849,2.137,0.9934,2.318,0.0748,98.834,6.2575,126.3866
2013-06-06,0.0461,21.9583,0,257.1228,0.5915,1.3297,0.0755,23.6444,214.4555065,23.6444,10.6758,2.1352,0.9904,2.3109,0.0755,98.8526,5.9888,126.3866
2013-06-07,0.0414,22.195,0,255.9485,0.5633,1.3576,0.0762,23.6281,221.8691404,23.6281,10.6667,2.1333,0.9873,2.3038,0.0762,98.8713,5.7201,126.3866
2013-06-08,0.0228,22.4318,0,254.7836,0.5352,1.3855,0.0768,23.6119,252.3588246,23.6119,10.6576,2.1315,0.9843,2.2967,0.0768,98.8899,5.6957,126.3866
2013-06-09,0.0171,22.6685,0,253.6281,0.507,1.4134,0.0775,23.5957,261.9620443,23.5957,10.6486,2.1297,0.9813,2.2896,0.0775,98.9086,5.656,126.3866
2013-06-10,0.0187,22.9053,0,252.4817,0.4788,1.4413,0.0782,23.5794,259.473726,23.5794,10.6395,2.1279,0.9782,2.2825,0.0782,98.9273,5.6164,126.3866
2013-06-11,0.0193,23.142,0,251.3444,0.4507,1.4692,0.0789,23.5632,258.6316025,23.5632,10.6304,2.1261,0.9752,2.2754,0.0789,98.9459,5.7318,126.3866
2013-06-12,0.0146,23.3788,0,250.2161,0.4225,1.4971,0.0796,23.5469,266.8537429,23.5469,10.6213,2.1243,0.9721,2.2683,0.0796,98.9646,5.3068,126.3866
2013-06-13,0.0147,23.6155,0,249.0966,0.3943,1.5251,0.0803,23.5307,266.9239819,23.5307,10.6123,2.1225,0.9691,2.2612,0.0803,98.9832,5.0137,126.3866
2013-06-14,0.0123,23.5204,0,249.5455,0.3662,1.553,0.081,23.5144,271.3571133,23.5144,10.6032,2.1206,0.9816,2.2905,0.081,99.0019,4.7206,126.3866
2013-06-15,0.0092,23.4252,0,249.9957,0.338,1.5809,0.0817,23.4982,277.1025302,23.4982,10.5941,2.1188,0.9942,2.3197,0.0817,99.0205,4.5573,126.3866
2013-06-16,0.0088,23.3301,0,250.4474,0.3098,1.6088,0.0824,23.482,278.1464126,23.482,10.585,2.117,1.0067,2.3489,0.0824,99.0392,4.6048,126.3866
2013-06-17,0.0094,23.2349,0,250.9005,0.2817,1.6367,0.0831,23.4657,277.4084041,23.4657,10.576,2.1152,1.0192,2.3781,0.0831,99.0579,4.6523,126.3866
2013-06-18,0.0137,23.1398,0,251.3551,0.2535,1.6646,0.0838,23.4495,269.9479108,23.4495,10.5669,2.1134,1.0317,2.4074,0.0838,99.0765,4.4078,126.3866
2013-06-19,0.0145,23.0446,0,251.8111,0.2253,1.6925,0.0845,23.4332,268.7450549,23.4332,10.5578,2.1116,1.0442,2.4366,0.0845,99.0952,4.6124,126.3866
2013-06-20,0.0107,22.9495,0,252.2686,0.1972,1.7204,0.0852,23.417,276.0012199,23.417,10.5487,2.1097,1.0568,2.4658,0.0852,99.1138,4.8169,126.3866
2013-06-21,0.0076,23.5784,0,249.2717,0.169,1.7483,0.0859,23.4007,282.0802329,23.4007,10.5397,2.1079,1.0693,2.495,0.0859,99.1325,4.9759,126.3866
2013-06-22,0.0075,24.2072,0,246.3365,0.1408,1.7762,0.0866,23.3845,282.6293242,23.3845,10.5306,2.1061,1.0818,2.5242,0.0866,99.1511,4.9433,126.3866
2013-06-23,0.0071,24.8361,0,243.4611,0.1127,1.8041,0.0873,23.3683,283.750477,23.3683,10.5215,2.1043,1.0943,2.5535,0.0873,99.1698,4.5926,126.3866
2013-06-24,0.0072,25.4649,0,240.6433,0.0845,1.832,0.088,23.352,283.9301563,23.352,10.5124,2.1025,1.1069,2.5827,0.088,99.1885,4.242,126.3866
2013-06-25,0.0071,26.0938,0,237.8814,0.0563,1.8599,0.0887,23.3358,284.4923926,23.3358,10.5034,2.1007,1.1194,2.6119,0.0887,99.2071,4.1066,126.3866
2013-06-26,0.0123,25.7529,0,239.3718,0.0282,1.8878,0.0894,23.3195,274.7551592,23.3195,10.4943,2.0989,1.1319,2.6411,0.0894,99.2258,3.9712,126.3866
2013-06-27,0.0108,25.412,0,240.8784,0,1.9157,0.0901,23.3033,277.9816371,23.3033,10.4852,2.097,1.1444,2.6704,0.0901,99.2444,3.8694,126.3866
2013-06-28,0.0071,25.1847,0,241.8918,0.346,1.7017,0.0861,23.287,285.609017,23.287,10.3659,2.0732,1.2753,2.9758,0.0861,99.2631,3.7677,126.3866
2013-06-29,0.0078,24.9575,0,242.9127,0.6921,1.4877,0.0821,23.2708,284.5863282,23.2708,10.2466,2.0493,1.4062,3.2812,0.0821,99.2818,3.7306,126.3866
2013-06-30,0.0097,24.7302,0,243.9411,1.0381,1.2737,0.0781,23.2546,281.1274514,23.2546,10.1273,2.0255,1.5371,3.5866,0.0781,99.3004,3.7925,126.3866
2013-07-01,0.0084,24.5029,0,244.9771,1.3842,1.0596,0.0741,23.2383,284.0942844,23.2383,10.008,2.0016,1.668,3.892,0.0741,99.3191,3.8544,126.3866
2013-07-02,0.0404,24.2757,0,246.0207,1.7302,0.8456,0.0701,23.2221,219.0171305,23.2221,9.8887,1.9777,1.7989,4.1975,0.0701,99.3377,3.9162,126.3866
2013-07-03,0.0789,24.0484,0,247.0721,2.0762,0.6316,0.0661,23.2058,139.4587784,23.2058,9.7694,1.9539,1.9298,4.5029,0.0661,99.3564,3.9781,126.3866
2013-07-04,0.0839,23.9306,0,247.6201,2.0546,0.6342,0.0653,23.1896,128.2264709,23.1896,9.776,1.9552,1.8589,4.3375,0.0653,99.375,4.04,126.3866
2013-07-05,0.0482,23.8128,0,248.1702,2.033,0.6368,0.0646,23.1733,202.108652,23.1733,9.7825,1.9565,1.7881,4.1721,0.0646,99.3937,4.1018,126.3866
2013-07-06,0.022,23.695,0,248.7225,2.0114,0.6395,0.0638,23.1571,257.1338733,23.1571,9.789,1.9578,1.7172,4.0068,0.0638,99.4124,4.1637,126.3866
2013-07-07,0.0196,23.5772,0,249.2769,1.9897,0.6421,0.0631,23.1409,262.3683578,23.1409,9.7956,1.9591,1.6463,3.8414,0.0631,99.431,4.4268,126.3866
2013-07-08,0.0171,23.4595,0,249.8335,1.9681,0.6447,0.0623,23.1246,267.8994338,23.1246,9.8021,1.9604,1.5755,3.6761,0.0623,99.4497,4.69,126.3866
2013-07-09,0.0129,23.3417,0,250.3922,1.9465,0.6474,0.0616,23.1084,277.1944707,23.1084,9.8087,1.9617,1.5046,3.5107,0.0616,99.4683,4.793,126.3866
2013-07-10,0.0569,23.2239,0,250.9532,1.9248,0.65,0.0608,23.0921,181.5185122,23.0921,9.8152,1.963,1.4337,3.3453,0.0608,99.487,4.896,126.3866
2013-07-11,0.0576,23.1061,0,251.5164,1.9032,0.6526,0.0601,23.0759,179.5045142,23.0759,9.8217,1.9643,1.3628,3.18,0.0601,99.5056,5.0226,126.3866
2013-07-12,0.0358,23.2395,0,250.8788,2.1504,0.9473,0.0609,23.0596,227.3067685,23.0596,9.3609,1.8722,1.265,2.9516,0.0609,99.5243,5.1492,126.3866
2013-07-13,0.0278,23.3728,0,250.2441,2.3976,1.2421,0.0618,23.0434,245.0519931,23.0434,8.9,1.78,1.1671,2.7232,0.0618,99.543,4.8516,126.3866
2013-07-14,0.0274,23.5062,0,249.6123,2.6447,1.5368,0.0627,23.0272,245.97549,23.0272,8.4391,1.6878,1.0692,2.4948,0.0627,99.5616,4.5997,126.3866
2013-07-15,0.0207,23.6396,0,248.9831,2.8919,1.8315,0.0635,23.0109,261.1946581,23.0109,7.9782,1.5956,0.9713,2.2664,0.0635,99.5803,4.3478,126.3866
2013-07-16,0.0183,24.6754,0,244.1904,3.1391,2.1263,0.0644,22.9947,266.8233906,22.9947,7.5174,1.5035,1.0404,2.4276,0.0644,99.5989,4.2642,126.3866
2013-07-17,0.0165,25.7111,0,239.5555,3.3862,2.421,0.0652,22.9784,271.1546649,22.9784,7.0565,1.4113,1.1095,2.5887,0.0652,99.6176,4.1805,126.3866
2013-07-18,0.0145,26.7469,0,235.07,3.6334,2.7157,0.0661,22.9622,276.0124421,22.9622,6.5956,1.3191,1.1785,2.7499,0.0661,99.6363,4.1405,126.3866
2013-07-19,0.0136,26.4782,0,236.2197,3.4357,2.5022,0.0669,22.9459,278.3699887,22.9459,6.929,1.3858,1.2476,2.9111,0.0669,99.6549,4.1005,126.3866
2013-07-20,0.0129,26.2095,0,237.3791,3.2379,2.2887,0.0678,22.9297,280.2884562,22.9297,7.2625,1.4525,1.3181,3.0755,0.0678,99.6736,4.8189,126.3866
2013-07-21,0.0129,25.9408,0,238.5483,3.0402,2.0751,0.0687,22.9135,280.5716749,22.9135,7.5959,1.5192,1.3886,3.24,0.0687,99.6922,5.5012,126.3866
2013-07-22,0.0133,25.6721,0,239.7274,2.8425,1.8616,0.0695,22.8972,279.899598,22.8972,7.9293,1.5859,1.4591,3.4045,0.0695,99.7109,6.1835,126.3866
2013-07-23,0.0126,25.6189,0,239.9622,2.6447,1.6481,0.0704,22.881,281.8610801,22.881,8.2628,1.6526,1.5295,3.5689,0.0704,99.7295,6.8658,126.3866
2013-07-24,0.0108,25.5656,0,240.1974,2.447,1.4346,0.0712,22.8647,286.514187,22.8647,8.5962,1.7192,1.6,3.7334,0.0712,99.7482,7.5481,126.3866
2013-07-25,0.0101,25.5124,0,240.433,2.2493,1.221,0.0721,22.8485,288.5451845,22.8485,8.9296,1.7859,1.6705,3.8978,0.0721,99.7669,8.1449,126.3866
2013-07-26,0.0097,25.2414,0,241.6387,1.6869,1.2631,0.0736,22.8322,289.8633486,22.8322,9.3538,1.8708,1.6191,3.7779,0.0736,99.7855,7.7692,126.3866
2013-07-27,0.0141,24.9703,0,242.8549,1.1246,1.3052,0.0751,22.816,279.3052348,22.816,9.7781,1.9556,1.5677,3.658,0.0751,99.8042,7.3936,126.3866
2013-07-28,0.0137,24.6992,0,244.0817,0.5623,1.3473,0.0766,22.7998,280.5674481,22.7998,10.2023,2.0405,1.5163,3.5381,0.0766,99.8228,7.0179,126.3866
2013-07-29,0.0088,24.4282,0,245.3194,0,1.3894,0.0781,22.7835,293.1517017,22.7835,10.6265,2.1253,1.465,3.4182,0.0781,99.8415,6.6423,126.3866
2013-07-30,0.0082,24.0495,0,247.067,0.4037,1.3193,0.0781,22.7673,295.0292415,22.7673,10.3392,2.0678,1.7168,4.0059,0.0781,99.8601,6.0934,126.3866
2013-07-31,0.0082,23.6708,0,248.8364,0.8074,1.2491,0.0781,22.751,295.3995958,22.751,10.052,2.0104,1.9686,4.5935,0.0781,99.8788,5.5445,126.3866
2013-08-01,0.0109,23.2921,0,250.6281,1.2111,1.1789,0.0781,22.7348,288.8414791,22.7348,9.7648,1.953,2.2205,5.1811,0.0781,99.8975,5.0584,126.3866
2013-08-02,0.0099,23.3275,0,250.4598,1.6437,1.2526,0.0796,22.7185,291.7486722,22.7185,9.3336,1.8667,1.9166,4.472,0.0796,99.9161,4.5723,126.3866
2013-08-03,0.0074,23.3628,0,250.2917,2.0762,1.3263,0.0811,22.7023,298.5954232,22.7023,8.9025,1.7805,1.6126,3.7628,0.0811,99.9348,4.5307,126.3866
2013-08-04,0.0072,23.3982,0,250.1238,2.5088,1.4,0.0826,22.6861,299.5061364,22.6861,8.4713,1.6943,1.3087,3.0536,0.0826,99.9534,4.4893,126.3866
2013-08-05,0.0065,23.4336,0,249.956,2.9413,1.4736,0.0841,22.6698,301.7436559,22.6698,8.0402,1.608,1.0048,2.3444,0.0841,99.9721,4.4479,126.3866
2013-08-06,0.0105,23.469,0,249.7885,2.3646,1.4456,0.0881,22.6536,291.5227097,22.6536,8.5349,1.707,1.2422,2.8984,0.0881,99.9907,4.503,126.3866
2013-08-07,0.0108,23.5043,0,249.6212,1.7879,1.4175,0.0921,22.6373,291.052581,22.6373,9.0296,1.8059,1.4796,3.4525,0.0921,100.0094,4.5573,126.3866
2013-08-08,0.0184,23.5397,0,249.4541,1.2111,1.3894,0.0961,22.6211,270.9173026,22.6211,9.5243,1.9049,1.7171,4.0065,0.0961,100.0281,4.6096,126.3866
2013-08-09,0.0171,24.4136,0,245.3865,1.4995,1.4315,0.0961,22.6048,274.6307538,22.6048,9.2396,1.8479,1.5395,3.5922,0.0961,100.0467,4.6618,126.3866
2013-08-10,0.0095,25.2874,0,241.4329,1.7879,1.4736,0.0961,22.5886,295.5826735,22.5886,8.9549,1.791,1.3619,3.1778,0.0961,100.0654,4.9188,126.3866
2013-08-11,0.0105,26.1613,0,237.588,2.0762,1.5158,0.0961,22.5724,293.1877107,22.5724,8.6702,1.734,1.1844,2.7635,0.0961,100.084,5.1866,126.3866
2013-08-12,0.0105,27.0352,0,233.8469,2.3646,1.5579,0.0961,22.5561,293.5219121,22.5561,8.3856,1.6771,1.0068,2.3492,0.0961,100.1027,5.4544,126.3866
2013-08-13,0.0094,26.8245,0,234.7399,2.653,1.6,0.0961,22.5399,296.9183844,22.5399,8.1009,1.6202,1.154,2.6926,0.0961,100.1214,6.0616,126.3866
2013-08-14,0.008,26.6137,0,235.6386,2.9413,1.6421,0.0961,22.5236,301.1961174,22.5236,7.8162,1.5632,1.3011,3.0359,0.0961,100.14,6.7224,126.3866
2013-08-15,0.0059,26.403,0,236.5433,1.3842,1.3052,0.0901,22.5074,307.4998151,22.5074,9.3852,1.877,1.45,3.3834,0.0901,100.1587,7.3833,126.3866
2013-08-16,0.0058,26.1923,0,237.4539,1.8455,1.3052,0.0891,22.4911,308.2040866,22.4911,8.9915,1.7983,1.4159,3.3038,0.0891,100.1773,8.0441,126.3866
2013-08-17,0.0134,25.9815,0,238.3705,2.3069,1.3052,0.0881,22.4749,286.9138596,22.4749,8.5977,1.7195,1.3818,3.2242,0.0881,100.196,8.3426,126.3866
2013-08-18,0.0196,25.7708,0,239.2932,2.7683,1.3052,0.0871,22.4587,269.3692053,22.4587,8.2039,1.6408,1.3477,3.1445,0.0871,100.2146,8.7048,126.3866
2013-08-19,0.0107,25.56,0,240.2221,3.2297,1.3052,0.0861,22.4424,295.2940541,22.4424,7.8101,1.562,1.3135,3.0649,0.0861,100.2333,9.067,126.3866
2013-08-20,0.0088,25.3493,0,241.1572,3.6911,1.3052,0.0851,22.4262,301.161487,22.4262,7.4163,1.4833,1.2794,2.9853,0.0851,100.252,7.9472,126.3866
2013-08-21,0.0077,25.1386,0,242.0986,4.1525,1.3052,0.0841,22.4099,304.7550229,22.4099,7.0226,1.4045,1.2453,2.9057,0.0841,100.2706,6.8274,126.3866
2013-08-22,0.0078,24.9278,0,243.0464,3.9918,1.3323,0.0858,22.3937,304.8503937,22.3937,7.1246,1.4249,1.2403,2.8941,0.0858,100.2893,5.7076,126.3866
2013-08-23,0.0064,24.7171,0,244.0007,3.8312,1.3594,0.0875,22.3774,309.3948918,22.3774,7.2266,1.4453,1.2354,2.8825,0.0875,100.3079,5.8102,126.3866
2013-08-24,0.006,24.5063,0,244.9614,3.6705,1.3864,0.0893,22.3612,311.0053425,22.3612,7.3287,1.4657,1.2304,2.8709,0.0893,100.3266,5.9129,126.3866
2013-08-25,0.0051,24.2956,0,245.9288,3.5098,1.4135,0.091,22.345,314.1339834,22.345,7.4307,1.4861,1.2254,2.8593,0.091,100.3452,6.0156,126.3866
2013-08-26,0.0049,24.0849,0,246.9028,3.3492,1.4406,0.0927,22.3287,315.1798753,22.3287,7.5327,1.5065,1.2205,2.8478,0.0927,100.3639,6.1182,126.3866
2013-08-27,0.0052,23.8741,0,247.8836,3.1885,1.4676,0.0944,22.3125,314.712327,22.3125,7.6348,1.527,1.2155,2.8362,0.0944,100.3826,6.2209,126.3866
2013-08-28,0.006,23.6634,0,248.8712,3.0279,1.4947,0.0961,22.2962,312.7031679,22.2962,7.7368,1.5474,1.2105,2.8246,0.0961,100.4012,6.4592,126.3866
2013-08-29,0.0065,23.5045,0,249.6202,2.8672,1.5218,0.0978,22.28,311.5886787,22.28,7.8389,1.5678,1.2056,2.813,0.0978,100.4199,6.835,126.3866
2013-08-30,0.0054,23.3457,0,250.3732,2.7065,1.5488,0.0996,22.2637,315.4151735,22.2637,7.9409,1.5882,1.2006,2.8015,0.0996,100.4385,7.2108,126.3866
2013-08-31,0.0067,23.1868,0,251.1302,2.5459,1.5759,0.1013,22.2475,311.7995036,22.2475,8.0429,1.6086,1.1957,2.7899,0.1013,100.4572,7.5866,126.3866
2013-09-01,0.0066,23.028,0,251.8912,2.3852,1.603,0.103,22.2313,312.5276282,22.2313,8.145,1.629,1.1907,2.7783,0.103,100.4759,7.8095,126.3866
2013-09-02,0.0048,22.8691,0,252.6563,2.2245,1.63,0.1047,22.215,318.6257617,22.215,8.247,1.6494,1.1857,2.7667,0.1047,100.4945,8.0324,126.3866
2013-09-03,0.0045,22.7102,0,253.4255,2.0639,1.6571,0.1064,22.1988,320.0298174,22.1988,8.349,1.6698,1.1808,2.7551,0.1064,100.5132,7.8687,126.3866
2013-09-04,0.004,22.5514,0,254.1988,1.9032,1.6842,0.1081,22.1825,322.0847667,22.1825,8.4511,1.6902,1.1758,2.7436,0.1081,100.5318,7.9618,126.3866
2013-09-05,0.004,22.3925,0,254.9763,1.8044,1.5218,0.1047,22.1663,322.5526745,22.1663,8.6595,1.7319,1.2819,2.9912,0.1047,100.5505,8.055,126.3866
2013-09-06,0.0036,22.2336,0,255.7579,1.7055,1.3594,0.1013,22.15,324.314224,22.15,8.8679,1.7736,1.3881,3.2389,0.1013,100.5691,8.1481,126.3866
2013-09-07,0.0036,22.0748,0,256.5438,1.6066,1.197,0.0978,22.1338,324.7910408,22.1338,9.0764,1.8153,1.4942,3.4865,0.0978,100.5878,8.2413,126.3866
2013-09-08,0.0038,21.9159,0,257.334,1.5077,1.0346,0.0944,22.1175,324.6143321,22.1175,9.2848,1.857,1.6003,3.7341,0.0944,100.6065,8.3955,126.3866
2013-09-09,0.0036,21.7571,0,258.1285,1.4089,0.8722,0.091,22.1013,325.7466937,22.1013,9.4933,1.8987,1.7065,3.9818,0.091,100.6251,8.5497,126.3866
2013-09-10,0.0074,21.5982,0,258.9274,1.31,0.7098,0.0875,22.0851,313.6502137,22.0851,9.7017,1.9403,1.8126,4.2294,0.0875,100.6438,8.7039,126.3866
2013-09-11,0.0142,21.4393,0,259.7306,1.2111,0.5474,0.0841,22.0688,291.4223226,22.0688,9.9101,1.982,1.9187,4.477,0.0841,100.6624,8.8666,126.3866
2013-09-12,0.0131,21.2805,0,260.5382,1.2111,0.5233,0.0807,22.0526,295.3803642,22.0526,9.9209,1.9842,1.807,4.2163,0.0807,100.6811,9.2084,126.3866
2013-09-13,0.0123,21.1216,0,261.3503,1.2111,0.4992,0.0772,22.0363,298.3710751,22.0363,9.9316,1.9863,1.6952,3.9555,0.0772,100.6997,9.5502,126.3866
2013-09-14,0.0119,20.9627,0,262.1669,1.2111,0.4752,0.0738,22.0201,300.0384795,22.0201,9.9424,1.9885,1.5835,3.6948,0.0738,100.7184,9.892,126.3866
2013-09-15,0.0118,20.8039,0,262.9881,1.2111,0.4511,0.0704,22.0038,300.6999686,22.0038,9.9532,1.9906,1.4717,3.434,0.0704,100.7371,10.3974,126.3866
2013-09-16,0.012,20.645,0,263.8138,1.2111,0.4271,0.0669,21.9876,300.3381941,21.9876,9.9639,1.9928,1.36,3.1733,0.0669,100.7557,10.9028,126.3866
2013-09-17,0.0117,20.4862,0,264.6441,1.2111,0.403,0.0635,21.9714,301.6913189,21.9714,9.9747,1.9949,1.2482,2.9125,0.0635,100.7744,11.4082,126.3866
2013-09-18,0.0114,20.3273,0,265.4791,1.2111,0.3789,0.0601,21.9551,303.0565039,21.9551,9.9854,1.9971,1.1365,2.6518,0.0601,100.793,10.6051,126.3866
2013-09-19,0.0114,20.2131,0,266.0822,1.2977,0.3895,0.0601,21.9389,303.3886084,21.9389,9.8953,1.9791,1.1603,2.7074,0.0601,100.8117,9.7715,126.3866
2013-09-20,0.0168,20.0989,0,266.6877,1.3842,0.4,0.0601,21.9226,284.8023102,21.9226,9.8051,1.961,1.1842,2.7631,0.0601,100.8304,8.9379,126.3866
2013-09-21,0.0219,19.9847,0,267.2957,1.4707,0.4105,0.0601,21.9064,267.0615545,21.9064,9.715,1.943,1.208,2.8187,0.0601,100.849,8.1042,126.3866
2013-09-22,0.0165,19.8706,0,267.9061,1.5572,0.421,0.0601,21.8901,286.3192796,21.8901,9.6248,1.925,1.2319,2.8744,0.0601,100.8677,7.4072,126.3866
2013-09-23,0.012,19.7564,0,268.519,1.6437,0.4316,0.0601,21.8739,302.5833567,21.8739,9.5347,1.9069,1.2557,2.93,0.0601,100.8863,6.7102,126.3866
2013-09-24,0.0116,19.6422,0,269.1345,1.7302,0.4421,0.0601,21.8577,304.3384692,21.8577,9.4445,1.8889,1.2796,2.9857,0.0601,100.905,6.0132,126.3866
2013-09-25,0.0116,19.528,0,269.7524,1.8167,0.4526,0.0601,21.8414,304.6688877,21.8414,9.3543,1.8709,1.3034,3.0413,0.0601,100.9236,6.7403,126.3866
2013-09-26,0.0117,19.4347,0,270.259,1.9032,0.4631,0.0601,21.8252,304.6375136,21.8252,9.2642,1.8528,1.3013,3.0365,0.0601,100.9423,7.4577,126.3866
2013-09-27,0.0115,19.3415,0,270.7672,1.9897,0.4737,0.0601,21.8089,305.6949797,21.8089,9.174,1.8348,1.2993,3.0316,0.0601,100.961,8.175,126.3866
2013-09-28,0.011,19.2482,0,271.2771,2.0762,0.4842,0.0601,21.7927,307.859136,21.7927,9.0839,1.8168,1.2972,3.0268,0.0601,100.9796,8.8924,126.3866
2013-09-29,0.0112,19.155,0,271.7888,2.2178,0.4765,0.0601,21.7764,307.4667304,21.7764,8.963,1.7926,1.2951,3.0219,0.0601,100.9983,9.7584,126.3866
2013-09-30,0.0107,19.0617,0,272.3022,2.3594,0.4689,0.0601,21.7602,309.6575034,21.7602,8.8421,1.7684,1.293,3.017,0.0601,101.0169,10.6244,126.3866
2013-10-01,0.0107,18.9685,0,272.8173,2.5009,0.4612,0.0601,21.744,310.0080956,21.744,8.7212,1.7442,1.2909,3.0122,0.0601,101.0356,11.4904,126.3866
2013-10-02,0.0107,18.8752,0,273.3341,2.6425,0.4536,0.0601,21.7277,310.3591898,21.7277,8.6004,1.7201,1.2889,3.0073,0.0601,101.0542,10.5376,126.3866
2013-10-03,0.0104,18.782,0,273.8527,2.784,0.4459,0.0601,21.7115,311.8388879,21.7115,8.4795,1.6959,1.2868,3.0025,0.0601,101.0729,9.6043,126.3866
2013-10-04,0.0104,18.6887,0,274.3731,2.9256,0.4383,0.0601,21.6952,312.196697,21.6952,8.3586,1.6717,1.2847,2.9976,0.0601,101.0916,8.671,126.3866
2013-10-05,0.0104,18.5955,0,274.8952,3.0672,0.4306,0.0601,21.679,312.554917,21.679,8.2377,1.6475,1.2826,2.9928,0.0601,101.1102,7.7376,126.3866
2013-10-06,0.0099,18.5022,0,275.4191,3.2087,0.423,0.0601,21.6627,314.8241781,21.6627,8.1168,1.6234,1.2805,2.9879,0.0601,101.1289,6.8043,126.3866
2013-10-07,0.0301,18.409,0,275.9448,3.3503,0.4153,0.0601,21.6465,237.5968183,21.6465,7.996,1.5992,1.2784,2.983,0.0601,101.1475,5.871,126.3866
2013-10-08,0.0246,18.3157,0,276.4723,3.4919,0.4076,0.0601,21.6303,258.7974189,21.6303,7.8751,1.575,1.2764,2.9782,0.0601,101.1662,4.9377,126.3866
