time,FLOW,TEMP,SALT,OXY_oxy,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,OGM_poc,OGM_don,OGM_pon,OGM_dop,OGM_pop,PHS_frp_ads,CAR_dic,CAR_ch4,SIL_rsi
2014-05-12,0.0554,20.6377,0,263.852,0.154,0.2737,0.0022,24.6172,221.5545,24.6172,8.7614,1.7523,0.8442,1.9698,0.0022,105.1963,1.7349,126.3866
2014-05-13,0.0564,20.5628,0,264.2433,0.1804,0.2767,0.0032,24.4413,219.972,24.4413,8.7276,1.7455,0.8418,1.9643,0.0032,105.2149,1.7227,126.3866
2014-05-14,0.055,20.4878,0,264.6356,0.2068,0.2797,0.0041,24.2655,218.3894,24.2655,8.6938,1.7388,0.8395,1.9588,0.0041,105.2336,1.7634,126.3866
2014-05-15,0.0762,20.4078,0,265.0554,0.2332,0.2827,0.0051,24.0897,216.8069,24.0897,8.66,1.732,0.8371,1.9532,0.0051,105.2523,1.8747,126.3866
2014-05-16,0.0774,19.6849,0,268.9038,0.2596,0.2857,0.006,23.9138,215.2244,23.9138,8.6262,1.7252,0.8347,1.9477,0.006,105.2709,2.0071,126.3866
2014-05-17,0.0579,18.9621,0,272.8529,0.286,0.2887,0.007,23.738,213.6418,23.738,8.5924,1.7185,0.8324,1.9422,0.007,105.2896,2.1396,126.3866
2014-05-18,0.0561,18.2392,0,276.9067,0.3124,0.2917,0.0079,23.5621,212.0593,23.5621,8.5586,1.7117,0.83,1.9367,0.0079,105.3082,2.2738,126.3866
2014-05-19,0.0555,17.5163,0,281.0693,0.3388,0.2947,0.0089,23.3863,210.4768,23.3863,8.5248,1.705,0.8276,1.9312,0.0089,105.3269,2.416,126.3866
2014-05-20,0.0553,18.3607,0,276.2177,0.3256,0.3007,0.0089,23.3863,210.4768,23.3863,8.5215,1.7043,0.8256,1.9263,0.0089,105.3455,2.5582,126.3866
2014-05-21,0.0559,19.2051,0,271.5136,0.3124,0.3068,0.0089,23.3863,210.4768,23.3863,8.5182,1.7036,0.8235,1.9215,0.0089,105.3642,2.7004,126.3866
2014-05-22,0.0556,20.0495,0,266.9506,0.2992,0.3128,0.0089,23.3863,210.4768,23.3863,8.5149,1.703,0.8214,1.9166,0.0089,105.3829,2.8427,126.3866
2014-05-23,0.0547,20.3473,0,265.3736,0.286,0.3188,0.0089,23.3863,210.4768,23.3863,8.5116,1.7023,0.8193,1.9117,0.0089,105.4015,2.9669,126.3866
2014-05-24,0.0544,20.6452,0,263.8131,0.2728,0.3248,0.0089,23.3863,210.4768,23.3863,8.5083,1.7017,0.8172,1.9069,0.0089,105.4202,3.0912,126.3866
2014-05-25,0.0544,20.943,0,262.2689,0.2596,0.3308,0.0089,23.3863,210.4768,23.3863,8.505,1.701,0.8152,1.902,0.0089,105.4388,3.2728,126.3866
2014-05-26,0.0552,21.2408,0,260.7406,0.2464,0.3368,0.0089,23.3863,210.4768,23.3863,8.5017,1.7003,0.8131,1.8972,0.0089,105.4575,3.4245,126.3866
2014-05-27,0.0572,23.6483,0,248.9422,0.264,0.3639,0.0092,23.738,213.6418,23.738,8.4551,1.691,0.8109,1.8921,0.0092,105.4762,3.5762,126.3866
2014-05-28,0.0581,26.0558,0,238.0467,0.2816,0.391,0.0095,24.0897,216.8069,24.0897,8.4086,1.6817,0.8087,1.887,0.0095,105.4948,3.7279,126.3866
2014-05-29,0.0583,25.181,0,241.9086,0.2992,0.418,0.0098,24.4413,219.972,24.4413,8.3621,1.6724,0.8065,1.8819,0.0098,105.5135,3.8796,126.3866
2014-05-30,0.0585,24.3062,0,245.88,0.3168,0.4451,0.0101,24.793,223.137,24.793,8.3156,1.6631,0.8044,1.8769,0.0101,105.5321,4.1704,126.3866
2014-05-31,0.0576,23.4314,0,249.9664,0.3344,0.4722,0.0105,25.1447,226.3021,25.1447,8.2691,1.6538,0.8022,1.8718,0.0105,105.5508,4.4613,126.3866
2014-06-01,0.0567,22.5566,0,254.1733,0.352,0.4992,0.0108,25.4964,229.4672,25.4964,8.2226,1.6445,0.8,1.8667,0.0108,105.5694,6.3063,126.3866
2014-06-02,0.0576,21.6818,0,258.5064,0.3695,0.5263,0.0111,25.848,232.6322,25.848,8.1761,1.6352,0.7978,1.8616,0.0111,105.5881,6.2941,126.3866
2014-06-03,0.0579,22.2024,0,255.9122,0.3783,0.5985,0.0127,25.4964,229.4672,25.4964,8.0993,1.6199,0.7953,1.8557,0.0127,105.6068,6.2819,126.3866
2014-06-04,0.0639,22.5637,0,254.1386,0.3871,0.6707,0.0143,25.1447,226.3021,25.1447,8.0225,1.6045,0.7927,1.8497,0.0143,105.6254,6.2697,126.3866
2014-06-05,0.0638,21.9187,0,257.3202,0.3959,0.7428,0.0158,24.793,223.137,24.793,7.9458,1.5892,0.7902,1.8437,0.0158,105.6441,6.2575,126.3866
2014-06-06,0.058,21.8883,0,257.4718,0.4047,0.815,0.0174,24.4413,219.972,24.4413,7.869,1.5738,0.7876,1.8378,0.0174,105.6627,5.9888,126.3866
2014-06-07,0.0564,22.2515,0,255.67,0.4135,0.8872,0.019,24.0897,216.8069,24.0897,7.7922,1.5584,0.7851,1.8318,0.019,105.6814,5.7201,126.3866
2014-06-08,0.0568,22.6146,0,253.8903,0.4223,0.9594,0.0206,23.738,213.6418,23.738,7.7154,1.5431,0.7825,1.8258,0.0206,105.7,5.6957,126.3866
2014-06-09,0.0567,22.9778,0,252.1323,0.4311,1.0316,0.0222,23.3863,210.4768,23.3863,7.6387,1.5277,0.7799,1.8199,0.0222,105.7187,5.656,126.3866
2014-06-10,0.0566,23.1718,0,251.2018,0.4091,0.9925,0.0209,23.3863,210.4768,23.3863,7.6803,1.5361,0.7782,1.8159,0.0209,105.7374,5.6164,126.3866
2014-06-11,0.0635,23.3659,0,250.2773,0.3871,0.9534,0.0196,23.3863,210.4768,23.3863,7.7219,1.5444,0.7765,1.8119,0.0196,105.756,5.7318,126.3866
2014-06-12,0.0663,23.5599,0,249.3587,0.3651,0.9143,0.0184,23.3863,210.4768,23.3863,7.7635,1.5527,0.7748,1.808,0.0184,105.7747,5.3068,126.3866
2014-06-13,0.06,23.7125,0,248.6405,0.3432,0.8752,0.0171,23.3863,210.4768,23.3863,7.8051,1.561,0.7731,1.804,0.0171,105.7933,5.0137,126.3866
2014-06-14,0.0564,23.8651,0,247.9258,0.3212,0.8361,0.0158,23.3863,210.4768,23.3863,7.8468,1.5694,0.7714,1.8,0.0158,105.812,4.7206,126.3866
2014-06-15,0.0549,24.0177,0,247.2147,0.2992,0.797,0.0146,23.3863,210.4768,23.3863,7.8884,1.5777,0.7697,1.7961,0.0146,105.8307,4.5573,126.3866
2014-06-16,0.0553,24.1703,0,246.5072,0.2772,0.7579,0.0133,23.3863,210.4768,23.3863,7.93,1.586,0.768,1.7921,0.0133,105.8493,4.6048,126.3866
2014-06-17,0.0562,24.736,0,243.9148,0.2728,0.7368,0.013,23.2105,208.8942,23.2105,7.9419,1.5884,0.7661,1.7875,0.013,105.868,4.6523,126.3866
2014-06-18,0.0562,25.3017,0,241.3693,0.2684,0.7158,0.0127,23.0346,207.3117,23.0346,7.9538,1.5908,0.7641,1.7828,0.0127,105.8866,4.4078,126.3866
2014-06-19,0.0559,25.8674,0,238.8694,0.264,0.6947,0.0124,22.8588,205.7292,22.8588,7.9658,1.5932,0.7621,1.7782,0.0124,105.9053,4.6124,126.3866
2014-06-20,0.0588,25.6436,0,239.8531,0.2596,0.6737,0.012,22.683,204.1466,22.683,7.9777,1.5955,0.7601,1.7736,0.012,105.9239,4.8169,126.3866
2014-06-21,0.0587,25.4198,0,240.8437,0.2552,0.6526,0.0117,22.5071,202.5641,22.5071,7.9896,1.5979,0.7581,1.7689,0.0117,105.9426,4.9759,126.3866
2014-06-22,0.0561,25.196,0,241.8414,0.2508,0.6316,0.0114,22.3313,200.9816,22.3313,8.0015,1.6003,0.7561,1.7643,0.0114,105.9613,4.9433,126.3866
2014-06-23,0.055,24.9722,0,242.8463,0.2464,0.6105,0.0111,22.1555,199.3991,22.1555,8.0134,1.6027,0.7541,1.7597,0.0111,105.9799,4.5926,126.3866
2014-06-24,0.0545,25.1365,0,242.1079,0.2412,0.6,0.0115,22.7709,204.9379,22.7709,8.0172,1.6034,0.7519,1.7545,0.0115,105.9986,4.242,126.3866
2014-06-25,0.0562,25.3008,0,241.3733,0.2361,0.5895,0.0118,23.3863,210.4768,23.3863,8.0209,1.6042,0.7498,1.7494,0.0118,106.0172,4.1066,126.3866
2014-06-26,0.056,25.2636,0,241.5393,0.231,0.5789,0.0122,24.0017,216.0156,24.0017,8.0247,1.6049,0.7476,1.7443,0.0122,106.0359,3.9712,126.3866
2014-06-27,0.0561,25.2264,0,241.7055,0.2258,0.5684,0.0126,24.6172,221.5545,24.6172,8.0285,1.6057,0.7454,1.7392,0.0126,106.0545,3.8694,126.3866
2014-06-28,0.0563,25.1892,0,241.8719,0.2207,0.5579,0.0129,25.2326,227.0934,25.2326,8.0322,1.6064,0.7432,1.7341,0.0129,106.0732,3.7677,126.3866
2014-06-29,0.0562,25.152,0,242.0384,0.2156,0.5474,0.0133,25.848,232.6322,25.848,8.036,1.6072,0.741,1.729,0.0133,106.0919,3.7306,126.3866
2014-06-30,0.0562,24.6967,0,244.0933,0.154,0.5053,0.0177,23.3863,210.4768,23.3863,8.1131,1.6226,0.7376,1.721,0.0177,106.1105,3.7925,126.3866
2014-07-01,0.056,25.9951,0,238.3112,0.1804,0.5053,0.0177,23.5621,212.0593,23.5621,8.0818,1.6164,0.7355,1.7161,0.0177,106.1292,3.8544,126.3866
2014-07-02,0.0567,26.5564,0,235.8841,0.2068,0.5053,0.0177,23.738,213.6418,23.738,8.0505,1.6101,0.7334,1.7113,0.0177,106.1478,3.9162,126.3866
2014-07-03,0.0747,26.1658,0,237.5685,0.2332,0.5053,0.0177,23.9138,215.2244,23.9138,8.0192,1.6038,0.7313,1.7064,0.0177,106.1665,3.9781,126.3866
2014-07-04,0.0686,25.7752,0,239.2736,0.2596,0.5053,0.0177,24.0897,216.8069,24.0897,7.9879,1.5976,0.7292,1.7016,0.0177,106.1852,4.04,126.3866
2014-07-05,0.0567,25.3847,0,240.9999,0.286,0.5053,0.0177,24.2655,218.3894,24.2655,7.9567,1.5913,0.7272,1.6967,0.0177,106.2038,4.1018,126.3866
2014-07-06,0.0559,24.9941,0,242.7478,0.3124,0.5053,0.0177,24.4413,219.972,24.4413,7.9254,1.5851,0.7251,1.6919,0.0177,106.2225,4.1637,126.3866
2014-07-07,0.0562,24.6035,0,244.5177,0.3388,0.5053,0.0177,24.6172,221.5545,24.6172,7.8941,1.5788,0.723,1.687,0.0177,106.2411,4.4268,126.3866
2014-07-08,0.0567,24.9644,0,242.8815,0.3476,0.5233,0.0181,24.793,223.137,24.793,7.8624,1.5725,0.7208,1.6819,0.0181,106.2598,4.69,126.3866
2014-07-09,0.0597,25.3253,0,241.2641,0.3564,0.5413,0.0184,24.9688,224.7196,24.9688,7.8308,1.5662,0.7187,1.6769,0.0184,106.2784,4.793,126.3866
2014-07-10,0.0589,25.5881,0,240.0982,0.3651,0.5594,0.0187,25.1447,226.3021,25.1447,7.7991,1.5598,0.7165,1.6718,0.0187,106.2971,4.896,126.3866
2014-07-11,0.0573,25.8508,0,238.942,0.3739,0.5774,0.019,25.3205,227.8846,25.3205,7.7674,1.5535,0.7143,1.6667,0.019,106.3158,5.0226,126.3866
2014-07-12,0.0563,26.1136,0,237.7954,0.3827,0.5955,0.0193,25.4964,229.4672,25.4964,7.7358,1.5472,0.7121,1.6616,0.0193,106.3344,5.1492,126.3866
2014-07-13,0.0555,26.3763,0,236.6581,0.3915,0.6135,0.0196,25.6722,231.0497,25.6722,7.7041,1.5408,0.7099,1.6565,0.0196,106.3531,4.8516,126.3866
2014-07-14,0.057,26.6391,0,235.5301,0.4003,0.6316,0.02,25.848,232.6322,25.848,7.6725,1.5345,0.7078,1.6515,0.02,106.3717,4.5997,126.3866
2014-07-15,0.0579,26.1202,0,237.7664,0.4487,0.6977,0.0187,26.1997,235.7973,26.1997,7.5677,1.5135,0.7061,1.6475,0.0187,106.3904,4.3478,126.3866
2014-07-16,0.0555,25.6014,0,240.0393,0.4971,0.7639,0.0174,26.5514,238.9624,26.5514,7.4629,1.4926,0.7044,1.6435,0.0174,106.409,4.2642,126.3866
2014-07-17,0.0545,25.2896,0,241.4235,0.5455,0.8301,0.0162,26.903,242.1274,26.903,7.3582,1.4716,0.7027,1.6396,0.0162,106.4277,4.1805,126.3866
2014-07-18,0.0537,24.9777,0,242.8214,0.5939,0.8962,0.0149,27.2547,245.2925,27.2547,7.2534,1.4507,0.701,1.6356,0.0149,106.4464,4.1405,126.3866
2014-07-19,0.054,24.6659,0,244.2335,0.6423,0.9624,0.0136,27.6064,248.4575,27.6064,7.1487,1.4297,0.6993,1.6316,0.0136,106.465,4.1005,126.3866
2014-07-20,0.0544,24.354,0,245.6599,0.6907,1.0285,0.0124,27.9581,251.6226,27.9581,7.0439,1.4088,0.6976,1.6277,0.0124,106.4837,4.8189,126.3866
2014-07-21,0.0546,24.0422,0,247.1009,0.7391,1.0947,0.0111,28.3097,254.7877,28.3097,6.9392,1.3878,0.6959,1.6237,0.0111,106.5023,5.5012,126.3866
2014-07-22,0.0528,24.5394,0,244.8103,0.6687,1.0406,0.0117,27.9581,251.6226,27.9581,7.0336,1.4067,0.6936,1.6184,0.0117,106.521,6.1835,126.3866
2014-07-23,0.0513,25.0366,0,242.5564,0.5983,0.9864,0.0124,27.6064,248.4575,27.6064,7.1281,1.4256,0.6913,1.6131,0.0124,106.5397,6.8658,126.3866
2014-07-24,0.0575,25.0239,0,242.6137,0.5279,0.9323,0.013,27.2547,245.2925,27.2547,7.2226,1.4445,0.6891,1.6078,0.013,106.5583,7.5481,126.3866
2014-07-25,0.0613,25.0111,0,242.671,0.4575,0.8782,0.0136,26.903,242.1274,26.903,7.3171,1.4634,0.6868,1.6025,0.0136,106.577,8.1449,126.3866
2014-07-26,0.0521,24.9984,0,242.7284,0.3871,0.824,0.0143,26.5514,238.9624,26.5514,7.4116,1.4823,0.6845,1.5972,0.0143,106.5956,7.7692,126.3866
2014-07-27,0.0528,24.9856,0,242.7858,0.3168,0.7699,0.0149,26.1997,235.7973,26.1997,7.506,1.5012,0.6822,1.5919,0.0149,106.6143,7.3936,126.3866
2014-07-28,0.0522,24.9729,0,242.8432,0.2464,0.7158,0.0155,25.848,232.6322,25.848,7.6005,1.5201,0.68,1.5866,0.0155,106.6329,7.0179,126.3866
2014-07-29,0.0503,24.3666,0,245.6022,0.2728,0.7128,0.0162,25.848,232.6322,25.848,7.5717,1.5143,0.6777,1.5813,0.0162,106.6516,6.6423,126.3866
2014-07-30,0.0504,23.7603,0,248.4162,0.2992,0.7098,0.0168,25.848,232.6322,25.848,7.543,1.5086,0.6754,1.576,0.0168,106.6703,6.0934,126.3866
2014-07-31,0.0507,23.558,0,249.3677,0.3256,0.7067,0.0174,25.848,232.6322,25.848,7.5142,1.5028,0.6732,1.5707,0.0174,106.6889,5.5445,126.3866
2014-08-01,0.0557,23.3557,0,250.3256,0.352,0.7037,0.0181,25.848,232.6322,25.848,7.4854,1.4971,0.6709,1.5654,0.0181,106.7076,5.0584,126.3866
2014-08-02,0.0555,23.1534,0,251.29,0.3783,0.7007,0.0187,25.848,232.6322,25.848,7.4566,1.4913,0.6686,1.5601,0.0187,106.7262,4.5723,126.3866
2014-08-03,0.0511,23.4312,0,249.9676,0.4047,0.6977,0.0193,25.848,232.6322,25.848,7.4278,1.4856,0.6663,1.5548,0.0193,106.7449,4.5307,126.3866
2014-08-04,0.0503,23.7089,0,248.6574,0.4311,0.6947,0.02,25.848,232.6322,25.848,7.399,1.4798,0.6641,1.5495,0.02,106.7635,4.4893,126.3866
2014-08-05,0.0507,23.9956,0,247.3172,0.4135,0.7218,0.0196,26.1997,235.7973,26.1997,7.3819,1.4764,0.6621,1.5449,0.0196,106.7822,4.4479,126.3866
2014-08-06,0.0509,24.2824,0,245.9897,0.3959,0.7489,0.0193,26.5514,238.9624,26.5514,7.3647,1.4729,0.6601,1.5402,0.0193,106.8009,4.503,126.3866
2014-08-07,0.0502,23.9334,0,247.6069,0.3783,0.7759,0.019,26.903,242.1274,26.903,7.3475,1.4695,0.6581,1.5356,0.019,106.8195,4.5573,126.3866
2014-08-08,0.0527,23.5845,0,249.2429,0.3608,0.803,0.0187,27.2547,245.2925,27.2547,7.3303,1.4661,0.6561,1.531,0.0187,106.8382,4.6096,126.3866
2014-08-09,0.0729,23.2355,0,250.8978,0.3432,0.8301,0.0184,27.6064,248.4575,27.6064,7.3131,1.4626,0.6541,1.5263,0.0184,106.8568,4.6618,126.3866
2014-08-10,0.068,22.542,0,254.2445,0.3256,0.8571,0.0181,27.9581,251.6226,27.9581,7.296,1.4592,0.6522,1.5217,0.0181,106.8755,4.9188,126.3866
2014-08-11,0.064,22.3537,0,255.1668,0.308,0.8842,0.0177,28.3097,254.7877,28.3097,7.2788,1.4558,0.6502,1.5171,0.0177,106.8941,5.1866,126.3866
2014-08-12,0.0786,22.4446,0,254.7209,0.2992,0.8481,0.0174,27.9581,251.6226,27.9581,7.3069,1.4614,0.6482,1.5124,0.0174,106.9128,5.4544,126.3866
2014-08-13,0.0604,22.5355,0,254.2763,0.2904,0.812,0.0171,27.6064,248.4575,27.6064,7.335,1.467,0.6462,1.5078,0.0171,106.9315,6.0616,126.3866
2014-08-14,0.0532,22.6707,0,253.6175,0.2816,0.7759,0.0168,27.2547,245.2925,27.2547,7.3631,1.4726,0.6442,1.5032,0.0168,106.9501,6.7224,126.3866
2014-08-15,0.0526,22.8059,0,252.9618,0.2728,0.7398,0.0165,26.903,242.1274,26.903,7.3912,1.4782,0.6422,1.4985,0.0165,106.9688,7.3833,126.3866
2014-08-16,0.0522,22.9411,0,252.309,0.264,0.7037,0.0162,26.5514,238.9624,26.5514,7.4193,1.4839,0.6402,1.4939,0.0162,106.9874,8.0441,126.3866
2014-08-17,0.0524,23.0763,0,251.6592,0.2552,0.6677,0.0158,26.1997,235.7973,26.1997,7.4475,1.4895,0.6382,1.4892,0.0158,107.0061,8.3426,126.3866
2014-08-18,0.0591,23.2115,0,251.0123,0.2464,0.6316,0.0155,25.848,232.6322,25.848,7.4756,1.4951,0.6363,1.4846,0.0155,107.0248,8.7048,126.3866
2014-08-19,0.0594,22.8207,0,252.8902,0.2728,0.6406,0.0158,25.848,232.6322,25.848,7.4368,1.4874,0.6341,1.4795,0.0158,107.0434,9.067,126.3866
2014-08-20,0.0517,23.5116,0,249.5866,0.2992,0.6496,0.0162,25.848,232.6322,25.848,7.398,1.4796,0.6319,1.4745,0.0162,107.0621,7.9472,126.3866
2014-08-21,0.0518,24.2026,0,246.3579,0.3256,0.6586,0.0165,25.848,232.6322,25.848,7.3592,1.4718,0.6297,1.4694,0.0165,107.0807,6.8274,126.3866
2014-08-22,0.0509,24.0672,0,246.9849,0.352,0.6677,0.0168,25.848,232.6322,25.848,7.3203,1.4641,0.6276,1.4643,0.0168,107.0994,5.7076,126.3866
2014-08-23,0.0561,23.9318,0,247.6148,0.3783,0.6767,0.0171,25.848,232.6322,25.848,7.2815,1.4563,0.6254,1.4592,0.0171,107.118,5.8102,126.3866
2014-08-24,0.0696,23.7963,0,248.2474,0.4047,0.6857,0.0174,25.848,232.6322,25.848,7.2427,1.4485,0.6232,1.4541,0.0174,107.1367,5.9129,126.3866
2014-08-25,0.0545,23.6609,0,248.8829,0.4311,0.6947,0.0177,25.848,232.6322,25.848,7.2039,1.4408,0.621,1.4491,0.0177,107.1554,6.0156,126.3866
2014-08-26,0.0507,23.9817,0,247.382,0.4277,0.7906,0.0187,25.4377,228.9397,25.4377,7.1176,1.4235,0.6187,1.4435,0.0187,107.174,6.1182,126.3866
2014-08-27,0.0492,24.3026,0,245.8968,0.4243,0.8865,0.0197,25.0275,225.2471,25.0275,7.0312,1.4062,0.6163,1.438,0.0197,107.1927,6.2209,126.3866
2014-08-28,0.0441,24.6234,0,244.427,0.4209,0.9824,0.0207,24.6172,221.5545,24.6172,6.9448,1.389,0.6139,1.4324,0.0207,107.2113,6.4592,126.3866
2014-08-29,0.0309,24.9442,0,242.9724,0.4175,1.0783,0.0217,24.2069,217.8619,24.2069,6.8585,1.3717,0.6115,1.4269,0.0217,107.23,6.835,126.3866
2014-08-30,0.0295,25.2651,0,241.5328,0.414,1.1742,0.0227,23.7966,214.1694,23.7966,6.7721,1.3544,0.6091,1.4213,0.0227,107.2486,7.2108,126.3866
2014-08-31,0.0283,25.5859,0,240.1078,0.4106,1.2701,0.0236,23.3863,210.4768,23.3863,6.6858,1.3372,0.6068,1.4158,0.0236,107.2673,7.5866,126.3866
2014-09-01,0.0265,25.9067,0,238.6972,0.4072,1.366,0.0246,22.976,206.7842,22.976,6.5994,1.3199,0.6044,1.4103,0.0246,107.286,7.8095,126.3866
2014-09-02,0.0289,26.2276,0,237.3009,0.4038,1.462,0.0256,22.5657,203.0916,22.5657,6.513,1.3026,0.602,1.4047,0.0256,107.3046,8.0324,126.3866
2014-09-03,0.0302,26.5484,0,235.9184,0.4003,1.5579,0.0266,22.1555,199.3991,22.1555,6.4267,1.2853,0.5996,1.3992,0.0266,107.3233,7.8687,126.3866
2014-09-04,0.0277,26.0476,0,238.0825,0.4373,1.6168,0.0231,23.1401,208.2612,23.1401,6.3375,1.2675,0.5986,1.3968,0.0231,107.3419,7.9618,126.3866
2014-09-05,0.0277,25.5468,0,240.2808,0.4743,1.6757,0.0195,24.1248,217.1234,24.1248,6.2483,1.2497,0.5976,1.3944,0.0195,107.3606,8.055,126.3866
2014-09-06,0.0297,25.0459,0,242.5144,0.5112,1.7347,0.016,25.1095,225.9856,25.1095,6.1591,1.2318,0.5966,1.392,0.016,107.3793,8.1481,126.3866
2014-09-07,0.0292,24.5451,0,244.7842,0.5482,1.7936,0.0124,26.0942,234.8478,26.0942,6.0699,1.214,0.5956,1.3897,0.0124,107.3979,8.2413,126.3866
2014-09-08,0.0268,24.0443,0,247.0911,0.5851,1.8526,0.0089,27.0789,243.71,27.0789,5.9806,1.1961,0.5946,1.3873,0.0089,107.4166,8.3955,126.3866
2014-09-09,0.0263,23.6971,0,248.7129,0.6467,1.7744,0.0092,26.7272,240.5449,26.7272,5.9852,1.197,0.5924,1.3822,0.0092,107.4352,8.5497,126.3866
2014-09-10,0.0255,23.3499,0,250.3533,0.7083,1.6962,0.0095,26.3755,237.3798,26.3755,5.9897,1.1979,0.5902,1.3771,0.0095,107.4539,8.7039,126.3866
2014-09-11,0.0261,23.0027,0,252.0128,0.7699,1.618,0.0098,26.0239,234.2148,26.0239,5.9943,1.1989,0.588,1.3721,0.0098,107.4725,8.8666,126.3866
2014-09-12,0.0276,22.6554,0,253.6917,0.8315,1.5398,0.0101,25.6722,231.0497,25.6722,5.9988,1.1998,0.5859,1.367,0.0101,107.4912,9.2084,126.3866
2014-09-13,0.0299,22.3082,0,255.3904,0.8931,1.4616,0.0105,25.3205,227.8846,25.3205,6.0034,1.2007,0.5837,1.3619,0.0105,107.5099,9.5502,126.3866
2014-09-14,0.027,21.961,0,257.1093,0.9547,1.3834,0.0108,24.9688,224.7196,24.9688,6.0079,1.2016,0.5815,1.3568,0.0108,107.5285,9.892,126.3866
2014-09-15,0.0241,21.6138,0,258.8487,1.0163,1.3052,0.0111,24.6172,221.5545,24.6172,6.0125,1.2025,0.5793,1.3518,0.0111,107.5472,10.3974,126.3866
2014-09-16,0.0234,21.5511,0,259.1649,0.9239,1.3383,0.0124,24.4413,219.972,24.4413,6.0526,1.2105,0.5769,1.346,0.0124,107.5658,10.9028,126.3866
2014-09-17,0.0225,21.4885,0,259.4817,0.8315,1.3714,0.0136,24.2655,218.3894,24.2655,6.0927,1.2185,0.5744,1.3403,0.0136,107.5845,11.4082,126.3866
2014-09-18,0.0206,21.4258,0,259.7993,0.7391,1.4045,0.0149,24.0897,216.8069,24.0897,6.1328,1.2266,0.5719,1.3345,0.0149,107.6031,10.6051,126.3866
2014-09-19,0.0209,21.3631,0,260.1175,0.6467,1.4376,0.0162,23.9138,215.2244,23.9138,6.173,1.2346,0.5695,1.3288,0.0162,107.6218,9.7715,126.3866
2014-09-20,0.0203,21.3004,0,260.4364,0.5543,1.4706,0.0174,23.738,213.6418,23.738,6.2131,1.2426,0.567,1.323,0.0174,107.6405,8.9379,126.3866
2014-09-21,0.0186,21.2378,0,260.7561,0.4619,1.5037,0.0187,23.5621,212.0593,23.5621,6.2532,1.2506,0.5646,1.3173,0.0187,107.6591,8.1042,126.3866
2014-09-22,0.0168,21.1751,0,261.0764,0.3695,1.5368,0.02,23.3863,210.4768,23.3863,6.2934,1.2587,0.5621,1.3116,0.02,107.6778,7.4072,126.3866
2014-09-23,0.0156,20.9993,0,261.9787,0.352,1.5699,0.0212,23.0346,207.3117,23.0346,6.2712,1.2542,0.5596,1.3058,0.0212,107.6964,6.7102,126.3866
2014-09-24,0.0157,20.8235,0,262.8866,0.3344,1.603,0.0225,22.683,204.1466,22.683,6.249,1.2498,0.5572,1.3001,0.0225,107.7151,6.0132,126.3866
2014-09-25,0.0153,20.6477,0,263.8001,0.3168,1.636,0.0238,22.3313,200.9816,22.3313,6.2268,1.2454,0.5547,1.2943,0.0238,107.7338,6.7403,126.3866
2014-09-26,0.0146,20.4718,0,264.7192,0.2992,1.6691,0.025,21.9796,197.8165,21.9796,6.2046,1.2409,0.5522,1.2886,0.025,107.7524,7.4577,126.3866
2014-09-27,0.0143,20.296,0,265.644,0.2816,1.7022,0.0263,21.6279,194.6515,21.6279,6.1824,1.2365,0.5498,1.2828,0.0263,107.7711,8.175,126.3866
2014-09-28,0.0138,20.1202,0,266.5747,0.264,1.7353,0.0276,21.2763,191.4864,21.2763,6.1602,1.232,0.5473,1.2771,0.0276,107.7897,8.8924,126.3866
2014-09-29,0.0139,19.9444,0,267.5111,0.2464,1.7684,0.0288,20.9246,188.3213,20.9246,6.138,1.2276,0.5449,1.2714,0.0288,107.8084,9.7584,126.3866
2014-09-30,0.0141,19.995,0,267.2409,0.2464,1.6872,0.0266,21.1004,189.9039,21.1004,6.1964,1.2393,0.5434,1.268,0.0266,107.827,10.6244,126.3866
2014-10-01,0.0134,20.0456,0,266.9711,0.2464,1.606,0.0244,21.2763,191.4864,21.2763,6.2547,1.2509,0.542,1.2647,0.0244,107.8457,11.4904,126.3866
2014-10-02,0.0131,20.0963,0,266.7019,0.2464,1.5248,0.0222,21.4521,193.0689,21.4521,6.3131,1.2626,0.5406,1.2614,0.0222,107.8644,10.5376,126.3866
2014-10-03,0.0159,20.1469,0,266.4331,0.2464,1.4436,0.02,21.6279,194.6515,21.6279,6.3715,1.2743,0.5392,1.2581,0.02,107.883,9.6043,126.3866
2014-10-04,0.0157,20.1975,0,266.1649,0.2464,1.3624,0.0177,21.8038,196.234,21.8038,6.4299,1.286,0.5378,1.2548,0.0177,107.9017,8.671,126.3866
2014-10-05,0.0125,19.9676,0,267.387,0.2464,1.2812,0.0155,21.9796,197.8165,21.9796,6.4883,1.2977,0.5364,1.2515,0.0155,107.9203,7.7376,126.3866
2014-10-06,0.0128,19.7378,0,268.6192,0.2464,1.2,0.0133,22.1555,199.3991,22.1555,6.5466,1.3093,0.535,1.2482,0.0133,107.939,6.8043,126.3866
2014-10-07,0.0201,19.5079,0,269.8616,0.2429,1.076,0.0131,24.2069,217.8619,24.2069,6.6435,1.3287,0.5329,1.2435,0.0131,107.9576,5.871,126.3866
2014-10-08,0.0226,19.278,0,271.1142,0.2395,0.952,0.0128,26.2583,236.3248,26.2583,6.7404,1.3481,0.5309,1.2389,0.0128,107.9763,4.9377,126.3866
